[2024/8/20 16:0:18] 物品:强效金创药	怪物:246345E0祖玛雕像8	地图:H204	X:79	Y:24 
[2024/8/20 16:54:29] 物品:金创药(中量)	怪物:1E0D23C0祖玛雕像83	地图:H007	X:127	Y:92 
[2024/8/20 16:54:36] 物品:道德戒指	怪物:2F6DBD00祖玛弓箭手83	地图:H008	X:78	Y:73 
[2024/8/20 16:54:40] 物品:魅力戒指	怪物:2900F2A0祖玛雕像83	地图:H007	X:127	Y:93 
[2024/8/20 16:54:44] 物品:强效太阳水	怪物:2E98BD60牛魔将军0	地图:H010	X:220	Y:120 
[2024/8/20 16:54:44] 物品:强效太阳水	怪物:2E98BD60牛魔将军0	地图:H010	X:220	Y:120 
[2024/8/20 16:54:44] 物品:太阳水	怪物:2E98BD60牛魔将军0	地图:H010	X:220	Y:120 
[2024/8/20 16:54:44] 物品:太阳水	怪物:2E98BD60牛魔将军0	地图:H010	X:220	Y:120 
[2024/8/20 16:54:44] 物品:太阳水	怪物:2E98BD60牛魔将军0	地图:H010	X:220	Y:120 
[2024/8/20 16:54:44] 物品:夏普儿手镯	怪物:2E98BD60牛魔将军0	地图:H010	X:220	Y:120 
[2024/8/20 16:54:50] 物品:放大镜	怪物:1EF1DFA0祖玛卫士83	地图:H008	X:56	Y:54 
[2024/8/20 16:54:51] 物品:强效太阳水	怪物:27D2D870白野猪8	地图:H204	X:44	Y:50 
[2024/8/20 16:54:51] 物品:强效太阳水	怪物:27D2D870白野猪8	地图:H204	X:44	Y:50 
[2024/8/20 16:54:51] 物品:强效太阳水	怪物:27D2D870白野猪8	地图:H204	X:44	Y:50 
[2024/8/20 16:54:51] 物品:强效太阳水	怪物:27D2D870白野猪8	地图:H204	X:44	Y:50 
[2024/8/20 16:54:51] 物品:强效太阳水	怪物:27D2D870白野猪8	地图:H204	X:44	Y:50 
[2024/8/20 16:54:51] 物品:强效太阳水	怪物:27D2D870白野猪8	地图:H204	X:44	Y:50 
[2024/8/20 16:54:51] 物品:强效太阳水	怪物:27D2D870白野猪8	地图:H204	X:44	Y:50 
[2024/8/20 16:54:51] 物品:强效太阳水	怪物:27D2D870白野猪8	地图:H204	X:44	Y:50 
[2024/8/20 16:54:51] 物品:强效太阳水	怪物:27D2D870白野猪8	地图:H204	X:44	Y:50 
[2024/8/20 16:54:51] 物品:强效太阳水	怪物:27D2D870白野猪8	地图:H204	X:44	Y:50 
[2024/8/20 16:54:51] 物品:太阳水	怪物:27D2D870白野猪8	地图:H204	X:44	Y:50 
[2024/8/20 16:54:51] 物品:太阳水	怪物:27D2D870白野猪8	地图:H204	X:44	Y:50 
[2024/8/20 16:54:51] 物品:太阳水	怪物:27D2D870白野猪8	地图:H204	X:44	Y:50 
[2024/8/20 16:54:51] 物品:太阳水	怪物:27D2D870白野猪8	地图:H204	X:44	Y:50 
[2024/8/20 16:54:51] 物品:太阳水	怪物:27D2D870白野猪8	地图:H204	X:44	Y:50 
[2024/8/20 16:54:51] 物品:太阳水	怪物:27D2D870白野猪8	地图:H204	X:44	Y:50 
[2024/8/20 16:54:51] 物品:太阳水	怪物:27D2D870白野猪8	地图:H204	X:44	Y:50 
[2024/8/20 16:54:51] 物品:太阳水	怪物:27D2D870白野猪8	地图:H204	X:44	Y:50 
[2024/8/20 16:54:51] 物品:太阳水	怪物:27D2D870白野猪8	地图:H204	X:44	Y:50 
[2024/8/20 16:54:51] 物品:太阳水	怪物:27D2D870白野猪8	地图:H204	X:44	Y:50 
[2024/8/20 16:54:51] 物品:金创药(中量)	怪物:27D2D870白野猪8	地图:H204	X:44	Y:50 
[2024/8/20 16:54:51] 物品:金创药(中量)	怪物:27D2D870白野猪8	地图:H204	X:44	Y:50 
[2024/8/20 16:54:51] 物品:金创药(中量)	怪物:27D2D870白野猪8	地图:H204	X:44	Y:50 
[2024/8/20 16:54:51] 物品:强效金创药	怪物:27D2D870白野猪8	地图:H204	X:44	Y:50 
[2024/8/20 16:54:51] 物品:强效金创药	怪物:27D2D870白野猪8	地图:H204	X:44	Y:50 
[2024/8/20 16:54:51] 物品:强效金创药	怪物:27D2D870白野猪8	地图:H204	X:44	Y:50 
[2024/8/20 16:54:51] 物品:魔法药(中量)	怪物:27D2D870白野猪8	地图:H204	X:44	Y:50 
[2024/8/20 16:54:51] 物品:魔法药(中量)	怪物:27D2D870白野猪8	地图:H204	X:44	Y:50 
[2024/8/20 16:54:51] 物品:魔法药(中量)	怪物:27D2D870白野猪8	地图:H204	X:44	Y:50 
[2024/8/20 16:54:51] 物品:强效魔法药	怪物:27D2D870白野猪8	地图:H204	X:44	Y:50 
[2024/8/20 16:54:51] 物品:强效魔法药	怪物:27D2D870白野猪8	地图:H204	X:44	Y:50 
[2024/8/20 16:54:51] 物品:强效魔法药	怪物:27D2D870白野猪8	地图:H204	X:44	Y:50 
[2024/8/20 16:54:51] 物品:强效金创药	怪物:27D2D870白野猪8	地图:H204	X:44	Y:50 
[2024/8/20 16:54:51] 物品:强效金创药	怪物:27D2D870白野猪8	地图:H204	X:44	Y:50 
[2024/8/20 16:54:51] 物品:强效金创药	怪物:27D2D870白野猪8	地图:H204	X:44	Y:50 
[2024/8/20 16:54:51] 物品:强效金创药	怪物:27D2D870白野猪8	地图:H204	X:44	Y:50 
[2024/8/20 16:54:51] 物品:强效金创药	怪物:27D2D870白野猪8	地图:H204	X:44	Y:50 
[2024/8/20 16:54:51] 物品:强效金创药	怪物:27D2D870白野猪8	地图:H204	X:44	Y:50 
[2024/8/20 16:54:51] 物品:强效魔法药	怪物:27D2D870白野猪8	地图:H204	X:44	Y:50 
[2024/8/20 16:54:51] 物品:强效魔法药	怪物:27D2D870白野猪8	地图:H204	X:44	Y:50 
[2024/8/20 16:54:51] 物品:强效魔法药	怪物:27D2D870白野猪8	地图:H204	X:44	Y:50 
[2024/8/20 16:54:51] 物品:强效魔法药	怪物:27D2D870白野猪8	地图:H204	X:44	Y:50 
[2024/8/20 16:54:51] 物品:强效魔法药	怪物:27D2D870白野猪8	地图:H204	X:44	Y:50 
[2024/8/20 16:54:51] 物品:强效魔法药	怪物:27D2D870白野猪8	地图:H204	X:44	Y:50 
[2024/8/20 16:54:51] 物品:幽灵战衣(女)	怪物:27D2D870白野猪8	地图:H204	X:44	Y:50 
[2024/8/20 16:54:51] 物品:灯笼项链	怪物:27D2D870白野猪8	地图:H204	X:44	Y:50 
[2024/8/20 16:54:51] 物品:死神手套	怪物:27D2D870白野猪8	地图:H204	X:44	Y:50 
[2024/8/20 16:54:51] 物品:黑色水晶戒指	怪物:27D2D870白野猪8	地图:H204	X:44	Y:50 
[2024/8/20 16:54:55] 物品:魔法长袍(女)	怪物:1B44BAF0牛魔侍卫8	地图:H010	X:222	Y:121 
[2024/8/20 16:54:55] 物品:白色虎齿项链	怪物:1B44BAF0牛魔侍卫8	地图:H010	X:222	Y:121 
[2024/8/20 16:55:1] 物品:强效太阳水	怪物:1A864910白野猪8	地图:H204	X:44	Y:48 
[2024/8/20 16:55:1] 物品:强效太阳水	怪物:1A864910白野猪8	地图:H204	X:44	Y:48 
[2024/8/20 16:55:1] 物品:强效太阳水	怪物:1A864910白野猪8	地图:H204	X:44	Y:48 
[2024/8/20 16:55:1] 物品:强效太阳水	怪物:1A864910白野猪8	地图:H204	X:44	Y:48 
[2024/8/20 16:55:1] 物品:强效太阳水	怪物:1A864910白野猪8	地图:H204	X:44	Y:48 
[2024/8/20 16:55:1] 物品:强效太阳水	怪物:1A864910白野猪8	地图:H204	X:44	Y:48 
[2024/8/20 16:55:1] 物品:强效太阳水	怪物:1A864910白野猪8	地图:H204	X:44	Y:48 
[2024/8/20 16:55:1] 物品:强效太阳水	怪物:1A864910白野猪8	地图:H204	X:44	Y:48 
[2024/8/20 16:55:1] 物品:强效太阳水	怪物:1A864910白野猪8	地图:H204	X:44	Y:48 
[2024/8/20 16:55:1] 物品:强效太阳水	怪物:1A864910白野猪8	地图:H204	X:44	Y:48 
[2024/8/20 16:55:1] 物品:太阳水	怪物:1A864910白野猪8	地图:H204	X:44	Y:48 
[2024/8/20 16:55:1] 物品:太阳水	怪物:1A864910白野猪8	地图:H204	X:44	Y:48 
[2024/8/20 16:55:1] 物品:太阳水	怪物:1A864910白野猪8	地图:H204	X:44	Y:48 
[2024/8/20 16:55:1] 物品:太阳水	怪物:1A864910白野猪8	地图:H204	X:44	Y:48 
[2024/8/20 16:55:1] 物品:太阳水	怪物:1A864910白野猪8	地图:H204	X:44	Y:48 
[2024/8/20 16:55:1] 物品:太阳水	怪物:1A864910白野猪8	地图:H204	X:44	Y:48 
[2024/8/20 16:55:1] 物品:太阳水	怪物:1A864910白野猪8	地图:H204	X:44	Y:48 
[2024/8/20 16:55:1] 物品:太阳水	怪物:1A864910白野猪8	地图:H204	X:44	Y:48 
[2024/8/20 16:55:1] 物品:太阳水	怪物:1A864910白野猪8	地图:H204	X:44	Y:48 
[2024/8/20 16:55:1] 物品:太阳水	怪物:1A864910白野猪8	地图:H204	X:44	Y:48 
[2024/8/20 16:55:1] 物品:金创药(中量)	怪物:1A864910白野猪8	地图:H204	X:44	Y:48 
[2024/8/20 16:55:1] 物品:金创药(中量)	怪物:1A864910白野猪8	地图:H204	X:44	Y:48 
[2024/8/20 16:55:1] 物品:金创药(中量)	怪物:1A864910白野猪8	地图:H204	X:44	Y:48 
[2024/8/20 16:55:1] 物品:强效金创药	怪物:1A864910白野猪8	地图:H204	X:44	Y:48 
[2024/8/20 16:55:1] 物品:强效金创药	怪物:1A864910白野猪8	地图:H204	X:44	Y:48 
[2024/8/20 16:55:1] 物品:强效金创药	怪物:1A864910白野猪8	地图:H204	X:44	Y:48 
[2024/8/20 16:55:1] 物品:魔法药(中量)	怪物:1A864910白野猪8	地图:H204	X:44	Y:48 
[2024/8/20 16:55:1] 物品:魔法药(中量)	怪物:1A864910白野猪8	地图:H204	X:44	Y:48 
[2024/8/20 16:55:1] 物品:魔法药(中量)	怪物:1A864910白野猪8	地图:H204	X:44	Y:48 
[2024/8/20 16:55:1] 物品:强效魔法药	怪物:1A864910白野猪8	地图:H204	X:44	Y:48 
[2024/8/20 16:55:1] 物品:强效魔法药	怪物:1A864910白野猪8	地图:H204	X:44	Y:48 
[2024/8/20 16:55:1] 物品:强效魔法药	怪物:1A864910白野猪8	地图:H204	X:44	Y:48 
[2024/8/20 16:55:1] 物品:强效金创药	怪物:1A864910白野猪8	地图:H204	X:44	Y:48 
[2024/8/20 16:55:1] 物品:强效金创药	怪物:1A864910白野猪8	地图:H204	X:44	Y:48 
[2024/8/20 16:55:1] 物品:强效金创药	怪物:1A864910白野猪8	地图:H204	X:44	Y:48 
[2024/8/20 16:55:1] 物品:强效金创药	怪物:1A864910白野猪8	地图:H204	X:44	Y:48 
[2024/8/20 16:55:1] 物品:强效金创药	怪物:1A864910白野猪8	地图:H204	X:44	Y:48 
[2024/8/20 16:55:1] 物品:强效金创药	怪物:1A864910白野猪8	地图:H204	X:44	Y:48 
[2024/8/20 16:55:1] 物品:强效魔法药	怪物:1A864910白野猪8	地图:H204	X:44	Y:48 
[2024/8/20 16:55:1] 物品:强效魔法药	怪物:1A864910白野猪8	地图:H204	X:44	Y:48 
[2024/8/20 16:55:1] 物品:强效魔法药	怪物:1A864910白野猪8	地图:H204	X:44	Y:48 
[2024/8/20 16:55:1] 物品:强效魔法药	怪物:1A864910白野猪8	地图:H204	X:44	Y:48 
[2024/8/20 16:55:1] 物品:强效魔法药	怪物:1A864910白野猪8	地图:H204	X:44	Y:48 
[2024/8/20 16:55:1] 物品:强效魔法药	怪物:1A864910白野猪8	地图:H204	X:44	Y:48 
[2024/8/20 16:55:4] 物品:降魔	怪物:2D9B7AF0牛魔侍卫8	地图:H010	X:221	Y:121 
[2024/8/20 16:55:7] 物品:八荒	怪物:2AF664A0祖玛雕像8	地图:H204	X:42	Y:46 
[2024/8/20 16:55:7] 物品:琥珀项链	怪物:2AF664A0祖玛雕像8	地图:H204	X:42	Y:46 
[2024/8/20 16:55:7] 物品:强效魔法药	怪物:17C45A60魔龙破甲兵	地图:H008	X:67	Y:69 
[2024/8/20 16:55:7] 物品:强效金创药	怪物:17C45A60魔龙破甲兵	地图:H008	X:67	Y:69 
[2024/8/20 16:55:7] 物品:苹果	怪物:17C45A60魔龙破甲兵	地图:H008	X:67	Y:69 
[2024/8/20 16:55:8] 物品:道士头盔	怪物:1F2310C0祖玛卫士8	地图:H007	X:125	Y:93 
[2024/8/20 16:55:15] 物品:凝霜	怪物:29BF8DF0祖玛雕像8	地图:H007	X:123	Y:88 
[2024/8/20 16:55:24] 物品:强效太阳水	怪物:1EC0CB00牛魔祭司0	地图:H010	X:226	Y:125 
[2024/8/20 16:55:24] 物品:强效太阳水	怪物:1EC0CB00牛魔祭司0	地图:H010	X:226	Y:125 
[2024/8/20 16:55:24] 物品:太阳水	怪物:1EC0CB00牛魔祭司0	地图:H010	X:226	Y:125 
[2024/8/20 16:55:24] 物品:太阳水	怪物:1EC0CB00牛魔祭司0	地图:H010	X:226	Y:125 
[2024/8/20 16:55:24] 物品:太阳水	怪物:1EC0CB00牛魔祭司0	地图:H010	X:226	Y:125 
[2024/8/20 16:55:27] 物品:魔法药(中量)	怪物:1A27D390祖玛雕像83	地图:H008	X:68	Y:69 
[2024/8/20 16:55:27] 物品:强效金创药	怪物:1A27D390祖玛雕像83	地图:H008	X:68	Y:69 
[2024/8/20 16:55:33] 物品:强效太阳水	怪物:29CFE750虹魔猪卫80	地图:H008	X:66	Y:66 
[2024/8/20 16:55:33] 物品:强效太阳水	怪物:29CFE750虹魔猪卫80	地图:H008	X:66	Y:66 
[2024/8/20 16:55:33] 物品:强效太阳水	怪物:29CFE750虹魔猪卫80	地图:H008	X:66	Y:66 
[2024/8/20 16:55:33] 物品:太阳水	怪物:29CFE750虹魔猪卫80	地图:H008	X:66	Y:66 
[2024/8/20 16:55:33] 物品:太阳水	怪物:29CFE750虹魔猪卫80	地图:H008	X:66	Y:66 
[2024/8/20 16:55:33] 物品:恶魔长袍(男)	怪物:29CFE750虹魔猪卫80	地图:H008	X:66	Y:66 
[2024/8/20 16:55:33] 物品:灵魂战衣(男)	怪物:19461CB0牛魔侍卫8	地图:H010	X:225	Y:125 
[2024/8/20 16:55:33] 物品:道士手镯	怪物:19461CB0牛魔侍卫8	地图:H010	X:225	Y:125 
[2024/8/20 16:55:35] 物品:修罗	怪物:2492E590祖玛弓箭手83	地图:H008	X:68	Y:72 
[2024/8/20 16:55:53] 物品:强效魔法药	怪物:1C943AB0祖玛卫士8	地图:H007	X:128	Y:93 
[2024/8/20 16:55:53] 物品:魔法长袍(女)	怪物:1C943AB0祖玛卫士8	地图:H007	X:128	Y:93 
[2024/8/20 16:55:53] 物品:八荒	怪物:1C943AB0祖玛卫士8	地图:H007	X:128	Y:93 
[2024/8/20 16:55:53] 物品:强效太阳水	怪物:2A4E6A20牛魔将军8	地图:H010	X:229	Y:129 
[2024/8/20 16:55:53] 物品:魔法力药水	怪物:2A4E6A20牛魔将军8	地图:H010	X:229	Y:129 
[2024/8/20 16:55:56] 物品:强效太阳水	怪物:29B304D0白野猪8	地图:H204	X:52	Y:45 
[2024/8/20 16:55:56] 物品:强效太阳水	怪物:29B304D0白野猪8	地图:H204	X:52	Y:45 
[2024/8/20 16:55:56] 物品:强效太阳水	怪物:29B304D0白野猪8	地图:H204	X:52	Y:45 
[2024/8/20 16:55:56] 物品:强效太阳水	怪物:29B304D0白野猪8	地图:H204	X:52	Y:45 
[2024/8/20 16:55:56] 物品:强效太阳水	怪物:29B304D0白野猪8	地图:H204	X:52	Y:45 
[2024/8/20 16:55:56] 物品:强效太阳水	怪物:29B304D0白野猪8	地图:H204	X:52	Y:45 
[2024/8/20 16:55:56] 物品:强效太阳水	怪物:29B304D0白野猪8	地图:H204	X:52	Y:45 
[2024/8/20 16:55:56] 物品:强效太阳水	怪物:29B304D0白野猪8	地图:H204	X:52	Y:45 
[2024/8/20 16:55:56] 物品:强效太阳水	怪物:29B304D0白野猪8	地图:H204	X:52	Y:45 
[2024/8/20 16:55:56] 物品:强效太阳水	怪物:29B304D0白野猪8	地图:H204	X:52	Y:45 
[2024/8/20 16:55:56] 物品:太阳水	怪物:29B304D0白野猪8	地图:H204	X:52	Y:45 
[2024/8/20 16:55:56] 物品:太阳水	怪物:29B304D0白野猪8	地图:H204	X:52	Y:45 
[2024/8/20 16:55:56] 物品:太阳水	怪物:29B304D0白野猪8	地图:H204	X:52	Y:45 
[2024/8/20 16:55:56] 物品:太阳水	怪物:29B304D0白野猪8	地图:H204	X:52	Y:45 
[2024/8/20 16:55:56] 物品:太阳水	怪物:29B304D0白野猪8	地图:H204	X:52	Y:45 
[2024/8/20 16:55:56] 物品:太阳水	怪物:29B304D0白野猪8	地图:H204	X:52	Y:45 
[2024/8/20 16:55:56] 物品:太阳水	怪物:29B304D0白野猪8	地图:H204	X:52	Y:45 
[2024/8/20 16:55:56] 物品:太阳水	怪物:29B304D0白野猪8	地图:H204	X:52	Y:45 
[2024/8/20 16:55:56] 物品:太阳水	怪物:29B304D0白野猪8	地图:H204	X:52	Y:45 
[2024/8/20 16:55:56] 物品:太阳水	怪物:29B304D0白野猪8	地图:H204	X:52	Y:45 
[2024/8/20 16:55:56] 物品:金创药(中量)	怪物:29B304D0白野猪8	地图:H204	X:52	Y:45 
[2024/8/20 16:55:56] 物品:金创药(中量)	怪物:29B304D0白野猪8	地图:H204	X:52	Y:45 
[2024/8/20 16:55:56] 物品:金创药(中量)	怪物:29B304D0白野猪8	地图:H204	X:52	Y:45 
[2024/8/20 16:55:56] 物品:强效金创药	怪物:29B304D0白野猪8	地图:H204	X:52	Y:45 
[2024/8/20 16:55:56] 物品:强效金创药	怪物:29B304D0白野猪8	地图:H204	X:52	Y:45 
[2024/8/20 16:55:56] 物品:强效金创药	怪物:29B304D0白野猪8	地图:H204	X:52	Y:45 
[2024/8/20 16:55:56] 物品:魔法药(中量)	怪物:29B304D0白野猪8	地图:H204	X:52	Y:45 
[2024/8/20 16:55:56] 物品:魔法药(中量)	怪物:29B304D0白野猪8	地图:H204	X:52	Y:45 
[2024/8/20 16:55:56] 物品:魔法药(中量)	怪物:29B304D0白野猪8	地图:H204	X:52	Y:45 
[2024/8/20 16:55:56] 物品:强效魔法药	怪物:29B304D0白野猪8	地图:H204	X:52	Y:45 
[2024/8/20 16:55:56] 物品:强效魔法药	怪物:29B304D0白野猪8	地图:H204	X:52	Y:45 
[2024/8/20 16:55:56] 物品:强效魔法药	怪物:29B304D0白野猪8	地图:H204	X:52	Y:45 
[2024/8/20 16:55:56] 物品:强效金创药	怪物:29B304D0白野猪8	地图:H204	X:52	Y:45 
[2024/8/20 16:55:56] 物品:强效金创药	怪物:29B304D0白野猪8	地图:H204	X:52	Y:45 
[2024/8/20 16:55:56] 物品:强效金创药	怪物:29B304D0白野猪8	地图:H204	X:52	Y:45 
[2024/8/20 16:55:56] 物品:强效金创药	怪物:29B304D0白野猪8	地图:H204	X:52	Y:45 
[2024/8/20 16:55:56] 物品:强效金创药	怪物:29B304D0白野猪8	地图:H204	X:52	Y:45 
[2024/8/20 16:55:56] 物品:强效金创药	怪物:29B304D0白野猪8	地图:H204	X:52	Y:45 
[2024/8/20 16:55:56] 物品:强效魔法药	怪物:29B304D0白野猪8	地图:H204	X:52	Y:45 
[2024/8/20 16:55:56] 物品:强效魔法药	怪物:29B304D0白野猪8	地图:H204	X:52	Y:45 
[2024/8/20 16:55:56] 物品:强效魔法药	怪物:29B304D0白野猪8	地图:H204	X:52	Y:45 
[2024/8/20 16:55:56] 物品:强效魔法药	怪物:29B304D0白野猪8	地图:H204	X:52	Y:45 
[2024/8/20 16:55:56] 物品:强效魔法药	怪物:29B304D0白野猪8	地图:H204	X:52	Y:45 
[2024/8/20 16:55:56] 物品:强效魔法药	怪物:29B304D0白野猪8	地图:H204	X:52	Y:45 
[2024/8/20 16:56:5] 物品:道士手镯	怪物:19B47900祖玛弓箭手8	地图:H204	X:48	Y:50 
[2024/8/20 16:56:14] 物品:强效太阳水	怪物:2DDB8C40白野猪8	地图:H204	X:50	Y:52 
[2024/8/20 16:56:14] 物品:强效太阳水	怪物:2DDB8C40白野猪8	地图:H204	X:50	Y:52 
[2024/8/20 16:56:14] 物品:强效太阳水	怪物:2DDB8C40白野猪8	地图:H204	X:50	Y:52 
[2024/8/20 16:56:14] 物品:强效太阳水	怪物:2DDB8C40白野猪8	地图:H204	X:50	Y:52 
[2024/8/20 16:56:14] 物品:强效太阳水	怪物:2DDB8C40白野猪8	地图:H204	X:50	Y:52 
[2024/8/20 16:56:14] 物品:强效太阳水	怪物:2DDB8C40白野猪8	地图:H204	X:50	Y:52 
[2024/8/20 16:56:14] 物品:强效太阳水	怪物:2DDB8C40白野猪8	地图:H204	X:50	Y:52 
[2024/8/20 16:56:14] 物品:强效太阳水	怪物:2DDB8C40白野猪8	地图:H204	X:50	Y:52 
[2024/8/20 16:56:14] 物品:强效太阳水	怪物:2DDB8C40白野猪8	地图:H204	X:50	Y:52 
[2024/8/20 16:56:14] 物品:强效太阳水	怪物:2DDB8C40白野猪8	地图:H204	X:50	Y:52 
[2024/8/20 16:56:14] 物品:太阳水	怪物:2DDB8C40白野猪8	地图:H204	X:50	Y:52 
[2024/8/20 16:56:14] 物品:太阳水	怪物:2DDB8C40白野猪8	地图:H204	X:50	Y:52 
[2024/8/20 16:56:14] 物品:太阳水	怪物:2DDB8C40白野猪8	地图:H204	X:50	Y:52 
[2024/8/20 16:56:14] 物品:太阳水	怪物:2DDB8C40白野猪8	地图:H204	X:50	Y:52 
[2024/8/20 16:56:14] 物品:太阳水	怪物:2DDB8C40白野猪8	地图:H204	X:50	Y:52 
[2024/8/20 16:56:14] 物品:太阳水	怪物:2DDB8C40白野猪8	地图:H204	X:50	Y:52 
[2024/8/20 16:56:14] 物品:太阳水	怪物:2DDB8C40白野猪8	地图:H204	X:50	Y:52 
[2024/8/20 16:56:14] 物品:太阳水	怪物:2DDB8C40白野猪8	地图:H204	X:50	Y:52 
[2024/8/20 16:56:14] 物品:太阳水	怪物:2DDB8C40白野猪8	地图:H204	X:50	Y:52 
[2024/8/20 16:56:14] 物品:太阳水	怪物:2DDB8C40白野猪8	地图:H204	X:50	Y:52 
[2024/8/20 16:56:14] 物品:金创药(中量)	怪物:2DDB8C40白野猪8	地图:H204	X:50	Y:52 
[2024/8/20 16:56:14] 物品:金创药(中量)	怪物:2DDB8C40白野猪8	地图:H204	X:50	Y:52 
[2024/8/20 16:56:14] 物品:金创药(中量)	怪物:2DDB8C40白野猪8	地图:H204	X:50	Y:52 
[2024/8/20 16:56:14] 物品:强效金创药	怪物:2DDB8C40白野猪8	地图:H204	X:50	Y:52 
[2024/8/20 16:56:14] 物品:强效金创药	怪物:2DDB8C40白野猪8	地图:H204	X:50	Y:52 
[2024/8/20 16:56:14] 物品:强效金创药	怪物:2DDB8C40白野猪8	地图:H204	X:50	Y:52 
[2024/8/20 16:56:14] 物品:魔法药(中量)	怪物:2DDB8C40白野猪8	地图:H204	X:50	Y:52 
[2024/8/20 16:56:14] 物品:魔法药(中量)	怪物:2DDB8C40白野猪8	地图:H204	X:50	Y:52 
[2024/8/20 16:56:14] 物品:魔法药(中量)	怪物:2DDB8C40白野猪8	地图:H204	X:50	Y:52 
[2024/8/20 16:56:14] 物品:强效魔法药	怪物:2DDB8C40白野猪8	地图:H204	X:50	Y:52 
[2024/8/20 16:56:14] 物品:强效魔法药	怪物:2DDB8C40白野猪8	地图:H204	X:50	Y:52 
[2024/8/20 16:56:14] 物品:强效魔法药	怪物:2DDB8C40白野猪8	地图:H204	X:50	Y:52 
[2024/8/20 16:56:14] 物品:强效金创药	怪物:2DDB8C40白野猪8	地图:H204	X:50	Y:52 
[2024/8/20 16:56:14] 物品:强效金创药	怪物:2DDB8C40白野猪8	地图:H204	X:50	Y:52 
[2024/8/20 16:56:14] 物品:强效金创药	怪物:2DDB8C40白野猪8	地图:H204	X:50	Y:52 
[2024/8/20 16:56:14] 物品:强效金创药	怪物:2DDB8C40白野猪8	地图:H204	X:50	Y:52 
[2024/8/20 16:56:14] 物品:强效金创药	怪物:2DDB8C40白野猪8	地图:H204	X:50	Y:52 
[2024/8/20 16:56:14] 物品:强效金创药	怪物:2DDB8C40白野猪8	地图:H204	X:50	Y:52 
[2024/8/20 16:56:14] 物品:强效魔法药	怪物:2DDB8C40白野猪8	地图:H204	X:50	Y:52 
[2024/8/20 16:56:14] 物品:强效魔法药	怪物:2DDB8C40白野猪8	地图:H204	X:50	Y:52 
[2024/8/20 16:56:14] 物品:强效魔法药	怪物:2DDB8C40白野猪8	地图:H204	X:50	Y:52 
[2024/8/20 16:56:14] 物品:强效魔法药	怪物:2DDB8C40白野猪8	地图:H204	X:50	Y:52 
[2024/8/20 16:56:14] 物品:强效魔法药	怪物:2DDB8C40白野猪8	地图:H204	X:50	Y:52 
[2024/8/20 16:56:14] 物品:强效魔法药	怪物:2DDB8C40白野猪8	地图:H204	X:50	Y:52 
[2024/8/20 16:56:14] 物品:魔法力药水	怪物:2DDB8C40白野猪8	地图:H204	X:50	Y:52 
[2024/8/20 16:56:15] 物品:蓝色水晶戒指	怪物:30DD58D0祖玛弓箭手8	地图:H007	X:123	Y:89 
[2024/8/20 16:56:17] 物品:魔法药(中量)	怪物:30D48F70祖玛弓箭手8	地图:H204	X:49	Y:46 
[2024/8/20 16:56:17] 物品:强效太阳水	怪物:30D48F70祖玛弓箭手8	地图:H204	X:49	Y:46 
[2024/8/20 16:56:17] 物品:偃月	怪物:30D48F70祖玛弓箭手8	地图:H204	X:49	Y:46 
[2024/8/20 16:56:21] 物品:强效太阳水	怪物:2A282460牛魔祭司0	地图:H010	X:231	Y:130 
[2024/8/20 16:56:21] 物品:太阳水	怪物:2A282460牛魔祭司0	地图:H010	X:231	Y:130 
[2024/8/20 16:56:21] 物品:太阳水	怪物:2A282460牛魔祭司0	地图:H010	X:231	Y:130 
[2024/8/20 16:56:24] 物品:灵魂战衣(女)	怪物:1854BCA0祖玛弓箭手8	地图:H204	X:57	Y:40 
[2024/8/20 16:56:24] 物品:骷髅戒指	怪物:1854BCA0祖玛弓箭手8	地图:H204	X:57	Y:40 
[2024/8/20 16:56:29] 物品:道德戒指	怪物:21F773C0牛魔法师8	地图:H010	X:230	Y:130 
[2024/8/20 16:56:29] 物品:魅力戒指	怪物:21F773C0牛魔法师8	地图:H010	X:230	Y:130 
[2024/8/20 16:56:29] 物品:恶魔长袍(女)	怪物:21F773C0牛魔法师8	地图:H010	X:230	Y:130 
[2024/8/20 16:56:29] 物品:灵魂战衣(女)	怪物:1EC877C0祖玛弓箭手8	地图:H204	X:58	Y:46 
[2024/8/20 16:56:35] 物品:灵魂战衣(女)	怪物:19683530祖玛卫士8	地图:H204	X:58	Y:48 
[2024/8/20 16:56:52] 物品:强效太阳水	怪物:2A2A7FB0牛魔祭司0	地图:H010	X:235	Y:134 
[2024/8/20 16:56:52] 物品:太阳水	怪物:2A2A7FB0牛魔祭司0	地图:H010	X:235	Y:134 
[2024/8/20 16:56:52] 物品:太阳水	怪物:2A2A7FB0牛魔祭司0	地图:H010	X:235	Y:134 
[2024/8/20 16:56:52] 物品:太阳水	怪物:2A2A7FB0牛魔祭司0	地图:H010	X:235	Y:134 
[2024/8/20 16:56:52] 物品:幽灵项链	怪物:2A2A7FB0牛魔祭司0	地图:H010	X:235	Y:134 
[2024/8/20 16:56:52] 物品:金戒指	怪物:2A2A7FB0牛魔祭司0	地图:H010	X:235	Y:134 
[2024/8/20 16:56:53] 物品:强效太阳水	怪物:061C0E50沃玛卫士8	地图:H003	X:55	Y:47 
