[2024/8/17 10:0:7] 物品:金创药(小量)	怪物:18664BA0僵尸5	地图:D422	X:244	Y:216 
[2024/8/17 10:49:15] 物品:强效金创药	怪物:27F48640沃玛卫士8	地图:H204	X:78	Y:69 
[2024/8/17 10:49:15] 物品:魔法药(中量)	怪物:27F48640沃玛卫士8	地图:H204	X:78	Y:69 
[2024/8/17 10:49:15] 物品:魔法药(中量)	怪物:27F48640沃玛卫士8	地图:H204	X:78	Y:69 
[2024/8/17 10:49:15] 物品:强效魔法药	怪物:27F48640沃玛卫士8	地图:H204	X:78	Y:69 
[2024/8/17 10:49:15] 物品:强效魔法药	怪物:27F48640沃玛卫士8	地图:H204	X:78	Y:69 
[2024/8/17 10:49:15] 物品:强效魔法药	怪物:27F48640沃玛卫士8	地图:H204	X:78	Y:69 
[2024/8/17 10:49:15] 物品:思贝儿手镯	怪物:27F48640沃玛卫士8	地图:H204	X:78	Y:69 
[2024/8/17 10:49:15] 物品:雷电术	怪物:27F48640沃玛卫士8	地图:H204	X:78	Y:69 
[2024/8/17 10:49:18] 物品:强效魔法药	怪物:03944930祖玛卫士8	地图:H204	X:78	Y:67 
[2024/8/17 10:49:19] 物品:魔法药(中量)	怪物:050A3420骷髅战将	地图:D003	X:325	Y:113 
[2024/8/17 10:49:19] 物品:银手镯	怪物:30DC9900骷髅战将	地图:D012	X:77	Y:198 
[2024/8/17 10:49:24] 物品:太阳水	怪物:18B56790黑野猪8	地图:H002	X:133	Y:269 
[2024/8/17 10:49:28] 物品:强效太阳水	怪物:2763E750沃玛卫士8	地图:H204	X:74	Y:73 
[2024/8/17 10:49:28] 物品:强效太阳水	怪物:2763E750沃玛卫士8	地图:H204	X:74	Y:73 
[2024/8/17 10:49:28] 物品:强效太阳水	怪物:2763E750沃玛卫士8	地图:H204	X:74	Y:73 
[2024/8/17 10:49:28] 物品:强效太阳水	怪物:2763E750沃玛卫士8	地图:H204	X:74	Y:73 
[2024/8/17 10:49:28] 物品:强效太阳水	怪物:2763E750沃玛卫士8	地图:H204	X:74	Y:73 
[2024/8/17 10:49:28] 物品:太阳水	怪物:2763E750沃玛卫士8	地图:H204	X:74	Y:73 
[2024/8/17 10:49:28] 物品:太阳水	怪物:2763E750沃玛卫士8	地图:H204	X:74	Y:73 
[2024/8/17 10:49:28] 物品:太阳水	怪物:2763E750沃玛卫士8	地图:H204	X:74	Y:73 
[2024/8/17 10:49:28] 物品:太阳水	怪物:2763E750沃玛卫士8	地图:H204	X:74	Y:73 
[2024/8/17 10:49:28] 物品:太阳水	怪物:2763E750沃玛卫士8	地图:H204	X:74	Y:73 
[2024/8/17 10:49:28] 物品:太阳水	怪物:2763E750沃玛卫士8	地图:H204	X:74	Y:73 
[2024/8/17 10:49:28] 物品:太阳水	怪物:2763E750沃玛卫士8	地图:H204	X:74	Y:73 
[2024/8/17 10:49:28] 物品:太阳水	怪物:2763E750沃玛卫士8	地图:H204	X:74	Y:73 
[2024/8/17 10:49:28] 物品:太阳水	怪物:2763E750沃玛卫士8	地图:H204	X:74	Y:73 
[2024/8/17 10:49:28] 物品:太阳水	怪物:2763E750沃玛卫士8	地图:H204	X:74	Y:73 
[2024/8/17 10:49:28] 物品:金创药(中量)	怪物:2763E750沃玛卫士8	地图:H204	X:74	Y:73 
[2024/8/17 10:49:28] 物品:金创药(中量)	怪物:2763E750沃玛卫士8	地图:H204	X:74	Y:73 
[2024/8/17 10:49:28] 物品:强效金创药	怪物:2763E750沃玛卫士8	地图:H204	X:74	Y:73 
[2024/8/17 10:49:28] 物品:强效金创药	怪物:2763E750沃玛卫士8	地图:H204	X:74	Y:73 
[2024/8/17 10:49:28] 物品:强效金创药	怪物:2763E750沃玛卫士8	地图:H204	X:74	Y:73 
[2024/8/17 10:49:28] 物品:魔法药(中量)	怪物:2763E750沃玛卫士8	地图:H204	X:74	Y:73 
[2024/8/17 10:49:28] 物品:魔法药(中量)	怪物:2763E750沃玛卫士8	地图:H204	X:74	Y:73 
[2024/8/17 10:49:28] 物品:强效魔法药	怪物:2763E750沃玛卫士8	地图:H204	X:74	Y:73 
[2024/8/17 10:49:28] 物品:强效魔法药	怪物:2763E750沃玛卫士8	地图:H204	X:74	Y:73 
[2024/8/17 10:49:28] 物品:强效魔法药	怪物:2763E750沃玛卫士8	地图:H204	X:74	Y:73 
[2024/8/17 10:49:28] 物品:琥珀项链	怪物:2763E750沃玛卫士8	地图:H204	X:74	Y:73 
[2024/8/17 10:49:28] 物品:蓝色水晶戒指	怪物:2763E750沃玛卫士8	地图:H204	X:74	Y:73 
[2024/8/17 10:49:28] 物品:集体隐身术	怪物:2763E750沃玛卫士8	地图:H204	X:74	Y:73 
[2024/8/17 10:49:31] 物品:铁剑	怪物:28949100骷髅	地图:D003	X:321	Y:119 
[2024/8/17 10:49:33] 物品:魔法药(小量)	怪物:03B16420骷髅战士	地图:D011	X:180	Y:121 
[2024/8/17 10:49:47] 物品:金创药(中量)	怪物:237A8160掷斧骷髅0	地图:D003	X:306	Y:123 
[2024/8/17 10:49:47] 物品:金创药(中量)	怪物:237A8160掷斧骷髅0	地图:D003	X:306	Y:123 
[2024/8/17 10:49:47] 物品:金创药(中量)	怪物:237A8160掷斧骷髅0	地图:D003	X:306	Y:123 
[2024/8/17 10:49:47] 物品:金创药(中量)	怪物:237A8160掷斧骷髅0	地图:D003	X:306	Y:123 
[2024/8/17 10:49:47] 物品:魔法药(中量)	怪物:237A8160掷斧骷髅0	地图:D003	X:306	Y:123 
[2024/8/17 10:49:47] 物品:魔法药(中量)	怪物:237A8160掷斧骷髅0	地图:D003	X:306	Y:123 
[2024/8/17 10:49:47] 物品:魔法药(中量)	怪物:237A8160掷斧骷髅0	地图:D003	X:306	Y:123 
[2024/8/17 10:49:47] 物品:魔法药(中量)	怪物:237A8160掷斧骷髅0	地图:D003	X:306	Y:123 
[2024/8/17 10:49:51] 物品:强效太阳水	怪物:18861A20沃玛卫士8	地图:H204	X:68	Y:70 
[2024/8/17 10:49:51] 物品:强效太阳水	怪物:18861A20沃玛卫士8	地图:H204	X:68	Y:70 
[2024/8/17 10:49:51] 物品:强效太阳水	怪物:18861A20沃玛卫士8	地图:H204	X:68	Y:70 
[2024/8/17 10:49:51] 物品:强效太阳水	怪物:18861A20沃玛卫士8	地图:H204	X:68	Y:70 
[2024/8/17 10:49:51] 物品:强效太阳水	怪物:18861A20沃玛卫士8	地图:H204	X:68	Y:70 
[2024/8/17 10:49:51] 物品:太阳水	怪物:18861A20沃玛卫士8	地图:H204	X:68	Y:70 
[2024/8/17 10:49:51] 物品:太阳水	怪物:18861A20沃玛卫士8	地图:H204	X:68	Y:70 
[2024/8/17 10:49:51] 物品:太阳水	怪物:18861A20沃玛卫士8	地图:H204	X:68	Y:70 
[2024/8/17 10:49:51] 物品:太阳水	怪物:18861A20沃玛卫士8	地图:H204	X:68	Y:70 
[2024/8/17 10:49:51] 物品:太阳水	怪物:18861A20沃玛卫士8	地图:H204	X:68	Y:70 
[2024/8/17 10:49:51] 物品:太阳水	怪物:18861A20沃玛卫士8	地图:H204	X:68	Y:70 
[2024/8/17 10:49:51] 物品:太阳水	怪物:18861A20沃玛卫士8	地图:H204	X:68	Y:70 
[2024/8/17 10:49:51] 物品:太阳水	怪物:18861A20沃玛卫士8	地图:H204	X:68	Y:70 
[2024/8/17 10:49:51] 物品:太阳水	怪物:18861A20沃玛卫士8	地图:H204	X:68	Y:70 
[2024/8/17 10:49:51] 物品:太阳水	怪物:18861A20沃玛卫士8	地图:H204	X:68	Y:70 
[2024/8/17 10:49:51] 物品:金创药(中量)	怪物:18861A20沃玛卫士8	地图:H204	X:68	Y:70 
[2024/8/17 10:49:51] 物品:金创药(中量)	怪物:18861A20沃玛卫士8	地图:H204	X:68	Y:70 
[2024/8/17 10:49:51] 物品:强效金创药	怪物:18861A20沃玛卫士8	地图:H204	X:68	Y:70 
[2024/8/17 10:49:51] 物品:强效金创药	怪物:18861A20沃玛卫士8	地图:H204	X:68	Y:70 
[2024/8/17 10:49:51] 物品:强效金创药	怪物:18861A20沃玛卫士8	地图:H204	X:68	Y:70 
[2024/8/17 10:49:51] 物品:魔法药(中量)	怪物:18861A20沃玛卫士8	地图:H204	X:68	Y:70 
[2024/8/17 10:49:51] 物品:魔法药(中量)	怪物:18861A20沃玛卫士8	地图:H204	X:68	Y:70 
[2024/8/17 10:49:51] 物品:强效魔法药	怪物:18861A20沃玛卫士8	地图:H204	X:68	Y:70 
[2024/8/17 10:49:51] 物品:强效魔法药	怪物:18861A20沃玛卫士8	地图:H204	X:68	Y:70 
[2024/8/17 10:49:51] 物品:强效魔法药	怪物:18861A20沃玛卫士8	地图:H204	X:68	Y:70 
[2024/8/17 10:49:51] 物品:攻击神水	怪物:18861A20沃玛卫士8	地图:H204	X:68	Y:70 
[2024/8/17 10:49:51] 物品:修罗	怪物:18861A20沃玛卫士8	地图:H204	X:68	Y:70 
[2024/8/17 10:49:51] 物品:圣言术	怪物:18861A20沃玛卫士8	地图:H204	X:68	Y:70 
[2024/8/17 10:49:51] 物品:幽灵盾	怪物:18861A20沃玛卫士8	地图:H204	X:68	Y:70 
[2024/8/17 10:49:52] 物品:金创药(中量)	怪物:18687670掷斧骷髅0	地图:D002	X:256	Y:69 
[2024/8/17 10:49:52] 物品:金创药(中量)	怪物:18687670掷斧骷髅0	地图:D002	X:256	Y:69 
[2024/8/17 10:49:52] 物品:金创药(中量)	怪物:18687670掷斧骷髅0	地图:D002	X:256	Y:69 
[2024/8/17 10:49:52] 物品:金创药(中量)	怪物:18687670掷斧骷髅0	地图:D002	X:256	Y:69 
[2024/8/17 10:49:52] 物品:魔法药(中量)	怪物:18687670掷斧骷髅0	地图:D002	X:256	Y:69 
[2024/8/17 10:49:52] 物品:魔法药(中量)	怪物:18687670掷斧骷髅0	地图:D002	X:256	Y:69 
[2024/8/17 10:49:52] 物品:魔法药(中量)	怪物:18687670掷斧骷髅0	地图:D002	X:256	Y:69 
[2024/8/17 10:49:52] 物品:魔法药(中量)	怪物:18687670掷斧骷髅0	地图:D002	X:256	Y:69 
[2024/8/17 10:50:0] 物品:金创药(小量)	怪物:28E2EB70骷髅战士	地图:D003	X:307	Y:129 
[2024/8/17 10:50:0] 物品:魔法药(小量)	怪物:28E2EB70骷髅战士	地图:D003	X:307	Y:129 
[2024/8/17 10:50:5] 物品:魔法药(中量)	怪物:181B13B0祖玛雕像8	地图:H204	X:70	Y:67 
[2024/8/17 10:50:5] 物品:强效魔法药	怪物:181B13B0祖玛雕像8	地图:H204	X:70	Y:67 
[2024/8/17 10:50:6] 物品:强效太阳水	怪物:1C7E01A0祖玛雕像8	地图:H204	X:71	Y:70 
[2024/8/17 10:50:6] 物品:灵魂战衣(女)	怪物:1C7E01A0祖玛雕像8	地图:H204	X:71	Y:70 
[2024/8/17 10:50:7] 物品:强效魔法药	怪物:27F5BCE0祖玛卫士8	地图:H204	X:69	Y:69 
[2024/8/17 10:50:7] 物品:破魂	怪物:27F5BCE0祖玛卫士8	地图:H204	X:69	Y:69 
[2024/8/17 10:50:7] 物品:坚固手套	怪物:27F5BCE0祖玛卫士8	地图:H204	X:69	Y:69 
[2024/8/17 10:50:9] 物品:海魂	怪物:304E4730祖玛卫士8	地图:H204	X:70	Y:70 
[2024/8/17 10:50:9] 物品:破魂	怪物:304E4730祖玛卫士8	地图:H204	X:70	Y:70 
[2024/8/17 10:50:9] 物品:坚固手套	怪物:304E4730祖玛卫士8	地图:H204	X:70	Y:70 
[2024/8/17 10:50:9] 物品:金手镯	怪物:304E4730祖玛卫士8	地图:H204	X:70	Y:70 
[2024/8/17 10:50:12] 物品:金创药(中量)	怪物:1C0BEFA0骷髅战将	地图:D003	X:318	Y:135 
[2024/8/17 10:50:12] 物品:大手镯	怪物:1C0BEFA0骷髅战将	地图:D003	X:318	Y:135 
[2024/8/17 10:50:17] 物品:魔法药(小量)	怪物:18FBE9C0骷髅战士	地图:D011	X:179	Y:128 
[2024/8/17 10:50:20] 物品:太阳水	怪物:188568A0黑野猪8	地图:H002	X:80	Y:130 
[2024/8/17 10:50:35] 物品:金创药(中量)	怪物:30D8F430骷髅战士0	地图:D011	X:249	Y:113 
[2024/8/17 10:50:35] 物品:金创药(中量)	怪物:30D8F430骷髅战士0	地图:D011	X:249	Y:113 
[2024/8/17 10:50:35] 物品:金创药(中量)	怪物:30D8F430骷髅战士0	地图:D011	X:249	Y:113 
[2024/8/17 10:50:35] 物品:金创药(中量)	怪物:30D8F430骷髅战士0	地图:D011	X:249	Y:113 
[2024/8/17 10:50:35] 物品:魔法药(中量)	怪物:30D8F430骷髅战士0	地图:D011	X:249	Y:113 
[2024/8/17 10:50:35] 物品:魔法药(中量)	怪物:30D8F430骷髅战士0	地图:D011	X:249	Y:113 
[2024/8/17 10:50:35] 物品:魔法药(中量)	怪物:30D8F430骷髅战士0	地图:D011	X:249	Y:113 
[2024/8/17 10:50:35] 物品:魔法药(中量)	怪物:30D8F430骷髅战士0	地图:D011	X:249	Y:113 
[2024/8/17 10:50:38] 物品:魔法药(小量)	怪物:29A85640骷髅战士	地图:D011	X:249	Y:115 
[2024/8/17 10:50:39] 物品:强效太阳水	怪物:2871CE30沃玛卫士8	地图:H204	X:68	Y:65 
[2024/8/17 10:50:39] 物品:强效太阳水	怪物:2871CE30沃玛卫士8	地图:H204	X:68	Y:65 
[2024/8/17 10:50:39] 物品:强效太阳水	怪物:2871CE30沃玛卫士8	地图:H204	X:68	Y:65 
[2024/8/17 10:50:39] 物品:强效太阳水	怪物:2871CE30沃玛卫士8	地图:H204	X:68	Y:65 
[2024/8/17 10:50:39] 物品:强效太阳水	怪物:2871CE30沃玛卫士8	地图:H204	X:68	Y:65 
[2024/8/17 10:50:39] 物品:太阳水	怪物:2871CE30沃玛卫士8	地图:H204	X:68	Y:65 
[2024/8/17 10:50:39] 物品:太阳水	怪物:2871CE30沃玛卫士8	地图:H204	X:68	Y:65 
[2024/8/17 10:50:39] 物品:太阳水	怪物:2871CE30沃玛卫士8	地图:H204	X:68	Y:65 
[2024/8/17 10:50:39] 物品:太阳水	怪物:2871CE30沃玛卫士8	地图:H204	X:68	Y:65 
[2024/8/17 10:50:39] 物品:太阳水	怪物:2871CE30沃玛卫士8	地图:H204	X:68	Y:65 
[2024/8/17 10:50:39] 物品:太阳水	怪物:2871CE30沃玛卫士8	地图:H204	X:68	Y:65 
[2024/8/17 10:50:39] 物品:太阳水	怪物:2871CE30沃玛卫士8	地图:H204	X:68	Y:65 
[2024/8/17 10:50:39] 物品:太阳水	怪物:2871CE30沃玛卫士8	地图:H204	X:68	Y:65 
[2024/8/17 10:50:39] 物品:太阳水	怪物:2871CE30沃玛卫士8	地图:H204	X:68	Y:65 
[2024/8/17 10:50:39] 物品:太阳水	怪物:2871CE30沃玛卫士8	地图:H204	X:68	Y:65 
[2024/8/17 10:50:39] 物品:金创药(中量)	怪物:2871CE30沃玛卫士8	地图:H204	X:68	Y:65 
[2024/8/17 10:50:39] 物品:金创药(中量)	怪物:2871CE30沃玛卫士8	地图:H204	X:68	Y:65 
[2024/8/17 10:50:39] 物品:强效金创药	怪物:2871CE30沃玛卫士8	地图:H204	X:68	Y:65 
[2024/8/17 10:50:39] 物品:强效金创药	怪物:2871CE30沃玛卫士8	地图:H204	X:68	Y:65 
[2024/8/17 10:50:39] 物品:强效金创药	怪物:2871CE30沃玛卫士8	地图:H204	X:68	Y:65 
[2024/8/17 10:50:39] 物品:魔法药(中量)	怪物:2871CE30沃玛卫士8	地图:H204	X:68	Y:65 
[2024/8/17 10:50:39] 物品:魔法药(中量)	怪物:2871CE30沃玛卫士8	地图:H204	X:68	Y:65 
[2024/8/17 10:50:39] 物品:强效魔法药	怪物:2871CE30沃玛卫士8	地图:H204	X:68	Y:65 
[2024/8/17 10:50:39] 物品:强效魔法药	怪物:2871CE30沃玛卫士8	地图:H204	X:68	Y:65 
[2024/8/17 10:50:39] 物品:强效魔法药	怪物:2871CE30沃玛卫士8	地图:H204	X:68	Y:65 
[2024/8/17 10:50:39] 物品:灯笼项链	怪物:2871CE30沃玛卫士8	地图:H204	X:68	Y:65 
[2024/8/17 10:50:39] 物品:野蛮冲撞	怪物:2871CE30沃玛卫士8	地图:H204	X:68	Y:65 
[2024/8/17 10:50:44] 物品:金创药(小量)	怪物:17C339F0骷髅战士	地图:D002	X:293	Y:71 
[2024/8/17 10:50:45] 物品:坚固手套	怪物:1EF186E0巨型蠕虫	地图:D601	X:159	Y:49 
[2024/8/17 10:50:46] 物品:金创药(小量)	怪物:2864E480山洞蝙蝠	地图:D002	X:292	Y:71 
[2024/8/17 10:50:47] 物品:黄色水晶项链	怪物:0642DF80掷斧骷髅	地图:D003	X:336	Y:143 
[2024/8/17 10:50:53] 物品:精神力战法	怪物:17D1F200僵尸2	地图:D401	X:161	Y:45 
[2024/8/17 10:51:3] 物品:铁剑	怪物:18855270骷髅战士0	地图:D003	X:338	Y:132 
[2024/8/17 10:51:3] 物品:青铜剑	怪物:18855270骷髅战士0	地图:D003	X:338	Y:132 
[2024/8/17 10:51:3] 物品:金创药(中量)	怪物:18855270骷髅战士0	地图:D003	X:338	Y:132 
[2024/8/17 10:51:3] 物品:金创药(中量)	怪物:18855270骷髅战士0	地图:D003	X:338	Y:132 
[2024/8/17 10:51:3] 物品:金创药(中量)	怪物:18855270骷髅战士0	地图:D003	X:338	Y:132 
[2024/8/17 10:51:3] 物品:金创药(中量)	怪物:18855270骷髅战士0	地图:D003	X:338	Y:132 
[2024/8/17 10:51:3] 物品:魔法药(中量)	怪物:18855270骷髅战士0	地图:D003	X:338	Y:132 
[2024/8/17 10:51:3] 物品:魔法药(中量)	怪物:18855270骷髅战士0	地图:D003	X:338	Y:132 
[2024/8/17 10:51:3] 物品:魔法药(中量)	怪物:18855270骷髅战士0	地图:D003	X:338	Y:132 
[2024/8/17 10:51:3] 物品:魔法药(中量)	怪物:18855270骷髅战士0	地图:D003	X:338	Y:132 
[2024/8/17 10:51:12] 物品:金创药(中量)	怪物:056F4560僵尸2	地图:D401	X:158	Y:46 
[2024/8/17 10:51:26] 物品:强效太阳水	怪物:27FAC240白野猪8	地图:H204	X:67	Y:67 
[2024/8/17 10:51:26] 物品:强效太阳水	怪物:27FAC240白野猪8	地图:H204	X:67	Y:67 
[2024/8/17 10:51:26] 物品:强效太阳水	怪物:27FAC240白野猪8	地图:H204	X:67	Y:67 
[2024/8/17 10:51:26] 物品:强效太阳水	怪物:27FAC240白野猪8	地图:H204	X:67	Y:67 
[2024/8/17 10:51:26] 物品:强效太阳水	怪物:27FAC240白野猪8	地图:H204	X:67	Y:67 
[2024/8/17 10:51:26] 物品:强效太阳水	怪物:27FAC240白野猪8	地图:H204	X:67	Y:67 
[2024/8/17 10:51:26] 物品:强效太阳水	怪物:27FAC240白野猪8	地图:H204	X:67	Y:67 
[2024/8/17 10:51:26] 物品:强效太阳水	怪物:27FAC240白野猪8	地图:H204	X:67	Y:67 
[2024/8/17 10:51:26] 物品:强效太阳水	怪物:27FAC240白野猪8	地图:H204	X:67	Y:67 
[2024/8/17 10:51:26] 物品:强效太阳水	怪物:27FAC240白野猪8	地图:H204	X:67	Y:67 
[2024/8/17 10:51:26] 物品:太阳水	怪物:27FAC240白野猪8	地图:H204	X:67	Y:67 
[2024/8/17 10:51:26] 物品:太阳水	怪物:27FAC240白野猪8	地图:H204	X:67	Y:67 
[2024/8/17 10:51:26] 物品:太阳水	怪物:27FAC240白野猪8	地图:H204	X:67	Y:67 
[2024/8/17 10:51:26] 物品:太阳水	怪物:27FAC240白野猪8	地图:H204	X:67	Y:67 
[2024/8/17 10:51:26] 物品:太阳水	怪物:27FAC240白野猪8	地图:H204	X:67	Y:67 
[2024/8/17 10:51:26] 物品:太阳水	怪物:27FAC240白野猪8	地图:H204	X:67	Y:67 
[2024/8/17 10:51:26] 物品:太阳水	怪物:27FAC240白野猪8	地图:H204	X:67	Y:67 
[2024/8/17 10:51:26] 物品:太阳水	怪物:27FAC240白野猪8	地图:H204	X:67	Y:67 
[2024/8/17 10:51:26] 物品:太阳水	怪物:27FAC240白野猪8	地图:H204	X:67	Y:67 
[2024/8/17 10:51:26] 物品:太阳水	怪物:27FAC240白野猪8	地图:H204	X:67	Y:67 
[2024/8/17 10:51:26] 物品:金创药(中量)	怪物:27FAC240白野猪8	地图:H204	X:67	Y:67 
[2024/8/17 10:51:26] 物品:金创药(中量)	怪物:27FAC240白野猪8	地图:H204	X:67	Y:67 
[2024/8/17 10:51:26] 物品:金创药(中量)	怪物:27FAC240白野猪8	地图:H204	X:67	Y:67 
[2024/8/17 10:51:26] 物品:强效金创药	怪物:27FAC240白野猪8	地图:H204	X:67	Y:67 
[2024/8/17 10:51:26] 物品:强效金创药	怪物:27FAC240白野猪8	地图:H204	X:67	Y:67 
[2024/8/17 10:51:26] 物品:强效金创药	怪物:27FAC240白野猪8	地图:H204	X:67	Y:67 
[2024/8/17 10:51:26] 物品:魔法药(中量)	怪物:27FAC240白野猪8	地图:H204	X:67	Y:67 
[2024/8/17 10:51:26] 物品:魔法药(中量)	怪物:27FAC240白野猪8	地图:H204	X:67	Y:67 
[2024/8/17 10:51:26] 物品:魔法药(中量)	怪物:27FAC240白野猪8	地图:H204	X:67	Y:67 
[2024/8/17 10:51:26] 物品:强效魔法药	怪物:27FAC240白野猪8	地图:H204	X:67	Y:67 
[2024/8/17 10:51:26] 物品:强效魔法药	怪物:27FAC240白野猪8	地图:H204	X:67	Y:67 
[2024/8/17 10:51:26] 物品:强效魔法药	怪物:27FAC240白野猪8	地图:H204	X:67	Y:67 
[2024/8/17 10:51:26] 物品:强效金创药	怪物:27FAC240白野猪8	地图:H204	X:67	Y:67 
[2024/8/17 10:51:26] 物品:强效金创药	怪物:27FAC240白野猪8	地图:H204	X:67	Y:67 
[2024/8/17 10:51:26] 物品:强效金创药	怪物:27FAC240白野猪8	地图:H204	X:67	Y:67 
[2024/8/17 10:51:26] 物品:强效金创药	怪物:27FAC240白野猪8	地图:H204	X:67	Y:67 
[2024/8/17 10:51:26] 物品:强效金创药	怪物:27FAC240白野猪8	地图:H204	X:67	Y:67 
[2024/8/17 10:51:26] 物品:强效金创药	怪物:27FAC240白野猪8	地图:H204	X:67	Y:67 
[2024/8/17 10:51:26] 物品:强效魔法药	怪物:27FAC240白野猪8	地图:H204	X:67	Y:67 
[2024/8/17 10:51:26] 物品:强效魔法药	怪物:27FAC240白野猪8	地图:H204	X:67	Y:67 
[2024/8/17 10:51:26] 物品:强效魔法药	怪物:27FAC240白野猪8	地图:H204	X:67	Y:67 
[2024/8/17 10:51:26] 物品:强效魔法药	怪物:27FAC240白野猪8	地图:H204	X:67	Y:67 
[2024/8/17 10:51:26] 物品:强效魔法药	怪物:27FAC240白野猪8	地图:H204	X:67	Y:67 
[2024/8/17 10:51:26] 物品:强效魔法药	怪物:27FAC240白野猪8	地图:H204	X:67	Y:67 
[2024/8/17 10:51:27] 物品:金创药(小量)	怪物:29A4C890骷髅战士	地图:E002	X:33	Y:80 
[2024/8/17 10:51:27] 物品:魔法药(小量)	怪物:29A4C890骷髅战士	地图:E002	X:33	Y:80 
[2024/8/17 10:51:29] 物品:太阳水	怪物:307DF880蜈蚣	地图:D601	X:152	Y:55 
[2024/8/17 10:51:32] 物品:强效太阳水	怪物:27FBF8E0虹魔蝎卫8	地图:H204	X:70	Y:69 
[2024/8/17 10:51:32] 物品:强效太阳水	怪物:27FBF8E0虹魔蝎卫8	地图:H204	X:70	Y:69 
[2024/8/17 10:51:32] 物品:强效太阳水	怪物:27FBF8E0虹魔蝎卫8	地图:H204	X:70	Y:69 
[2024/8/17 10:51:32] 物品:强效太阳水	怪物:27FBF8E0虹魔蝎卫8	地图:H204	X:70	Y:69 
[2024/8/17 10:51:32] 物品:强效太阳水	怪物:27FBF8E0虹魔蝎卫8	地图:H204	X:70	Y:69 
[2024/8/17 10:51:32] 物品:强效太阳水	怪物:27FBF8E0虹魔蝎卫8	地图:H204	X:70	Y:69 
[2024/8/17 10:51:32] 物品:强效太阳水	怪物:27FBF8E0虹魔蝎卫8	地图:H204	X:70	Y:69 
[2024/8/17 10:51:32] 物品:强效太阳水	怪物:27FBF8E0虹魔蝎卫8	地图:H204	X:70	Y:69 
[2024/8/17 10:51:32] 物品:强效太阳水	怪物:27FBF8E0虹魔蝎卫8	地图:H204	X:70	Y:69 
[2024/8/17 10:51:32] 物品:强效太阳水	怪物:27FBF8E0虹魔蝎卫8	地图:H204	X:70	Y:69 
[2024/8/17 10:51:32] 物品:太阳水	怪物:27FBF8E0虹魔蝎卫8	地图:H204	X:70	Y:69 
[2024/8/17 10:51:32] 物品:太阳水	怪物:27FBF8E0虹魔蝎卫8	地图:H204	X:70	Y:69 
[2024/8/17 10:51:32] 物品:太阳水	怪物:27FBF8E0虹魔蝎卫8	地图:H204	X:70	Y:69 
[2024/8/17 10:51:32] 物品:太阳水	怪物:27FBF8E0虹魔蝎卫8	地图:H204	X:70	Y:69 
[2024/8/17 10:51:32] 物品:太阳水	怪物:27FBF8E0虹魔蝎卫8	地图:H204	X:70	Y:69 
[2024/8/17 10:51:32] 物品:太阳水	怪物:27FBF8E0虹魔蝎卫8	地图:H204	X:70	Y:69 
[2024/8/17 10:51:32] 物品:太阳水	怪物:27FBF8E0虹魔蝎卫8	地图:H204	X:70	Y:69 
[2024/8/17 10:51:32] 物品:太阳水	怪物:27FBF8E0虹魔蝎卫8	地图:H204	X:70	Y:69 
[2024/8/17 10:51:32] 物品:太阳水	怪物:27FBF8E0虹魔蝎卫8	地图:H204	X:70	Y:69 
[2024/8/17 10:51:32] 物品:太阳水	怪物:27FBF8E0虹魔蝎卫8	地图:H204	X:70	Y:69 
[2024/8/17 10:51:32] 物品:强效金创药	怪物:27FBF8E0虹魔蝎卫8	地图:H204	X:70	Y:69 
[2024/8/17 10:51:32] 物品:强效金创药	怪物:27FBF8E0虹魔蝎卫8	地图:H204	X:70	Y:69 
[2024/8/17 10:51:32] 物品:强效金创药	怪物:27FBF8E0虹魔蝎卫8	地图:H204	X:70	Y:69 
[2024/8/17 10:51:32] 物品:强效金创药	怪物:27FBF8E0虹魔蝎卫8	地图:H204	X:70	Y:69 
[2024/8/17 10:51:32] 物品:强效金创药	怪物:27FBF8E0虹魔蝎卫8	地图:H204	X:70	Y:69 
[2024/8/17 10:51:32] 物品:强效金创药	怪物:27FBF8E0虹魔蝎卫8	地图:H204	X:70	Y:69 
[2024/8/17 10:51:32] 物品:强效金创药	怪物:27FBF8E0虹魔蝎卫8	地图:H204	X:70	Y:69 
[2024/8/17 10:51:32] 物品:强效金创药	怪物:27FBF8E0虹魔蝎卫8	地图:H204	X:70	Y:69 
[2024/8/17 10:51:32] 物品:强效金创药	怪物:27FBF8E0虹魔蝎卫8	地图:H204	X:70	Y:69 
[2024/8/17 10:51:32] 物品:强效金创药	怪物:27FBF8E0虹魔蝎卫8	地图:H204	X:70	Y:69 
[2024/8/17 10:51:32] 物品:强效魔法药	怪物:27FBF8E0虹魔蝎卫8	地图:H204	X:70	Y:69 
[2024/8/17 10:51:32] 物品:强效魔法药	怪物:27FBF8E0虹魔蝎卫8	地图:H204	X:70	Y:69 
[2024/8/17 10:51:32] 物品:强效魔法药	怪物:27FBF8E0虹魔蝎卫8	地图:H204	X:70	Y:69 
[2024/8/17 10:51:32] 物品:强效魔法药	怪物:27FBF8E0虹魔蝎卫8	地图:H204	X:70	Y:69 
[2024/8/17 10:51:32] 物品:强效魔法药	怪物:27FBF8E0虹魔蝎卫8	地图:H204	X:70	Y:69 
[2024/8/17 10:51:32] 物品:强效魔法药	怪物:27FBF8E0虹魔蝎卫8	地图:H204	X:70	Y:69 
