[2024/8/18 15:0:2] 物品:金创药(中量)	怪物:208E38E0红野猪	地图:D714	X:377	Y:187 
[2024/8/18 15:51:23] 物品:太阳水	怪物:29E6B010黑野猪8	地图:H002	X:197	Y:120 
[2024/8/18 15:51:24] 物品:太阳水	怪物:21D8F5D0钢牙蜘蛛	地图:D10051	X:184	Y:53 
[2024/8/18 15:51:24] 物品:强效金创药	怪物:21D8F5D0钢牙蜘蛛	地图:D10051	X:184	Y:53 
[2024/8/18 15:51:24] 物品:强效魔法药	怪物:21D8F5D0钢牙蜘蛛	地图:D10051	X:184	Y:53 
[2024/8/18 15:51:24] 物品:魔力手镯	怪物:21D8F5D0钢牙蜘蛛	地图:D10051	X:184	Y:53 
[2024/8/18 15:51:24] 物品:金戒指	怪物:28F0C160祖玛雕像8	地图:H007	X:34	Y:101 
[2024/8/18 15:51:25] 物品:强效太阳水	怪物:18FC50E0尸王8	地图:H201	X:66	Y:184 
[2024/8/18 15:51:25] 物品:强效太阳水	怪物:18FC50E0尸王8	地图:H201	X:66	Y:184 
[2024/8/18 15:51:25] 物品:强效太阳水	怪物:18FC50E0尸王8	地图:H201	X:66	Y:184 
[2024/8/18 15:51:25] 物品:强效太阳水	怪物:18FC50E0尸王8	地图:H201	X:66	Y:184 
[2024/8/18 15:51:25] 物品:强效太阳水	怪物:18FC50E0尸王8	地图:H201	X:66	Y:184 
[2024/8/18 15:51:25] 物品:强效金创药	怪物:18FC50E0尸王8	地图:H201	X:66	Y:184 
[2024/8/18 15:51:25] 物品:强效金创药	怪物:18FC50E0尸王8	地图:H201	X:66	Y:184 
[2024/8/18 15:51:25] 物品:强效魔法药	怪物:18FC50E0尸王8	地图:H201	X:66	Y:184 
[2024/8/18 15:51:25] 物品:强效魔法药	怪物:18FC50E0尸王8	地图:H201	X:66	Y:184 
[2024/8/18 15:51:25] 物品:道德戒指	怪物:18FC50E0尸王8	地图:H201	X:66	Y:184 
[2024/8/18 15:51:25] 物品:黑檀手镯	怪物:18FC50E0尸王8	地图:H201	X:66	Y:184 
[2024/8/18 15:51:28] 物品:黑铁头盔(封印)	怪物:27A83A90米尔皇帝	地图:F004	X:31	Y:40 
[2024/8/18 15:51:28] 物品:强效太阳水	怪物:27A83A90米尔皇帝	地图:F004	X:31	Y:40 
[2024/8/18 15:51:28] 物品:强效太阳水	怪物:27A83A90米尔皇帝	地图:F004	X:31	Y:40 
[2024/8/18 15:51:28] 物品:强效太阳水	怪物:27A83A90米尔皇帝	地图:F004	X:31	Y:40 
[2024/8/18 15:51:28] 物品:强效太阳水	怪物:27A83A90米尔皇帝	地图:F004	X:31	Y:40 
[2024/8/18 15:51:28] 物品:强效太阳水	怪物:27A83A90米尔皇帝	地图:F004	X:31	Y:40 
[2024/8/18 15:51:28] 物品:强效太阳水	怪物:27A83A90米尔皇帝	地图:F004	X:31	Y:40 
[2024/8/18 15:51:28] 物品:强效太阳水	怪物:27A83A90米尔皇帝	地图:F004	X:31	Y:40 
[2024/8/18 15:51:28] 物品:强效太阳水	怪物:27A83A90米尔皇帝	地图:F004	X:31	Y:40 
[2024/8/18 15:51:28] 物品:强效太阳水	怪物:27A83A90米尔皇帝	地图:F004	X:31	Y:40 
[2024/8/18 15:51:28] 物品:强效太阳水	怪物:27A83A90米尔皇帝	地图:F004	X:31	Y:40 
[2024/8/18 15:51:28] 物品:强效太阳水	怪物:27A83A90米尔皇帝	地图:F004	X:31	Y:40 
[2024/8/18 15:51:28] 物品:强效太阳水	怪物:27A83A90米尔皇帝	地图:F004	X:31	Y:40 
[2024/8/18 15:51:28] 物品:强效太阳水	怪物:27A83A90米尔皇帝	地图:F004	X:31	Y:40 
[2024/8/18 15:51:28] 物品:强效太阳水	怪物:27A83A90米尔皇帝	地图:F004	X:31	Y:40 
[2024/8/18 15:51:28] 物品:强效太阳水	怪物:27A83A90米尔皇帝	地图:F004	X:31	Y:40 
[2024/8/18 15:51:28] 物品:强效太阳水	怪物:27A83A90米尔皇帝	地图:F004	X:31	Y:40 
[2024/8/18 15:51:28] 物品:强效太阳水	怪物:27A83A90米尔皇帝	地图:F004	X:31	Y:40 
[2024/8/18 15:51:28] 物品:强效太阳水	怪物:27A83A90米尔皇帝	地图:F004	X:31	Y:40 
[2024/8/18 15:51:28] 物品:强效太阳水	怪物:27A83A90米尔皇帝	地图:F004	X:31	Y:40 
[2024/8/18 15:51:28] 物品:强效太阳水	怪物:27A83A90米尔皇帝	地图:F004	X:31	Y:40 
[2024/8/18 15:51:28] 物品:强效金创药	怪物:27A83A90米尔皇帝	地图:F004	X:31	Y:40 
[2024/8/18 15:51:28] 物品:强效金创药	怪物:27A83A90米尔皇帝	地图:F004	X:31	Y:40 
[2024/8/18 15:51:28] 物品:强效金创药	怪物:27A83A90米尔皇帝	地图:F004	X:31	Y:40 
[2024/8/18 15:51:28] 物品:强效金创药	怪物:27A83A90米尔皇帝	地图:F004	X:31	Y:40 
[2024/8/18 15:51:28] 物品:强效金创药	怪物:27A83A90米尔皇帝	地图:F004	X:31	Y:40 
[2024/8/18 15:51:28] 物品:强效金创药	怪物:27A83A90米尔皇帝	地图:F004	X:31	Y:40 
[2024/8/18 15:51:28] 物品:强效金创药	怪物:27A83A90米尔皇帝	地图:F004	X:31	Y:40 
[2024/8/18 15:51:28] 物品:强效金创药	怪物:27A83A90米尔皇帝	地图:F004	X:31	Y:40 
[2024/8/18 15:51:28] 物品:强效金创药	怪物:27A83A90米尔皇帝	地图:F004	X:31	Y:40 
[2024/8/18 15:51:28] 物品:强效金创药	怪物:27A83A90米尔皇帝	地图:F004	X:31	Y:40 
[2024/8/18 15:51:28] 物品:强效魔法药	怪物:27A83A90米尔皇帝	地图:F004	X:31	Y:40 
[2024/8/18 15:51:28] 物品:强效魔法药	怪物:27A83A90米尔皇帝	地图:F004	X:31	Y:40 
[2024/8/18 15:51:28] 物品:强效魔法药	怪物:27A83A90米尔皇帝	地图:F004	X:31	Y:40 
[2024/8/18 15:51:28] 物品:强效魔法药	怪物:27A83A90米尔皇帝	地图:F004	X:31	Y:40 
[2024/8/18 15:51:28] 物品:强效魔法药	怪物:27A83A90米尔皇帝	地图:F004	X:31	Y:40 
[2024/8/18 15:51:28] 物品:强效魔法药	怪物:27A83A90米尔皇帝	地图:F004	X:31	Y:40 
[2024/8/18 15:51:28] 物品:强效魔法药	怪物:27A83A90米尔皇帝	地图:F004	X:31	Y:40 
[2024/8/18 15:51:28] 物品:强效魔法药	怪物:27A83A90米尔皇帝	地图:F004	X:31	Y:40 
[2024/8/18 15:51:28] 物品:强效魔法药	怪物:27A83A90米尔皇帝	地图:F004	X:31	Y:40 
[2024/8/18 15:51:28] 物品:强效魔法药	怪物:27A83A90米尔皇帝	地图:F004	X:31	Y:40 
[2024/8/18 15:51:28] 物品:祖玛头像	怪物:27A83A90米尔皇帝	地图:F004	X:31	Y:40 
[2024/8/18 15:51:28] 物品:灵魂项链	怪物:27A83A90米尔皇帝	地图:F004	X:31	Y:40 
[2024/8/18 15:51:29] 物品:灵魂火符	怪物:249B1E60恶灵尸王	地图:D2051	X:132	Y:122 
[2024/8/18 15:51:29] 物品:雷电术	怪物:249B1E60恶灵尸王	地图:D2051	X:132	Y:122 
[2024/8/18 15:51:29] 物品:大火球	怪物:249B1E60恶灵尸王	地图:D2051	X:132	Y:122 
[2024/8/18 15:51:33] 物品:金创药(中量)	怪物:2965D080骷髅战士0	地图:D002	X:97	Y:126 
[2024/8/18 15:51:33] 物品:金创药(中量)	怪物:2965D080骷髅战士0	地图:D002	X:97	Y:126 
[2024/8/18 15:51:33] 物品:金创药(中量)	怪物:2965D080骷髅战士0	地图:D002	X:97	Y:126 
[2024/8/18 15:51:33] 物品:金创药(中量)	怪物:2965D080骷髅战士0	地图:D002	X:97	Y:126 
[2024/8/18 15:51:33] 物品:魔法药(中量)	怪物:2965D080骷髅战士0	地图:D002	X:97	Y:126 
[2024/8/18 15:51:33] 物品:魔法药(中量)	怪物:2965D080骷髅战士0	地图:D002	X:97	Y:126 
[2024/8/18 15:51:33] 物品:魔法药(中量)	怪物:2965D080骷髅战士0	地图:D002	X:97	Y:126 
[2024/8/18 15:51:33] 物品:魔法药(中量)	怪物:2965D080骷髅战士0	地图:D002	X:97	Y:126 
[2024/8/18 15:51:36] 物品:太阳水	怪物:21EE1640白野猪0	地图:D717	X:66	Y:38 
[2024/8/18 15:51:36] 物品:太阳水	怪物:21EE1640白野猪0	地图:D717	X:66	Y:38 
[2024/8/18 15:51:36] 物品:太阳水	怪物:21EE1640白野猪0	地图:D717	X:66	Y:38 
[2024/8/18 15:51:36] 物品:死神手套	怪物:21EE1640白野猪0	地图:D717	X:66	Y:38 
[2024/8/18 15:51:39] 物品:施毒术	怪物:2786A730恶灵尸王	地图:H201	X:54	Y:168 
[2024/8/18 15:51:39] 物品:诱惑之光	怪物:2786A730恶灵尸王	地图:H201	X:54	Y:168 
[2024/8/18 15:51:39] 物品:瞬息移动	怪物:2786A730恶灵尸王	地图:H201	X:54	Y:168 
[2024/8/18 15:51:42] 物品:金创药(中量)	怪物:0623ABD0红野猪	地图:D717	X:68	Y:36 
[2024/8/18 15:51:43] 物品:强效魔法药	怪物:2902F0F0祖玛弓箭手83	地图:H007	X:29	Y:104 
[2024/8/18 15:51:43] 物品:强效太阳水	怪物:24B1A1D0恶灵尸王	地图:D2051	X:124	Y:121 
[2024/8/18 15:51:43] 物品:爆裂火焰	怪物:24B1A1D0恶灵尸王	地图:D2051	X:124	Y:121 
[2024/8/18 15:51:43] 物品:召唤骷髅	怪物:24B1A1D0恶灵尸王	地图:D2051	X:124	Y:121 
[2024/8/18 15:51:44] 物品:幽灵盾	怪物:29ED1CB0恶灵尸王	地图:H201	X:55	Y:169 
[2024/8/18 15:51:44] 物品:爆裂火焰	怪物:29ED1CB0恶灵尸王	地图:H201	X:55	Y:169 
[2024/8/18 15:51:44] 物品:隐身术	怪物:29ED1CB0恶灵尸王	地图:H201	X:55	Y:169 
[2024/8/18 15:51:44] 物品:灵魂火符	怪物:29ED1CB0恶灵尸王	地图:H201	X:55	Y:169 
[2024/8/18 15:51:44] 物品:雷电术	怪物:29ED1CB0恶灵尸王	地图:H201	X:55	Y:169 
[2024/8/18 15:51:44] 物品:诱惑之光	怪物:29ED1CB0恶灵尸王	地图:H201	X:55	Y:169 
[2024/8/18 15:51:44] 物品:地狱火	怪物:29ED1CB0恶灵尸王	地图:H201	X:55	Y:169 
[2024/8/18 15:51:46] 物品:重盔甲(男)	怪物:271F2FB0黑野猪8	地图:H002	X:206	Y:111 
[2024/8/18 15:51:48] 物品:玻璃戒指	怪物:1B933150半兽人0	地图:11	X:351	Y:250 
[2024/8/18 15:51:48] 物品:大手镯	怪物:1B933150半兽人0	地图:11	X:351	Y:250 
[2024/8/18 15:51:48] 物品:布衣(男)	怪物:1B933150半兽人0	地图:11	X:351	Y:250 
[2024/8/18 15:51:48] 物品:布衣(女)	怪物:1B933150半兽人0	地图:11	X:351	Y:250 
[2024/8/18 15:51:48] 物品:乌木剑	怪物:1B933150半兽人0	地图:11	X:351	Y:250 
[2024/8/18 15:51:48] 物品:传统项链	怪物:1B933150半兽人0	地图:11	X:351	Y:250 
[2024/8/18 15:51:48] 物品:金创药(小量)	怪物:1B933150半兽人0	地图:11	X:351	Y:250 
[2024/8/18 15:51:48] 物品:金创药(小量)	怪物:1B933150半兽人0	地图:11	X:351	Y:250 
[2024/8/18 15:51:48] 物品:金创药(小量)	怪物:1B933150半兽人0	地图:11	X:351	Y:250 
[2024/8/18 15:51:48] 物品:金创药(小量)	怪物:1B933150半兽人0	地图:11	X:351	Y:250 
[2024/8/18 15:51:48] 物品:魔法药(小量)	怪物:1B933150半兽人0	地图:11	X:351	Y:250 
[2024/8/18 15:51:48] 物品:魔法药(小量)	怪物:1B933150半兽人0	地图:11	X:351	Y:250 
[2024/8/18 15:51:48] 物品:魔法药(小量)	怪物:1B933150半兽人0	地图:11	X:351	Y:250 
[2024/8/18 15:51:48] 物品:魔法药(小量)	怪物:1B933150半兽人0	地图:11	X:351	Y:250 
[2024/8/18 15:51:51] 物品:太阳水	怪物:1A185040黑色恶蛆	地图:D717	X:66	Y:38 
[2024/8/18 15:51:51] 物品:集体隐身术	怪物:2AA492B0恶灵尸王	地图:H201	X:54	Y:168 
[2024/8/18 15:51:51] 物品:攻杀剑术	怪物:2AA492B0恶灵尸王	地图:H201	X:54	Y:168 
[2024/8/18 15:51:51] 物品:地狱火	怪物:2AA492B0恶灵尸王	地图:H201	X:54	Y:168 
[2024/8/18 15:51:51] 物品:大火球	怪物:2AA492B0恶灵尸王	地图:H201	X:54	Y:168 
[2024/8/18 15:51:53] 物品:金创药(小量)	怪物:30F541A0骷髅战士	地图:D002	X:99	Y:140 
[2024/8/18 15:51:54] 物品:大火球	怪物:249C5500恶灵尸王	地图:D2051	X:125	Y:122 
[2024/8/18 15:51:54] 物品:召唤骷髅	怪物:249C5500恶灵尸王	地图:D2051	X:125	Y:122 
[2024/8/18 15:51:54] 物品:道德戒指	怪物:2A8A5270黑野猪8	地图:H002	X:252	Y:115 
[2024/8/18 15:51:57] 物品:珍珠戒指	怪物:28FFBD80跳跳蜂	地图:D601	X:179	Y:213 
[2024/8/18 15:51:58] 物品:强效太阳水	怪物:1EF186E0尸王8	地图:H201	X:53	Y:169 
[2024/8/18 15:51:58] 物品:强效太阳水	怪物:1EF186E0尸王8	地图:H201	X:53	Y:169 
[2024/8/18 15:51:58] 物品:强效太阳水	怪物:1EF186E0尸王8	地图:H201	X:53	Y:169 
[2024/8/18 15:51:58] 物品:强效太阳水	怪物:1EF186E0尸王8	地图:H201	X:53	Y:169 
[2024/8/18 15:51:58] 物品:强效太阳水	怪物:1EF186E0尸王8	地图:H201	X:53	Y:169 
[2024/8/18 15:51:58] 物品:强效金创药	怪物:1EF186E0尸王8	地图:H201	X:53	Y:169 
[2024/8/18 15:51:58] 物品:强效金创药	怪物:1EF186E0尸王8	地图:H201	X:53	Y:169 
[2024/8/18 15:51:58] 物品:强效魔法药	怪物:1EF186E0尸王8	地图:H201	X:53	Y:169 
[2024/8/18 15:51:58] 物品:强效魔法药	怪物:1EF186E0尸王8	地图:H201	X:53	Y:169 
[2024/8/18 15:51:58] 物品:骷髅戒指	怪物:1EF186E0尸王8	地图:H201	X:53	Y:169 
[2024/8/18 15:51:58] 物品:黑色水晶戒指	怪物:1EF186E0尸王8	地图:H201	X:53	Y:169 
[2024/8/18 15:51:58] 物品:魅力戒指	怪物:1EF186E0尸王8	地图:H201	X:53	Y:169 
[2024/8/18 15:51:58] 物品:黑檀手镯	怪物:1EF186E0尸王8	地图:H201	X:53	Y:169 
[2024/8/18 15:51:58] 物品:魔力手镯	怪物:1EF186E0尸王8	地图:H201	X:53	Y:169 
[2024/8/18 15:51:58] 物品:强效太阳水	怪物:21EC4450白野猪0	地图:D717	X:67	Y:36 
[2024/8/18 15:51:58] 物品:强效太阳水	怪物:21EC4450白野猪0	地图:D717	X:67	Y:36 
[2024/8/18 15:51:58] 物品:辟邪手镯	怪物:21EC4450白野猪0	地图:D717	X:67	Y:36 
[2024/8/18 15:51:58] 物品:召唤骷髅	怪物:28D49EC0恶灵僵尸	地图:D2051	X:125	Y:120 
[2024/8/18 15:52:0] 物品:强效太阳水	怪物:1B93CCA0半兽勇士	地图:11	X:291	Y:54 
[2024/8/18 15:52:0] 物品:强效太阳水	怪物:1B93CCA0半兽勇士	地图:11	X:291	Y:54 
[2024/8/18 15:52:0] 物品:强效太阳水	怪物:1B93CCA0半兽勇士	地图:11	X:291	Y:54 
[2024/8/18 15:52:0] 物品:强效太阳水	怪物:1B93CCA0半兽勇士	地图:11	X:291	Y:54 
[2024/8/18 15:52:0] 物品:强效太阳水	怪物:1B93CCA0半兽勇士	地图:11	X:291	Y:54 
[2024/8/18 15:52:0] 物品:太阳水	怪物:1B93CCA0半兽勇士	地图:11	X:291	Y:54 
[2024/8/18 15:52:0] 物品:太阳水	怪物:1B93CCA0半兽勇士	地图:11	X:291	Y:54 
[2024/8/18 15:52:0] 物品:太阳水	怪物:1B93CCA0半兽勇士	地图:11	X:291	Y:54 
[2024/8/18 15:52:0] 物品:太阳水	怪物:1B93CCA0半兽勇士	地图:11	X:291	Y:54 
[2024/8/18 15:52:0] 物品:太阳水	怪物:1B93CCA0半兽勇士	地图:11	X:291	Y:54 
[2024/8/18 15:52:0] 物品:太阳水	怪物:1B93CCA0半兽勇士	地图:11	X:291	Y:54 
[2024/8/18 15:52:0] 物品:太阳水	怪物:1B93CCA0半兽勇士	地图:11	X:291	Y:54 
[2024/8/18 15:52:0] 物品:太阳水	怪物:1B93CCA0半兽勇士	地图:11	X:291	Y:54 
[2024/8/18 15:52:0] 物品:太阳水	怪物:1B93CCA0半兽勇士	地图:11	X:291	Y:54 
[2024/8/18 15:52:0] 物品:太阳水	怪物:1B93CCA0半兽勇士	地图:11	X:291	Y:54 
[2024/8/18 15:52:0] 物品:金创药(中量)	怪物:1B93CCA0半兽勇士	地图:11	X:291	Y:54 
[2024/8/18 15:52:0] 物品:金创药(中量)	怪物:1B93CCA0半兽勇士	地图:11	X:291	Y:54 
[2024/8/18 15:52:0] 物品:金创药(中量)	怪物:1B93CCA0半兽勇士	地图:11	X:291	Y:54 
[2024/8/18 15:52:0] 物品:金创药(中量)	怪物:1B93CCA0半兽勇士	地图:11	X:291	Y:54 
[2024/8/18 15:52:0] 物品:金创药(中量)	怪物:1B93CCA0半兽勇士	地图:11	X:291	Y:54 
[2024/8/18 15:52:0] 物品:魔法药(中量)	怪物:1B93CCA0半兽勇士	地图:11	X:291	Y:54 
[2024/8/18 15:52:0] 物品:魔法药(中量)	怪物:1B93CCA0半兽勇士	地图:11	X:291	Y:54 
[2024/8/18 15:52:0] 物品:魔法药(中量)	怪物:1B93CCA0半兽勇士	地图:11	X:291	Y:54 
[2024/8/18 15:52:0] 物品:魔法药(中量)	怪物:1B93CCA0半兽勇士	地图:11	X:291	Y:54 
[2024/8/18 15:52:0] 物品:魔法药(中量)	怪物:1B93CCA0半兽勇士	地图:11	X:291	Y:54 
[2024/8/18 15:52:0] 物品:青铜剑	怪物:1B93CCA0半兽勇士	地图:11	X:291	Y:54 
[2024/8/18 15:52:0] 物品:玻璃戒指	怪物:1B93CCA0半兽勇士	地图:11	X:291	Y:54 
[2024/8/18 15:52:0] 物品:皮制手套	怪物:1B93CCA0半兽勇士	地图:11	X:291	Y:54 
[2024/8/18 15:52:0] 物品:牛角戒指	怪物:1B93CCA0半兽勇士	地图:11	X:291	Y:54 
[2024/8/18 15:52:0] 物品:地狱火	怪物:1B93CCA0半兽勇士	地图:11	X:291	Y:54 
[2024/8/18 15:52:8] 物品:强效太阳水	怪物:2A48F190尸王8	地图:H201	X:47	Y:166 
[2024/8/18 15:52:8] 物品:强效太阳水	怪物:2A48F190尸王8	地图:H201	X:47	Y:166 
[2024/8/18 15:52:8] 物品:强效太阳水	怪物:2A48F190尸王8	地图:H201	X:47	Y:166 
[2024/8/18 15:52:8] 物品:强效太阳水	怪物:2A48F190尸王8	地图:H201	X:47	Y:166 
[2024/8/18 15:52:8] 物品:强效太阳水	怪物:2A48F190尸王8	地图:H201	X:47	Y:166 
[2024/8/18 15:52:8] 物品:强效金创药	怪物:2A48F190尸王8	地图:H201	X:47	Y:166 
[2024/8/18 15:52:8] 物品:强效金创药	怪物:2A48F190尸王8	地图:H201	X:47	Y:166 
[2024/8/18 15:52:8] 物品:强效魔法药	怪物:2A48F190尸王8	地图:H201	X:47	Y:166 
[2024/8/18 15:52:8] 物品:强效魔法药	怪物:2A48F190尸王8	地图:H201	X:47	Y:166 
[2024/8/18 15:52:8] 物品:魔力手镯	怪物:2A48F190尸王8	地图:H201	X:47	Y:166 
[2024/8/18 15:52:8] 物品:圣言术	怪物:2A48F190尸王8	地图:H201	X:47	Y:166 
[2024/8/18 15:52:9] 物品:强效太阳水	怪物:21ED9120白野猪0	地图:D717	X:70	Y:30 
[2024/8/18 15:52:9] 物品:强效太阳水	怪物:21ED9120白野猪0	地图:D717	X:70	Y:30 
[2024/8/18 15:52:9] 物品:太阳水	怪物:21ED9120白野猪0	地图:D717	X:70	Y:30 
[2024/8/18 15:52:9] 物品:蓝翡翠项链	怪物:21ED9120白野猪0	地图:D717	X:70	Y:30 
[2024/8/18 15:52:9] 物品:太阳水	怪物:2724C890黑野猪8	地图:H002	X:213	Y:101 
[2024/8/18 15:52:14] 物品:强效太阳水	怪物:235B6820尸王8	地图:H201	X:47	Y:166 
[2024/8/18 15:52:14] 物品:强效太阳水	怪物:235B6820尸王8	地图:H201	X:47	Y:166 
[2024/8/18 15:52:14] 物品:强效太阳水	怪物:235B6820尸王8	地图:H201	X:47	Y:166 
[2024/8/18 15:52:14] 物品:强效太阳水	怪物:235B6820尸王8	地图:H201	X:47	Y:166 
[2024/8/18 15:52:14] 物品:强效太阳水	怪物:235B6820尸王8	地图:H201	X:47	Y:166 
[2024/8/18 15:52:14] 物品:强效金创药	怪物:235B6820尸王8	地图:H201	X:47	Y:166 
[2024/8/18 15:52:14] 物品:强效金创药	怪物:235B6820尸王8	地图:H201	X:47	Y:166 
[2024/8/18 15:52:14] 物品:强效魔法药	怪物:235B6820尸王8	地图:H201	X:47	Y:166 
[2024/8/18 15:52:14] 物品:强效魔法药	怪物:235B6820尸王8	地图:H201	X:47	Y:166 
[2024/8/18 15:52:14] 物品:骷髅戒指	怪物:235B6820尸王8	地图:H201	X:47	Y:166 
[2024/8/18 15:52:14] 物品:珍珠戒指	怪物:235B6820尸王8	地图:H201	X:47	Y:166 
[2024/8/18 15:52:14] 物品:魔力手镯	怪物:235B6820尸王8	地图:H201	X:47	Y:166 
[2024/8/18 15:52:16] 物品:太阳水	怪物:204E1CD0僵尸5	地图:H201	X:47	Y:164 
[2024/8/18 15:52:17] 物品:魔力手镯	怪物:2A81C0E0黑野猪	地图:D717	X:71	Y:26 
[2024/8/18 15:52:19] 物品:强效太阳水	怪物:0D649350尸王8	地图:H201	X:47	Y:165 
[2024/8/18 15:52:19] 物品:强效太阳水	怪物:0D649350尸王8	地图:H201	X:47	Y:165 
[2024/8/18 15:52:19] 物品:强效太阳水	怪物:0D649350尸王8	地图:H201	X:47	Y:165 
[2024/8/18 15:52:19] 物品:强效太阳水	怪物:0D649350尸王8	地图:H201	X:47	Y:165 
[2024/8/18 15:52:19] 物品:强效太阳水	怪物:0D649350尸王8	地图:H201	X:47	Y:165 
[2024/8/18 15:52:19] 物品:强效金创药	怪物:0D649350尸王8	地图:H201	X:47	Y:165 
[2024/8/18 15:52:19] 物品:强效金创药	怪物:0D649350尸王8	地图:H201	X:47	Y:165 
[2024/8/18 15:52:19] 物品:强效魔法药	怪物:0D649350尸王8	地图:H201	X:47	Y:165 
[2024/8/18 15:52:19] 物品:强效魔法药	怪物:0D649350尸王8	地图:H201	X:47	Y:165 
[2024/8/18 15:52:20] 物品:金创药(小量)	怪物:28498BA0骷髅0	地图:D002	X:109	Y:135 
[2024/8/18 15:52:20] 物品:金创药(小量)	怪物:28498BA0骷髅0	地图:D002	X:109	Y:135 
[2024/8/18 15:52:20] 物品:金创药(小量)	怪物:28498BA0骷髅0	地图:D002	X:109	Y:135 
[2024/8/18 15:52:20] 物品:金创药(小量)	怪物:28498BA0骷髅0	地图:D002	X:109	Y:135 
[2024/8/18 15:52:20] 物品:魔法药(小量)	怪物:28498BA0骷髅0	地图:D002	X:109	Y:135 
[2024/8/18 15:52:20] 物品:魔法药(小量)	怪物:28498BA0骷髅0	地图:D002	X:109	Y:135 
[2024/8/18 15:52:20] 物品:魔法药(小量)	怪物:28498BA0骷髅0	地图:D002	X:109	Y:135 
[2024/8/18 15:52:20] 物品:魔法药(小量)	怪物:28498BA0骷髅0	地图:D002	X:109	Y:135 
[2024/8/18 15:52:22] 物品:强效太阳水	怪物:2A47BAF0沃玛卫士8	地图:H003	X:79	Y:54 
[2024/8/18 15:52:22] 物品:强效太阳水	怪物:2A47BAF0沃玛卫士8	地图:H003	X:79	Y:54 
[2024/8/18 15:52:22] 物品:强效太阳水	怪物:2A47BAF0沃玛卫士8	地图:H003	X:79	Y:54 
[2024/8/18 15:52:22] 物品:强效太阳水	怪物:2A47BAF0沃玛卫士8	地图:H003	X:79	Y:54 
[2024/8/18 15:52:22] 物品:强效太阳水	怪物:2A47BAF0沃玛卫士8	地图:H003	X:79	Y:54 
[2024/8/18 15:52:22] 物品:太阳水	怪物:2A47BAF0沃玛卫士8	地图:H003	X:79	Y:54 
[2024/8/18 15:52:22] 物品:太阳水	怪物:2A47BAF0沃玛卫士8	地图:H003	X:79	Y:54 
[2024/8/18 15:52:22] 物品:太阳水	怪物:2A47BAF0沃玛卫士8	地图:H003	X:79	Y:54 
[2024/8/18 15:52:22] 物品:太阳水	怪物:2A47BAF0沃玛卫士8	地图:H003	X:79	Y:54 
[2024/8/18 15:52:22] 物品:太阳水	怪物:2A47BAF0沃玛卫士8	地图:H003	X:79	Y:54 
[2024/8/18 15:52:22] 物品:太阳水	怪物:2A47BAF0沃玛卫士8	地图:H003	X:79	Y:54 
[2024/8/18 15:52:22] 物品:太阳水	怪物:2A47BAF0沃玛卫士8	地图:H003	X:79	Y:54 
[2024/8/18 15:52:22] 物品:太阳水	怪物:2A47BAF0沃玛卫士8	地图:H003	X:79	Y:54 
[2024/8/18 15:52:22] 物品:太阳水	怪物:2A47BAF0沃玛卫士8	地图:H003	X:79	Y:54 
[2024/8/18 15:52:22] 物品:太阳水	怪物:2A47BAF0沃玛卫士8	地图:H003	X:79	Y:54 
[2024/8/18 15:52:22] 物品:金创药(中量)	怪物:2A47BAF0沃玛卫士8	地图:H003	X:79	Y:54 
[2024/8/18 15:52:22] 物品:金创药(中量)	怪物:2A47BAF0沃玛卫士8	地图:H003	X:79	Y:54 
[2024/8/18 15:52:22] 物品:强效金创药	怪物:2A47BAF0沃玛卫士8	地图:H003	X:79	Y:54 
[2024/8/18 15:52:22] 物品:强效金创药	怪物:2A47BAF0沃玛卫士8	地图:H003	X:79	Y:54 
[2024/8/18 15:52:22] 物品:强效金创药	怪物:2A47BAF0沃玛卫士8	地图:H003	X:79	Y:54 
[2024/8/18 15:52:22] 物品:魔法药(中量)	怪物:2A47BAF0沃玛卫士8	地图:H003	X:79	Y:54 
[2024/8/18 15:52:22] 物品:魔法药(中量)	怪物:2A47BAF0沃玛卫士8	地图:H003	X:79	Y:54 
[2024/8/18 15:52:22] 物品:强效魔法药	怪物:2A47BAF0沃玛卫士8	地图:H003	X:79	Y:54 
[2024/8/18 15:52:22] 物品:强效魔法药	怪物:2A47BAF0沃玛卫士8	地图:H003	X:79	Y:54 
[2024/8/18 15:52:22] 物品:强效魔法药	怪物:2A47BAF0沃玛卫士8	地图:H003	X:79	Y:54 
[2024/8/18 15:52:22] 物品:白色虎齿项链	怪物:2A47BAF0沃玛卫士8	地图:H003	X:79	Y:54 
[2024/8/18 15:52:22] 物品:灯笼项链	怪物:2A47BAF0沃玛卫士8	地图:H003	X:79	Y:54 
[2024/8/18 15:52:22] 物品:蛇眼戒指	怪物:2A47BAF0沃玛卫士8	地图:H003	X:79	Y:54 
[2024/8/18 15:52:22] 物品:魔法盾	怪物:2A47BAF0沃玛卫士8	地图:H003	X:79	Y:54 
[2024/8/18 15:52:22] 物品:召唤骷髅	怪物:2A47BAF0沃玛卫士8	地图:H003	X:79	Y:54 
[2024/8/18 15:52:22] 物品:金创药(小量)	怪物:1943D790僵尸5	地图:H201	X:48	Y:164 
[2024/8/18 15:52:22] 物品:太阳水	怪物:1943D790僵尸5	地图:H201	X:48	Y:164 
[2024/8/18 15:52:27] 物品:轻型盔甲(女)	怪物:2A2703F0骷髅战将0	地图:D002	X:109	Y:135 
