[2024/8/19 11:0:0] 物品:金创药(小量)	怪物:0DAF4FA0僵尸5	地图:H201	X:21	Y:89 
[2024/8/19 11:44:36] 物品:金创药(中量)	怪物:18C8A5A0白野猪8	地图:H204	X:63	Y:20 
[2024/8/19 11:44:36] 物品:金创药(中量)	怪物:18C8A5A0白野猪8	地图:H204	X:63	Y:20 
[2024/8/19 11:44:36] 物品:金创药(中量)	怪物:18C8A5A0白野猪8	地图:H204	X:63	Y:20 
[2024/8/19 11:44:36] 物品:强效金创药	怪物:18C8A5A0白野猪8	地图:H204	X:63	Y:20 
[2024/8/19 11:44:36] 物品:强效金创药	怪物:18C8A5A0白野猪8	地图:H204	X:63	Y:20 
[2024/8/19 11:44:36] 物品:强效金创药	怪物:18C8A5A0白野猪8	地图:H204	X:63	Y:20 
[2024/8/19 11:44:36] 物品:魔法药(中量)	怪物:18C8A5A0白野猪8	地图:H204	X:63	Y:20 
[2024/8/19 11:44:36] 物品:魔法药(中量)	怪物:18C8A5A0白野猪8	地图:H204	X:63	Y:20 
[2024/8/19 11:44:36] 物品:魔法药(中量)	怪物:18C8A5A0白野猪8	地图:H204	X:63	Y:20 
[2024/8/19 11:44:36] 物品:强效魔法药	怪物:18C8A5A0白野猪8	地图:H204	X:63	Y:20 
[2024/8/19 11:44:36] 物品:强效魔法药	怪物:18C8A5A0白野猪8	地图:H204	X:63	Y:20 
[2024/8/19 11:44:36] 物品:强效魔法药	怪物:18C8A5A0白野猪8	地图:H204	X:63	Y:20 
[2024/8/19 11:44:36] 物品:强效金创药	怪物:18C8A5A0白野猪8	地图:H204	X:63	Y:20 
[2024/8/19 11:44:36] 物品:强效金创药	怪物:18C8A5A0白野猪8	地图:H204	X:63	Y:20 
[2024/8/19 11:44:36] 物品:强效金创药	怪物:18C8A5A0白野猪8	地图:H204	X:63	Y:20 
[2024/8/19 11:44:36] 物品:强效金创药	怪物:18C8A5A0白野猪8	地图:H204	X:63	Y:20 
[2024/8/19 11:44:36] 物品:强效金创药	怪物:18C8A5A0白野猪8	地图:H204	X:63	Y:20 
[2024/8/19 11:44:36] 物品:强效金创药	怪物:18C8A5A0白野猪8	地图:H204	X:63	Y:20 
[2024/8/19 11:44:36] 物品:强效魔法药	怪物:18C8A5A0白野猪8	地图:H204	X:63	Y:20 
[2024/8/19 11:44:36] 物品:强效魔法药	怪物:18C8A5A0白野猪8	地图:H204	X:63	Y:20 
[2024/8/19 11:44:36] 物品:强效魔法药	怪物:18C8A5A0白野猪8	地图:H204	X:63	Y:20 
[2024/8/19 11:44:36] 物品:强效魔法药	怪物:18C8A5A0白野猪8	地图:H204	X:63	Y:20 
[2024/8/19 11:44:36] 物品:强效魔法药	怪物:18C8A5A0白野猪8	地图:H204	X:63	Y:20 
[2024/8/19 11:44:36] 物品:强效魔法药	怪物:18C8A5A0白野猪8	地图:H204	X:63	Y:20 
[2024/8/19 11:44:36] 物品:黑色水晶戒指	怪物:18C8A5A0白野猪8	地图:H204	X:63	Y:20 
[2024/8/19 11:44:38] 物品:火球术	怪物:059C9B00僵尸1	地图:H201	X:165	Y:85 
[2024/8/19 11:44:41] 物品:强效太阳水	怪物:1B74E270虹魔猪卫8	地图:H204	X:63	Y:20 
[2024/8/19 11:44:41] 物品:强效太阳水	怪物:1B74E270虹魔猪卫8	地图:H204	X:63	Y:20 
[2024/8/19 11:44:41] 物品:强效太阳水	怪物:1B74E270虹魔猪卫8	地图:H204	X:63	Y:20 
[2024/8/19 11:44:41] 物品:强效太阳水	怪物:1B74E270虹魔猪卫8	地图:H204	X:63	Y:20 
[2024/8/19 11:44:41] 物品:强效太阳水	怪物:1B74E270虹魔猪卫8	地图:H204	X:63	Y:20 
[2024/8/19 11:44:41] 物品:强效太阳水	怪物:1B74E270虹魔猪卫8	地图:H204	X:63	Y:20 
[2024/8/19 11:44:41] 物品:强效太阳水	怪物:1B74E270虹魔猪卫8	地图:H204	X:63	Y:20 
[2024/8/19 11:44:41] 物品:强效太阳水	怪物:1B74E270虹魔猪卫8	地图:H204	X:63	Y:20 
[2024/8/19 11:44:41] 物品:强效太阳水	怪物:1B74E270虹魔猪卫8	地图:H204	X:63	Y:20 
[2024/8/19 11:44:41] 物品:强效太阳水	怪物:1B74E270虹魔猪卫8	地图:H204	X:63	Y:20 
[2024/8/19 11:44:41] 物品:太阳水	怪物:1B74E270虹魔猪卫8	地图:H204	X:63	Y:20 
[2024/8/19 11:44:41] 物品:太阳水	怪物:1B74E270虹魔猪卫8	地图:H204	X:63	Y:20 
[2024/8/19 11:44:41] 物品:太阳水	怪物:1B74E270虹魔猪卫8	地图:H204	X:63	Y:20 
[2024/8/19 11:44:41] 物品:太阳水	怪物:1B74E270虹魔猪卫8	地图:H204	X:63	Y:20 
[2024/8/19 11:44:41] 物品:太阳水	怪物:1B74E270虹魔猪卫8	地图:H204	X:63	Y:20 
[2024/8/19 11:44:41] 物品:太阳水	怪物:1B74E270虹魔猪卫8	地图:H204	X:63	Y:20 
[2024/8/19 11:44:41] 物品:太阳水	怪物:1B74E270虹魔猪卫8	地图:H204	X:63	Y:20 
[2024/8/19 11:44:41] 物品:太阳水	怪物:1B74E270虹魔猪卫8	地图:H204	X:63	Y:20 
[2024/8/19 11:44:41] 物品:太阳水	怪物:1B74E270虹魔猪卫8	地图:H204	X:63	Y:20 
[2024/8/19 11:44:41] 物品:太阳水	怪物:1B74E270虹魔猪卫8	地图:H204	X:63	Y:20 
[2024/8/19 11:44:41] 物品:金创药(中量)	怪物:1B74E270虹魔猪卫8	地图:H204	X:63	Y:20 
[2024/8/19 11:44:41] 物品:金创药(中量)	怪物:1B74E270虹魔猪卫8	地图:H204	X:63	Y:20 
[2024/8/19 11:44:41] 物品:金创药(中量)	怪物:1B74E270虹魔猪卫8	地图:H204	X:63	Y:20 
[2024/8/19 11:44:41] 物品:强效金创药	怪物:1B74E270虹魔猪卫8	地图:H204	X:63	Y:20 
[2024/8/19 11:44:41] 物品:强效金创药	怪物:1B74E270虹魔猪卫8	地图:H204	X:63	Y:20 
[2024/8/19 11:44:41] 物品:强效金创药	怪物:1B74E270虹魔猪卫8	地图:H204	X:63	Y:20 
[2024/8/19 11:44:41] 物品:魔法药(中量)	怪物:1B74E270虹魔猪卫8	地图:H204	X:63	Y:20 
[2024/8/19 11:44:41] 物品:魔法药(中量)	怪物:1B74E270虹魔猪卫8	地图:H204	X:63	Y:20 
[2024/8/19 11:44:41] 物品:魔法药(中量)	怪物:1B74E270虹魔猪卫8	地图:H204	X:63	Y:20 
[2024/8/19 11:44:41] 物品:强效魔法药	怪物:1B74E270虹魔猪卫8	地图:H204	X:63	Y:20 
[2024/8/19 11:44:41] 物品:强效魔法药	怪物:1B74E270虹魔猪卫8	地图:H204	X:63	Y:20 
[2024/8/19 11:44:41] 物品:强效魔法药	怪物:1B74E270虹魔猪卫8	地图:H204	X:63	Y:20 
[2024/8/19 11:44:41] 物品:强效金创药	怪物:1B74E270虹魔猪卫8	地图:H204	X:63	Y:20 
[2024/8/19 11:44:41] 物品:强效金创药	怪物:1B74E270虹魔猪卫8	地图:H204	X:63	Y:20 
[2024/8/19 11:44:41] 物品:强效金创药	怪物:1B74E270虹魔猪卫8	地图:H204	X:63	Y:20 
[2024/8/19 11:44:41] 物品:强效金创药	怪物:1B74E270虹魔猪卫8	地图:H204	X:63	Y:20 
[2024/8/19 11:44:41] 物品:强效金创药	怪物:1B74E270虹魔猪卫8	地图:H204	X:63	Y:20 
[2024/8/19 11:44:41] 物品:强效金创药	怪物:1B74E270虹魔猪卫8	地图:H204	X:63	Y:20 
[2024/8/19 11:44:41] 物品:强效魔法药	怪物:1B74E270虹魔猪卫8	地图:H204	X:63	Y:20 
[2024/8/19 11:44:41] 物品:强效魔法药	怪物:1B74E270虹魔猪卫8	地图:H204	X:63	Y:20 
[2024/8/19 11:44:41] 物品:强效魔法药	怪物:1B74E270虹魔猪卫8	地图:H204	X:63	Y:20 
[2024/8/19 11:44:41] 物品:强效魔法药	怪物:1B74E270虹魔猪卫8	地图:H204	X:63	Y:20 
[2024/8/19 11:44:41] 物品:强效魔法药	怪物:1B74E270虹魔猪卫8	地图:H204	X:63	Y:20 
[2024/8/19 11:44:41] 物品:强效魔法药	怪物:1B74E270虹魔猪卫8	地图:H204	X:63	Y:20 
[2024/8/19 11:44:42] 物品:太阳水	怪物:0D9A1640僵尸5	地图:H201	X:165	Y:85 
[2024/8/19 11:44:43] 物品:金创药(小量)	怪物:0383CB60僵尸5	地图:H201	X:165	Y:87 
[2024/8/19 11:44:47] 物品:放大镜	怪物:2A53E2B0祖玛弓箭手8	地图:H204	X:52	Y:10 
[2024/8/19 11:44:47] 物品:金创药(小量)	怪物:1A12B320僵尸5	地图:H201	X:165	Y:85 
[2024/8/19 11:44:49] 物品:金创药(小量)	怪物:18BAC9F0僵尸5	地图:H201	X:112	Y:145 
[2024/8/19 11:44:49] 物品:魔法力药水	怪物:18BAC9F0僵尸5	地图:H201	X:112	Y:145 
[2024/8/19 11:44:52] 物品:金创药(小量)	怪物:2801D2D0僵尸4	地图:H201	X:112	Y:144 
[2024/8/19 11:44:54] 物品:金创药(小量)	怪物:2B43B7C0僵尸5	地图:H201	X:166	Y:87 
[2024/8/19 11:44:56] 物品:强效太阳水	怪物:30818980虹魔猪卫8	地图:H204	X:52	Y:12 
[2024/8/19 11:44:56] 物品:强效太阳水	怪物:30818980虹魔猪卫8	地图:H204	X:52	Y:12 
[2024/8/19 11:44:56] 物品:强效太阳水	怪物:30818980虹魔猪卫8	地图:H204	X:52	Y:12 
[2024/8/19 11:44:56] 物品:强效太阳水	怪物:30818980虹魔猪卫8	地图:H204	X:52	Y:12 
[2024/8/19 11:44:56] 物品:强效太阳水	怪物:30818980虹魔猪卫8	地图:H204	X:52	Y:12 
[2024/8/19 11:44:56] 物品:强效太阳水	怪物:30818980虹魔猪卫8	地图:H204	X:52	Y:12 
[2024/8/19 11:44:56] 物品:强效太阳水	怪物:30818980虹魔猪卫8	地图:H204	X:52	Y:12 
[2024/8/19 11:44:56] 物品:强效太阳水	怪物:30818980虹魔猪卫8	地图:H204	X:52	Y:12 
[2024/8/19 11:44:56] 物品:强效太阳水	怪物:30818980虹魔猪卫8	地图:H204	X:52	Y:12 
[2024/8/19 11:44:56] 物品:强效太阳水	怪物:30818980虹魔猪卫8	地图:H204	X:52	Y:12 
[2024/8/19 11:44:56] 物品:太阳水	怪物:30818980虹魔猪卫8	地图:H204	X:52	Y:12 
[2024/8/19 11:44:56] 物品:太阳水	怪物:30818980虹魔猪卫8	地图:H204	X:52	Y:12 
[2024/8/19 11:44:56] 物品:太阳水	怪物:30818980虹魔猪卫8	地图:H204	X:52	Y:12 
[2024/8/19 11:44:56] 物品:太阳水	怪物:30818980虹魔猪卫8	地图:H204	X:52	Y:12 
[2024/8/19 11:44:56] 物品:太阳水	怪物:30818980虹魔猪卫8	地图:H204	X:52	Y:12 
[2024/8/19 11:44:56] 物品:太阳水	怪物:30818980虹魔猪卫8	地图:H204	X:52	Y:12 
[2024/8/19 11:44:56] 物品:太阳水	怪物:30818980虹魔猪卫8	地图:H204	X:52	Y:12 
[2024/8/19 11:44:56] 物品:太阳水	怪物:30818980虹魔猪卫8	地图:H204	X:52	Y:12 
[2024/8/19 11:44:56] 物品:太阳水	怪物:30818980虹魔猪卫8	地图:H204	X:52	Y:12 
[2024/8/19 11:44:56] 物品:太阳水	怪物:30818980虹魔猪卫8	地图:H204	X:52	Y:12 
[2024/8/19 11:44:56] 物品:金创药(中量)	怪物:30818980虹魔猪卫8	地图:H204	X:52	Y:12 
[2024/8/19 11:44:56] 物品:金创药(中量)	怪物:30818980虹魔猪卫8	地图:H204	X:52	Y:12 
[2024/8/19 11:44:56] 物品:金创药(中量)	怪物:30818980虹魔猪卫8	地图:H204	X:52	Y:12 
[2024/8/19 11:44:56] 物品:强效金创药	怪物:30818980虹魔猪卫8	地图:H204	X:52	Y:12 
[2024/8/19 11:44:56] 物品:强效金创药	怪物:30818980虹魔猪卫8	地图:H204	X:52	Y:12 
[2024/8/19 11:44:56] 物品:强效金创药	怪物:30818980虹魔猪卫8	地图:H204	X:52	Y:12 
[2024/8/19 11:44:56] 物品:魔法药(中量)	怪物:30818980虹魔猪卫8	地图:H204	X:52	Y:12 
[2024/8/19 11:44:56] 物品:魔法药(中量)	怪物:30818980虹魔猪卫8	地图:H204	X:52	Y:12 
[2024/8/19 11:44:56] 物品:魔法药(中量)	怪物:30818980虹魔猪卫8	地图:H204	X:52	Y:12 
[2024/8/19 11:44:56] 物品:强效魔法药	怪物:30818980虹魔猪卫8	地图:H204	X:52	Y:12 
[2024/8/19 11:44:56] 物品:强效魔法药	怪物:30818980虹魔猪卫8	地图:H204	X:52	Y:12 
[2024/8/19 11:44:56] 物品:强效魔法药	怪物:30818980虹魔猪卫8	地图:H204	X:52	Y:12 
[2024/8/19 11:44:56] 物品:强效金创药	怪物:30818980虹魔猪卫8	地图:H204	X:52	Y:12 
[2024/8/19 11:44:56] 物品:强效金创药	怪物:30818980虹魔猪卫8	地图:H204	X:52	Y:12 
[2024/8/19 11:44:56] 物品:强效金创药	怪物:30818980虹魔猪卫8	地图:H204	X:52	Y:12 
[2024/8/19 11:44:56] 物品:强效金创药	怪物:30818980虹魔猪卫8	地图:H204	X:52	Y:12 
[2024/8/19 11:44:56] 物品:强效金创药	怪物:30818980虹魔猪卫8	地图:H204	X:52	Y:12 
[2024/8/19 11:44:56] 物品:强效金创药	怪物:30818980虹魔猪卫8	地图:H204	X:52	Y:12 
[2024/8/19 11:44:56] 物品:强效魔法药	怪物:30818980虹魔猪卫8	地图:H204	X:52	Y:12 
[2024/8/19 11:44:56] 物品:强效魔法药	怪物:30818980虹魔猪卫8	地图:H204	X:52	Y:12 
[2024/8/19 11:44:56] 物品:强效魔法药	怪物:30818980虹魔猪卫8	地图:H204	X:52	Y:12 
[2024/8/19 11:44:56] 物品:强效魔法药	怪物:30818980虹魔猪卫8	地图:H204	X:52	Y:12 
[2024/8/19 11:44:56] 物品:强效魔法药	怪物:30818980虹魔猪卫8	地图:H204	X:52	Y:12 
[2024/8/19 11:44:56] 物品:强效魔法药	怪物:30818980虹魔猪卫8	地图:H204	X:52	Y:12 
[2024/8/19 11:44:56] 物品:破魂	怪物:30818980虹魔猪卫8	地图:H204	X:52	Y:12 
[2024/8/19 11:44:56] 物品:珊瑚戒指	怪物:30818980虹魔猪卫8	地图:H204	X:52	Y:12 
[2024/8/19 11:45:2] 物品:强效太阳水	怪物:27ECA1F0魔龙战将	地图:66	X:168	Y:146 
[2024/8/19 11:45:8] 物品:疾光电影	怪物:30FDF1A0僵尸5	地图:H201	X:165	Y:85 
[2024/8/19 11:45:12] 物品:强效魔法药	怪物:24B4D540魔龙射手	地图:66	X:161	Y:138 
[2024/8/19 11:45:13] 物品:强效太阳水	怪物:1EC0B4D0白野猪8	地图:H204	X:40	Y:20 
[2024/8/19 11:45:13] 物品:强效太阳水	怪物:1EC0B4D0白野猪8	地图:H204	X:40	Y:20 
[2024/8/19 11:45:13] 物品:强效太阳水	怪物:1EC0B4D0白野猪8	地图:H204	X:40	Y:20 
[2024/8/19 11:45:13] 物品:强效太阳水	怪物:1EC0B4D0白野猪8	地图:H204	X:40	Y:20 
[2024/8/19 11:45:13] 物品:强效太阳水	怪物:1EC0B4D0白野猪8	地图:H204	X:40	Y:20 
[2024/8/19 11:45:13] 物品:强效太阳水	怪物:1EC0B4D0白野猪8	地图:H204	X:40	Y:20 
[2024/8/19 11:45:13] 物品:强效太阳水	怪物:1EC0B4D0白野猪8	地图:H204	X:40	Y:20 
[2024/8/19 11:45:13] 物品:强效太阳水	怪物:1EC0B4D0白野猪8	地图:H204	X:40	Y:20 
[2024/8/19 11:45:13] 物品:强效太阳水	怪物:1EC0B4D0白野猪8	地图:H204	X:40	Y:20 
[2024/8/19 11:45:13] 物品:强效太阳水	怪物:1EC0B4D0白野猪8	地图:H204	X:40	Y:20 
[2024/8/19 11:45:13] 物品:太阳水	怪物:1EC0B4D0白野猪8	地图:H204	X:40	Y:20 
[2024/8/19 11:45:13] 物品:太阳水	怪物:1EC0B4D0白野猪8	地图:H204	X:40	Y:20 
[2024/8/19 11:45:13] 物品:太阳水	怪物:1EC0B4D0白野猪8	地图:H204	X:40	Y:20 
[2024/8/19 11:45:13] 物品:太阳水	怪物:1EC0B4D0白野猪8	地图:H204	X:40	Y:20 
[2024/8/19 11:45:13] 物品:太阳水	怪物:1EC0B4D0白野猪8	地图:H204	X:40	Y:20 
[2024/8/19 11:45:13] 物品:太阳水	怪物:1EC0B4D0白野猪8	地图:H204	X:40	Y:20 
[2024/8/19 11:45:13] 物品:太阳水	怪物:1EC0B4D0白野猪8	地图:H204	X:40	Y:20 
[2024/8/19 11:45:13] 物品:太阳水	怪物:1EC0B4D0白野猪8	地图:H204	X:40	Y:20 
[2024/8/19 11:45:13] 物品:太阳水	怪物:1EC0B4D0白野猪8	地图:H204	X:40	Y:20 
[2024/8/19 11:45:13] 物品:太阳水	怪物:1EC0B4D0白野猪8	地图:H204	X:40	Y:20 
[2024/8/19 11:45:13] 物品:金创药(中量)	怪物:1EC0B4D0白野猪8	地图:H204	X:40	Y:20 
[2024/8/19 11:45:13] 物品:金创药(中量)	怪物:1EC0B4D0白野猪8	地图:H204	X:40	Y:20 
[2024/8/19 11:45:13] 物品:金创药(中量)	怪物:1EC0B4D0白野猪8	地图:H204	X:40	Y:20 
[2024/8/19 11:45:13] 物品:强效金创药	怪物:1EC0B4D0白野猪8	地图:H204	X:40	Y:20 
[2024/8/19 11:45:13] 物品:强效金创药	怪物:1EC0B4D0白野猪8	地图:H204	X:40	Y:20 
[2024/8/19 11:45:13] 物品:强效金创药	怪物:1EC0B4D0白野猪8	地图:H204	X:40	Y:20 
[2024/8/19 11:45:13] 物品:魔法药(中量)	怪物:1EC0B4D0白野猪8	地图:H204	X:40	Y:20 
[2024/8/19 11:45:13] 物品:魔法药(中量)	怪物:1EC0B4D0白野猪8	地图:H204	X:40	Y:20 
[2024/8/19 11:45:13] 物品:魔法药(中量)	怪物:1EC0B4D0白野猪8	地图:H204	X:40	Y:20 
[2024/8/19 11:45:13] 物品:强效魔法药	怪物:1EC0B4D0白野猪8	地图:H204	X:40	Y:20 
[2024/8/19 11:45:13] 物品:强效魔法药	怪物:1EC0B4D0白野猪8	地图:H204	X:40	Y:20 
[2024/8/19 11:45:13] 物品:强效魔法药	怪物:1EC0B4D0白野猪8	地图:H204	X:40	Y:20 
[2024/8/19 11:45:13] 物品:强效金创药	怪物:1EC0B4D0白野猪8	地图:H204	X:40	Y:20 
[2024/8/19 11:45:13] 物品:强效金创药	怪物:1EC0B4D0白野猪8	地图:H204	X:40	Y:20 
[2024/8/19 11:45:13] 物品:强效金创药	怪物:1EC0B4D0白野猪8	地图:H204	X:40	Y:20 
[2024/8/19 11:45:13] 物品:强效金创药	怪物:1EC0B4D0白野猪8	地图:H204	X:40	Y:20 
[2024/8/19 11:45:13] 物品:强效金创药	怪物:1EC0B4D0白野猪8	地图:H204	X:40	Y:20 
[2024/8/19 11:45:13] 物品:强效金创药	怪物:1EC0B4D0白野猪8	地图:H204	X:40	Y:20 
[2024/8/19 11:45:13] 物品:强效魔法药	怪物:1EC0B4D0白野猪8	地图:H204	X:40	Y:20 
[2024/8/19 11:45:13] 物品:强效魔法药	怪物:1EC0B4D0白野猪8	地图:H204	X:40	Y:20 
[2024/8/19 11:45:13] 物品:强效魔法药	怪物:1EC0B4D0白野猪8	地图:H204	X:40	Y:20 
[2024/8/19 11:45:13] 物品:强效魔法药	怪物:1EC0B4D0白野猪8	地图:H204	X:40	Y:20 
[2024/8/19 11:45:13] 物品:强效魔法药	怪物:1EC0B4D0白野猪8	地图:H204	X:40	Y:20 
[2024/8/19 11:45:13] 物品:强效魔法药	怪物:1EC0B4D0白野猪8	地图:H204	X:40	Y:20 
[2024/8/19 11:45:13] 物品:道士头盔	怪物:1EC0B4D0白野猪8	地图:H204	X:40	Y:20 
[2024/8/19 11:45:13] 物品:魔法手镯	怪物:1EC0B4D0白野猪8	地图:H204	X:40	Y:20 
[2024/8/19 11:45:14] 物品:隐身术	怪物:1D8784F0恶灵尸王	地图:H201	X:162	Y:82 
[2024/8/19 11:45:14] 物品:召唤骷髅	怪物:1D8784F0恶灵尸王	地图:H201	X:162	Y:82 
[2024/8/19 11:45:14] 物品:瞬息移动	怪物:1D8784F0恶灵尸王	地图:H201	X:162	Y:82 
[2024/8/19 11:45:16] 物品:强效太阳水	怪物:0580D9A0尸王8	地图:H201	X:24	Y:91 
[2024/8/19 11:45:16] 物品:强效太阳水	怪物:0580D9A0尸王8	地图:H201	X:24	Y:91 
[2024/8/19 11:45:16] 物品:强效太阳水	怪物:0580D9A0尸王8	地图:H201	X:24	Y:91 
[2024/8/19 11:45:16] 物品:强效太阳水	怪物:0580D9A0尸王8	地图:H201	X:24	Y:91 
[2024/8/19 11:45:16] 物品:强效太阳水	怪物:0580D9A0尸王8	地图:H201	X:24	Y:91 
[2024/8/19 11:45:16] 物品:强效金创药	怪物:0580D9A0尸王8	地图:H201	X:24	Y:91 
[2024/8/19 11:45:16] 物品:强效金创药	怪物:0580D9A0尸王8	地图:H201	X:24	Y:91 
[2024/8/19 11:45:16] 物品:强效魔法药	怪物:0580D9A0尸王8	地图:H201	X:24	Y:91 
[2024/8/19 11:45:16] 物品:强效魔法药	怪物:0580D9A0尸王8	地图:H201	X:24	Y:91 
[2024/8/19 11:45:16] 物品:黑色水晶戒指	怪物:0580D9A0尸王8	地图:H201	X:24	Y:91 
[2024/8/19 11:45:16] 物品:蛇眼戒指	怪物:0580D9A0尸王8	地图:H201	X:24	Y:91 
[2024/8/19 11:45:16] 物品:珍珠戒指	怪物:0580D9A0尸王8	地图:H201	X:24	Y:91 
[2024/8/19 11:45:17] 物品:强效太阳水	怪物:03959600白野猪8	地图:H204	X:38	Y:20 
[2024/8/19 11:45:17] 物品:强效太阳水	怪物:03959600白野猪8	地图:H204	X:38	Y:20 
[2024/8/19 11:45:17] 物品:强效太阳水	怪物:03959600白野猪8	地图:H204	X:38	Y:20 
[2024/8/19 11:45:17] 物品:强效太阳水	怪物:03959600白野猪8	地图:H204	X:38	Y:20 
[2024/8/19 11:45:17] 物品:强效太阳水	怪物:03959600白野猪8	地图:H204	X:38	Y:20 
[2024/8/19 11:45:17] 物品:强效太阳水	怪物:03959600白野猪8	地图:H204	X:38	Y:20 
[2024/8/19 11:45:17] 物品:强效太阳水	怪物:03959600白野猪8	地图:H204	X:38	Y:20 
[2024/8/19 11:45:17] 物品:强效太阳水	怪物:03959600白野猪8	地图:H204	X:38	Y:20 
[2024/8/19 11:45:17] 物品:强效太阳水	怪物:03959600白野猪8	地图:H204	X:38	Y:20 
[2024/8/19 11:45:17] 物品:强效太阳水	怪物:03959600白野猪8	地图:H204	X:38	Y:20 
[2024/8/19 11:45:17] 物品:太阳水	怪物:03959600白野猪8	地图:H204	X:38	Y:20 
[2024/8/19 11:45:17] 物品:太阳水	怪物:03959600白野猪8	地图:H204	X:38	Y:20 
[2024/8/19 11:45:17] 物品:太阳水	怪物:03959600白野猪8	地图:H204	X:38	Y:20 
[2024/8/19 11:45:17] 物品:太阳水	怪物:03959600白野猪8	地图:H204	X:38	Y:20 
[2024/8/19 11:45:17] 物品:太阳水	怪物:03959600白野猪8	地图:H204	X:38	Y:20 
[2024/8/19 11:45:17] 物品:太阳水	怪物:03959600白野猪8	地图:H204	X:38	Y:20 
[2024/8/19 11:45:17] 物品:太阳水	怪物:03959600白野猪8	地图:H204	X:38	Y:20 
[2024/8/19 11:45:17] 物品:太阳水	怪物:03959600白野猪8	地图:H204	X:38	Y:20 
[2024/8/19 11:45:17] 物品:太阳水	怪物:03959600白野猪8	地图:H204	X:38	Y:20 
[2024/8/19 11:45:17] 物品:太阳水	怪物:03959600白野猪8	地图:H204	X:38	Y:20 
[2024/8/19 11:45:17] 物品:金创药(中量)	怪物:03959600白野猪8	地图:H204	X:38	Y:20 
[2024/8/19 11:45:17] 物品:金创药(中量)	怪物:03959600白野猪8	地图:H204	X:38	Y:20 
[2024/8/19 11:45:17] 物品:金创药(中量)	怪物:03959600白野猪8	地图:H204	X:38	Y:20 
[2024/8/19 11:45:17] 物品:强效金创药	怪物:03959600白野猪8	地图:H204	X:38	Y:20 
[2024/8/19 11:45:17] 物品:强效金创药	怪物:03959600白野猪8	地图:H204	X:38	Y:20 
[2024/8/19 11:45:17] 物品:强效金创药	怪物:03959600白野猪8	地图:H204	X:38	Y:20 
[2024/8/19 11:45:17] 物品:魔法药(中量)	怪物:03959600白野猪8	地图:H204	X:38	Y:20 
[2024/8/19 11:45:17] 物品:魔法药(中量)	怪物:03959600白野猪8	地图:H204	X:38	Y:20 
[2024/8/19 11:45:17] 物品:魔法药(中量)	怪物:03959600白野猪8	地图:H204	X:38	Y:20 
[2024/8/19 11:45:17] 物品:强效魔法药	怪物:03959600白野猪8	地图:H204	X:38	Y:20 
[2024/8/19 11:45:17] 物品:强效魔法药	怪物:03959600白野猪8	地图:H204	X:38	Y:20 
[2024/8/19 11:45:17] 物品:强效魔法药	怪物:03959600白野猪8	地图:H204	X:38	Y:20 
[2024/8/19 11:45:17] 物品:强效金创药	怪物:03959600白野猪8	地图:H204	X:38	Y:20 
[2024/8/19 11:45:17] 物品:强效金创药	怪物:03959600白野猪8	地图:H204	X:38	Y:20 
[2024/8/19 11:45:17] 物品:强效金创药	怪物:03959600白野猪8	地图:H204	X:38	Y:20 
[2024/8/19 11:45:17] 物品:强效金创药	怪物:03959600白野猪8	地图:H204	X:38	Y:20 
[2024/8/19 11:45:17] 物品:强效金创药	怪物:03959600白野猪8	地图:H204	X:38	Y:20 
[2024/8/19 11:45:17] 物品:强效金创药	怪物:03959600白野猪8	地图:H204	X:38	Y:20 
[2024/8/19 11:45:17] 物品:强效魔法药	怪物:03959600白野猪8	地图:H204	X:38	Y:20 
[2024/8/19 11:45:17] 物品:强效魔法药	怪物:03959600白野猪8	地图:H204	X:38	Y:20 
[2024/8/19 11:45:17] 物品:强效魔法药	怪物:03959600白野猪8	地图:H204	X:38	Y:20 
[2024/8/19 11:45:17] 物品:强效魔法药	怪物:03959600白野猪8	地图:H204	X:38	Y:20 
[2024/8/19 11:45:17] 物品:强效魔法药	怪物:03959600白野猪8	地图:H204	X:38	Y:20 
[2024/8/19 11:45:17] 物品:强效魔法药	怪物:03959600白野猪8	地图:H204	X:38	Y:20 
[2024/8/19 11:45:17] 物品:夏普儿手镯	怪物:03959600白野猪8	地图:H204	X:38	Y:20 
[2024/8/19 11:45:17] 物品:蓝翡翠项链	怪物:03959600白野猪8	地图:H204	X:38	Y:20 
[2024/8/19 11:45:23] 物品:强效魔法药	怪物:1C8783B0魔龙破甲兵	地图:66	X:162	Y:142 
[2024/8/19 11:45:23] 物品:强效金创药	怪物:1C8783B0魔龙破甲兵	地图:66	X:162	Y:142 
[2024/8/19 11:45:26] 物品:魔法力药水	怪物:272101A0僵尸5	地图:H201	X:132	Y:156 
[2024/8/19 11:45:27] 物品:金创药(小量)	怪物:1C355A80僵尸3	地图:D401	X:169	Y:33 
[2024/8/19 11:45:27] 物品:金手镯	怪物:31EFB6A0祖玛弓箭手8	地图:H204	X:34	Y:25 
[2024/8/19 11:45:31] 物品:金创药(小量)	怪物:1EC3A730僵尸5	地图:H201	X:134	Y:158 
[2024/8/19 11:45:31] 物品:骷髅戒指	怪物:1CEB1080祖玛弓箭手8	地图:H204	X:32	Y:27 
[2024/8/19 11:45:33] 物品:金创药(小量)	怪物:2F1E5010僵尸5	地图:H201	X:167	Y:77 
