[2024/8/21 8:0:0] 物品:生铁戒指	怪物:2BC92A30牛魔战士	地图:D2078	X:220	Y:159 
[2024/8/21 8:41:20] 物品:强效魔法药	怪物:2537C410牛魔王8	地图:H204	X:80	Y:19 
[2024/8/21 8:41:20] 物品:攻击力药水	怪物:2537C410牛魔王8	地图:H204	X:80	Y:19 
[2024/8/21 8:41:20] 物品:MP强化药水	怪物:2537C410牛魔王8	地图:H204	X:80	Y:19 
[2024/8/21 8:41:20] 物品:躲避手链	怪物:2537C410牛魔王8	地图:H204	X:80	Y:19 
[2024/8/21 8:41:20] 物品:心灵手镯	怪物:2537C410牛魔王8	地图:H204	X:80	Y:19 
[2024/8/21 8:41:20] 物品:恶魔长袍(女)	怪物:2537C410牛魔王8	地图:H204	X:80	Y:19 
[2024/8/21 8:41:20] 物品:魔法长袍(男)	怪物:2537C410牛魔王8	地图:H204	X:80	Y:19 
[2024/8/21 8:41:20] 物品:灵魂战衣(女)	怪物:2537C410牛魔王8	地图:H204	X:80	Y:19 
[2024/8/21 8:41:20] 物品:偃月	怪物:2537C410牛魔王8	地图:H204	X:80	Y:19 
[2024/8/21 8:41:20] 物品:破魂	怪物:2537C410牛魔王8	地图:H204	X:80	Y:19 
[2024/8/21 8:41:20] 物品:降魔	怪物:2537C410牛魔王8	地图:H204	X:80	Y:19 
[2024/8/21 8:41:20] 物品:斩马刀	怪物:2537C410牛魔王8	地图:H204	X:80	Y:19 
[2024/8/21 8:41:20] 物品:修罗	怪物:2537C410牛魔王8	地图:H204	X:80	Y:19 
[2024/8/21 8:41:20] 物品:凝霜	怪物:2537C410牛魔王8	地图:H204	X:80	Y:19 
[2024/8/21 8:41:20] 物品:骷髅头盔	怪物:2537C410牛魔王8	地图:H204	X:80	Y:19 
[2024/8/21 8:41:20] 物品:道士头盔	怪物:2537C410牛魔王8	地图:H204	X:80	Y:19 
[2024/8/21 8:41:20] 物品:蓝翡翠项链	怪物:2537C410牛魔王8	地图:H204	X:80	Y:19 
[2024/8/21 8:41:20] 物品:放大镜	怪物:2537C410牛魔王8	地图:H204	X:80	Y:19 
[2024/8/21 8:41:20] 物品:竹笛	怪物:2537C410牛魔王8	地图:H204	X:80	Y:19 
[2024/8/21 8:41:20] 物品:小手镯	怪物:2537C410牛魔王8	地图:H204	X:80	Y:19 
[2024/8/21 8:41:20] 物品:魔法手镯	怪物:2537C410牛魔王8	地图:H204	X:80	Y:19 
[2024/8/21 8:41:20] 物品:黑檀手镯	怪物:2537C410牛魔王8	地图:H204	X:80	Y:19 
[2024/8/21 8:41:20] 物品:道士手镯	怪物:2537C410牛魔王8	地图:H204	X:80	Y:19 
[2024/8/21 8:41:20] 物品:死神手套	怪物:2537C410牛魔王8	地图:H204	X:80	Y:19 
[2024/8/21 8:41:20] 物品:金手镯	怪物:2537C410牛魔王8	地图:H204	X:80	Y:19 
[2024/8/21 8:41:20] 物品:黑色水晶戒指	怪物:2537C410牛魔王8	地图:H204	X:80	Y:19 
[2024/8/21 8:41:20] 物品:蛇眼戒指	怪物:2537C410牛魔王8	地图:H204	X:80	Y:19 
[2024/8/21 8:41:20] 物品:珍珠戒指	怪物:2537C410牛魔王8	地图:H204	X:80	Y:19 
[2024/8/21 8:41:20] 物品:金戒指	怪物:2537C410牛魔王8	地图:H204	X:80	Y:19 
[2024/8/21 8:41:20] 物品:骷髅戒指	怪物:2537C410牛魔王8	地图:H204	X:80	Y:19 
[2024/8/21 8:41:20] 物品:魅力戒指	怪物:2537C410牛魔王8	地图:H204	X:80	Y:19 
[2024/8/21 8:41:20] 物品:道德戒指	怪物:2537C410牛魔王8	地图:H204	X:80	Y:19 
[2024/8/21 8:41:20] 物品:强效太阳水	怪物:18140010沃玛卫士8	地图:H204	X:81	Y:21 
[2024/8/21 8:41:20] 物品:强效太阳水	怪物:18140010沃玛卫士8	地图:H204	X:81	Y:21 
[2024/8/21 8:41:20] 物品:强效太阳水	怪物:18140010沃玛卫士8	地图:H204	X:81	Y:21 
[2024/8/21 8:41:20] 物品:强效太阳水	怪物:18140010沃玛卫士8	地图:H204	X:81	Y:21 
[2024/8/21 8:41:20] 物品:强效太阳水	怪物:18140010沃玛卫士8	地图:H204	X:81	Y:21 
[2024/8/21 8:41:20] 物品:太阳水	怪物:18140010沃玛卫士8	地图:H204	X:81	Y:21 
[2024/8/21 8:41:20] 物品:太阳水	怪物:18140010沃玛卫士8	地图:H204	X:81	Y:21 
[2024/8/21 8:41:20] 物品:太阳水	怪物:18140010沃玛卫士8	地图:H204	X:81	Y:21 
[2024/8/21 8:41:20] 物品:太阳水	怪物:18140010沃玛卫士8	地图:H204	X:81	Y:21 
[2024/8/21 8:41:20] 物品:太阳水	怪物:18140010沃玛卫士8	地图:H204	X:81	Y:21 
[2024/8/21 8:41:20] 物品:太阳水	怪物:18140010沃玛卫士8	地图:H204	X:81	Y:21 
[2024/8/21 8:41:20] 物品:太阳水	怪物:18140010沃玛卫士8	地图:H204	X:81	Y:21 
[2024/8/21 8:41:20] 物品:太阳水	怪物:18140010沃玛卫士8	地图:H204	X:81	Y:21 
[2024/8/21 8:41:20] 物品:太阳水	怪物:18140010沃玛卫士8	地图:H204	X:81	Y:21 
[2024/8/21 8:41:20] 物品:太阳水	怪物:18140010沃玛卫士8	地图:H204	X:81	Y:21 
[2024/8/21 8:41:20] 物品:金创药(中量)	怪物:18140010沃玛卫士8	地图:H204	X:81	Y:21 
[2024/8/21 8:41:20] 物品:金创药(中量)	怪物:18140010沃玛卫士8	地图:H204	X:81	Y:21 
[2024/8/21 8:41:20] 物品:强效金创药	怪物:18140010沃玛卫士8	地图:H204	X:81	Y:21 
[2024/8/21 8:41:20] 物品:强效金创药	怪物:18140010沃玛卫士8	地图:H204	X:81	Y:21 
[2024/8/21 8:41:20] 物品:强效金创药	怪物:18140010沃玛卫士8	地图:H204	X:81	Y:21 
[2024/8/21 8:41:20] 物品:魔法药(中量)	怪物:18140010沃玛卫士8	地图:H204	X:81	Y:21 
[2024/8/21 8:41:20] 物品:魔法药(中量)	怪物:18140010沃玛卫士8	地图:H204	X:81	Y:21 
[2024/8/21 8:41:20] 物品:强效魔法药	怪物:18140010沃玛卫士8	地图:H204	X:81	Y:21 
[2024/8/21 8:41:20] 物品:强效魔法药	怪物:18140010沃玛卫士8	地图:H204	X:81	Y:21 
[2024/8/21 8:41:20] 物品:强效魔法药	怪物:18140010沃玛卫士8	地图:H204	X:81	Y:21 
[2024/8/21 8:41:20] 物品:攻击神水	怪物:18140010沃玛卫士8	地图:H204	X:81	Y:21 
[2024/8/21 8:41:20] 物品:地狱雷光	怪物:18140010沃玛卫士8	地图:H204	X:81	Y:21 
[2024/8/21 8:41:20] 物品:召唤骷髅	怪物:18140010沃玛卫士8	地图:H204	X:81	Y:21 
[2024/8/21 8:41:28] 物品:金手镯	怪物:141B67D0魔龙射手	地图:66	X:178	Y:55 
[2024/8/21 8:41:31] 物品:回城卷	怪物:24724360重装使者	地图:H204	X:92	Y:56 
[2024/8/21 8:41:31] 物品:回城卷	怪物:24724360重装使者	地图:H204	X:92	Y:56 
[2024/8/21 8:41:31] 物品:回城卷	怪物:24724360重装使者	地图:H204	X:92	Y:56 
[2024/8/21 8:41:31] 物品:回城卷	怪物:24724360重装使者	地图:H204	X:92	Y:56 
[2024/8/21 8:41:31] 物品:回城卷	怪物:24724360重装使者	地图:H204	X:92	Y:56 
[2024/8/21 8:41:31] 物品:回城卷	怪物:24724360重装使者	地图:H204	X:92	Y:56 
[2024/8/21 8:41:31] 物品:强效太阳水	怪物:24724360重装使者	地图:H204	X:92	Y:56 
[2024/8/21 8:41:31] 物品:强效太阳水	怪物:24724360重装使者	地图:H204	X:92	Y:56 
[2024/8/21 8:41:31] 物品:强效太阳水	怪物:24724360重装使者	地图:H204	X:92	Y:56 
[2024/8/21 8:41:31] 物品:强效太阳水	怪物:24724360重装使者	地图:H204	X:92	Y:56 
[2024/8/21 8:41:31] 物品:强效太阳水	怪物:24724360重装使者	地图:H204	X:92	Y:56 
[2024/8/21 8:41:31] 物品:强效太阳水	怪物:24724360重装使者	地图:H204	X:92	Y:56 
[2024/8/21 8:41:31] 物品:强效太阳水	怪物:24724360重装使者	地图:H204	X:92	Y:56 
[2024/8/21 8:41:31] 物品:强效太阳水	怪物:24724360重装使者	地图:H204	X:92	Y:56 
[2024/8/21 8:41:31] 物品:强效太阳水	怪物:24724360重装使者	地图:H204	X:92	Y:56 
[2024/8/21 8:41:31] 物品:强效太阳水	怪物:24724360重装使者	地图:H204	X:92	Y:56 
[2024/8/21 8:41:31] 物品:强效太阳水	怪物:24724360重装使者	地图:H204	X:92	Y:56 
[2024/8/21 8:41:31] 物品:强效太阳水	怪物:24724360重装使者	地图:H204	X:92	Y:56 
[2024/8/21 8:41:31] 物品:强效太阳水	怪物:24724360重装使者	地图:H204	X:92	Y:56 
[2024/8/21 8:41:31] 物品:强效太阳水	怪物:24724360重装使者	地图:H204	X:92	Y:56 
[2024/8/21 8:41:31] 物品:强效太阳水	怪物:24724360重装使者	地图:H204	X:92	Y:56 
[2024/8/21 8:41:31] 物品:强效太阳水	怪物:24724360重装使者	地图:H204	X:92	Y:56 
[2024/8/21 8:41:31] 物品:强效太阳水	怪物:24724360重装使者	地图:H204	X:92	Y:56 
[2024/8/21 8:41:31] 物品:强效太阳水	怪物:24724360重装使者	地图:H204	X:92	Y:56 
[2024/8/21 8:41:31] 物品:强效太阳水	怪物:24724360重装使者	地图:H204	X:92	Y:56 
[2024/8/21 8:41:31] 物品:强效太阳水	怪物:24724360重装使者	地图:H204	X:92	Y:56 
[2024/8/21 8:41:31] 物品:强效金创药	怪物:24724360重装使者	地图:H204	X:92	Y:56 
[2024/8/21 8:41:31] 物品:强效金创药	怪物:24724360重装使者	地图:H204	X:92	Y:56 
[2024/8/21 8:41:31] 物品:强效金创药	怪物:24724360重装使者	地图:H204	X:92	Y:56 
[2024/8/21 8:41:31] 物品:强效金创药	怪物:24724360重装使者	地图:H204	X:92	Y:56 
[2024/8/21 8:41:31] 物品:强效金创药	怪物:24724360重装使者	地图:H204	X:92	Y:56 
[2024/8/21 8:41:31] 物品:强效金创药	怪物:24724360重装使者	地图:H204	X:92	Y:56 
[2024/8/21 8:41:31] 物品:强效金创药	怪物:24724360重装使者	地图:H204	X:92	Y:56 
[2024/8/21 8:41:31] 物品:强效金创药	怪物:24724360重装使者	地图:H204	X:92	Y:56 
[2024/8/21 8:41:31] 物品:强效金创药	怪物:24724360重装使者	地图:H204	X:92	Y:56 
[2024/8/21 8:41:31] 物品:强效金创药	怪物:24724360重装使者	地图:H204	X:92	Y:56 
[2024/8/21 8:41:31] 物品:强效魔法药	怪物:24724360重装使者	地图:H204	X:92	Y:56 
[2024/8/21 8:41:31] 物品:强效魔法药	怪物:24724360重装使者	地图:H204	X:92	Y:56 
[2024/8/21 8:41:31] 物品:强效魔法药	怪物:24724360重装使者	地图:H204	X:92	Y:56 
[2024/8/21 8:41:31] 物品:强效魔法药	怪物:24724360重装使者	地图:H204	X:92	Y:56 
[2024/8/21 8:41:31] 物品:强效魔法药	怪物:24724360重装使者	地图:H204	X:92	Y:56 
[2024/8/21 8:41:31] 物品:强效魔法药	怪物:24724360重装使者	地图:H204	X:92	Y:56 
[2024/8/21 8:41:31] 物品:强效魔法药	怪物:24724360重装使者	地图:H204	X:92	Y:56 
[2024/8/21 8:41:31] 物品:强效魔法药	怪物:24724360重装使者	地图:H204	X:92	Y:56 
[2024/8/21 8:41:31] 物品:强效魔法药	怪物:24724360重装使者	地图:H204	X:92	Y:56 
[2024/8/21 8:41:31] 物品:强效魔法药	怪物:24724360重装使者	地图:H204	X:92	Y:56 
[2024/8/21 8:41:32] 物品:灵魂战衣(男)	怪物:23DB0010牛魔祭司	地图:D2078	X:230	Y:36 
[2024/8/21 8:41:32] 物品:灯笼项链	怪物:23DB0010牛魔祭司	地图:D2078	X:230	Y:36 
[2024/8/21 8:41:37] 物品:强效魔法药	怪物:2491DDB0牛魔祭司	地图:D2078	X:229	Y:37 
[2024/8/21 8:41:39] 物品:白金项链	怪物:231B4920祖玛雕像8	地图:H204	X:78	Y:38 
[2024/8/21 8:41:42] 物品:强效太阳水	怪物:22E6AB70虹魔蝎卫80	地图:H008	X:27	Y:37 
[2024/8/21 8:41:42] 物品:强效太阳水	怪物:22E6AB70虹魔蝎卫80	地图:H008	X:27	Y:37 
[2024/8/21 8:41:42] 物品:生铁戒指	怪物:22E6AB70虹魔蝎卫80	地图:H008	X:27	Y:37 
[2024/8/21 8:41:44] 物品:强效太阳水	怪物:28F4A150祖玛弓箭手	地图:H204	X:78	Y:38 
[2024/8/21 8:41:44] 物品:魔鬼项链	怪物:2C073D20祖玛弓箭手	地图:H204	X:79	Y:38 
[2024/8/21 8:41:45] 物品:道士手镯	怪物:248CC710祖玛雕像	地图:H204	X:77	Y:36 
[2024/8/21 8:41:49] 物品:强效魔法药	怪物:2C4270F0魔龙射手	地图:66	X:187	Y:68 
[2024/8/21 8:41:51] 物品:死神手套	怪物:251C3AE0祖玛卫士	地图:H204	X:78	Y:38 
[2024/8/21 8:41:51] 物品:强效太阳水	怪物:25AA89F0牛魔将军	地图:D2078	X:223	Y:27 
[2024/8/21 8:41:54] 物品:祝福油	怪物:24751E10地藏王	地图:H204	X:88	Y:50 
[2024/8/21 8:41:54] 物品:祝福油	怪物:24751E10地藏王	地图:H204	X:88	Y:50 
[2024/8/21 8:41:54] 物品:金条	怪物:24751E10地藏王	地图:H204	X:88	Y:50 
[2024/8/21 8:41:54] 物品:黑铁头盔(封印)	怪物:24751E10地藏王	地图:H204	X:88	Y:50 
[2024/8/21 8:41:54] 物品:魔血项链	怪物:24751E10地藏王	地图:H204	X:88	Y:50 
[2024/8/21 8:41:54] 物品:无极棍	怪物:24751E10地藏王	地图:H204	X:88	Y:50 
[2024/8/21 8:41:54] 物品:幽灵项链	怪物:24751E10地藏王	地图:H204	X:88	Y:50 
[2024/8/21 8:41:54] 物品:思贝儿手镯	怪物:24751E10地藏王	地图:H204	X:88	Y:50 
[2024/8/21 8:41:54] 物品:幽灵战衣(女)	怪物:24751E10地藏王	地图:H204	X:88	Y:50 
[2024/8/21 8:41:54] 物品:重盔甲(男)	怪物:24751E10地藏王	地图:H204	X:88	Y:50 
[2024/8/21 8:41:54] 物品:魔法长袍(男)	怪物:24751E10地藏王	地图:H204	X:88	Y:50 
[2024/8/21 8:41:54] 物品:魔法长袍(女)	怪物:24751E10地藏王	地图:H204	X:88	Y:50 
[2024/8/21 8:41:54] 物品:灵魂战衣(男)	怪物:24751E10地藏王	地图:H204	X:88	Y:50 
[2024/8/21 8:41:54] 物品:偃月	怪物:24751E10地藏王	地图:H204	X:88	Y:50 
[2024/8/21 8:41:54] 物品:破魂	怪物:24751E10地藏王	地图:H204	X:88	Y:50 
[2024/8/21 8:41:54] 物品:降魔	怪物:24751E10地藏王	地图:H204	X:88	Y:50 
[2024/8/21 8:41:54] 物品:斩马刀	怪物:24751E10地藏王	地图:H204	X:88	Y:50 
[2024/8/21 8:41:54] 物品:修罗	怪物:24751E10地藏王	地图:H204	X:88	Y:50 
[2024/8/21 8:41:54] 物品:凝霜	怪物:24751E10地藏王	地图:H204	X:88	Y:50 
[2024/8/21 8:41:54] 物品:骷髅头盔	怪物:24751E10地藏王	地图:H204	X:88	Y:50 
[2024/8/21 8:41:54] 物品:道士头盔	怪物:24751E10地藏王	地图:H204	X:88	Y:50 
[2024/8/21 8:41:54] 物品:蓝翡翠项链	怪物:24751E10地藏王	地图:H204	X:88	Y:50 
[2024/8/21 8:41:54] 物品:放大镜	怪物:24751E10地藏王	地图:H204	X:88	Y:50 
[2024/8/21 8:41:54] 物品:竹笛	怪物:24751E10地藏王	地图:H204	X:88	Y:50 
[2024/8/21 8:41:54] 物品:小手镯	怪物:24751E10地藏王	地图:H204	X:88	Y:50 
[2024/8/21 8:41:54] 物品:魔法手镯	怪物:24751E10地藏王	地图:H204	X:88	Y:50 
[2024/8/21 8:41:54] 物品:黑檀手镯	怪物:24751E10地藏王	地图:H204	X:88	Y:50 
[2024/8/21 8:41:54] 物品:道士手镯	怪物:24751E10地藏王	地图:H204	X:88	Y:50 
[2024/8/21 8:41:54] 物品:死神手套	怪物:24751E10地藏王	地图:H204	X:88	Y:50 
[2024/8/21 8:41:54] 物品:金手镯	怪物:24751E10地藏王	地图:H204	X:88	Y:50 
[2024/8/21 8:41:54] 物品:黑色水晶戒指	怪物:24751E10地藏王	地图:H204	X:88	Y:50 
[2024/8/21 8:41:54] 物品:蛇眼戒指	怪物:24751E10地藏王	地图:H204	X:88	Y:50 
[2024/8/21 8:41:54] 物品:珍珠戒指	怪物:24751E10地藏王	地图:H204	X:88	Y:50 
[2024/8/21 8:41:54] 物品:金戒指	怪物:24751E10地藏王	地图:H204	X:88	Y:50 
[2024/8/21 8:41:54] 物品:骷髅戒指	怪物:24751E10地藏王	地图:H204	X:88	Y:50 
[2024/8/21 8:41:54] 物品:魅力戒指	怪物:24751E10地藏王	地图:H204	X:88	Y:50 
[2024/8/21 8:41:54] 物品:道德戒指	怪物:24751E10地藏王	地图:H204	X:88	Y:50 
[2024/8/21 8:41:54] 物品:降妖除魔戒指	怪物:24751E10地藏王	地图:H204	X:88	Y:50 
[2024/8/21 8:41:54] 物品:野蛮冲撞	怪物:24751E10地藏王	地图:H204	X:88	Y:50 
[2024/8/21 8:41:54] 物品:地狱雷光	怪物:24751E10地藏王	地图:H204	X:88	Y:50 
[2024/8/21 8:41:54] 物品:魔法盾	怪物:24751E10地藏王	地图:H204	X:88	Y:50 
[2024/8/21 8:41:54] 物品:圣言术	怪物:24751E10地藏王	地图:H204	X:88	Y:50 
[2024/8/21 8:41:54] 物品:困魔咒	怪物:24751E10地藏王	地图:H204	X:88	Y:50 
[2024/8/21 8:41:54] 物品:群体治疗术	怪物:24751E10地藏王	地图:H204	X:88	Y:50 
[2024/8/21 8:41:54] 物品:魔法药(中量)	怪物:28B1B5A0祖玛弓箭手	地图:H204	X:79	Y:36 
[2024/8/21 8:41:54] 物品:魔法手镯	怪物:1786D380祖玛雕像	地图:H204	X:78	Y:35 
[2024/8/21 8:41:55] 物品:强效太阳水	怪物:253BCD60祖玛教主	地图:H204	X:80	Y:37 
[2024/8/21 8:41:55] 物品:强效太阳水	怪物:253BCD60祖玛教主	地图:H204	X:80	Y:37 
[2024/8/21 8:41:55] 物品:强效太阳水	怪物:253BCD60祖玛教主	地图:H204	X:80	Y:37 
[2024/8/21 8:41:55] 物品:强效太阳水	怪物:253BCD60祖玛教主	地图:H204	X:80	Y:37 
[2024/8/21 8:41:55] 物品:强效太阳水	怪物:253BCD60祖玛教主	地图:H204	X:80	Y:37 
[2024/8/21 8:41:55] 物品:强效太阳水	怪物:253BCD60祖玛教主	地图:H204	X:80	Y:37 
[2024/8/21 8:41:55] 物品:强效太阳水	怪物:253BCD60祖玛教主	地图:H204	X:80	Y:37 
[2024/8/21 8:41:55] 物品:强效太阳水	怪物:253BCD60祖玛教主	地图:H204	X:80	Y:37 
[2024/8/21 8:41:55] 物品:强效太阳水	怪物:253BCD60祖玛教主	地图:H204	X:80	Y:37 
[2024/8/21 8:41:55] 物品:强效太阳水	怪物:253BCD60祖玛教主	地图:H204	X:80	Y:37 
[2024/8/21 8:41:55] 物品:强效太阳水	怪物:253BCD60祖玛教主	地图:H204	X:80	Y:37 
[2024/8/21 8:41:55] 物品:强效太阳水	怪物:253BCD60祖玛教主	地图:H204	X:80	Y:37 
[2024/8/21 8:41:55] 物品:强效太阳水	怪物:253BCD60祖玛教主	地图:H204	X:80	Y:37 
[2024/8/21 8:41:55] 物品:强效太阳水	怪物:253BCD60祖玛教主	地图:H204	X:80	Y:37 
[2024/8/21 8:41:55] 物品:强效太阳水	怪物:253BCD60祖玛教主	地图:H204	X:80	Y:37 
[2024/8/21 8:41:55] 物品:强效太阳水	怪物:253BCD60祖玛教主	地图:H204	X:80	Y:37 
[2024/8/21 8:41:55] 物品:强效太阳水	怪物:253BCD60祖玛教主	地图:H204	X:80	Y:37 
[2024/8/21 8:41:55] 物品:强效太阳水	怪物:253BCD60祖玛教主	地图:H204	X:80	Y:37 
[2024/8/21 8:41:55] 物品:强效太阳水	怪物:253BCD60祖玛教主	地图:H204	X:80	Y:37 
[2024/8/21 8:41:55] 物品:强效太阳水	怪物:253BCD60祖玛教主	地图:H204	X:80	Y:37 
[2024/8/21 8:41:55] 物品:强效金创药	怪物:253BCD60祖玛教主	地图:H204	X:80	Y:37 
[2024/8/21 8:41:55] 物品:强效金创药	怪物:253BCD60祖玛教主	地图:H204	X:80	Y:37 
[2024/8/21 8:41:55] 物品:强效金创药	怪物:253BCD60祖玛教主	地图:H204	X:80	Y:37 
[2024/8/21 8:41:55] 物品:强效金创药	怪物:253BCD60祖玛教主	地图:H204	X:80	Y:37 
[2024/8/21 8:41:55] 物品:强效金创药	怪物:253BCD60祖玛教主	地图:H204	X:80	Y:37 
[2024/8/21 8:41:55] 物品:强效金创药	怪物:253BCD60祖玛教主	地图:H204	X:80	Y:37 
[2024/8/21 8:41:55] 物品:强效金创药	怪物:253BCD60祖玛教主	地图:H204	X:80	Y:37 
[2024/8/21 8:41:55] 物品:强效金创药	怪物:253BCD60祖玛教主	地图:H204	X:80	Y:37 
[2024/8/21 8:41:55] 物品:强效金创药	怪物:253BCD60祖玛教主	地图:H204	X:80	Y:37 
[2024/8/21 8:41:55] 物品:强效金创药	怪物:253BCD60祖玛教主	地图:H204	X:80	Y:37 
[2024/8/21 8:41:55] 物品:强效魔法药	怪物:253BCD60祖玛教主	地图:H204	X:80	Y:37 
[2024/8/21 8:41:55] 物品:强效魔法药	怪物:253BCD60祖玛教主	地图:H204	X:80	Y:37 
[2024/8/21 8:41:55] 物品:强效魔法药	怪物:253BCD60祖玛教主	地图:H204	X:80	Y:37 
[2024/8/21 8:41:55] 物品:强效魔法药	怪物:253BCD60祖玛教主	地图:H204	X:80	Y:37 
[2024/8/21 8:41:55] 物品:强效魔法药	怪物:253BCD60祖玛教主	地图:H204	X:80	Y:37 
[2024/8/21 8:41:55] 物品:强效魔法药	怪物:253BCD60祖玛教主	地图:H204	X:80	Y:37 
[2024/8/21 8:41:55] 物品:强效魔法药	怪物:253BCD60祖玛教主	地图:H204	X:80	Y:37 
[2024/8/21 8:41:55] 物品:强效魔法药	怪物:253BCD60祖玛教主	地图:H204	X:80	Y:37 
[2024/8/21 8:41:55] 物品:强效魔法药	怪物:253BCD60祖玛教主	地图:H204	X:80	Y:37 
[2024/8/21 8:41:55] 物品:强效魔法药	怪物:253BCD60祖玛教主	地图:H204	X:80	Y:37 
[2024/8/21 8:41:55] 物品:祖玛头像	怪物:253BCD60祖玛教主	地图:H204	X:80	Y:37 
[2024/8/21 8:41:55] 物品:心灵手镯	怪物:253BCD60祖玛教主	地图:H204	X:80	Y:37 
[2024/8/21 8:41:55] 物品:重盔甲(男)	怪物:253BCD60祖玛教主	地图:H204	X:80	Y:37 
[2024/8/21 8:41:55] 物品:灵魂战衣(女)	怪物:253BCD60祖玛教主	地图:H204	X:80	Y:37 
[2024/8/21 8:41:55] 物品:偃月	怪物:253BCD60祖玛教主	地图:H204	X:80	Y:37 
[2024/8/21 8:41:55] 物品:破魂	怪物:253BCD60祖玛教主	地图:H204	X:80	Y:37 
[2024/8/21 8:41:55] 物品:降魔	怪物:253BCD60祖玛教主	地图:H204	X:80	Y:37 
[2024/8/21 8:41:55] 物品:斩马刀	怪物:253BCD60祖玛教主	地图:H204	X:80	Y:37 
[2024/8/21 8:41:55] 物品:修罗	怪物:253BCD60祖玛教主	地图:H204	X:80	Y:37 
[2024/8/21 8:41:55] 物品:骷髅头盔	怪物:253BCD60祖玛教主	地图:H204	X:80	Y:37 
[2024/8/21 8:41:55] 物品:道士头盔	怪物:253BCD60祖玛教主	地图:H204	X:80	Y:37 
[2024/8/21 8:41:55] 物品:蓝翡翠项链	怪物:253BCD60祖玛教主	地图:H204	X:80	Y:37 
[2024/8/21 8:41:55] 物品:放大镜	怪物:253BCD60祖玛教主	地图:H204	X:80	Y:37 
[2024/8/21 8:41:55] 物品:竹笛	怪物:253BCD60祖玛教主	地图:H204	X:80	Y:37 
[2024/8/21 8:41:55] 物品:小手镯	怪物:253BCD60祖玛教主	地图:H204	X:80	Y:37 
[2024/8/21 8:41:55] 物品:魔法手镯	怪物:253BCD60祖玛教主	地图:H204	X:80	Y:37 
[2024/8/21 8:41:55] 物品:黑檀手镯	怪物:253BCD60祖玛教主	地图:H204	X:80	Y:37 
[2024/8/21 8:41:55] 物品:道士手镯	怪物:253BCD60祖玛教主	地图:H204	X:80	Y:37 
[2024/8/21 8:41:55] 物品:死神手套	怪物:253BCD60祖玛教主	地图:H204	X:80	Y:37 
[2024/8/21 8:41:55] 物品:金手镯	怪物:253BCD60祖玛教主	地图:H204	X:80	Y:37 
[2024/8/21 8:41:55] 物品:黑色水晶戒指	怪物:253BCD60祖玛教主	地图:H204	X:80	Y:37 
[2024/8/21 8:41:55] 物品:蛇眼戒指	怪物:253BCD60祖玛教主	地图:H204	X:80	Y:37 
[2024/8/21 8:41:55] 物品:珍珠戒指	怪物:253BCD60祖玛教主	地图:H204	X:80	Y:37 
[2024/8/21 8:41:55] 物品:金戒指	怪物:253BCD60祖玛教主	地图:H204	X:80	Y:37 
[2024/8/21 8:41:55] 物品:骷髅戒指	怪物:253BCD60祖玛教主	地图:H204	X:80	Y:37 
[2024/8/21 8:41:55] 物品:魅力戒指	怪物:253BCD60祖玛教主	地图:H204	X:80	Y:37 
[2024/8/21 8:41:55] 物品:道德戒指	怪物:253BCD60祖玛教主	地图:H204	X:80	Y:37 
[2024/8/21 8:41:55] 物品:降妖除魔戒指	怪物:253BCD60祖玛教主	地图:H204	X:80	Y:37 
[2024/8/21 8:41:55] 物品:烈火剑法	怪物:253BCD60祖玛教主	地图:H204	X:80	Y:37 
[2024/8/21 8:41:55] 物品:强效魔法药	怪物:0F47D770祖玛弓箭手	地图:H204	X:79	Y:38 
[2024/8/21 8:41:58] 物品:竹笛	怪物:2BDE6B60祖玛卫士	地图:H204	X:78	Y:36 
[2024/8/21 8:41:59] 物品:强效太阳水	怪物:2C081B00虹魔教主8	地图:H008	X:27	Y:34 
[2024/8/21 8:41:59] 物品:强效太阳水	怪物:2C081B00虹魔教主8	地图:H008	X:27	Y:34 
[2024/8/21 8:41:59] 物品:强效太阳水	怪物:2C081B00虹魔教主8	地图:H008	X:27	Y:34 
[2024/8/21 8:41:59] 物品:强效太阳水	怪物:2C081B00虹魔教主8	地图:H008	X:27	Y:34 
[2024/8/21 8:41:59] 物品:强效太阳水	怪物:2C081B00虹魔教主8	地图:H008	X:27	Y:34 
[2024/8/21 8:41:59] 物品:强效太阳水	怪物:2C081B00虹魔教主8	地图:H008	X:27	Y:34 
[2024/8/21 8:41:59] 物品:强效太阳水	怪物:2C081B00虹魔教主8	地图:H008	X:27	Y:34 
[2024/8/21 8:41:59] 物品:强效太阳水	怪物:2C081B00虹魔教主8	地图:H008	X:27	Y:34 
[2024/8/21 8:41:59] 物品:强效太阳水	怪物:2C081B00虹魔教主8	地图:H008	X:27	Y:34 
[2024/8/21 8:41:59] 物品:强效太阳水	怪物:2C081B00虹魔教主8	地图:H008	X:27	Y:34 
[2024/8/21 8:41:59] 物品:疗伤药	怪物:2C081B00虹魔教主8	地图:H008	X:27	Y:34 
[2024/8/21 8:41:59] 物品:疗伤药	怪物:2C081B00虹魔教主8	地图:H008	X:27	Y:34 
[2024/8/21 8:41:59] 物品:疗伤药	怪物:2C081B00虹魔教主8	地图:H008	X:27	Y:34 
[2024/8/21 8:41:59] 物品:疗伤药	怪物:2C081B00虹魔教主8	地图:H008	X:27	Y:34 
