[2024/8/21 21:0:2] 物品:强效魔法药	怪物:1AC30CC0魔龙射手	地图:66	X:82	Y:236 
[2024/8/21 21:49:30] 物品:魔法药(小量)	怪物:23B215F0僵尸50	地图:H201	X:43	Y:33 
[2024/8/21 21:49:33] 物品:金创药(小量)	怪物:13AA5FD0僵尸5	地图:H201	X:43	Y:32 
[2024/8/21 21:49:38] 物品:赤月恶魔油	怪物:245F1470赤月恶魔8	地图:H010	X:326	Y:327 
[2024/8/21 21:49:38] 物品:强效太阳水	怪物:245F1470赤月恶魔8	地图:H010	X:326	Y:327 
[2024/8/21 21:49:38] 物品:强效太阳水	怪物:245F1470赤月恶魔8	地图:H010	X:326	Y:327 
[2024/8/21 21:49:38] 物品:强效太阳水	怪物:245F1470赤月恶魔8	地图:H010	X:326	Y:327 
[2024/8/21 21:49:38] 物品:强效太阳水	怪物:245F1470赤月恶魔8	地图:H010	X:326	Y:327 
[2024/8/21 21:49:38] 物品:强效太阳水	怪物:245F1470赤月恶魔8	地图:H010	X:326	Y:327 
[2024/8/21 21:49:38] 物品:强效太阳水	怪物:245F1470赤月恶魔8	地图:H010	X:326	Y:327 
[2024/8/21 21:49:38] 物品:强效太阳水	怪物:245F1470赤月恶魔8	地图:H010	X:326	Y:327 
[2024/8/21 21:49:38] 物品:疗伤药	怪物:245F1470赤月恶魔8	地图:H010	X:326	Y:327 
[2024/8/21 21:49:38] 物品:疗伤药	怪物:245F1470赤月恶魔8	地图:H010	X:326	Y:327 
[2024/8/21 21:49:38] 物品:疗伤药	怪物:245F1470赤月恶魔8	地图:H010	X:326	Y:327 
[2024/8/21 21:49:38] 物品:疗伤药	怪物:245F1470赤月恶魔8	地图:H010	X:326	Y:327 
[2024/8/21 21:49:38] 物品:强效太阳水	怪物:245F1470赤月恶魔8	地图:H010	X:326	Y:327 
[2024/8/21 21:49:38] 物品:强效太阳水	怪物:245F1470赤月恶魔8	地图:H010	X:326	Y:327 
[2024/8/21 21:49:38] 物品:强效太阳水	怪物:245F1470赤月恶魔8	地图:H010	X:326	Y:327 
[2024/8/21 21:49:38] 物品:强效太阳水	怪物:245F1470赤月恶魔8	地图:H010	X:326	Y:327 
[2024/8/21 21:49:38] 物品:强效太阳水	怪物:245F1470赤月恶魔8	地图:H010	X:326	Y:327 
[2024/8/21 21:49:38] 物品:强效太阳水	怪物:245F1470赤月恶魔8	地图:H010	X:326	Y:327 
[2024/8/21 21:49:38] 物品:强效太阳水	怪物:245F1470赤月恶魔8	地图:H010	X:326	Y:327 
[2024/8/21 21:49:38] 物品:强效太阳水	怪物:245F1470赤月恶魔8	地图:H010	X:326	Y:327 
[2024/8/21 21:49:38] 物品:强效太阳水	怪物:245F1470赤月恶魔8	地图:H010	X:326	Y:327 
[2024/8/21 21:49:38] 物品:强效太阳水	怪物:245F1470赤月恶魔8	地图:H010	X:326	Y:327 
[2024/8/21 21:49:38] 物品:强效太阳水	怪物:245F1470赤月恶魔8	地图:H010	X:326	Y:327 
[2024/8/21 21:49:38] 物品:强效太阳水	怪物:245F1470赤月恶魔8	地图:H010	X:326	Y:327 
[2024/8/21 21:49:38] 物品:强效太阳水	怪物:245F1470赤月恶魔8	地图:H010	X:326	Y:327 
[2024/8/21 21:49:38] 物品:强效金创药	怪物:245F1470赤月恶魔8	地图:H010	X:326	Y:327 
[2024/8/21 21:49:38] 物品:强效金创药	怪物:245F1470赤月恶魔8	地图:H010	X:326	Y:327 
[2024/8/21 21:49:38] 物品:强效金创药	怪物:245F1470赤月恶魔8	地图:H010	X:326	Y:327 
[2024/8/21 21:49:38] 物品:强效金创药	怪物:245F1470赤月恶魔8	地图:H010	X:326	Y:327 
[2024/8/21 21:49:38] 物品:强效金创药	怪物:245F1470赤月恶魔8	地图:H010	X:326	Y:327 
[2024/8/21 21:49:38] 物品:强效金创药	怪物:245F1470赤月恶魔8	地图:H010	X:326	Y:327 
[2024/8/21 21:49:38] 物品:强效金创药	怪物:245F1470赤月恶魔8	地图:H010	X:326	Y:327 
[2024/8/21 21:49:38] 物品:强效金创药	怪物:245F1470赤月恶魔8	地图:H010	X:326	Y:327 
[2024/8/21 21:49:38] 物品:强效金创药	怪物:245F1470赤月恶魔8	地图:H010	X:326	Y:327 
[2024/8/21 21:49:38] 物品:强效金创药	怪物:245F1470赤月恶魔8	地图:H010	X:326	Y:327 
[2024/8/21 21:49:38] 物品:强效魔法药	怪物:245F1470赤月恶魔8	地图:H010	X:326	Y:327 
[2024/8/21 21:49:38] 物品:强效魔法药	怪物:245F1470赤月恶魔8	地图:H010	X:326	Y:327 
[2024/8/21 21:49:38] 物品:强效魔法药	怪物:245F1470赤月恶魔8	地图:H010	X:326	Y:327 
[2024/8/21 21:49:38] 物品:强效魔法药	怪物:245F1470赤月恶魔8	地图:H010	X:326	Y:327 
[2024/8/21 21:49:38] 物品:强效魔法药	怪物:245F1470赤月恶魔8	地图:H010	X:326	Y:327 
[2024/8/21 21:49:38] 物品:强效魔法药	怪物:245F1470赤月恶魔8	地图:H010	X:326	Y:327 
[2024/8/21 21:49:38] 物品:强效魔法药	怪物:245F1470赤月恶魔8	地图:H010	X:326	Y:327 
[2024/8/21 21:49:38] 物品:强效魔法药	怪物:245F1470赤月恶魔8	地图:H010	X:326	Y:327 
[2024/8/21 21:49:38] 物品:强效魔法药	怪物:245F1470赤月恶魔8	地图:H010	X:326	Y:327 
[2024/8/21 21:49:38] 物品:强效魔法药	怪物:245F1470赤月恶魔8	地图:H010	X:326	Y:327 
[2024/8/21 21:49:38] 物品:战神油	怪物:245F1470赤月恶魔8	地图:H010	X:326	Y:327 
[2024/8/21 21:49:38] 物品:红宝石戒指	怪物:245F1470赤月恶魔8	地图:H010	X:326	Y:327 
[2024/8/21 21:49:38] 物品:魔法长袍(女)	怪物:245F1470赤月恶魔8	地图:H010	X:326	Y:327 
[2024/8/21 21:49:38] 物品:偃月	怪物:245F1470赤月恶魔8	地图:H010	X:326	Y:327 
[2024/8/21 21:49:38] 物品:破魂	怪物:245F1470赤月恶魔8	地图:H010	X:326	Y:327 
[2024/8/21 21:49:38] 物品:降魔	怪物:245F1470赤月恶魔8	地图:H010	X:326	Y:327 
[2024/8/21 21:49:38] 物品:斩马刀	怪物:245F1470赤月恶魔8	地图:H010	X:326	Y:327 
[2024/8/21 21:49:38] 物品:修罗	怪物:245F1470赤月恶魔8	地图:H010	X:326	Y:327 
[2024/8/21 21:49:38] 物品:凝霜	怪物:245F1470赤月恶魔8	地图:H010	X:326	Y:327 
[2024/8/21 21:49:38] 物品:骷髅头盔	怪物:245F1470赤月恶魔8	地图:H010	X:326	Y:327 
[2024/8/21 21:49:38] 物品:道士头盔	怪物:245F1470赤月恶魔8	地图:H010	X:326	Y:327 
[2024/8/21 21:49:38] 物品:蓝翡翠项链	怪物:245F1470赤月恶魔8	地图:H010	X:326	Y:327 
[2024/8/21 21:49:38] 物品:放大镜	怪物:245F1470赤月恶魔8	地图:H010	X:326	Y:327 
[2024/8/21 21:49:38] 物品:竹笛	怪物:245F1470赤月恶魔8	地图:H010	X:326	Y:327 
[2024/8/21 21:49:38] 物品:小手镯	怪物:245F1470赤月恶魔8	地图:H010	X:326	Y:327 
[2024/8/21 21:49:38] 物品:魔法手镯	怪物:245F1470赤月恶魔8	地图:H010	X:326	Y:327 
[2024/8/21 21:49:38] 物品:黑檀手镯	怪物:245F1470赤月恶魔8	地图:H010	X:326	Y:327 
[2024/8/21 21:49:38] 物品:道士手镯	怪物:245F1470赤月恶魔8	地图:H010	X:326	Y:327 
[2024/8/21 21:49:38] 物品:死神手套	怪物:245F1470赤月恶魔8	地图:H010	X:326	Y:327 
[2024/8/21 21:49:38] 物品:金手镯	怪物:245F1470赤月恶魔8	地图:H010	X:326	Y:327 
[2024/8/21 21:49:38] 物品:黑色水晶戒指	怪物:245F1470赤月恶魔8	地图:H010	X:326	Y:327 
[2024/8/21 21:49:38] 物品:蛇眼戒指	怪物:245F1470赤月恶魔8	地图:H010	X:326	Y:327 
[2024/8/21 21:49:38] 物品:珍珠戒指	怪物:245F1470赤月恶魔8	地图:H010	X:326	Y:327 
[2024/8/21 21:49:38] 物品:金戒指	怪物:245F1470赤月恶魔8	地图:H010	X:326	Y:327 
[2024/8/21 21:49:38] 物品:骷髅戒指	怪物:245F1470赤月恶魔8	地图:H010	X:326	Y:327 
[2024/8/21 21:49:38] 物品:魅力戒指	怪物:245F1470赤月恶魔8	地图:H010	X:326	Y:327 
[2024/8/21 21:49:38] 物品:道德戒指	怪物:245F1470赤月恶魔8	地图:H010	X:326	Y:327 
[2024/8/21 21:49:38] 物品:降妖除魔戒指	怪物:245F1470赤月恶魔8	地图:H010	X:326	Y:327 
[2024/8/21 21:49:38] 物品:烈火剑法	怪物:245F1470赤月恶魔8	地图:H010	X:326	Y:327 
[2024/8/21 21:49:38] 物品:地狱雷光	怪物:245F1470赤月恶魔8	地图:H010	X:326	Y:327 
[2024/8/21 21:49:42] 物品:魔法药(小量)	怪物:240E3120僵尸4	地图:H201	X:54	Y:32 
[2024/8/21 21:49:45] 物品:强效太阳水	怪物:244F9A80半兽统领	地图:11	X:117	Y:413 
[2024/8/21 21:49:45] 物品:强效太阳水	怪物:244F9A80半兽统领	地图:11	X:117	Y:413 
[2024/8/21 21:49:45] 物品:强效太阳水	怪物:244F9A80半兽统领	地图:11	X:117	Y:413 
[2024/8/21 21:49:45] 物品:强效太阳水	怪物:244F9A80半兽统领	地图:11	X:117	Y:413 
[2024/8/21 21:49:45] 物品:太阳水	怪物:244F9A80半兽统领	地图:11	X:117	Y:413 
[2024/8/21 21:49:45] 物品:太阳水	怪物:244F9A80半兽统领	地图:11	X:117	Y:413 
[2024/8/21 21:49:45] 物品:疗伤药	怪物:244F9A80半兽统领	地图:11	X:117	Y:413 
[2024/8/21 21:49:45] 物品:疗伤药	怪物:244F9A80半兽统领	地图:11	X:117	Y:413 
[2024/8/21 21:49:45] 物品:强效太阳水	怪物:244F9A80半兽统领	地图:11	X:117	Y:413 
[2024/8/21 21:49:45] 物品:强效太阳水	怪物:244F9A80半兽统领	地图:11	X:117	Y:413 
[2024/8/21 21:49:45] 物品:强效金创药	怪物:244F9A80半兽统领	地图:11	X:117	Y:413 
[2024/8/21 21:49:45] 物品:强效金创药	怪物:244F9A80半兽统领	地图:11	X:117	Y:413 
[2024/8/21 21:49:45] 物品:强效金创药	怪物:244F9A80半兽统领	地图:11	X:117	Y:413 
[2024/8/21 21:49:45] 物品:强效金创药	怪物:244F9A80半兽统领	地图:11	X:117	Y:413 
[2024/8/21 21:49:45] 物品:强效魔法药	怪物:244F9A80半兽统领	地图:11	X:117	Y:413 
[2024/8/21 21:49:45] 物品:强效魔法药	怪物:244F9A80半兽统领	地图:11	X:117	Y:413 
[2024/8/21 21:49:45] 物品:强效魔法药	怪物:244F9A80半兽统领	地图:11	X:117	Y:413 
[2024/8/21 21:49:45] 物品:强效魔法药	怪物:244F9A80半兽统领	地图:11	X:117	Y:413 
[2024/8/21 21:49:45] 物品:重盔甲(女)	怪物:244F9A80半兽统领	地图:11	X:117	Y:413 
[2024/8/21 21:49:45] 物品:道士手镯	怪物:244F9A80半兽统领	地图:11	X:117	Y:413 
[2024/8/21 21:49:45] 物品:降魔	怪物:244F9A80半兽统领	地图:11	X:117	Y:413 
[2024/8/21 21:49:45] 物品:黑色水晶戒指	怪物:244F9A80半兽统领	地图:11	X:117	Y:413 
[2024/8/21 21:49:45] 物品:生铁戒指	怪物:244F9A80半兽统领	地图:11	X:117	Y:413 
[2024/8/21 21:49:45] 物品:白金项链	怪物:244F9A80半兽统领	地图:11	X:117	Y:413 
[2024/8/21 21:49:49] 物品:强效太阳水	怪物:1783B640尸王8	地图:H201	X:53	Y:34 
[2024/8/21 21:49:49] 物品:强效太阳水	怪物:1783B640尸王8	地图:H201	X:53	Y:34 
[2024/8/21 21:49:49] 物品:强效太阳水	怪物:1783B640尸王8	地图:H201	X:53	Y:34 
[2024/8/21 21:49:49] 物品:强效太阳水	怪物:1783B640尸王8	地图:H201	X:53	Y:34 
[2024/8/21 21:49:49] 物品:强效太阳水	怪物:1783B640尸王8	地图:H201	X:53	Y:34 
[2024/8/21 21:49:49] 物品:强效金创药	怪物:1783B640尸王8	地图:H201	X:53	Y:34 
[2024/8/21 21:49:49] 物品:强效金创药	怪物:1783B640尸王8	地图:H201	X:53	Y:34 
[2024/8/21 21:49:49] 物品:强效魔法药	怪物:1783B640尸王8	地图:H201	X:53	Y:34 
[2024/8/21 21:49:49] 物品:强效魔法药	怪物:1783B640尸王8	地图:H201	X:53	Y:34 
[2024/8/21 21:49:49] 物品:黑色水晶戒指	怪物:1783B640尸王8	地图:H201	X:53	Y:34 
[2024/8/21 21:49:49] 物品:黑檀手镯	怪物:1783B640尸王8	地图:H201	X:53	Y:34 
[2024/8/21 21:49:54] 物品:强效太阳水	怪物:173490F0半兽统领	地图:11	X:114	Y:420 
[2024/8/21 21:49:54] 物品:强效太阳水	怪物:173490F0半兽统领	地图:11	X:114	Y:420 
[2024/8/21 21:49:54] 物品:强效太阳水	怪物:173490F0半兽统领	地图:11	X:114	Y:420 
[2024/8/21 21:49:54] 物品:强效太阳水	怪物:173490F0半兽统领	地图:11	X:114	Y:420 
[2024/8/21 21:49:54] 物品:太阳水	怪物:173490F0半兽统领	地图:11	X:114	Y:420 
[2024/8/21 21:49:54] 物品:太阳水	怪物:173490F0半兽统领	地图:11	X:114	Y:420 
[2024/8/21 21:49:54] 物品:疗伤药	怪物:173490F0半兽统领	地图:11	X:114	Y:420 
[2024/8/21 21:49:54] 物品:疗伤药	怪物:173490F0半兽统领	地图:11	X:114	Y:420 
[2024/8/21 21:49:54] 物品:强效太阳水	怪物:173490F0半兽统领	地图:11	X:114	Y:420 
[2024/8/21 21:49:54] 物品:强效太阳水	怪物:173490F0半兽统领	地图:11	X:114	Y:420 
[2024/8/21 21:49:54] 物品:强效金创药	怪物:173490F0半兽统领	地图:11	X:114	Y:420 
[2024/8/21 21:49:54] 物品:强效金创药	怪物:173490F0半兽统领	地图:11	X:114	Y:420 
[2024/8/21 21:49:54] 物品:强效金创药	怪物:173490F0半兽统领	地图:11	X:114	Y:420 
[2024/8/21 21:49:54] 物品:强效金创药	怪物:173490F0半兽统领	地图:11	X:114	Y:420 
[2024/8/21 21:49:54] 物品:强效魔法药	怪物:173490F0半兽统领	地图:11	X:114	Y:420 
[2024/8/21 21:49:54] 物品:强效魔法药	怪物:173490F0半兽统领	地图:11	X:114	Y:420 
[2024/8/21 21:49:54] 物品:强效魔法药	怪物:173490F0半兽统领	地图:11	X:114	Y:420 
[2024/8/21 21:49:54] 物品:强效魔法药	怪物:173490F0半兽统领	地图:11	X:114	Y:420 
[2024/8/21 21:49:54] 物品:魔法长袍(女)	怪物:173490F0半兽统领	地图:11	X:114	Y:420 
[2024/8/21 21:49:54] 物品:降魔	怪物:173490F0半兽统领	地图:11	X:114	Y:420 
[2024/8/21 21:49:54] 物品:黑色水晶戒指	怪物:173490F0半兽统领	地图:11	X:114	Y:420 
[2024/8/21 21:49:54] 物品:偃月	怪物:173490F0半兽统领	地图:11	X:114	Y:420 
[2024/8/21 21:49:54] 物品:白色虎齿项链	怪物:173490F0半兽统领	地图:11	X:114	Y:420 
[2024/8/21 21:49:54] 物品:骷髅戒指	怪物:173490F0半兽统领	地图:11	X:114	Y:420 
[2024/8/21 21:49:58] 物品:布衣(女)	怪物:1738A8E0半兽战士	地图:11	X:115	Y:416 
[2024/8/21 21:50:0] 物品:强效太阳水	怪物:12A9D410尸王8	地图:H201	X:55	Y:33 
[2024/8/21 21:50:0] 物品:强效太阳水	怪物:12A9D410尸王8	地图:H201	X:55	Y:33 
[2024/8/21 21:50:0] 物品:强效太阳水	怪物:12A9D410尸王8	地图:H201	X:55	Y:33 
[2024/8/21 21:50:0] 物品:强效太阳水	怪物:12A9D410尸王8	地图:H201	X:55	Y:33 
[2024/8/21 21:50:0] 物品:强效太阳水	怪物:12A9D410尸王8	地图:H201	X:55	Y:33 
[2024/8/21 21:50:0] 物品:强效金创药	怪物:12A9D410尸王8	地图:H201	X:55	Y:33 
[2024/8/21 21:50:0] 物品:强效金创药	怪物:12A9D410尸王8	地图:H201	X:55	Y:33 
[2024/8/21 21:50:0] 物品:强效魔法药	怪物:12A9D410尸王8	地图:H201	X:55	Y:33 
[2024/8/21 21:50:0] 物品:强效魔法药	怪物:12A9D410尸王8	地图:H201	X:55	Y:33 
[2024/8/21 21:50:0] 物品:黑色水晶戒指	怪物:12A9D410尸王8	地图:H201	X:55	Y:33 
[2024/8/21 21:50:0] 物品:黑檀手镯	怪物:12A9D410尸王8	地图:H201	X:55	Y:33 
[2024/8/21 21:50:5] 物品:心灵启示	怪物:2CB609E0尸王2	地图:Q004	X:19	Y:15 
[2024/8/21 21:50:5] 物品:施毒术	怪物:2CB609E0尸王2	地图:Q004	X:19	Y:15 
[2024/8/21 21:50:5] 物品:攻杀剑术	怪物:2CB609E0尸王2	地图:Q004	X:19	Y:15 
[2024/8/21 21:50:5] 物品:召唤骷髅	怪物:2CB609E0尸王2	地图:Q004	X:19	Y:15 
[2024/8/21 21:50:5] 物品:精神力战法	怪物:2CB609E0尸王2	地图:Q004	X:19	Y:15 
[2024/8/21 21:50:11] 物品:刺杀剑术	怪物:25522830尸王2	地图:Q004	X:12	Y:17 
[2024/8/21 21:50:11] 物品:雷电术	怪物:25522830尸王2	地图:Q004	X:12	Y:17 
[2024/8/21 21:50:11] 物品:地狱火	怪物:25522830尸王2	地图:Q004	X:12	Y:17 
[2024/8/21 21:50:11] 物品:大火球	怪物:25522830尸王2	地图:Q004	X:12	Y:17 
[2024/8/21 21:50:11] 物品:召唤骷髅	怪物:25522830尸王2	地图:Q004	X:12	Y:17 
[2024/8/21 21:50:11] 物品:瞬息移动	怪物:25522830尸王2	地图:Q004	X:12	Y:17 
[2024/8/21 21:50:38] 物品:地狱雷光	怪物:24EDDDF0尸王2	地图:Q004	X:13	Y:15 
[2024/8/21 21:50:38] 物品:隐身术	怪物:24EDDDF0尸王2	地图:Q004	X:13	Y:15 
[2024/8/21 21:50:38] 物品:诱惑之光	怪物:24EDDDF0尸王2	地图:Q004	X:13	Y:15 
[2024/8/21 21:50:41] 物品:攻杀剑术	怪物:1B89B420恶灵尸王	地图:H201	X:65	Y:30 
[2024/8/21 21:50:41] 物品:瞬息移动	怪物:1B89B420恶灵尸王	地图:H201	X:65	Y:30 
[2024/8/21 21:50:41] 物品:金创药(小量)	怪物:18050DE0僵尸5	地图:H201	X:64	Y:28 
[2024/8/21 21:50:41] 物品:魔法药(小量)	怪物:2546B4F0僵尸4	地图:H201	X:62	Y:29 
[2024/8/21 21:50:41] 物品:金创药(小量)	怪物:28D3E990僵尸4	地图:H201	X:63	Y:26 
[2024/8/21 21:50:42] 物品:金创药(小量)	怪物:23FB2DF0僵尸5	地图:H201	X:62	Y:30 
[2024/8/21 21:50:44] 物品:金创药(小量)	怪物:1B308C50僵尸5	地图:H201	X:59	Y:26 
[2024/8/21 21:50:47] 物品:强效太阳水	怪物:1401EFF0尸王8	地图:H201	X:58	Y:28 
[2024/8/21 21:50:47] 物品:强效太阳水	怪物:1401EFF0尸王8	地图:H201	X:58	Y:28 
[2024/8/21 21:50:47] 物品:强效太阳水	怪物:1401EFF0尸王8	地图:H201	X:58	Y:28 
[2024/8/21 21:50:47] 物品:强效太阳水	怪物:1401EFF0尸王8	地图:H201	X:58	Y:28 
[2024/8/21 21:50:47] 物品:强效太阳水	怪物:1401EFF0尸王8	地图:H201	X:58	Y:28 
[2024/8/21 21:50:47] 物品:强效金创药	怪物:1401EFF0尸王8	地图:H201	X:58	Y:28 
[2024/8/21 21:50:47] 物品:强效金创药	怪物:1401EFF0尸王8	地图:H201	X:58	Y:28 
[2024/8/21 21:50:47] 物品:强效魔法药	怪物:1401EFF0尸王8	地图:H201	X:58	Y:28 
[2024/8/21 21:50:47] 物品:强效魔法药	怪物:1401EFF0尸王8	地图:H201	X:58	Y:28 
[2024/8/21 21:50:47] 物品:骷髅戒指	怪物:1401EFF0尸王8	地图:H201	X:58	Y:28 
[2024/8/21 21:50:47] 物品:道德戒指	怪物:1401EFF0尸王8	地图:H201	X:58	Y:28 
[2024/8/21 21:50:47] 物品:魔法药(小量)	怪物:2AD2EFC0僵尸4	地图:H201	X:60	Y:27 
[2024/8/21 21:50:47] 物品:强效金创药	怪物:14F9BD60魔龙教主	地图:GA1	X:28	Y:23 
[2024/8/21 21:50:47] 物品:强效魔法药	怪物:14F9BD60魔龙教主	地图:GA1	X:28	Y:23 
[2024/8/21 21:50:47] 物品:强效金创药	怪物:14F9BD60魔龙教主	地图:GA1	X:28	Y:23 
[2024/8/21 21:50:47] 物品:强效金创药	怪物:14F9BD60魔龙教主	地图:GA1	X:28	Y:23 
[2024/8/21 21:50:47] 物品:强效魔法药	怪物:14F9BD60魔龙教主	地图:GA1	X:28	Y:23 
[2024/8/21 21:50:47] 物品:祝福油	怪物:14F9BD60魔龙教主	地图:GA1	X:28	Y:23 
[2024/8/21 21:50:56] 物品:强效太阳水	怪物:2C47B770尸王8	地图:H201	X:58	Y:24 
[2024/8/21 21:50:56] 物品:强效太阳水	怪物:2C47B770尸王8	地图:H201	X:58	Y:24 
[2024/8/21 21:50:56] 物品:强效太阳水	怪物:2C47B770尸王8	地图:H201	X:58	Y:24 
[2024/8/21 21:50:56] 物品:强效太阳水	怪物:2C47B770尸王8	地图:H201	X:58	Y:24 
[2024/8/21 21:50:56] 物品:强效太阳水	怪物:2C47B770尸王8	地图:H201	X:58	Y:24 
[2024/8/21 21:50:56] 物品:强效金创药	怪物:2C47B770尸王8	地图:H201	X:58	Y:24 
[2024/8/21 21:50:56] 物品:强效金创药	怪物:2C47B770尸王8	地图:H201	X:58	Y:24 
[2024/8/21 21:50:56] 物品:强效魔法药	怪物:2C47B770尸王8	地图:H201	X:58	Y:24 
[2024/8/21 21:50:56] 物品:强效魔法药	怪物:2C47B770尸王8	地图:H201	X:58	Y:24 
[2024/8/21 21:50:56] 物品:珍珠戒指	怪物:2C47B770尸王8	地图:H201	X:58	Y:24 
[2024/8/21 21:50:56] 物品:道德戒指	怪物:2C47B770尸王8	地图:H201	X:58	Y:24 
[2024/8/21 21:50:56] 物品:魅力戒指	怪物:2C47B770尸王8	地图:H201	X:58	Y:24 
[2024/8/21 21:50:56] 物品:蓝翡翠项链	怪物:2C47B770尸王8	地图:H201	X:58	Y:24 
[2024/8/21 21:51:3] 物品:金创药(小量)	怪物:2546B4F0僵尸4	地图:H201	X:61	Y:28 
[2024/8/21 21:51:23] 物品:强效太阳水	怪物:13EDC5A0尸王8	地图:H201	X:56	Y:22 
[2024/8/21 21:51:23] 物品:强效太阳水	怪物:13EDC5A0尸王8	地图:H201	X:56	Y:22 
[2024/8/21 21:51:23] 物品:强效太阳水	怪物:13EDC5A0尸王8	地图:H201	X:56	Y:22 
[2024/8/21 21:51:23] 物品:强效太阳水	怪物:13EDC5A0尸王8	地图:H201	X:56	Y:22 
[2024/8/21 21:51:23] 物品:强效太阳水	怪物:13EDC5A0尸王8	地图:H201	X:56	Y:22 
[2024/8/21 21:51:23] 物品:强效金创药	怪物:13EDC5A0尸王8	地图:H201	X:56	Y:22 
[2024/8/21 21:51:23] 物品:强效金创药	怪物:13EDC5A0尸王8	地图:H201	X:56	Y:22 
[2024/8/21 21:51:23] 物品:强效魔法药	怪物:13EDC5A0尸王8	地图:H201	X:56	Y:22 
[2024/8/21 21:51:23] 物品:强效魔法药	怪物:13EDC5A0尸王8	地图:H201	X:56	Y:22 
[2024/8/21 21:51:23] 物品:凝霜	怪物:13EDC5A0尸王8	地图:H201	X:56	Y:22 
[2024/8/21 21:51:23] 物品:魅力戒指	怪物:13EDC5A0尸王8	地图:H201	X:56	Y:22 
[2024/8/21 21:51:23] 物品:黑檀手镯	怪物:13EDC5A0尸王8	地图:H201	X:56	Y:22 
[2024/8/21 21:51:23] 物品:魔力手镯	怪物:13EDC5A0尸王8	地图:H201	X:56	Y:22 
[2024/8/21 21:51:23] 物品:魔法力药水	怪物:247E0720僵尸5	地图:H201	X:54	Y:22 
[2024/8/21 21:51:23] 物品:刺杀剑术	怪物:25B68540尸王2	地图:Q004	X:12	Y:17 
[2024/8/21 21:51:23] 物品:雷电术	怪物:25B68540尸王2	地图:Q004	X:12	Y:17 
[2024/8/21 21:51:23] 物品:地狱火	怪物:25B68540尸王2	地图:Q004	X:12	Y:17 
[2024/8/21 21:51:23] 物品:大火球	怪物:25B68540尸王2	地图:Q004	X:12	Y:17 
[2024/8/21 21:51:23] 物品:基本剑术	怪物:25B68540尸王2	地图:Q004	X:12	Y:17 
[2024/8/21 21:51:28] 物品:金创药(小量)	怪物:1EFBB190僵尸4	地图:H201	X:61	Y:27 
[2024/8/21 21:51:44] 物品:太阳水	怪物:29374670恶灵尸王	地图:H201	X:68	Y:24 
[2024/8/21 21:51:44] 物品:神圣战甲术	怪物:29374670恶灵尸王	地图:H201	X:68	Y:24 
[2024/8/21 21:51:44] 物品:爆裂火焰	怪物:29374670恶灵尸王	地图:H201	X:68	Y:24 
[2024/8/21 21:51:44] 物品:施毒术	怪物:29374670恶灵尸王	地图:H201	X:68	Y:24 
[2024/8/21 21:51:44] 物品:诱惑之光	怪物:29374670恶灵尸王	地图:H201	X:68	Y:24 
[2024/8/21 21:51:47] 物品:金创药(小量)	怪物:22F9EAF0僵尸4	地图:H201	X:69	Y:22 
[2024/8/21 21:51:48] 物品:幽灵盾	怪物:25C1A730尸王2	地图:Q004	X:12	Y:13 
[2024/8/21 21:51:48] 物品:瞬息移动	怪物:25C1A730尸王2	地图:Q004	X:12	Y:13 
[2024/8/21 21:51:57] 物品:强效太阳水	怪物:232E43F0尸王8	地图:H201	X:72	Y:23 
[2024/8/21 21:51:57] 物品:强效太阳水	怪物:232E43F0尸王8	地图:H201	X:72	Y:23 
[2024/8/21 21:51:57] 物品:强效太阳水	怪物:232E43F0尸王8	地图:H201	X:72	Y:23 
[2024/8/21 21:51:57] 物品:强效太阳水	怪物:232E43F0尸王8	地图:H201	X:72	Y:23 
[2024/8/21 21:51:57] 物品:强效太阳水	怪物:232E43F0尸王8	地图:H201	X:72	Y:23 
[2024/8/21 21:51:57] 物品:强效金创药	怪物:232E43F0尸王8	地图:H201	X:72	Y:23 
[2024/8/21 21:51:57] 物品:强效金创药	怪物:232E43F0尸王8	地图:H201	X:72	Y:23 
[2024/8/21 21:51:57] 物品:强效魔法药	怪物:232E43F0尸王8	地图:H201	X:72	Y:23 
[2024/8/21 21:51:57] 物品:强效魔法药	怪物:232E43F0尸王8	地图:H201	X:72	Y:23 
[2024/8/21 21:51:57] 物品:黑色水晶戒指	怪物:232E43F0尸王8	地图:H201	X:72	Y:23 
[2024/8/21 21:52:0] 物品:金创药(小量)	怪物:230D9560僵尸5	地图:H201	X:71	Y:21 
[2024/8/21 21:52:0] 物品:抗拒火环	怪物:230D9560僵尸5	地图:H201	X:71	Y:21 
[2024/8/21 21:52:12] 物品:金创药(小量)	怪物:26BC5340僵尸4	地图:H201	X:72	Y:19 
[2024/8/21 21:52:20] 物品:强效太阳水	怪物:29BEC4F0尸王8	地图:H201	X:75	Y:23 
[2024/8/21 21:52:20] 物品:强效太阳水	怪物:29BEC4F0尸王8	地图:H201	X:75	Y:23 
[2024/8/21 21:52:20] 物品:强效太阳水	怪物:29BEC4F0尸王8	地图:H201	X:75	Y:23 
[2024/8/21 21:52:20] 物品:强效太阳水	怪物:29BEC4F0尸王8	地图:H201	X:75	Y:23 
[2024/8/21 21:52:20] 物品:强效太阳水	怪物:29BEC4F0尸王8	地图:H201	X:75	Y:23 
