[2024/8/21 19:0:1] 物品:强效金创药	怪物:2B165FE0魔龙射手1	地图:65	X:111	Y:84 
[2024/8/21 19:33:45] 物品:强效魔法药	怪物:2AA478F0尸王8	地图:H201	X:117	Y:189 
[2024/8/21 19:33:45] 物品:强效魔法药	怪物:2AA478F0尸王8	地图:H201	X:117	Y:189 
[2024/8/21 19:33:45] 物品:生铁戒指	怪物:2AA478F0尸王8	地图:H201	X:117	Y:189 
[2024/8/21 19:33:45] 物品:魅力戒指	怪物:2AA478F0尸王8	地图:H201	X:117	Y:189 
[2024/8/21 19:33:45] 物品:黑檀手镯	怪物:2AA478F0尸王8	地图:H201	X:117	Y:189 
[2024/8/21 19:33:45] 物品:魔力手镯	怪物:2AA478F0尸王8	地图:H201	X:117	Y:189 
[2024/8/21 19:33:48] 物品:强效金创药	怪物:2CD75B60魔龙破甲兵	地图:66	X:164	Y:125 
[2024/8/21 19:33:48] 物品:强效金创药	怪物:2CD75B60魔龙破甲兵	地图:66	X:164	Y:125 
[2024/8/21 19:33:56] 物品:金手镯	怪物:23245EC0钳虫8	地图:H001	X:23	Y:19 
[2024/8/21 19:33:59] 物品:强效金创药	怪物:231ADA30魔龙破甲兵	地图:66	X:92	Y:232 
[2024/8/21 19:33:59] 物品:强效金创药	怪物:231ADA30魔龙破甲兵	地图:66	X:92	Y:232 
[2024/8/21 19:34:1] 物品:强效太阳水	怪物:2B8DADB0魔龙破甲兵1	地图:66	X:92	Y:233 
[2024/8/21 19:34:8] 物品:爆裂火焰	怪物:25F87570僵尸1	地图:H201	X:101	Y:170 
[2024/8/21 19:34:8] 物品:中型盔甲(男)	怪物:2C731BA0僵尸10	地图:H201	X:101	Y:171 
[2024/8/21 19:34:12] 物品:强效魔法药	怪物:2A8D7280魔龙巨蛾	地图:66	X:60	Y:217 
[2024/8/21 19:34:12] 物品:强效金创药	怪物:2A8D7280魔龙巨蛾	地图:66	X:60	Y:217 
[2024/8/21 19:34:14] 物品:金创药(小量)	怪物:2321F300僵尸5	地图:H201	X:99	Y:168 
[2024/8/21 19:34:16] 物品:灵魂战衣(男)	怪物:29D9A400魔龙射手	地图:66	X:63	Y:221 
[2024/8/21 19:34:18] 物品:强效太阳水	怪物:25A5DD50尸王8	地图:H201	X:99	Y:171 
[2024/8/21 19:34:18] 物品:强效太阳水	怪物:25A5DD50尸王8	地图:H201	X:99	Y:171 
[2024/8/21 19:34:18] 物品:强效太阳水	怪物:25A5DD50尸王8	地图:H201	X:99	Y:171 
[2024/8/21 19:34:18] 物品:强效太阳水	怪物:25A5DD50尸王8	地图:H201	X:99	Y:171 
[2024/8/21 19:34:18] 物品:强效太阳水	怪物:25A5DD50尸王8	地图:H201	X:99	Y:171 
[2024/8/21 19:34:18] 物品:强效金创药	怪物:25A5DD50尸王8	地图:H201	X:99	Y:171 
[2024/8/21 19:34:18] 物品:强效金创药	怪物:25A5DD50尸王8	地图:H201	X:99	Y:171 
[2024/8/21 19:34:18] 物品:强效魔法药	怪物:25A5DD50尸王8	地图:H201	X:99	Y:171 
[2024/8/21 19:34:18] 物品:强效魔法药	怪物:25A5DD50尸王8	地图:H201	X:99	Y:171 
[2024/8/21 19:34:18] 物品:蓝翡翠项链	怪物:25A5DD50尸王8	地图:H201	X:99	Y:171 
[2024/8/21 19:34:21] 物品:攻杀剑术	怪物:23DE75D0僵尸40	地图:H201	X:104	Y:171 
[2024/8/21 19:34:21] 物品:大火球	怪物:23DE75D0僵尸40	地图:H201	X:104	Y:171 
[2024/8/21 19:34:21] 物品:召唤骷髅	怪物:23DE75D0僵尸40	地图:H201	X:104	Y:171 
[2024/8/21 19:34:21] 物品:抗拒火环	怪物:23DE75D0僵尸40	地图:H201	X:104	Y:171 
[2024/8/21 19:34:21] 物品:精神力战法	怪物:23DE75D0僵尸40	地图:H201	X:104	Y:171 
[2024/8/21 19:34:21] 物品:火球术	怪物:23DE75D0僵尸40	地图:H201	X:104	Y:171 
[2024/8/21 19:34:21] 物品:治愈术	怪物:23DE75D0僵尸40	地图:H201	X:104	Y:171 
[2024/8/21 19:34:21] 物品:基本剑术	怪物:23DE75D0僵尸40	地图:H201	X:104	Y:171 
[2024/8/21 19:34:21] 物品:金创药(小量)	怪物:23DE75D0僵尸40	地图:H201	X:104	Y:171 
[2024/8/21 19:34:22] 物品:金创药(小量)	怪物:2B478EB0僵尸3	地图:D401	X:158	Y:140 
[2024/8/21 19:34:23] 物品:金创药(小量)	怪物:2339C3D0僵尸4	地图:H201	X:101	Y:168 
[2024/8/21 19:34:23] 物品:强效太阳水	怪物:26357800恶灵尸王	地图:H201	X:100	Y:170 
[2024/8/21 19:34:23] 物品:金创药(中量)	怪物:26357800恶灵尸王	地图:H201	X:100	Y:170 
[2024/8/21 19:34:23] 物品:火墙	怪物:26357800恶灵尸王	地图:H201	X:100	Y:170 
[2024/8/21 19:34:23] 物品:集体隐身术	怪物:26357800恶灵尸王	地图:H201	X:100	Y:170 
[2024/8/21 19:34:23] 物品:隐身术	怪物:26357800恶灵尸王	地图:H201	X:100	Y:170 
[2024/8/21 19:34:24] 物品:强效太阳水	怪物:249E1320尸王8	地图:H201	X:101	Y:170 
[2024/8/21 19:34:24] 物品:强效太阳水	怪物:249E1320尸王8	地图:H201	X:101	Y:170 
[2024/8/21 19:34:24] 物品:强效太阳水	怪物:249E1320尸王8	地图:H201	X:101	Y:170 
[2024/8/21 19:34:24] 物品:强效太阳水	怪物:249E1320尸王8	地图:H201	X:101	Y:170 
[2024/8/21 19:34:24] 物品:强效太阳水	怪物:249E1320尸王8	地图:H201	X:101	Y:170 
[2024/8/21 19:34:24] 物品:强效金创药	怪物:249E1320尸王8	地图:H201	X:101	Y:170 
[2024/8/21 19:34:24] 物品:强效金创药	怪物:249E1320尸王8	地图:H201	X:101	Y:170 
[2024/8/21 19:34:24] 物品:强效魔法药	怪物:249E1320尸王8	地图:H201	X:101	Y:170 
[2024/8/21 19:34:24] 物品:强效魔法药	怪物:249E1320尸王8	地图:H201	X:101	Y:170 
[2024/8/21 19:34:24] 物品:魅力戒指	怪物:249E1320尸王8	地图:H201	X:101	Y:170 
[2024/8/21 19:34:24] 物品:半月弯刀	怪物:249E1320尸王8	地图:H201	X:101	Y:170 
[2024/8/21 19:34:25] 物品:金创药(中量)	怪物:247560A0恶灵尸王	地图:H201	X:101	Y:171 
[2024/8/21 19:34:25] 物品:刺杀剑术	怪物:247560A0恶灵尸王	地图:H201	X:101	Y:171 
[2024/8/21 19:34:25] 物品:隐身术	怪物:247560A0恶灵尸王	地图:H201	X:101	Y:171 
[2024/8/21 19:34:25] 物品:大火球	怪物:247560A0恶灵尸王	地图:H201	X:101	Y:171 
[2024/8/21 19:34:26] 物品:精神力战法	怪物:2335FB90僵尸1	地图:H201	X:105	Y:171 
[2024/8/21 19:34:28] 物品:灵魂火符	怪物:2A8E5060僵尸4	地图:H201	X:100	Y:169 
[2024/8/21 19:34:31] 物品:强效太阳水	怪物:14BC4430尸王8	地图:H201	X:99	Y:170 
[2024/8/21 19:34:31] 物品:强效太阳水	怪物:14BC4430尸王8	地图:H201	X:99	Y:170 
[2024/8/21 19:34:31] 物品:强效太阳水	怪物:14BC4430尸王8	地图:H201	X:99	Y:170 
[2024/8/21 19:34:31] 物品:强效太阳水	怪物:14BC4430尸王8	地图:H201	X:99	Y:170 
[2024/8/21 19:34:31] 物品:强效太阳水	怪物:14BC4430尸王8	地图:H201	X:99	Y:170 
[2024/8/21 19:34:31] 物品:强效金创药	怪物:14BC4430尸王8	地图:H201	X:99	Y:170 
[2024/8/21 19:34:31] 物品:强效金创药	怪物:14BC4430尸王8	地图:H201	X:99	Y:170 
[2024/8/21 19:34:31] 物品:强效魔法药	怪物:14BC4430尸王8	地图:H201	X:99	Y:170 
[2024/8/21 19:34:31] 物品:强效魔法药	怪物:14BC4430尸王8	地图:H201	X:99	Y:170 
[2024/8/21 19:34:31] 物品:蛇眼戒指	怪物:14BC4430尸王8	地图:H201	X:99	Y:170 
[2024/8/21 19:34:31] 物品:蓝翡翠项链	怪物:14BC4430尸王8	地图:H201	X:99	Y:170 
[2024/8/21 19:34:31] 物品:黑檀手镯	怪物:14BC4430尸王8	地图:H201	X:99	Y:170 
[2024/8/21 19:34:34] 物品:道士头盔	怪物:24E21460祖玛雕像8	地图:H204	X:52	Y:54 
[2024/8/21 19:34:35] 物品:太阳水	怪物:2ABDBBE0魔龙破甲兵2	地图:66	X:96	Y:227 
[2024/8/21 19:34:36] 物品:强效太阳水	怪物:24526EB0尸王8	地图:H201	X:100	Y:168 
[2024/8/21 19:34:36] 物品:强效太阳水	怪物:24526EB0尸王8	地图:H201	X:100	Y:168 
[2024/8/21 19:34:36] 物品:强效太阳水	怪物:24526EB0尸王8	地图:H201	X:100	Y:168 
[2024/8/21 19:34:36] 物品:强效太阳水	怪物:24526EB0尸王8	地图:H201	X:100	Y:168 
[2024/8/21 19:34:36] 物品:强效太阳水	怪物:24526EB0尸王8	地图:H201	X:100	Y:168 
[2024/8/21 19:34:36] 物品:强效金创药	怪物:24526EB0尸王8	地图:H201	X:100	Y:168 
[2024/8/21 19:34:36] 物品:强效金创药	怪物:24526EB0尸王8	地图:H201	X:100	Y:168 
[2024/8/21 19:34:36] 物品:强效魔法药	怪物:24526EB0尸王8	地图:H201	X:100	Y:168 
[2024/8/21 19:34:36] 物品:强效魔法药	怪物:24526EB0尸王8	地图:H201	X:100	Y:168 
[2024/8/21 19:34:36] 物品:蛇眼戒指	怪物:24526EB0尸王8	地图:H201	X:100	Y:168 
[2024/8/21 19:34:36] 物品:珍珠戒指	怪物:24526EB0尸王8	地图:H201	X:100	Y:168 
[2024/8/21 19:34:36] 物品:死神手套	怪物:24526EB0尸王8	地图:H201	X:100	Y:168 
[2024/8/21 19:34:36] 物品:道德戒指	怪物:24526EB0尸王8	地图:H201	X:100	Y:168 
[2024/8/21 19:34:36] 物品:魅力戒指	怪物:24526EB0尸王8	地图:H201	X:100	Y:168 
[2024/8/21 19:34:36] 物品:蓝翡翠项链	怪物:24526EB0尸王8	地图:H201	X:100	Y:168 
[2024/8/21 19:34:38] 物品:召唤骷髅	怪物:2A2738D0僵尸3	地图:D401	X:156	Y:134 
[2024/8/21 19:34:49] 物品:魔法药(小量)	怪物:23FBDF70僵尸4	地图:H201	X:99	Y:170 
[2024/8/21 19:34:50] 物品:珍珠戒指	怪物:177618B0祖玛卫士8	地图:H204	X:55	Y:47 
[2024/8/21 19:34:51] 物品:金创药(中量)	怪物:2891B670祖玛雕像8	地图:H204	X:53	Y:46 
[2024/8/21 19:34:51] 物品:魔法药(中量)	怪物:2891B670祖玛雕像8	地图:H204	X:53	Y:46 
[2024/8/21 19:34:52] 物品:瞬息移动	怪物:245AFD80僵尸50	地图:H201	X:78	Y:166 
[2024/8/21 19:34:52] 物品:雷电术	怪物:245AFD80僵尸50	地图:H201	X:78	Y:166 
[2024/8/21 19:34:52] 物品:抗拒火环	怪物:245AFD80僵尸50	地图:H201	X:78	Y:166 
[2024/8/21 19:34:52] 物品:精神力战法	怪物:245AFD80僵尸50	地图:H201	X:78	Y:166 
[2024/8/21 19:34:52] 物品:火球术	怪物:245AFD80僵尸50	地图:H201	X:78	Y:166 
[2024/8/21 19:34:52] 物品:治愈术	怪物:245AFD80僵尸50	地图:H201	X:78	Y:166 
[2024/8/21 19:34:52] 物品:基本剑术	怪物:245AFD80僵尸50	地图:H201	X:78	Y:166 
[2024/8/21 19:34:52] 物品:海魂	怪物:245AFD80僵尸50	地图:H201	X:78	Y:166 
[2024/8/21 19:34:52] 物品:蓝色水晶戒指	怪物:245AFD80僵尸50	地图:H201	X:78	Y:166 
[2024/8/21 19:34:52] 物品:琥珀项链	怪物:245AFD80僵尸50	地图:H201	X:78	Y:166 
[2024/8/21 19:34:52] 物品:魔力手镯	怪物:245AFD80僵尸50	地图:H201	X:78	Y:166 
[2024/8/21 19:34:52] 物品:灯笼项链	怪物:245AFD80僵尸50	地图:H201	X:78	Y:166 
[2024/8/21 19:34:52] 物品:铁剑	怪物:245AFD80僵尸50	地图:H201	X:78	Y:166 
[2024/8/21 19:34:52] 物品:短剑	怪物:245AFD80僵尸50	地图:H201	X:78	Y:166 
[2024/8/21 19:34:52] 物品:轻型盔甲(男)	怪物:245AFD80僵尸50	地图:H201	X:78	Y:166 
[2024/8/21 19:34:52] 物品:轻型盔甲(女)	怪物:245AFD80僵尸50	地图:H201	X:78	Y:166 
[2024/8/21 19:34:52] 物品:青铜斧	怪物:245AFD80僵尸50	地图:H201	X:78	Y:166 
[2024/8/21 19:34:52] 物品:黑檀项链	怪物:245AFD80僵尸50	地图:H201	X:78	Y:166 
[2024/8/21 19:34:52] 物品:黄色水晶项链	怪物:245AFD80僵尸50	地图:H201	X:78	Y:166 
[2024/8/21 19:34:52] 物品:黑色水晶项链	怪物:245AFD80僵尸50	地图:H201	X:78	Y:166 
[2024/8/21 19:34:52] 物品:青铜头盔	怪物:245AFD80僵尸50	地图:H201	X:78	Y:166 
[2024/8/21 19:34:52] 物品:金创药(小量)	怪物:245AFD80僵尸50	地图:H201	X:78	Y:166 
[2024/8/21 19:34:52] 物品:金创药(小量)	怪物:245AFD80僵尸50	地图:H201	X:78	Y:166 
[2024/8/21 19:34:52] 物品:金创药(小量)	怪物:245AFD80僵尸50	地图:H201	X:78	Y:166 
[2024/8/21 19:34:52] 物品:金创药(小量)	怪物:245AFD80僵尸50	地图:H201	X:78	Y:166 
[2024/8/21 19:34:52] 物品:魔法药(小量)	怪物:245AFD80僵尸50	地图:H201	X:78	Y:166 
[2024/8/21 19:34:52] 物品:魔法药(小量)	怪物:245AFD80僵尸50	地图:H201	X:78	Y:166 
[2024/8/21 19:34:52] 物品:魔法药(小量)	怪物:245AFD80僵尸50	地图:H201	X:78	Y:166 
[2024/8/21 19:34:52] 物品:魔法药(小量)	怪物:245AFD80僵尸50	地图:H201	X:78	Y:166 
[2024/8/21 19:34:52] 物品:召唤骷髅	怪物:14F15830僵尸50	地图:H201	X:76	Y:167 
[2024/8/21 19:34:52] 物品:雷电术	怪物:14F15830僵尸50	地图:H201	X:76	Y:167 
[2024/8/21 19:34:52] 物品:诱惑之光	怪物:14F15830僵尸50	地图:H201	X:76	Y:167 
[2024/8/21 19:34:52] 物品:抗拒火环	怪物:14F15830僵尸50	地图:H201	X:76	Y:167 
[2024/8/21 19:34:52] 物品:精神力战法	怪物:14F15830僵尸50	地图:H201	X:76	Y:167 
[2024/8/21 19:34:52] 物品:火球术	怪物:14F15830僵尸50	地图:H201	X:76	Y:167 
[2024/8/21 19:34:52] 物品:治愈术	怪物:14F15830僵尸50	地图:H201	X:76	Y:167 
[2024/8/21 19:34:52] 物品:基本剑术	怪物:14F15830僵尸50	地图:H201	X:76	Y:167 
[2024/8/21 19:34:52] 物品:海魂	怪物:14F15830僵尸50	地图:H201	X:76	Y:167 
[2024/8/21 19:34:52] 物品:凤凰明珠	怪物:14F15830僵尸50	地图:H201	X:76	Y:167 
[2024/8/21 19:34:52] 物品:坚固手套	怪物:14F15830僵尸50	地图:H201	X:76	Y:167 
[2024/8/21 19:34:52] 物品:魔力手镯	怪物:14F15830僵尸50	地图:H201	X:76	Y:167 
[2024/8/21 19:34:52] 物品:灯笼项链	怪物:14F15830僵尸50	地图:H201	X:76	Y:167 
[2024/8/21 19:34:52] 物品:铁剑	怪物:14F15830僵尸50	地图:H201	X:76	Y:167 
[2024/8/21 19:34:52] 物品:短剑	怪物:14F15830僵尸50	地图:H201	X:76	Y:167 
[2024/8/21 19:34:52] 物品:轻型盔甲(男)	怪物:14F15830僵尸50	地图:H201	X:76	Y:167 
[2024/8/21 19:34:52] 物品:轻型盔甲(女)	怪物:14F15830僵尸50	地图:H201	X:76	Y:167 
[2024/8/21 19:34:52] 物品:中型盔甲(男)	怪物:14F15830僵尸50	地图:H201	X:76	Y:167 
[2024/8/21 19:34:52] 物品:青铜斧	怪物:14F15830僵尸50	地图:H201	X:76	Y:167 
[2024/8/21 19:34:52] 物品:黑檀项链	怪物:14F15830僵尸50	地图:H201	X:76	Y:167 
[2024/8/21 19:34:52] 物品:黄色水晶项链	怪物:14F15830僵尸50	地图:H201	X:76	Y:167 
[2024/8/21 19:34:52] 物品:黑色水晶项链	怪物:14F15830僵尸50	地图:H201	X:76	Y:167 
[2024/8/21 19:34:52] 物品:青铜头盔	怪物:14F15830僵尸50	地图:H201	X:76	Y:167 
[2024/8/21 19:34:52] 物品:金创药(小量)	怪物:14F15830僵尸50	地图:H201	X:76	Y:167 
[2024/8/21 19:34:52] 物品:金创药(小量)	怪物:14F15830僵尸50	地图:H201	X:76	Y:167 
[2024/8/21 19:34:52] 物品:金创药(小量)	怪物:14F15830僵尸50	地图:H201	X:76	Y:167 
[2024/8/21 19:34:52] 物品:金创药(小量)	怪物:14F15830僵尸50	地图:H201	X:76	Y:167 
[2024/8/21 19:34:52] 物品:魔法药(小量)	怪物:14F15830僵尸50	地图:H201	X:76	Y:167 
[2024/8/21 19:34:52] 物品:魔法药(小量)	怪物:14F15830僵尸50	地图:H201	X:76	Y:167 
[2024/8/21 19:34:52] 物品:魔法药(小量)	怪物:14F15830僵尸50	地图:H201	X:76	Y:167 
[2024/8/21 19:34:52] 物品:魔法药(小量)	怪物:14F15830僵尸50	地图:H201	X:76	Y:167 
[2024/8/21 19:35:0] 物品:施毒术	怪物:2BC34B60僵尸50	地图:H201	X:79	Y:169 
[2024/8/21 19:35:0] 物品:攻杀剑术	怪物:2BC34B60僵尸50	地图:H201	X:79	Y:169 
[2024/8/21 19:35:0] 物品:大火球	怪物:2BC34B60僵尸50	地图:H201	X:79	Y:169 
[2024/8/21 19:35:0] 物品:诱惑之光	怪物:2BC34B60僵尸50	地图:H201	X:79	Y:169 
[2024/8/21 19:35:0] 物品:抗拒火环	怪物:2BC34B60僵尸50	地图:H201	X:79	Y:169 
[2024/8/21 19:35:0] 物品:精神力战法	怪物:2BC34B60僵尸50	地图:H201	X:79	Y:169 
[2024/8/21 19:35:0] 物品:火球术	怪物:2BC34B60僵尸50	地图:H201	X:79	Y:169 
[2024/8/21 19:35:0] 物品:治愈术	怪物:2BC34B60僵尸50	地图:H201	X:79	Y:169 
[2024/8/21 19:35:0] 物品:基本剑术	怪物:2BC34B60僵尸50	地图:H201	X:79	Y:169 
[2024/8/21 19:35:0] 物品:八荒	怪物:2BC34B60僵尸50	地图:H201	X:79	Y:169 
[2024/8/21 19:35:0] 物品:半月	怪物:2BC34B60僵尸50	地图:H201	X:79	Y:169 
[2024/8/21 19:35:0] 物品:海魂	怪物:2BC34B60僵尸50	地图:H201	X:79	Y:169 
[2024/8/21 19:35:0] 物品:魔鬼项链	怪物:2BC34B60僵尸50	地图:H201	X:79	Y:169 
[2024/8/21 19:35:0] 物品:凤凰明珠	怪物:2BC34B60僵尸50	地图:H201	X:79	Y:169 
[2024/8/21 19:35:0] 物品:坚固手套	怪物:2BC34B60僵尸50	地图:H201	X:79	Y:169 
[2024/8/21 19:35:0] 物品:魔力手镯	怪物:2BC34B60僵尸50	地图:H201	X:79	Y:169 
[2024/8/21 19:35:0] 物品:铁剑	怪物:2BC34B60僵尸50	地图:H201	X:79	Y:169 
[2024/8/21 19:35:0] 物品:短剑	怪物:2BC34B60僵尸50	地图:H201	X:79	Y:169 
[2024/8/21 19:35:0] 物品:轻型盔甲(男)	怪物:2BC34B60僵尸50	地图:H201	X:79	Y:169 
[2024/8/21 19:35:0] 物品:轻型盔甲(女)	怪物:2BC34B60僵尸50	地图:H201	X:79	Y:169 
[2024/8/21 19:35:0] 物品:青铜斧	怪物:2BC34B60僵尸50	地图:H201	X:79	Y:169 
[2024/8/21 19:35:0] 物品:黑檀项链	怪物:2BC34B60僵尸50	地图:H201	X:79	Y:169 
[2024/8/21 19:35:0] 物品:黄色水晶项链	怪物:2BC34B60僵尸50	地图:H201	X:79	Y:169 
[2024/8/21 19:35:0] 物品:黑色水晶项链	怪物:2BC34B60僵尸50	地图:H201	X:79	Y:169 
[2024/8/21 19:35:0] 物品:青铜头盔	怪物:2BC34B60僵尸50	地图:H201	X:79	Y:169 
[2024/8/21 19:35:0] 物品:金创药(小量)	怪物:2BC34B60僵尸50	地图:H201	X:79	Y:169 
[2024/8/21 19:35:0] 物品:金创药(小量)	怪物:2BC34B60僵尸50	地图:H201	X:79	Y:169 
[2024/8/21 19:35:0] 物品:金创药(小量)	怪物:2BC34B60僵尸50	地图:H201	X:79	Y:169 
[2024/8/21 19:35:0] 物品:金创药(小量)	怪物:2BC34B60僵尸50	地图:H201	X:79	Y:169 
[2024/8/21 19:35:0] 物品:魔法药(小量)	怪物:2BC34B60僵尸50	地图:H201	X:79	Y:169 
[2024/8/21 19:35:0] 物品:魔法药(小量)	怪物:2BC34B60僵尸50	地图:H201	X:79	Y:169 
[2024/8/21 19:35:0] 物品:魔法药(小量)	怪物:2BC34B60僵尸50	地图:H201	X:79	Y:169 
[2024/8/21 19:35:0] 物品:魔法药(小量)	怪物:2BC34B60僵尸50	地图:H201	X:79	Y:169 
[2024/8/21 19:35:1] 物品:施毒术	怪物:139623E0僵尸40	地图:H201	X:85	Y:167 
[2024/8/21 19:35:1] 物品:攻杀剑术	怪物:139623E0僵尸40	地图:H201	X:85	Y:167 
[2024/8/21 19:35:1] 物品:隐身术	怪物:139623E0僵尸40	地图:H201	X:85	Y:167 
[2024/8/21 19:35:1] 物品:召唤骷髅	怪物:139623E0僵尸40	地图:H201	X:85	Y:167 
[2024/8/21 19:35:1] 物品:瞬息移动	怪物:139623E0僵尸40	地图:H201	X:85	Y:167 
[2024/8/21 19:35:1] 物品:灵魂火符	怪物:139623E0僵尸40	地图:H201	X:85	Y:167 
[2024/8/21 19:35:1] 物品:地狱火	怪物:139623E0僵尸40	地图:H201	X:85	Y:167 
[2024/8/21 19:35:1] 物品:抗拒火环	怪物:139623E0僵尸40	地图:H201	X:85	Y:167 
[2024/8/21 19:35:1] 物品:精神力战法	怪物:139623E0僵尸40	地图:H201	X:85	Y:167 
[2024/8/21 19:35:1] 物品:火球术	怪物:139623E0僵尸40	地图:H201	X:85	Y:167 
[2024/8/21 19:35:1] 物品:治愈术	怪物:139623E0僵尸40	地图:H201	X:85	Y:167 
[2024/8/21 19:35:1] 物品:基本剑术	怪物:139623E0僵尸40	地图:H201	X:85	Y:167 
[2024/8/21 19:35:1] 物品:中型盔甲(女)	怪物:139623E0僵尸40	地图:H201	X:85	Y:167 
[2024/8/21 19:35:1] 物品:青铜头盔	怪物:139623E0僵尸40	地图:H201	X:85	Y:167 
[2024/8/21 19:35:1] 物品:魔法药(小量)	怪物:139623E0僵尸40	地图:H201	X:85	Y:167 
[2024/8/21 19:35:4] 物品:强效太阳水	怪物:28C43380恶灵尸王	地图:H201	X:76	Y:167 
[2024/8/21 19:35:4] 物品:隐身术	怪物:28C43380恶灵尸王	地图:H201	X:76	Y:167 
[2024/8/21 19:35:4] 物品:攻杀剑术	怪物:28C43380恶灵尸王	地图:H201	X:76	Y:167 
[2024/8/21 19:35:4] 物品:大火球	怪物:28C43380恶灵尸王	地图:H201	X:76	Y:167 
[2024/8/21 19:35:4] 物品:强效金创药	怪物:25AAE2B0魔龙破甲兵2	地图:66	X:101	Y:224 
[2024/8/21 19:35:4] 物品:强效金创药	怪物:25AAE2B0魔龙破甲兵2	地图:66	X:101	Y:224 
[2024/8/21 19:35:4] 物品:凝霜	怪物:25AAE2B0魔龙破甲兵2	地图:66	X:101	Y:224 
[2024/8/21 19:35:4] 物品:道士手镯	怪物:25AAE2B0魔龙破甲兵2	地图:66	X:101	Y:224 
[2024/8/21 19:35:4] 物品:降魔	怪物:25AAE2B0魔龙破甲兵2	地图:66	X:101	Y:224 
[2024/8/21 19:35:8] 物品:治愈术	怪物:1709E4E0僵尸3	地图:D401	X:14	Y:151 
[2024/8/21 19:35:9] 物品:道德戒指	怪物:22F09F60祖玛卫士8	地图:H204	X:65	Y:36 
[2024/8/21 19:35:10] 物品:刺杀剑术	怪物:23248B20恶灵尸王	地图:H201	X:77	Y:167 
[2024/8/21 19:35:10] 物品:施毒术	怪物:23248B20恶灵尸王	地图:H201	X:77	Y:167 
[2024/8/21 19:35:11] 物品:太阳水	怪物:2CD3E830魔龙破甲兵2	地图:66	X:181	Y:69 
[2024/8/21 19:35:11] 物品:金戒指	怪物:2CD3E830魔龙破甲兵2	地图:66	X:181	Y:69 
[2024/8/21 19:35:12] 物品:八荒	怪物:23DDDA80祖玛弓箭手8	地图:H204	X:68	Y:34 
[2024/8/21 19:35:12] 物品:强效太阳水	怪物:28C96E10尸王8	地图:H201	X:76	Y:168 
[2024/8/21 19:35:12] 物品:强效太阳水	怪物:28C96E10尸王8	地图:H201	X:76	Y:168 
[2024/8/21 19:35:12] 物品:强效太阳水	怪物:28C96E10尸王8	地图:H201	X:76	Y:168 
[2024/8/21 19:35:12] 物品:强效太阳水	怪物:28C96E10尸王8	地图:H201	X:76	Y:168 
[2024/8/21 19:35:12] 物品:强效太阳水	怪物:28C96E10尸王8	地图:H201	X:76	Y:168 
[2024/8/21 19:35:12] 物品:强效金创药	怪物:28C96E10尸王8	地图:H201	X:76	Y:168 
[2024/8/21 19:35:12] 物品:强效金创药	怪物:28C96E10尸王8	地图:H201	X:76	Y:168 
[2024/8/21 19:35:12] 物品:强效魔法药	怪物:28C96E10尸王8	地图:H201	X:76	Y:168 
[2024/8/21 19:35:12] 物品:强效魔法药	怪物:28C96E10尸王8	地图:H201	X:76	Y:168 
[2024/8/21 19:35:12] 物品:凝霜	怪物:28C96E10尸王8	地图:H201	X:76	Y:168 
[2024/8/21 19:35:12] 物品:黑檀手镯	怪物:28C96E10尸王8	地图:H201	X:76	Y:168 
[2024/8/21 19:35:12] 物品:魔力手镯	怪物:28C96E10尸王8	地图:H201	X:76	Y:168 
[2024/8/21 19:35:14] 物品:金创药(小量)	怪物:25F28B90僵尸5	地图:H201	X:78	Y:169 
[2024/8/21 19:35:14] 物品:魔法药(小量)	怪物:25F28B90僵尸5	地图:H201	X:78	Y:169 
[2024/8/21 19:35:15] 物品:金创药(小量)	怪物:289C26C0僵尸4	地图:H201	X:78	Y:170 
[2024/8/21 19:35:15] 物品:凌风	怪物:288AF130祖玛弓箭手8	地图:H204	X:70	Y:32 
[2024/8/21 19:35:15] 物品:珍珠戒指	怪物:288AF130祖玛弓箭手8	地图:H204	X:70	Y:32 
[2024/8/21 19:35:16] 物品:强效太阳水	怪物:18927F10尸王8	地图:H201	X:79	Y:168 
[2024/8/21 19:35:16] 物品:强效太阳水	怪物:18927F10尸王8	地图:H201	X:79	Y:168 
[2024/8/21 19:35:16] 物品:强效太阳水	怪物:18927F10尸王8	地图:H201	X:79	Y:168 
[2024/8/21 19:35:16] 物品:强效太阳水	怪物:18927F10尸王8	地图:H201	X:79	Y:168 
[2024/8/21 19:35:16] 物品:强效太阳水	怪物:18927F10尸王8	地图:H201	X:79	Y:168 
[2024/8/21 19:35:16] 物品:强效金创药	怪物:18927F10尸王8	地图:H201	X:79	Y:168 
[2024/8/21 19:35:16] 物品:强效金创药	怪物:18927F10尸王8	地图:H201	X:79	Y:168 
[2024/8/21 19:35:16] 物品:强效魔法药	怪物:18927F10尸王8	地图:H201	X:79	Y:168 
[2024/8/21 19:35:16] 物品:强效魔法药	怪物:18927F10尸王8	地图:H201	X:79	Y:168 
[2024/8/21 19:35:16] 物品:道德戒指	怪物:18927F10尸王8	地图:H201	X:79	Y:168 
[2024/8/21 19:35:17] 物品:强效太阳水	怪物:22ECF4E0尸王8	地图:H201	X:78	Y:166 
[2024/8/21 19:35:17] 物品:强效太阳水	怪物:22ECF4E0尸王8	地图:H201	X:78	Y:166 
