[2024/8/19 0:0:1] 物品:黑檀手镯	怪物:291364C0魔龙血蛙	地图:66	X:50	Y:149 
[2024/8/19 0:44:52] 物品:强效金创药	怪物:2784A8E0祖玛卫士3	地图:D5074	X:85	Y:38 
[2024/8/19 0:44:52] 物品:道士手镯	怪物:2784A8E0祖玛卫士3	地图:D5074	X:85	Y:38 
[2024/8/19 0:44:53] 物品:诱惑之光	怪物:1EE86E00僵尸1	地图:H201	X:164	Y:93 
[2024/8/19 0:44:58] 物品:金手镯	怪物:2DF47FB0魔龙射手	地图:66	X:225	Y:54 
[2024/8/19 0:45:7] 物品:布鞋	怪物:058EB320魔龙射手	地图:66	X:218	Y:52 
[2024/8/19 0:45:11] 物品:强效金创药	怪物:2EC773C0祖玛雕像3	地图:D5074	X:86	Y:41 
[2024/8/19 0:45:11] 物品:骷髅戒指	怪物:2EC773C0祖玛雕像3	地图:D5074	X:86	Y:41 
[2024/8/19 0:45:12] 物品:金创药(小量)	怪物:2A65F650僵尸3	地图:D402	X:72	Y:101 
[2024/8/19 0:45:16] 物品:铁腰带	怪物:23C282A0魔龙刀兵	地图:66	X:217	Y:52 
[2024/8/19 0:45:20] 物品:金创药(中量)	怪物:0630ADE0恶灵尸王	地图:H201	X:164	Y:94 
[2024/8/19 0:45:20] 物品:雷电术	怪物:0630ADE0恶灵尸王	地图:H201	X:164	Y:94 
[2024/8/19 0:45:21] 物品:施毒术	怪物:1CAA4DB0僵尸1	地图:H201	X:166	Y:92 
[2024/8/19 0:45:21] 物品:抗拒火环	怪物:1CAA4DB0僵尸1	地图:H201	X:166	Y:92 
[2024/8/19 0:45:27] 物品:黑色水晶戒指	怪物:17D35500祖玛卫士8	地图:H204	X:52	Y:92 
[2024/8/19 0:45:33] 物品:HP强化药水	怪物:207173C0钉耙猫	地图:0	X:628	Y:590 
[2024/8/19 0:45:41] 物品:强效太阳水	怪物:275D8320魔龙破甲兵	地图:66	X:212	Y:56 
[2024/8/19 0:45:46] 物品:强效太阳水	怪物:1BE3CB20尸王8	地图:H201	X:175	Y:93 
[2024/8/19 0:45:46] 物品:强效太阳水	怪物:1BE3CB20尸王8	地图:H201	X:175	Y:93 
[2024/8/19 0:45:46] 物品:强效太阳水	怪物:1BE3CB20尸王8	地图:H201	X:175	Y:93 
[2024/8/19 0:45:46] 物品:强效太阳水	怪物:1BE3CB20尸王8	地图:H201	X:175	Y:93 
[2024/8/19 0:45:46] 物品:强效太阳水	怪物:1BE3CB20尸王8	地图:H201	X:175	Y:93 
[2024/8/19 0:45:46] 物品:强效金创药	怪物:1BE3CB20尸王8	地图:H201	X:175	Y:93 
[2024/8/19 0:45:46] 物品:强效金创药	怪物:1BE3CB20尸王8	地图:H201	X:175	Y:93 
[2024/8/19 0:45:46] 物品:强效魔法药	怪物:1BE3CB20尸王8	地图:H201	X:175	Y:93 
[2024/8/19 0:45:46] 物品:强效魔法药	怪物:1BE3CB20尸王8	地图:H201	X:175	Y:93 
[2024/8/19 0:45:46] 物品:蛇眼戒指	怪物:1BE3CB20尸王8	地图:H201	X:175	Y:93 
[2024/8/19 0:45:46] 物品:蓝翡翠项链	怪物:1BE3CB20尸王8	地图:H201	X:175	Y:93 
[2024/8/19 0:45:46] 物品:魔力手镯	怪物:1BE3CB20尸王8	地图:H201	X:175	Y:93 
[2024/8/19 0:45:48] 物品:强效金创药	怪物:1BFC1F00魔龙射手	地图:66	X:212	Y:53 
[2024/8/19 0:45:49] 物品:施毒术	怪物:2C75B860僵尸1	地图:H201	X:174	Y:94 
[2024/8/19 0:45:49] 物品:珊瑚戒指	怪物:0C2D7F90红野猪8	地图:H002	X:164	Y:74 
[2024/8/19 0:45:54] 物品:金创药(小量)	怪物:0D7F7D40僵尸5	地图:H201	X:175	Y:92 
[2024/8/19 0:45:54] 物品:魔法药(小量)	怪物:0D7F7D40僵尸5	地图:H201	X:175	Y:92 
[2024/8/19 0:45:58] 物品:强效太阳水	怪物:1EC00350虹魔蝎卫8	地图:H204	X:47	Y:91 
[2024/8/19 0:45:58] 物品:强效太阳水	怪物:1EC00350虹魔蝎卫8	地图:H204	X:47	Y:91 
[2024/8/19 0:45:58] 物品:强效太阳水	怪物:1EC00350虹魔蝎卫8	地图:H204	X:47	Y:91 
[2024/8/19 0:45:58] 物品:强效太阳水	怪物:1EC00350虹魔蝎卫8	地图:H204	X:47	Y:91 
[2024/8/19 0:45:58] 物品:强效太阳水	怪物:1EC00350虹魔蝎卫8	地图:H204	X:47	Y:91 
[2024/8/19 0:45:58] 物品:强效太阳水	怪物:1EC00350虹魔蝎卫8	地图:H204	X:47	Y:91 
[2024/8/19 0:45:58] 物品:强效太阳水	怪物:1EC00350虹魔蝎卫8	地图:H204	X:47	Y:91 
[2024/8/19 0:45:58] 物品:强效太阳水	怪物:1EC00350虹魔蝎卫8	地图:H204	X:47	Y:91 
[2024/8/19 0:45:58] 物品:强效太阳水	怪物:1EC00350虹魔蝎卫8	地图:H204	X:47	Y:91 
[2024/8/19 0:45:58] 物品:强效太阳水	怪物:1EC00350虹魔蝎卫8	地图:H204	X:47	Y:91 
[2024/8/19 0:45:58] 物品:太阳水	怪物:1EC00350虹魔蝎卫8	地图:H204	X:47	Y:91 
[2024/8/19 0:45:58] 物品:太阳水	怪物:1EC00350虹魔蝎卫8	地图:H204	X:47	Y:91 
[2024/8/19 0:45:58] 物品:太阳水	怪物:1EC00350虹魔蝎卫8	地图:H204	X:47	Y:91 
[2024/8/19 0:45:58] 物品:太阳水	怪物:1EC00350虹魔蝎卫8	地图:H204	X:47	Y:91 
[2024/8/19 0:45:58] 物品:太阳水	怪物:1EC00350虹魔蝎卫8	地图:H204	X:47	Y:91 
[2024/8/19 0:45:58] 物品:太阳水	怪物:1EC00350虹魔蝎卫8	地图:H204	X:47	Y:91 
[2024/8/19 0:45:58] 物品:太阳水	怪物:1EC00350虹魔蝎卫8	地图:H204	X:47	Y:91 
[2024/8/19 0:45:58] 物品:太阳水	怪物:1EC00350虹魔蝎卫8	地图:H204	X:47	Y:91 
[2024/8/19 0:45:58] 物品:太阳水	怪物:1EC00350虹魔蝎卫8	地图:H204	X:47	Y:91 
[2024/8/19 0:45:58] 物品:太阳水	怪物:1EC00350虹魔蝎卫8	地图:H204	X:47	Y:91 
[2024/8/19 0:45:58] 物品:强效金创药	怪物:1EC00350虹魔蝎卫8	地图:H204	X:47	Y:91 
[2024/8/19 0:45:58] 物品:强效金创药	怪物:1EC00350虹魔蝎卫8	地图:H204	X:47	Y:91 
[2024/8/19 0:45:58] 物品:强效金创药	怪物:1EC00350虹魔蝎卫8	地图:H204	X:47	Y:91 
[2024/8/19 0:45:58] 物品:强效金创药	怪物:1EC00350虹魔蝎卫8	地图:H204	X:47	Y:91 
[2024/8/19 0:45:58] 物品:强效金创药	怪物:1EC00350虹魔蝎卫8	地图:H204	X:47	Y:91 
[2024/8/19 0:45:58] 物品:强效金创药	怪物:1EC00350虹魔蝎卫8	地图:H204	X:47	Y:91 
[2024/8/19 0:45:58] 物品:强效金创药	怪物:1EC00350虹魔蝎卫8	地图:H204	X:47	Y:91 
[2024/8/19 0:45:58] 物品:强效金创药	怪物:1EC00350虹魔蝎卫8	地图:H204	X:47	Y:91 
[2024/8/19 0:45:58] 物品:强效金创药	怪物:1EC00350虹魔蝎卫8	地图:H204	X:47	Y:91 
[2024/8/19 0:45:58] 物品:强效金创药	怪物:1EC00350虹魔蝎卫8	地图:H204	X:47	Y:91 
[2024/8/19 0:45:58] 物品:强效魔法药	怪物:1EC00350虹魔蝎卫8	地图:H204	X:47	Y:91 
[2024/8/19 0:45:58] 物品:强效魔法药	怪物:1EC00350虹魔蝎卫8	地图:H204	X:47	Y:91 
[2024/8/19 0:45:58] 物品:强效魔法药	怪物:1EC00350虹魔蝎卫8	地图:H204	X:47	Y:91 
[2024/8/19 0:45:58] 物品:强效魔法药	怪物:1EC00350虹魔蝎卫8	地图:H204	X:47	Y:91 
[2024/8/19 0:45:58] 物品:强效魔法药	怪物:1EC00350虹魔蝎卫8	地图:H204	X:47	Y:91 
[2024/8/19 0:45:58] 物品:强效魔法药	怪物:1EC00350虹魔蝎卫8	地图:H204	X:47	Y:91 
[2024/8/19 0:45:58] 物品:强效魔法药	怪物:1EC00350虹魔蝎卫8	地图:H204	X:47	Y:91 
[2024/8/19 0:45:58] 物品:强效魔法药	怪物:1EC00350虹魔蝎卫8	地图:H204	X:47	Y:91 
[2024/8/19 0:45:58] 物品:强效魔法药	怪物:1EC00350虹魔蝎卫8	地图:H204	X:47	Y:91 
[2024/8/19 0:45:58] 物品:强效魔法药	怪物:1EC00350虹魔蝎卫8	地图:H204	X:47	Y:91 
[2024/8/19 0:45:59] 物品:太阳水	怪物:307405D0黑野猪8	地图:H002	X:240	Y:141 
[2024/8/19 0:46:3] 物品:蓝翡翠项链	怪物:18502E00黑野猪8	地图:H002	X:239	Y:141 
[2024/8/19 0:46:7] 物品:强效金创药	怪物:1ECA87C0魔龙射手	地图:66	X:210	Y:58 
[2024/8/19 0:46:10] 物品:道德戒指	怪物:2D55ECA0巨型蠕虫8	地图:H004	X:157	Y:118 
[2024/8/19 0:46:13] 物品:强效金创药	怪物:246132E0魔龙破甲兵1	地图:66	X:213	Y:54 
[2024/8/19 0:46:18] 物品:强效太阳水	怪物:28D15520尸王8	地图:H201	X:175	Y:102 
[2024/8/19 0:46:18] 物品:强效太阳水	怪物:28D15520尸王8	地图:H201	X:175	Y:102 
[2024/8/19 0:46:18] 物品:强效太阳水	怪物:28D15520尸王8	地图:H201	X:175	Y:102 
[2024/8/19 0:46:18] 物品:强效太阳水	怪物:28D15520尸王8	地图:H201	X:175	Y:102 
[2024/8/19 0:46:18] 物品:强效太阳水	怪物:28D15520尸王8	地图:H201	X:175	Y:102 
[2024/8/19 0:46:18] 物品:强效金创药	怪物:28D15520尸王8	地图:H201	X:175	Y:102 
[2024/8/19 0:46:18] 物品:强效金创药	怪物:28D15520尸王8	地图:H201	X:175	Y:102 
[2024/8/19 0:46:18] 物品:强效魔法药	怪物:28D15520尸王8	地图:H201	X:175	Y:102 
[2024/8/19 0:46:18] 物品:强效魔法药	怪物:28D15520尸王8	地图:H201	X:175	Y:102 
[2024/8/19 0:46:18] 物品:珍珠戒指	怪物:28D15520尸王8	地图:H201	X:175	Y:102 
[2024/8/19 0:46:18] 物品:魅力戒指	怪物:28D15520尸王8	地图:H201	X:175	Y:102 
[2024/8/19 0:46:18] 物品:黑檀手镯	怪物:28D15520尸王8	地图:H201	X:175	Y:102 
[2024/8/19 0:46:18] 物品:魔力手镯	怪物:28D15520尸王8	地图:H201	X:175	Y:102 
[2024/8/19 0:46:18] 物品:困魔咒	怪物:28D15520尸王8	地图:H201	X:175	Y:102 
[2024/8/19 0:46:22] 物品:心灵启示	怪物:28AB7A10僵尸1	地图:H201	X:174	Y:101 
[2024/8/19 0:46:23] 物品:强效金创药	怪物:206AB2A0魔龙破甲兵	地图:66	X:221	Y:48 
[2024/8/19 0:46:25] 物品:魔法药(小量)	怪物:0C2E04B0僵尸5	地图:H201	X:176	Y:102 
[2024/8/19 0:46:34] 物品:灯笼项链	怪物:1EC02FB0祖玛卫士8	地图:H204	X:39	Y:40 
[2024/8/19 0:46:41] 物品:金创药(小量)	怪物:2DE104D0僵尸5	地图:H201	X:178	Y:112 
[2024/8/19 0:46:48] 物品:八荒	怪物:057D47B0祖玛卫士8	地图:H204	X:44	Y:46 
[2024/8/19 0:46:49] 物品:金创药(小量)	怪物:2E066B30僵尸5	地图:H201	X:176	Y:112 
[2024/8/19 0:46:50] 物品:太阳水	怪物:056C6AB0黑野猪8	地图:H002	X:241	Y:121 
[2024/8/19 0:46:51] 物品:太阳水	怪物:0D66E8E0祖玛弓箭手8	地图:H204	X:45	Y:45 
[2024/8/19 0:46:56] 物品:珍珠戒指	怪物:2D301750祖玛弓箭手8	地图:H204	X:46	Y:46 
[2024/8/19 0:47:5] 物品:金创药(小量)	怪物:1EC727F0僵尸5	地图:H201	X:178	Y:113 
[2024/8/19 0:47:5] 物品:强效太阳水	怪物:2EBA58F0尸王8	地图:H201	X:177	Y:113 
[2024/8/19 0:47:5] 物品:强效太阳水	怪物:2EBA58F0尸王8	地图:H201	X:177	Y:113 
[2024/8/19 0:47:5] 物品:强效太阳水	怪物:2EBA58F0尸王8	地图:H201	X:177	Y:113 
[2024/8/19 0:47:5] 物品:强效太阳水	怪物:2EBA58F0尸王8	地图:H201	X:177	Y:113 
[2024/8/19 0:47:5] 物品:强效太阳水	怪物:2EBA58F0尸王8	地图:H201	X:177	Y:113 
[2024/8/19 0:47:5] 物品:强效金创药	怪物:2EBA58F0尸王8	地图:H201	X:177	Y:113 
[2024/8/19 0:47:5] 物品:强效金创药	怪物:2EBA58F0尸王8	地图:H201	X:177	Y:113 
[2024/8/19 0:47:5] 物品:强效魔法药	怪物:2EBA58F0尸王8	地图:H201	X:177	Y:113 
[2024/8/19 0:47:5] 物品:强效魔法药	怪物:2EBA58F0尸王8	地图:H201	X:177	Y:113 
[2024/8/19 0:47:5] 物品:生铁戒指	怪物:2EBA58F0尸王8	地图:H201	X:177	Y:113 
[2024/8/19 0:47:5] 物品:魅力戒指	怪物:2EBA58F0尸王8	地图:H201	X:177	Y:113 
[2024/8/19 0:47:5] 物品:黑檀手镯	怪物:2EBA58F0尸王8	地图:H201	X:177	Y:113 
[2024/8/19 0:47:7] 物品:半月	怪物:18FD8E00巨型蠕虫	地图:D601	X:96	Y:133 
[2024/8/19 0:47:13] 物品:凝霜	怪物:1F17CF60祖玛弓箭手8	地图:H204	X:49	Y:42 
[2024/8/19 0:47:13] 物品:金戒指	怪物:1F17CF60祖玛弓箭手8	地图:H204	X:49	Y:42 
[2024/8/19 0:47:20] 物品:强效魔法药	怪物:23754B60魔龙巨蛾	地图:66	X:223	Y:47 
[2024/8/19 0:47:35] 物品:蓝色水晶戒指	怪物:03A8F510祖玛雕像8	地图:H204	X:61	Y:40 
[2024/8/19 0:47:37] 物品:魔法长袍(男)	怪物:051A51F0魔龙破甲兵	地图:66	X:229	Y:48 
[2024/8/19 0:47:41] 物品:金戒指	怪物:2BC278E0祖玛卫士8	地图:H204	X:62	Y:38 
[2024/8/19 0:47:50] 物品:强效太阳水	怪物:03871680尸王8	地图:H201	X:176	Y:126 
[2024/8/19 0:47:50] 物品:强效太阳水	怪物:03871680尸王8	地图:H201	X:176	Y:126 
[2024/8/19 0:47:50] 物品:强效太阳水	怪物:03871680尸王8	地图:H201	X:176	Y:126 
[2024/8/19 0:47:50] 物品:强效太阳水	怪物:03871680尸王8	地图:H201	X:176	Y:126 
[2024/8/19 0:47:50] 物品:强效太阳水	怪物:03871680尸王8	地图:H201	X:176	Y:126 
[2024/8/19 0:47:50] 物品:强效金创药	怪物:03871680尸王8	地图:H201	X:176	Y:126 
[2024/8/19 0:47:50] 物品:强效金创药	怪物:03871680尸王8	地图:H201	X:176	Y:126 
[2024/8/19 0:47:50] 物品:强效魔法药	怪物:03871680尸王8	地图:H201	X:176	Y:126 
[2024/8/19 0:47:50] 物品:强效魔法药	怪物:03871680尸王8	地图:H201	X:176	Y:126 
[2024/8/19 0:47:50] 物品:黑色水晶戒指	怪物:03871680尸王8	地图:H201	X:176	Y:126 
[2024/8/19 0:47:50] 物品:道德戒指	怪物:03871680尸王8	地图:H201	X:176	Y:126 
[2024/8/19 0:47:50] 物品:魅力戒指	怪物:03871680尸王8	地图:H201	X:176	Y:126 
[2024/8/19 0:47:50] 物品:蓝翡翠项链	怪物:03871680尸王8	地图:H201	X:176	Y:126 
[2024/8/19 0:47:50] 物品:黑檀手镯	怪物:03871680尸王8	地图:H201	X:176	Y:126 
[2024/8/19 0:47:50] 物品:魔力手镯	怪物:03871680尸王8	地图:H201	X:176	Y:126 
[2024/8/19 0:47:50] 物品:圣言术	怪物:03871680尸王8	地图:H201	X:176	Y:126 
[2024/8/19 0:47:53] 物品:金创药(小量)	怪物:2A2377C0僵尸5	地图:H201	X:176	Y:124 
[2024/8/19 0:47:54] 物品:强效金创药	怪物:2D067B30魔龙破甲兵2	地图:66	X:229	Y:47 
[2024/8/19 0:47:54] 物品:兽皮腰带	怪物:2D067B30魔龙破甲兵2	地图:66	X:229	Y:47 
[2024/8/19 0:48:9] 物品:强效金创药	怪物:2AAFB610魔龙射手2	地图:66	X:231	Y:45 
[2024/8/19 0:48:9] 物品:强效魔法药	怪物:2AAFB610魔龙射手2	地图:66	X:231	Y:45 
[2024/8/19 0:48:9] 物品:强效金创药	怪物:2AAFB610魔龙射手2	地图:66	X:231	Y:45 
[2024/8/19 0:48:9] 物品:强效太阳水	怪物:2DB83D20尸王8	地图:H201	X:177	Y:126 
[2024/8/19 0:48:9] 物品:强效太阳水	怪物:2DB83D20尸王8	地图:H201	X:177	Y:126 
[2024/8/19 0:48:9] 物品:强效太阳水	怪物:2DB83D20尸王8	地图:H201	X:177	Y:126 
[2024/8/19 0:48:9] 物品:强效太阳水	怪物:2DB83D20尸王8	地图:H201	X:177	Y:126 
[2024/8/19 0:48:9] 物品:强效太阳水	怪物:2DB83D20尸王8	地图:H201	X:177	Y:126 
[2024/8/19 0:48:9] 物品:强效金创药	怪物:2DB83D20尸王8	地图:H201	X:177	Y:126 
[2024/8/19 0:48:9] 物品:强效金创药	怪物:2DB83D20尸王8	地图:H201	X:177	Y:126 
[2024/8/19 0:48:9] 物品:强效魔法药	怪物:2DB83D20尸王8	地图:H201	X:177	Y:126 
[2024/8/19 0:48:9] 物品:强效魔法药	怪物:2DB83D20尸王8	地图:H201	X:177	Y:126 
[2024/8/19 0:48:9] 物品:道德戒指	怪物:2DB83D20尸王8	地图:H201	X:177	Y:126 
[2024/8/19 0:48:9] 物品:黑檀手镯	怪物:2DB83D20尸王8	地图:H201	X:177	Y:126 
[2024/8/19 0:48:9] 物品:魔力手镯	怪物:2DB83D20尸王8	地图:H201	X:177	Y:126 
[2024/8/19 0:48:9] 物品:地狱雷光	怪物:2DB83D20尸王8	地图:H201	X:177	Y:126 
[2024/8/19 0:48:11] 物品:太阳水	怪物:23A15E30魔龙射手	地图:66	X:230	Y:44 
[2024/8/19 0:48:13] 物品:太阳水	怪物:21ADAAB0黑野猪8	地图:H002	X:113	Y:81 
[2024/8/19 0:48:14] 物品:太阳水	怪物:292EADC0祖玛弓箭手8	地图:H204	X:82	Y:82 
[2024/8/19 0:48:33] 物品:偃月	怪物:197286C0跳跳蜂0	地图:D601	X:87	Y:117 
[2024/8/19 0:48:33] 物品:骷髅戒指	怪物:197286C0跳跳蜂0	地图:D601	X:87	Y:117 
[2024/8/19 0:48:33] 物品:小手镯	怪物:197286C0跳跳蜂0	地图:D601	X:87	Y:117 
[2024/8/19 0:48:33] 物品:八荒	怪物:197286C0跳跳蜂0	地图:D601	X:87	Y:117 
[2024/8/19 0:48:33] 物品:半月	怪物:197286C0跳跳蜂0	地图:D601	X:87	Y:117 
[2024/8/19 0:48:33] 物品:海魂	怪物:197286C0跳跳蜂0	地图:D601	X:87	Y:117 
[2024/8/19 0:48:33] 物品:琥珀项链	怪物:197286C0跳跳蜂0	地图:D601	X:87	Y:117 
[2024/8/19 0:48:33] 物品:魔力手镯	怪物:197286C0跳跳蜂0	地图:D601	X:87	Y:117 
[2024/8/19 0:48:33] 物品:太阳水	怪物:197286C0跳跳蜂0	地图:D601	X:87	Y:117 
[2024/8/19 0:48:33] 物品:太阳水	怪物:197286C0跳跳蜂0	地图:D601	X:87	Y:117 
[2024/8/19 0:48:33] 物品:太阳水	怪物:197286C0跳跳蜂0	地图:D601	X:87	Y:117 
[2024/8/19 0:48:33] 物品:太阳水	怪物:197286C0跳跳蜂0	地图:D601	X:87	Y:117 
[2024/8/19 0:48:33] 物品:金创药(中量)	怪物:197286C0跳跳蜂0	地图:D601	X:87	Y:117 
[2024/8/19 0:48:33] 物品:金创药(中量)	怪物:197286C0跳跳蜂0	地图:D601	X:87	Y:117 
[2024/8/19 0:48:33] 物品:金创药(中量)	怪物:197286C0跳跳蜂0	地图:D601	X:87	Y:117 
[2024/8/19 0:48:33] 物品:金创药(中量)	怪物:197286C0跳跳蜂0	地图:D601	X:87	Y:117 
[2024/8/19 0:48:33] 物品:魔法药(中量)	怪物:197286C0跳跳蜂0	地图:D601	X:87	Y:117 
[2024/8/19 0:48:33] 物品:魔法药(中量)	怪物:197286C0跳跳蜂0	地图:D601	X:87	Y:117 
[2024/8/19 0:48:33] 物品:魔法药(中量)	怪物:197286C0跳跳蜂0	地图:D601	X:87	Y:117 
[2024/8/19 0:48:33] 物品:魔法药(中量)	怪物:197286C0跳跳蜂0	地图:D601	X:87	Y:117 
[2024/8/19 0:48:49] 物品:金创药(小量)	怪物:1EEF0370僵尸5	地图:H201	X:170	Y:138 
[2024/8/19 0:48:49] 物品:基本剑术	怪物:1EEF0370僵尸5	地图:H201	X:170	Y:138 
[2024/8/19 0:48:56] 物品:小手镯	怪物:2F071640巨型蠕虫	地图:D601	X:86	Y:113 
[2024/8/19 0:48:59] 物品:强效金创药	怪物:28992040魔龙射手	地图:66	X:229	Y:41 
[2024/8/19 0:48:59] 物品:强效金创药	怪物:28992040魔龙射手	地图:66	X:229	Y:41 
[2024/8/19 0:49:15] 物品:金创药(小量)	怪物:21F789F0僵尸4	地图:H201	X:170	Y:139 
[2024/8/19 0:49:17] 物品:抗拒火环	怪物:28627AD0僵尸50	地图:H201	X:171	Y:137 
[2024/8/19 0:49:17] 物品:精神力战法	怪物:28627AD0僵尸50	地图:H201	X:171	Y:137 
[2024/8/19 0:49:17] 物品:火球术	怪物:28627AD0僵尸50	地图:H201	X:171	Y:137 
[2024/8/19 0:49:17] 物品:治愈术	怪物:28627AD0僵尸50	地图:H201	X:171	Y:137 
[2024/8/19 0:49:17] 物品:基本剑术	怪物:28627AD0僵尸50	地图:H201	X:171	Y:137 
[2024/8/19 0:49:17] 物品:八荒	怪物:28627AD0僵尸50	地图:H201	X:171	Y:137 
[2024/8/19 0:49:17] 物品:半月	怪物:28627AD0僵尸50	地图:H201	X:171	Y:137 
[2024/8/19 0:49:17] 物品:凌风	怪物:28627AD0僵尸50	地图:H201	X:171	Y:137 
[2024/8/19 0:49:17] 物品:魔鬼项链	怪物:28627AD0僵尸50	地图:H201	X:171	Y:137 
[2024/8/19 0:49:17] 物品:凤凰明珠	怪物:28627AD0僵尸50	地图:H201	X:171	Y:137 
[2024/8/19 0:49:17] 物品:魔力手镯	怪物:28627AD0僵尸50	地图:H201	X:171	Y:137 
[2024/8/19 0:49:17] 物品:灯笼项链	怪物:28627AD0僵尸50	地图:H201	X:171	Y:137 
[2024/8/19 0:49:17] 物品:铁剑	怪物:28627AD0僵尸50	地图:H201	X:171	Y:137 
[2024/8/19 0:49:17] 物品:短剑	怪物:28627AD0僵尸50	地图:H201	X:171	Y:137 
[2024/8/19 0:49:17] 物品:轻型盔甲(男)	怪物:28627AD0僵尸50	地图:H201	X:171	Y:137 
[2024/8/19 0:49:17] 物品:轻型盔甲(女)	怪物:28627AD0僵尸50	地图:H201	X:171	Y:137 
[2024/8/19 0:49:17] 物品:中型盔甲(女)	怪物:28627AD0僵尸50	地图:H201	X:171	Y:137 
[2024/8/19 0:49:17] 物品:青铜斧	怪物:28627AD0僵尸50	地图:H201	X:171	Y:137 
[2024/8/19 0:49:17] 物品:黑檀项链	怪物:28627AD0僵尸50	地图:H201	X:171	Y:137 
[2024/8/19 0:49:17] 物品:黄色水晶项链	怪物:28627AD0僵尸50	地图:H201	X:171	Y:137 
[2024/8/19 0:49:17] 物品:黑色水晶项链	怪物:28627AD0僵尸50	地图:H201	X:171	Y:137 
[2024/8/19 0:49:17] 物品:青铜头盔	怪物:28627AD0僵尸50	地图:H201	X:171	Y:137 
[2024/8/19 0:49:17] 物品:金创药(小量)	怪物:28627AD0僵尸50	地图:H201	X:171	Y:137 
[2024/8/19 0:49:17] 物品:金创药(小量)	怪物:28627AD0僵尸50	地图:H201	X:171	Y:137 
[2024/8/19 0:49:17] 物品:金创药(小量)	怪物:28627AD0僵尸50	地图:H201	X:171	Y:137 
[2024/8/19 0:49:17] 物品:金创药(小量)	怪物:28627AD0僵尸50	地图:H201	X:171	Y:137 
[2024/8/19 0:49:17] 物品:魔法药(小量)	怪物:28627AD0僵尸50	地图:H201	X:171	Y:137 
[2024/8/19 0:49:17] 物品:魔法药(小量)	怪物:28627AD0僵尸50	地图:H201	X:171	Y:137 
[2024/8/19 0:49:17] 物品:魔法药(小量)	怪物:28627AD0僵尸50	地图:H201	X:171	Y:137 
[2024/8/19 0:49:17] 物品:魔法药(小量)	怪物:28627AD0僵尸50	地图:H201	X:171	Y:137 
[2024/8/19 0:49:21] 物品:强效太阳水	怪物:28900C80尸王8	地图:H201	X:170	Y:138 
[2024/8/19 0:49:21] 物品:强效太阳水	怪物:28900C80尸王8	地图:H201	X:170	Y:138 
[2024/8/19 0:49:21] 物品:强效太阳水	怪物:28900C80尸王8	地图:H201	X:170	Y:138 
[2024/8/19 0:49:21] 物品:强效太阳水	怪物:28900C80尸王8	地图:H201	X:170	Y:138 
[2024/8/19 0:49:21] 物品:强效太阳水	怪物:28900C80尸王8	地图:H201	X:170	Y:138 
[2024/8/19 0:49:21] 物品:强效金创药	怪物:28900C80尸王8	地图:H201	X:170	Y:138 
[2024/8/19 0:49:21] 物品:强效金创药	怪物:28900C80尸王8	地图:H201	X:170	Y:138 
[2024/8/19 0:49:21] 物品:强效魔法药	怪物:28900C80尸王8	地图:H201	X:170	Y:138 
[2024/8/19 0:49:21] 物品:强效魔法药	怪物:28900C80尸王8	地图:H201	X:170	Y:138 
[2024/8/19 0:49:21] 物品:珊瑚戒指	怪物:28900C80尸王8	地图:H201	X:170	Y:138 
[2024/8/19 0:49:21] 物品:死神手套	怪物:28900C80尸王8	地图:H201	X:170	Y:138 
[2024/8/19 0:49:21] 物品:蓝翡翠项链	怪物:28900C80尸王8	地图:H201	X:170	Y:138 
[2024/8/19 0:49:21] 物品:魔力手镯	怪物:28900C80尸王8	地图:H201	X:170	Y:138 
[2024/8/19 0:49:21] 物品:烈火剑法	怪物:28900C80尸王8	地图:H201	X:170	Y:138 
[2024/8/19 0:49:27] 物品:太阳水	怪物:2903FB30黑野猪8	地图:H002	X:248	Y:54 
[2024/8/19 0:49:36] 物品:太阳水	怪物:1ECB3940黑色恶蛆8	地图:H004	X:184	Y:119 
[2024/8/19 0:49:36] 物品:魔法长袍(男)	怪物:1ECB3940黑色恶蛆8	地图:H004	X:184	Y:119 
[2024/8/19 0:49:37] 物品:强效太阳水	怪物:1C8CCFE0尸王8	地图:H201	X:171	Y:139 
[2024/8/19 0:49:37] 物品:强效太阳水	怪物:1C8CCFE0尸王8	地图:H201	X:171	Y:139 
[2024/8/19 0:49:37] 物品:强效太阳水	怪物:1C8CCFE0尸王8	地图:H201	X:171	Y:139 
[2024/8/19 0:49:37] 物品:强效太阳水	怪物:1C8CCFE0尸王8	地图:H201	X:171	Y:139 
[2024/8/19 0:49:37] 物品:强效太阳水	怪物:1C8CCFE0尸王8	地图:H201	X:171	Y:139 
[2024/8/19 0:49:37] 物品:强效金创药	怪物:1C8CCFE0尸王8	地图:H201	X:171	Y:139 
[2024/8/19 0:49:37] 物品:强效金创药	怪物:1C8CCFE0尸王8	地图:H201	X:171	Y:139 
[2024/8/19 0:49:37] 物品:强效魔法药	怪物:1C8CCFE0尸王8	地图:H201	X:171	Y:139 
[2024/8/19 0:49:37] 物品:强效魔法药	怪物:1C8CCFE0尸王8	地图:H201	X:171	Y:139 
[2024/8/19 0:49:37] 物品:骷髅戒指	怪物:1C8CCFE0尸王8	地图:H201	X:171	Y:139 
[2024/8/19 0:49:37] 物品:珍珠戒指	怪物:1C8CCFE0尸王8	地图:H201	X:171	Y:139 
