[2024/8/17 16:0:40] 物品:太阳水	怪物:0DABD560黑野猪8	地图:H002	X:184	Y:212 
[2024/8/17 16:53:55] 物品:魔法药(中量)	怪物:1A3E45D0骷髅战将0	地图:D002	X:197	Y:242 
[2024/8/17 16:53:56] 物品:金创药(小量)	怪物:29ADA270僵尸4	地图:H201	X:98	Y:121 
[2024/8/17 16:53:56] 物品:魔法药(小量)	怪物:29ADA270僵尸4	地图:H201	X:98	Y:121 
[2024/8/17 16:53:58] 物品:瞬息移动	怪物:27AE7AD0僵尸40	地图:H201	X:98	Y:119 
[2024/8/17 16:53:58] 物品:地狱火	怪物:27AE7AD0僵尸40	地图:H201	X:98	Y:119 
[2024/8/17 16:53:58] 物品:抗拒火环	怪物:27AE7AD0僵尸40	地图:H201	X:98	Y:119 
[2024/8/17 16:53:58] 物品:精神力战法	怪物:27AE7AD0僵尸40	地图:H201	X:98	Y:119 
[2024/8/17 16:53:58] 物品:火球术	怪物:27AE7AD0僵尸40	地图:H201	X:98	Y:119 
[2024/8/17 16:53:58] 物品:治愈术	怪物:27AE7AD0僵尸40	地图:H201	X:98	Y:119 
[2024/8/17 16:53:58] 物品:基本剑术	怪物:27AE7AD0僵尸40	地图:H201	X:98	Y:119 
[2024/8/17 16:53:58] 物品:金创药(小量)	怪物:27AE7AD0僵尸40	地图:H201	X:98	Y:119 
[2024/8/17 16:53:58] 物品:金创药(小量)	怪物:27AE7AD0僵尸40	地图:H201	X:98	Y:119 
[2024/8/17 16:54:6] 物品:魔法药(小量)	怪物:28740F10僵尸5	地图:H201	X:98	Y:120 
[2024/8/17 16:54:8] 物品:MP强化药水	怪物:05112460骷髅	地图:D012	X:336	Y:106 
[2024/8/17 16:54:9] 物品:太阳水	怪物:31DA9780黑色恶蛆8	地图:H004	X:124	Y:118 
[2024/8/17 16:54:12] 物品:金创药(小量)	怪物:1F067F30僵尸3	地图:D2000	X:156	Y:157 
[2024/8/17 16:54:12] 物品:精神力药水	怪物:1F067F30僵尸3	地图:D2000	X:156	Y:157 
[2024/8/17 16:54:15] 物品:强效太阳水	怪物:1CF084D0尸王8	地图:H201	X:98	Y:118 
[2024/8/17 16:54:15] 物品:强效太阳水	怪物:1CF084D0尸王8	地图:H201	X:98	Y:118 
[2024/8/17 16:54:15] 物品:强效太阳水	怪物:1CF084D0尸王8	地图:H201	X:98	Y:118 
[2024/8/17 16:54:15] 物品:强效太阳水	怪物:1CF084D0尸王8	地图:H201	X:98	Y:118 
[2024/8/17 16:54:15] 物品:强效太阳水	怪物:1CF084D0尸王8	地图:H201	X:98	Y:118 
[2024/8/17 16:54:15] 物品:强效金创药	怪物:1CF084D0尸王8	地图:H201	X:98	Y:118 
[2024/8/17 16:54:15] 物品:强效金创药	怪物:1CF084D0尸王8	地图:H201	X:98	Y:118 
[2024/8/17 16:54:15] 物品:强效魔法药	怪物:1CF084D0尸王8	地图:H201	X:98	Y:118 
[2024/8/17 16:54:15] 物品:强效魔法药	怪物:1CF084D0尸王8	地图:H201	X:98	Y:118 
[2024/8/17 16:54:15] 物品:蛇眼戒指	怪物:1CF084D0尸王8	地图:H201	X:98	Y:118 
[2024/8/17 16:54:15] 物品:珍珠戒指	怪物:1CF084D0尸王8	地图:H201	X:98	Y:118 
[2024/8/17 16:54:15] 物品:生铁戒指	怪物:1CF084D0尸王8	地图:H201	X:98	Y:118 
[2024/8/17 16:54:15] 物品:凝霜	怪物:1CF084D0尸王8	地图:H201	X:98	Y:118 
[2024/8/17 16:54:15] 物品:蓝翡翠项链	怪物:1CF084D0尸王8	地图:H201	X:98	Y:118 
[2024/8/17 16:54:15] 物品:黑檀手镯	怪物:1CF084D0尸王8	地图:H201	X:98	Y:118 
[2024/8/17 16:54:15] 物品:魔力手镯	怪物:1CF084D0尸王8	地图:H201	X:98	Y:118 
[2024/8/17 16:54:15] 物品:冰咆哮	怪物:1CF084D0尸王8	地图:H201	X:98	Y:118 
[2024/8/17 16:54:15] 物品:烈火剑法	怪物:1CF084D0尸王8	地图:H201	X:98	Y:118 
[2024/8/17 16:54:18] 物品:铁剑	怪物:303077C0骷髅	地图:D002	X:185	Y:251 
[2024/8/17 16:54:23] 物品:攻杀剑术	怪物:27AE7AD0僵尸40	地图:H201	X:97	Y:119 
[2024/8/17 16:54:23] 物品:瞬息移动	怪物:27AE7AD0僵尸40	地图:H201	X:97	Y:119 
[2024/8/17 16:54:23] 物品:抗拒火环	怪物:27AE7AD0僵尸40	地图:H201	X:97	Y:119 
[2024/8/17 16:54:23] 物品:精神力战法	怪物:27AE7AD0僵尸40	地图:H201	X:97	Y:119 
[2024/8/17 16:54:23] 物品:火球术	怪物:27AE7AD0僵尸40	地图:H201	X:97	Y:119 
[2024/8/17 16:54:23] 物品:治愈术	怪物:27AE7AD0僵尸40	地图:H201	X:97	Y:119 
[2024/8/17 16:54:23] 物品:基本剑术	怪物:27AE7AD0僵尸40	地图:H201	X:97	Y:119 
[2024/8/17 16:54:23] 物品:轻型盔甲(男)	怪物:27AE7AD0僵尸40	地图:H201	X:97	Y:119 
[2024/8/17 16:54:23] 物品:黑色水晶项链	怪物:27AE7AD0僵尸40	地图:H201	X:97	Y:119 
[2024/8/17 16:54:23] 物品:金创药(小量)	怪物:27AE7AD0僵尸40	地图:H201	X:97	Y:119 
[2024/8/17 16:54:23] 物品:魔法药(小量)	怪物:27AE7AD0僵尸40	地图:H201	X:97	Y:119 
[2024/8/17 16:54:26] 物品:太阳水	怪物:05270C80黑色恶蛆8	地图:H006	X:31	Y:62 
[2024/8/17 16:54:29] 物品:金创药(小量)	怪物:28740F10僵尸5	地图:H201	X:97	Y:118 
[2024/8/17 16:54:31] 物品:金创药(中量)	怪物:054F5350骷髅战将	地图:D002	X:179	Y:263 
[2024/8/17 16:54:44] 物品:小手镯	怪物:0547F6E0骷髅战将0	地图:D012	X:311	Y:314 
[2024/8/17 16:54:44] 物品:银手镯	怪物:0547F6E0骷髅战将0	地图:D012	X:311	Y:314 
[2024/8/17 16:54:44] 物品:金创药(中量)	怪物:0547F6E0骷髅战将0	地图:D012	X:311	Y:314 
[2024/8/17 16:54:44] 物品:金创药(中量)	怪物:0547F6E0骷髅战将0	地图:D012	X:311	Y:314 
[2024/8/17 16:54:44] 物品:金创药(中量)	怪物:0547F6E0骷髅战将0	地图:D012	X:311	Y:314 
[2024/8/17 16:54:44] 物品:金创药(中量)	怪物:0547F6E0骷髅战将0	地图:D012	X:311	Y:314 
[2024/8/17 16:54:44] 物品:魔法药(中量)	怪物:0547F6E0骷髅战将0	地图:D012	X:311	Y:314 
[2024/8/17 16:54:44] 物品:魔法药(中量)	怪物:0547F6E0骷髅战将0	地图:D012	X:311	Y:314 
[2024/8/17 16:54:44] 物品:魔法药(中量)	怪物:0547F6E0骷髅战将0	地图:D012	X:311	Y:314 
[2024/8/17 16:54:44] 物品:魔法药(中量)	怪物:0547F6E0骷髅战将0	地图:D012	X:311	Y:314 
[2024/8/17 16:54:45] 物品:金创药(中量)	怪物:2799C950恶灵尸王	地图:H201	X:96	Y:117 
[2024/8/17 16:54:45] 物品:隐身术	怪物:2799C950恶灵尸王	地图:H201	X:96	Y:117 
[2024/8/17 16:54:45] 物品:瞬息移动	怪物:2799C950恶灵尸王	地图:H201	X:96	Y:117 
[2024/8/17 16:54:46] 物品:金创药(小量)	怪物:29ADA270僵尸4	地图:H201	X:97	Y:118 
[2024/8/17 16:54:52] 物品:魔法药(小量)	怪物:309E2B40僵尸3	地图:D2000	X:114	Y:166 
[2024/8/17 16:54:52] 物品:金创药(小量)	怪物:28740F10僵尸5	地图:H201	X:97	Y:118 
[2024/8/17 16:54:55] 物品:死神手套	怪物:27C39410祖玛卫士8	地图:H203	X:55	Y:58 
[2024/8/17 16:55:2] 物品:金手镯	怪物:2888A830跳跳蜂8	地图:H004	X:73	Y:98 
[2024/8/17 16:55:8] 物品:灵魂火符	怪物:19357C80僵尸40	地图:H201	X:92	Y:109 
[2024/8/17 16:55:8] 物品:雷电术	怪物:19357C80僵尸40	地图:H201	X:92	Y:109 
[2024/8/17 16:55:8] 物品:抗拒火环	怪物:19357C80僵尸40	地图:H201	X:92	Y:109 
[2024/8/17 16:55:8] 物品:精神力战法	怪物:19357C80僵尸40	地图:H201	X:92	Y:109 
[2024/8/17 16:55:8] 物品:火球术	怪物:19357C80僵尸40	地图:H201	X:92	Y:109 
[2024/8/17 16:55:8] 物品:治愈术	怪物:19357C80僵尸40	地图:H201	X:92	Y:109 
[2024/8/17 16:55:8] 物品:基本剑术	怪物:19357C80僵尸40	地图:H201	X:92	Y:109 
[2024/8/17 16:55:8] 物品:凤凰明珠	怪物:19357C80僵尸40	地图:H201	X:92	Y:109 
[2024/8/17 16:55:17] 物品:施毒术	怪物:19357C80僵尸40	地图:H201	X:92	Y:108 
[2024/8/17 16:55:17] 物品:攻杀剑术	怪物:19357C80僵尸40	地图:H201	X:92	Y:108 
[2024/8/17 16:55:17] 物品:瞬息移动	怪物:19357C80僵尸40	地图:H201	X:92	Y:108 
[2024/8/17 16:55:17] 物品:抗拒火环	怪物:19357C80僵尸40	地图:H201	X:92	Y:108 
[2024/8/17 16:55:17] 物品:精神力战法	怪物:19357C80僵尸40	地图:H201	X:92	Y:108 
[2024/8/17 16:55:17] 物品:火球术	怪物:19357C80僵尸40	地图:H201	X:92	Y:108 
[2024/8/17 16:55:17] 物品:治愈术	怪物:19357C80僵尸40	地图:H201	X:92	Y:108 
[2024/8/17 16:55:17] 物品:基本剑术	怪物:19357C80僵尸40	地图:H201	X:92	Y:108 
[2024/8/17 16:55:17] 物品:魔法药(小量)	怪物:19357C80僵尸40	地图:H201	X:92	Y:108 
[2024/8/17 16:55:17] 物品:魔鬼项链	怪物:27C3D6A0祖玛卫士8	地图:H203	X:56	Y:58 
[2024/8/17 16:55:22] 物品:隐身术	怪物:28D883B0僵尸50	地图:H201	X:92	Y:108 
[2024/8/17 16:55:22] 物品:抗拒火环	怪物:28D883B0僵尸50	地图:H201	X:92	Y:108 
[2024/8/17 16:55:22] 物品:精神力战法	怪物:28D883B0僵尸50	地图:H201	X:92	Y:108 
[2024/8/17 16:55:22] 物品:火球术	怪物:28D883B0僵尸50	地图:H201	X:92	Y:108 
[2024/8/17 16:55:22] 物品:治愈术	怪物:28D883B0僵尸50	地图:H201	X:92	Y:108 
[2024/8/17 16:55:22] 物品:基本剑术	怪物:28D883B0僵尸50	地图:H201	X:92	Y:108 
[2024/8/17 16:55:22] 物品:凌风	怪物:28D883B0僵尸50	地图:H201	X:92	Y:108 
[2024/8/17 16:55:22] 物品:蓝色水晶戒指	怪物:28D883B0僵尸50	地图:H201	X:92	Y:108 
[2024/8/17 16:55:22] 物品:魔鬼项链	怪物:28D883B0僵尸50	地图:H201	X:92	Y:108 
[2024/8/17 16:55:22] 物品:琥珀项链	怪物:28D883B0僵尸50	地图:H201	X:92	Y:108 
[2024/8/17 16:55:22] 物品:灯笼项链	怪物:28D883B0僵尸50	地图:H201	X:92	Y:108 
[2024/8/17 16:55:22] 物品:铁剑	怪物:28D883B0僵尸50	地图:H201	X:92	Y:108 
[2024/8/17 16:55:22] 物品:短剑	怪物:28D883B0僵尸50	地图:H201	X:92	Y:108 
[2024/8/17 16:55:22] 物品:轻型盔甲(男)	怪物:28D883B0僵尸50	地图:H201	X:92	Y:108 
[2024/8/17 16:55:22] 物品:轻型盔甲(女)	怪物:28D883B0僵尸50	地图:H201	X:92	Y:108 
[2024/8/17 16:55:22] 物品:青铜斧	怪物:28D883B0僵尸50	地图:H201	X:92	Y:108 
[2024/8/17 16:55:22] 物品:黑檀项链	怪物:28D883B0僵尸50	地图:H201	X:92	Y:108 
[2024/8/17 16:55:22] 物品:黄色水晶项链	怪物:28D883B0僵尸50	地图:H201	X:92	Y:108 
[2024/8/17 16:55:22] 物品:黑色水晶项链	怪物:28D883B0僵尸50	地图:H201	X:92	Y:108 
[2024/8/17 16:55:22] 物品:青铜头盔	怪物:28D883B0僵尸50	地图:H201	X:92	Y:108 
[2024/8/17 16:55:22] 物品:金创药(小量)	怪物:28D883B0僵尸50	地图:H201	X:92	Y:108 
[2024/8/17 16:55:22] 物品:金创药(小量)	怪物:28D883B0僵尸50	地图:H201	X:92	Y:108 
[2024/8/17 16:55:22] 物品:金创药(小量)	怪物:28D883B0僵尸50	地图:H201	X:92	Y:108 
[2024/8/17 16:55:22] 物品:金创药(小量)	怪物:28D883B0僵尸50	地图:H201	X:92	Y:108 
[2024/8/17 16:55:22] 物品:魔法药(小量)	怪物:28D883B0僵尸50	地图:H201	X:92	Y:108 
[2024/8/17 16:55:22] 物品:魔法药(小量)	怪物:28D883B0僵尸50	地图:H201	X:92	Y:108 
[2024/8/17 16:55:22] 物品:魔法药(小量)	怪物:28D883B0僵尸50	地图:H201	X:92	Y:108 
[2024/8/17 16:55:22] 物品:魔法药(小量)	怪物:28D883B0僵尸50	地图:H201	X:92	Y:108 
[2024/8/17 16:55:25] 物品:太阳水	怪物:2B494240黑野猪8	地图:H002	X:204	Y:205 
[2024/8/17 16:55:26] 物品:金创药(小量)	怪物:17D21E60僵尸5	地图:H201	X:93	Y:110 
[2024/8/17 16:55:28] 物品:金创药(小量)	怪物:2991CF30僵尸3	地图:D2000	X:60	Y:166 
[2024/8/17 16:55:28] 物品:太阳水	怪物:2F0B43E0黑野猪8	地图:H002	X:113	Y:247 
[2024/8/17 16:55:29] 物品:银手镯	怪物:282AB4F0骷髅战将0	地图:D012	X:137	Y:150 
[2024/8/17 16:55:29] 物品:金创药(中量)	怪物:282AB4F0骷髅战将0	地图:D012	X:137	Y:150 
[2024/8/17 16:55:29] 物品:金创药(中量)	怪物:282AB4F0骷髅战将0	地图:D012	X:137	Y:150 
[2024/8/17 16:55:29] 物品:金创药(中量)	怪物:282AB4F0骷髅战将0	地图:D012	X:137	Y:150 
[2024/8/17 16:55:29] 物品:金创药(中量)	怪物:282AB4F0骷髅战将0	地图:D012	X:137	Y:150 
[2024/8/17 16:55:29] 物品:魔法药(中量)	怪物:282AB4F0骷髅战将0	地图:D012	X:137	Y:150 
[2024/8/17 16:55:29] 物品:魔法药(中量)	怪物:282AB4F0骷髅战将0	地图:D012	X:137	Y:150 
[2024/8/17 16:55:29] 物品:魔法药(中量)	怪物:282AB4F0骷髅战将0	地图:D012	X:137	Y:150 
[2024/8/17 16:55:29] 物品:魔法药(中量)	怪物:282AB4F0骷髅战将0	地图:D012	X:137	Y:150 
[2024/8/17 16:55:31] 物品:太阳水	怪物:28EF1D50黑野猪8	地图:H002	X:229	Y:70 
[2024/8/17 16:55:31] 物品:灯笼项链	怪物:285C7D20骷髅战将	地图:D012	X:139	Y:149 
[2024/8/17 16:55:32] 物品:中型盔甲(男)	怪物:18D04760僵尸10	地图:H201	X:90	Y:109 
[2024/8/17 16:55:32] 物品:金创药(中量)	怪物:18D04760僵尸10	地图:H201	X:90	Y:109 
[2024/8/17 16:55:33] 物品:强效金创药	怪物:27C57C30祖玛卫士8	地图:H203	X:55	Y:58 
[2024/8/17 16:55:33] 物品:魔鬼项链	怪物:27C57C30祖玛卫士8	地图:H203	X:55	Y:58 
[2024/8/17 16:55:33] 物品:琥珀项链	怪物:27C57C30祖玛卫士8	地图:H203	X:55	Y:58 
[2024/8/17 16:55:33] 物品:蛇眼戒指	怪物:27C57C30祖玛卫士8	地图:H203	X:55	Y:58 
[2024/8/17 16:55:36] 物品:隐身术	怪物:278586C0恶灵尸王	地图:H201	X:91	Y:109 
[2024/8/17 16:55:36] 物品:灵魂火符	怪物:278586C0恶灵尸王	地图:H201	X:91	Y:109 
[2024/8/17 16:55:42] 物品:魔法药(小量)	怪物:050D7DC0骷髅战士	地图:D012	X:138	Y:149 
[2024/8/17 16:55:43] 物品:隐身术	怪物:19357C80僵尸40	地图:H201	X:90	Y:109 
[2024/8/17 16:55:43] 物品:瞬息移动	怪物:19357C80僵尸40	地图:H201	X:90	Y:109 
[2024/8/17 16:55:43] 物品:地狱火	怪物:19357C80僵尸40	地图:H201	X:90	Y:109 
[2024/8/17 16:55:43] 物品:抗拒火环	怪物:19357C80僵尸40	地图:H201	X:90	Y:109 
[2024/8/17 16:55:43] 物品:精神力战法	怪物:19357C80僵尸40	地图:H201	X:90	Y:109 
[2024/8/17 16:55:43] 物品:火球术	怪物:19357C80僵尸40	地图:H201	X:90	Y:109 
[2024/8/17 16:55:43] 物品:治愈术	怪物:19357C80僵尸40	地图:H201	X:90	Y:109 
[2024/8/17 16:55:43] 物品:基本剑术	怪物:19357C80僵尸40	地图:H201	X:90	Y:109 
[2024/8/17 16:55:43] 物品:金创药(小量)	怪物:19357C80僵尸40	地图:H201	X:90	Y:109 
[2024/8/17 16:55:43] 物品:魔法药(小量)	怪物:19357C80僵尸40	地图:H201	X:90	Y:109 
[2024/8/17 16:55:45] 物品:魔法药(小量)	怪物:18C664C0骷髅战士	地图:D012	X:138	Y:148 
[2024/8/17 16:55:50] 物品:抗拒火环	怪物:28604BE0僵尸50	地图:H201	X:91	Y:110 
[2024/8/17 16:55:50] 物品:精神力战法	怪物:28604BE0僵尸50	地图:H201	X:91	Y:110 
[2024/8/17 16:55:50] 物品:火球术	怪物:28604BE0僵尸50	地图:H201	X:91	Y:110 
[2024/8/17 16:55:50] 物品:治愈术	怪物:28604BE0僵尸50	地图:H201	X:91	Y:110 
[2024/8/17 16:55:50] 物品:基本剑术	怪物:28604BE0僵尸50	地图:H201	X:91	Y:110 
[2024/8/17 16:55:50] 物品:凌风	怪物:28604BE0僵尸50	地图:H201	X:91	Y:110 
[2024/8/17 16:55:50] 物品:魔鬼项链	怪物:28604BE0僵尸50	地图:H201	X:91	Y:110 
[2024/8/17 16:55:50] 物品:琥珀项链	怪物:28604BE0僵尸50	地图:H201	X:91	Y:110 
[2024/8/17 16:55:50] 物品:凤凰明珠	怪物:28604BE0僵尸50	地图:H201	X:91	Y:110 
[2024/8/17 16:55:50] 物品:魔力手镯	怪物:28604BE0僵尸50	地图:H201	X:91	Y:110 
[2024/8/17 16:55:50] 物品:铁剑	怪物:28604BE0僵尸50	地图:H201	X:91	Y:110 
[2024/8/17 16:55:50] 物品:短剑	怪物:28604BE0僵尸50	地图:H201	X:91	Y:110 
[2024/8/17 16:55:50] 物品:轻型盔甲(男)	怪物:28604BE0僵尸50	地图:H201	X:91	Y:110 
[2024/8/17 16:55:50] 物品:轻型盔甲(女)	怪物:28604BE0僵尸50	地图:H201	X:91	Y:110 
[2024/8/17 16:55:50] 物品:中型盔甲(男)	怪物:28604BE0僵尸50	地图:H201	X:91	Y:110 
[2024/8/17 16:55:50] 物品:青铜斧	怪物:28604BE0僵尸50	地图:H201	X:91	Y:110 
[2024/8/17 16:55:50] 物品:黑檀项链	怪物:28604BE0僵尸50	地图:H201	X:91	Y:110 
[2024/8/17 16:55:50] 物品:黄色水晶项链	怪物:28604BE0僵尸50	地图:H201	X:91	Y:110 
[2024/8/17 16:55:50] 物品:黑色水晶项链	怪物:28604BE0僵尸50	地图:H201	X:91	Y:110 
[2024/8/17 16:55:50] 物品:青铜头盔	怪物:28604BE0僵尸50	地图:H201	X:91	Y:110 
[2024/8/17 16:55:50] 物品:金创药(小量)	怪物:28604BE0僵尸50	地图:H201	X:91	Y:110 
[2024/8/17 16:55:50] 物品:金创药(小量)	怪物:28604BE0僵尸50	地图:H201	X:91	Y:110 
[2024/8/17 16:55:50] 物品:金创药(小量)	怪物:28604BE0僵尸50	地图:H201	X:91	Y:110 
[2024/8/17 16:55:50] 物品:金创药(小量)	怪物:28604BE0僵尸50	地图:H201	X:91	Y:110 
[2024/8/17 16:55:50] 物品:魔法药(小量)	怪物:28604BE0僵尸50	地图:H201	X:91	Y:110 
[2024/8/17 16:55:50] 物品:魔法药(小量)	怪物:28604BE0僵尸50	地图:H201	X:91	Y:110 
[2024/8/17 16:55:50] 物品:魔法药(小量)	怪物:28604BE0僵尸50	地图:H201	X:91	Y:110 
[2024/8/17 16:55:50] 物品:魔法药(小量)	怪物:28604BE0僵尸50	地图:H201	X:91	Y:110 
[2024/8/17 16:55:52] 物品:珊瑚戒指	怪物:27C74CA0祖玛卫士8	地图:H203	X:57	Y:58 
[2024/8/17 16:55:53] 物品:金创药(小量)	怪物:2A98DA80僵尸4	地图:H201	X:92	Y:110 
[2024/8/17 16:56:2] 物品:魔法药(小量)	怪物:30E25E50僵尸5	地图:H201	X:91	Y:110 
[2024/8/17 16:56:11] 物品:灯笼项链	怪物:27C56600祖玛卫士8	地图:H203	X:57	Y:60 
[2024/8/17 16:56:11] 物品:蓝色水晶戒指	怪物:27C56600祖玛卫士8	地图:H203	X:57	Y:60 
[2024/8/17 16:56:11] 物品:道德戒指	怪物:27C56600祖玛卫士8	地图:H203	X:57	Y:60 
[2024/8/17 16:56:16] 物品:强效太阳水	怪物:03A9A690尸王8	地图:H201	X:91	Y:109 
[2024/8/17 16:56:16] 物品:强效太阳水	怪物:03A9A690尸王8	地图:H201	X:91	Y:109 
[2024/8/17 16:56:16] 物品:强效太阳水	怪物:03A9A690尸王8	地图:H201	X:91	Y:109 
[2024/8/17 16:56:16] 物品:强效太阳水	怪物:03A9A690尸王8	地图:H201	X:91	Y:109 
[2024/8/17 16:56:16] 物品:强效太阳水	怪物:03A9A690尸王8	地图:H201	X:91	Y:109 
[2024/8/17 16:56:16] 物品:强效金创药	怪物:03A9A690尸王8	地图:H201	X:91	Y:109 
[2024/8/17 16:56:16] 物品:强效金创药	怪物:03A9A690尸王8	地图:H201	X:91	Y:109 
[2024/8/17 16:56:16] 物品:强效魔法药	怪物:03A9A690尸王8	地图:H201	X:91	Y:109 
[2024/8/17 16:56:16] 物品:强效魔法药	怪物:03A9A690尸王8	地图:H201	X:91	Y:109 
[2024/8/17 16:56:16] 物品:黑色水晶戒指	怪物:03A9A690尸王8	地图:H201	X:91	Y:109 
[2024/8/17 16:56:16] 物品:珍珠戒指	怪物:03A9A690尸王8	地图:H201	X:91	Y:109 
[2024/8/17 16:56:16] 物品:道德戒指	怪物:03A9A690尸王8	地图:H201	X:91	Y:109 
[2024/8/17 16:56:16] 物品:黑檀手镯	怪物:03A9A690尸王8	地图:H201	X:91	Y:109 
[2024/8/17 16:56:16] 物品:魔力手镯	怪物:03A9A690尸王8	地图:H201	X:91	Y:109 
[2024/8/17 16:56:16] 物品:魔法药(小量)	怪物:28BFB860僵尸4	地图:H201	X:92	Y:109 
[2024/8/17 16:56:18] 物品:魔法药(小量)	怪物:28346B30僵尸3	地图:D2000	X:42	Y:149 
[2024/8/17 16:56:18] 物品:火球术	怪物:28346B30僵尸3	地图:D2000	X:42	Y:149 
[2024/8/17 16:56:19] 物品:金创药(中量)	怪物:0D6D2150骷髅战将	地图:D012	X:124	Y:117 
[2024/8/17 16:56:25] 物品:金创药(小量)	怪物:2F29B3C0僵尸5	地图:H201	X:91	Y:110 
[2024/8/17 16:56:38] 物品:强效太阳水	怪物:194249B0尸王8	地图:H201	X:91	Y:108 
[2024/8/17 16:56:38] 物品:强效太阳水	怪物:194249B0尸王8	地图:H201	X:91	Y:108 
[2024/8/17 16:56:38] 物品:强效太阳水	怪物:194249B0尸王8	地图:H201	X:91	Y:108 
[2024/8/17 16:56:38] 物品:强效太阳水	怪物:194249B0尸王8	地图:H201	X:91	Y:108 
[2024/8/17 16:56:38] 物品:强效太阳水	怪物:194249B0尸王8	地图:H201	X:91	Y:108 
[2024/8/17 16:56:38] 物品:强效金创药	怪物:194249B0尸王8	地图:H201	X:91	Y:108 
[2024/8/17 16:56:38] 物品:强效金创药	怪物:194249B0尸王8	地图:H201	X:91	Y:108 
[2024/8/17 16:56:38] 物品:强效魔法药	怪物:194249B0尸王8	地图:H201	X:91	Y:108 
[2024/8/17 16:56:38] 物品:强效魔法药	怪物:194249B0尸王8	地图:H201	X:91	Y:108 
[2024/8/17 16:56:38] 物品:黑檀手镯	怪物:194249B0尸王8	地图:H201	X:91	Y:108 
[2024/8/17 16:56:38] 物品:困魔咒	怪物:194249B0尸王8	地图:H201	X:91	Y:108 
[2024/8/17 16:56:41] 物品:金创药(小量)	怪物:235701A0僵尸3	地图:D2000	X:25	Y:146 
[2024/8/17 16:56:43] 物品:金创药(中量)	怪物:1F05FA10恶灵僵尸8	地图:H001	X:82	Y:46 
[2024/8/17 16:56:44] 物品:太阳水	怪物:289BCE90白野猪80	地图:H006	X:42	Y:54 
[2024/8/17 16:56:44] 物品:太阳水	怪物:289BCE90白野猪80	地图:H006	X:42	Y:54 
[2024/8/17 16:56:44] 物品:太阳水	怪物:289BCE90白野猪80	地图:H006	X:42	Y:54 
[2024/8/17 16:56:44] 物品:蓝翡翠项链	怪物:289BCE90白野猪80	地图:H006	X:42	Y:54 
[2024/8/17 16:56:47] 物品:金创药(小量)	怪物:1842BF30僵尸3	地图:D2000	X:26	Y:148 
[2024/8/17 16:56:48] 物品:强效太阳水	怪物:27EA64A0祖玛卫士00	地图:H203	X:56	Y:58 
[2024/8/17 16:56:48] 物品:强效太阳水	怪物:27EA64A0祖玛卫士00	地图:H203	X:56	Y:58 
[2024/8/17 16:56:48] 物品:强效太阳水	怪物:27EA64A0祖玛卫士00	地图:H203	X:56	Y:58 
[2024/8/17 16:56:48] 物品:强效太阳水	怪物:27EA64A0祖玛卫士00	地图:H203	X:56	Y:58 
[2024/8/17 16:56:48] 物品:强效太阳水	怪物:27EA64A0祖玛卫士00	地图:H203	X:56	Y:58 
[2024/8/17 16:56:48] 物品:强效太阳水	怪物:27EA64A0祖玛卫士00	地图:H203	X:56	Y:58 
[2024/8/17 16:56:48] 物品:强效太阳水	怪物:27EA64A0祖玛卫士00	地图:H203	X:56	Y:58 
[2024/8/17 16:56:48] 物品:强效太阳水	怪物:27EA64A0祖玛卫士00	地图:H203	X:56	Y:58 
[2024/8/17 16:56:48] 物品:强效太阳水	怪物:27EA64A0祖玛卫士00	地图:H203	X:56	Y:58 
[2024/8/17 16:56:48] 物品:强效太阳水	怪物:27EA64A0祖玛卫士00	地图:H203	X:56	Y:58 
[2024/8/17 16:56:48] 物品:太阳水	怪物:27EA64A0祖玛卫士00	地图:H203	X:56	Y:58 
[2024/8/17 16:56:48] 物品:太阳水	怪物:27EA64A0祖玛卫士00	地图:H203	X:56	Y:58 
[2024/8/17 16:56:48] 物品:太阳水	怪物:27EA64A0祖玛卫士00	地图:H203	X:56	Y:58 
[2024/8/17 16:56:48] 物品:太阳水	怪物:27EA64A0祖玛卫士00	地图:H203	X:56	Y:58 
[2024/8/17 16:56:48] 物品:太阳水	怪物:27EA64A0祖玛卫士00	地图:H203	X:56	Y:58 
[2024/8/17 16:56:48] 物品:太阳水	怪物:27EA64A0祖玛卫士00	地图:H203	X:56	Y:58 
[2024/8/17 16:56:48] 物品:太阳水	怪物:27EA64A0祖玛卫士00	地图:H203	X:56	Y:58 
[2024/8/17 16:56:48] 物品:太阳水	怪物:27EA64A0祖玛卫士00	地图:H203	X:56	Y:58 
[2024/8/17 16:56:48] 物品:太阳水	怪物:27EA64A0祖玛卫士00	地图:H203	X:56	Y:58 
[2024/8/17 16:56:48] 物品:太阳水	怪物:27EA64A0祖玛卫士00	地图:H203	X:56	Y:58 
[2024/8/17 16:56:48] 物品:强效金创药	怪物:27EA64A0祖玛卫士00	地图:H203	X:56	Y:58 
[2024/8/17 16:56:48] 物品:强效金创药	怪物:27EA64A0祖玛卫士00	地图:H203	X:56	Y:58 
[2024/8/17 16:56:48] 物品:强效金创药	怪物:27EA64A0祖玛卫士00	地图:H203	X:56	Y:58 
[2024/8/17 16:56:48] 物品:强效金创药	怪物:27EA64A0祖玛卫士00	地图:H203	X:56	Y:58 
[2024/8/17 16:56:48] 物品:强效金创药	怪物:27EA64A0祖玛卫士00	地图:H203	X:56	Y:58 
