[2024/8/21 17:0:1] 物品:灵魂战衣(男)	怪物:239AA2D0祖玛卫士83	地图:H008	X:38	Y:30 
[2024/8/21 17:51:41] 物品:强效魔法药	怪物:1B0F0140白野猪8	地图:H204	X:28	Y:23 
[2024/8/21 17:51:41] 物品:强效金创药	怪物:1B0F0140白野猪8	地图:H204	X:28	Y:23 
[2024/8/21 17:51:41] 物品:强效金创药	怪物:1B0F0140白野猪8	地图:H204	X:28	Y:23 
[2024/8/21 17:51:41] 物品:强效金创药	怪物:1B0F0140白野猪8	地图:H204	X:28	Y:23 
[2024/8/21 17:51:41] 物品:强效金创药	怪物:1B0F0140白野猪8	地图:H204	X:28	Y:23 
[2024/8/21 17:51:41] 物品:强效金创药	怪物:1B0F0140白野猪8	地图:H204	X:28	Y:23 
[2024/8/21 17:51:41] 物品:强效金创药	怪物:1B0F0140白野猪8	地图:H204	X:28	Y:23 
[2024/8/21 17:51:41] 物品:强效魔法药	怪物:1B0F0140白野猪8	地图:H204	X:28	Y:23 
[2024/8/21 17:51:41] 物品:强效魔法药	怪物:1B0F0140白野猪8	地图:H204	X:28	Y:23 
[2024/8/21 17:51:41] 物品:强效魔法药	怪物:1B0F0140白野猪8	地图:H204	X:28	Y:23 
[2024/8/21 17:51:41] 物品:强效魔法药	怪物:1B0F0140白野猪8	地图:H204	X:28	Y:23 
[2024/8/21 17:51:41] 物品:强效魔法药	怪物:1B0F0140白野猪8	地图:H204	X:28	Y:23 
[2024/8/21 17:51:41] 物品:强效魔法药	怪物:1B0F0140白野猪8	地图:H204	X:28	Y:23 
[2024/8/21 17:51:44] 物品:强效魔法药	怪物:2BE5EA50魔龙射手1	地图:65	X:215	Y:108 
[2024/8/21 17:51:49] 物品:死神手套	怪物:2B2A4FF0魔龙射手1	地图:65	X:215	Y:109 
[2024/8/21 17:51:55] 物品:太阳水	怪物:23185840祖玛弓箭手8	地图:H204	X:36	Y:38 
[2024/8/21 17:51:56] 物品:道德戒指	怪物:184D0B50祖玛弓箭手8	地图:H204	X:38	Y:34 
[2024/8/21 17:52:3] 物品:强效太阳水	怪物:2B37F970魔龙射手	地图:65	X:212	Y:112 
[2024/8/21 17:52:3] 物品:强效魔法药	怪物:2B37F970魔龙射手	地图:65	X:212	Y:112 
[2024/8/21 17:52:5] 物品:金创药(小量)	怪物:2346C740僵尸3	地图:D401	X:35	Y:147 
[2024/8/21 17:52:5] 物品:魔法药(小量)	怪物:2346C740僵尸3	地图:D401	X:35	Y:147 
[2024/8/21 17:52:5] 物品:雷电术	怪物:2346C740僵尸3	地图:D401	X:35	Y:147 
[2024/8/21 17:52:6] 物品:金创药(小量)	怪物:24472A10僵尸3	地图:D401	X:34	Y:148 
[2024/8/21 17:52:9] 物品:强效太阳水	怪物:2AA64AE0沃玛卫士8	地图:H003	X:63	Y:28 
[2024/8/21 17:52:9] 物品:强效太阳水	怪物:2AA64AE0沃玛卫士8	地图:H003	X:63	Y:28 
[2024/8/21 17:52:9] 物品:强效太阳水	怪物:2AA64AE0沃玛卫士8	地图:H003	X:63	Y:28 
[2024/8/21 17:52:9] 物品:强效太阳水	怪物:2AA64AE0沃玛卫士8	地图:H003	X:63	Y:28 
[2024/8/21 17:52:9] 物品:强效太阳水	怪物:2AA64AE0沃玛卫士8	地图:H003	X:63	Y:28 
[2024/8/21 17:52:9] 物品:太阳水	怪物:2AA64AE0沃玛卫士8	地图:H003	X:63	Y:28 
[2024/8/21 17:52:9] 物品:太阳水	怪物:2AA64AE0沃玛卫士8	地图:H003	X:63	Y:28 
[2024/8/21 17:52:9] 物品:太阳水	怪物:2AA64AE0沃玛卫士8	地图:H003	X:63	Y:28 
[2024/8/21 17:52:9] 物品:太阳水	怪物:2AA64AE0沃玛卫士8	地图:H003	X:63	Y:28 
[2024/8/21 17:52:9] 物品:太阳水	怪物:2AA64AE0沃玛卫士8	地图:H003	X:63	Y:28 
[2024/8/21 17:52:9] 物品:太阳水	怪物:2AA64AE0沃玛卫士8	地图:H003	X:63	Y:28 
[2024/8/21 17:52:9] 物品:太阳水	怪物:2AA64AE0沃玛卫士8	地图:H003	X:63	Y:28 
[2024/8/21 17:52:9] 物品:太阳水	怪物:2AA64AE0沃玛卫士8	地图:H003	X:63	Y:28 
[2024/8/21 17:52:9] 物品:太阳水	怪物:2AA64AE0沃玛卫士8	地图:H003	X:63	Y:28 
[2024/8/21 17:52:9] 物品:太阳水	怪物:2AA64AE0沃玛卫士8	地图:H003	X:63	Y:28 
[2024/8/21 17:52:9] 物品:金创药(中量)	怪物:2AA64AE0沃玛卫士8	地图:H003	X:63	Y:28 
[2024/8/21 17:52:9] 物品:金创药(中量)	怪物:2AA64AE0沃玛卫士8	地图:H003	X:63	Y:28 
[2024/8/21 17:52:9] 物品:强效金创药	怪物:2AA64AE0沃玛卫士8	地图:H003	X:63	Y:28 
[2024/8/21 17:52:9] 物品:强效金创药	怪物:2AA64AE0沃玛卫士8	地图:H003	X:63	Y:28 
[2024/8/21 17:52:9] 物品:强效金创药	怪物:2AA64AE0沃玛卫士8	地图:H003	X:63	Y:28 
[2024/8/21 17:52:9] 物品:魔法药(中量)	怪物:2AA64AE0沃玛卫士8	地图:H003	X:63	Y:28 
[2024/8/21 17:52:9] 物品:魔法药(中量)	怪物:2AA64AE0沃玛卫士8	地图:H003	X:63	Y:28 
[2024/8/21 17:52:9] 物品:强效魔法药	怪物:2AA64AE0沃玛卫士8	地图:H003	X:63	Y:28 
[2024/8/21 17:52:9] 物品:强效魔法药	怪物:2AA64AE0沃玛卫士8	地图:H003	X:63	Y:28 
[2024/8/21 17:52:9] 物品:强效魔法药	怪物:2AA64AE0沃玛卫士8	地图:H003	X:63	Y:28 
[2024/8/21 17:52:9] 物品:辟邪手镯	怪物:2AA64AE0沃玛卫士8	地图:H003	X:63	Y:28 
[2024/8/21 17:52:9] 物品:修罗	怪物:2AA64AE0沃玛卫士8	地图:H003	X:63	Y:28 
[2024/8/21 17:52:9] 物品:魔鬼项链	怪物:2AA64AE0沃玛卫士8	地图:H003	X:63	Y:28 
[2024/8/21 17:52:9] 物品:蓝色水晶戒指	怪物:2AA64AE0沃玛卫士8	地图:H003	X:63	Y:28 
[2024/8/21 17:52:9] 物品:圣言术	怪物:2AA64AE0沃玛卫士8	地图:H003	X:63	Y:28 
[2024/8/21 17:52:9] 物品:火墙	怪物:2AA64AE0沃玛卫士8	地图:H003	X:63	Y:28 
[2024/8/21 17:52:9] 物品:雷电术	怪物:2AA64AE0沃玛卫士8	地图:H003	X:63	Y:28 
[2024/8/21 17:52:9] 物品:诱惑之光	怪物:2AA64AE0沃玛卫士8	地图:H003	X:63	Y:28 
[2024/8/21 17:52:9] 物品:强效魔法药	怪物:237D7120魔龙射手	地图:66	X:177	Y:25 
[2024/8/21 17:52:10] 物品:逐日剑法	怪物:2CD0D120魔龙巨蛾	地图:66	X:47	Y:55 
[2024/8/21 17:52:15] 物品:破魂	怪物:257983E0祖玛卫士8	地图:H204	X:61	Y:40 
[2024/8/21 17:52:15] 物品:强效太阳水	怪物:253F60B0白野猪8	地图:H204	X:59	Y:40 
[2024/8/21 17:52:15] 物品:强效太阳水	怪物:253F60B0白野猪8	地图:H204	X:59	Y:40 
[2024/8/21 17:52:15] 物品:强效太阳水	怪物:253F60B0白野猪8	地图:H204	X:59	Y:40 
[2024/8/21 17:52:15] 物品:强效太阳水	怪物:253F60B0白野猪8	地图:H204	X:59	Y:40 
[2024/8/21 17:52:15] 物品:强效太阳水	怪物:253F60B0白野猪8	地图:H204	X:59	Y:40 
[2024/8/21 17:52:15] 物品:强效太阳水	怪物:253F60B0白野猪8	地图:H204	X:59	Y:40 
[2024/8/21 17:52:15] 物品:强效太阳水	怪物:253F60B0白野猪8	地图:H204	X:59	Y:40 
[2024/8/21 17:52:15] 物品:强效太阳水	怪物:253F60B0白野猪8	地图:H204	X:59	Y:40 
[2024/8/21 17:52:15] 物品:强效太阳水	怪物:253F60B0白野猪8	地图:H204	X:59	Y:40 
[2024/8/21 17:52:15] 物品:强效太阳水	怪物:253F60B0白野猪8	地图:H204	X:59	Y:40 
[2024/8/21 17:52:15] 物品:太阳水	怪物:253F60B0白野猪8	地图:H204	X:59	Y:40 
[2024/8/21 17:52:15] 物品:太阳水	怪物:253F60B0白野猪8	地图:H204	X:59	Y:40 
[2024/8/21 17:52:15] 物品:太阳水	怪物:253F60B0白野猪8	地图:H204	X:59	Y:40 
[2024/8/21 17:52:15] 物品:太阳水	怪物:253F60B0白野猪8	地图:H204	X:59	Y:40 
[2024/8/21 17:52:15] 物品:太阳水	怪物:253F60B0白野猪8	地图:H204	X:59	Y:40 
[2024/8/21 17:52:15] 物品:太阳水	怪物:253F60B0白野猪8	地图:H204	X:59	Y:40 
[2024/8/21 17:52:15] 物品:太阳水	怪物:253F60B0白野猪8	地图:H204	X:59	Y:40 
[2024/8/21 17:52:15] 物品:太阳水	怪物:253F60B0白野猪8	地图:H204	X:59	Y:40 
[2024/8/21 17:52:15] 物品:太阳水	怪物:253F60B0白野猪8	地图:H204	X:59	Y:40 
[2024/8/21 17:52:15] 物品:太阳水	怪物:253F60B0白野猪8	地图:H204	X:59	Y:40 
[2024/8/21 17:52:15] 物品:金创药(中量)	怪物:253F60B0白野猪8	地图:H204	X:59	Y:40 
[2024/8/21 17:52:15] 物品:金创药(中量)	怪物:253F60B0白野猪8	地图:H204	X:59	Y:40 
[2024/8/21 17:52:15] 物品:金创药(中量)	怪物:253F60B0白野猪8	地图:H204	X:59	Y:40 
[2024/8/21 17:52:15] 物品:强效金创药	怪物:253F60B0白野猪8	地图:H204	X:59	Y:40 
[2024/8/21 17:52:15] 物品:强效金创药	怪物:253F60B0白野猪8	地图:H204	X:59	Y:40 
[2024/8/21 17:52:15] 物品:强效金创药	怪物:253F60B0白野猪8	地图:H204	X:59	Y:40 
[2024/8/21 17:52:15] 物品:魔法药(中量)	怪物:253F60B0白野猪8	地图:H204	X:59	Y:40 
[2024/8/21 17:52:15] 物品:魔法药(中量)	怪物:253F60B0白野猪8	地图:H204	X:59	Y:40 
[2024/8/21 17:52:15] 物品:魔法药(中量)	怪物:253F60B0白野猪8	地图:H204	X:59	Y:40 
[2024/8/21 17:52:15] 物品:强效魔法药	怪物:253F60B0白野猪8	地图:H204	X:59	Y:40 
[2024/8/21 17:52:15] 物品:强效魔法药	怪物:253F60B0白野猪8	地图:H204	X:59	Y:40 
[2024/8/21 17:52:15] 物品:强效魔法药	怪物:253F60B0白野猪8	地图:H204	X:59	Y:40 
[2024/8/21 17:52:15] 物品:强效金创药	怪物:253F60B0白野猪8	地图:H204	X:59	Y:40 
[2024/8/21 17:52:15] 物品:强效金创药	怪物:253F60B0白野猪8	地图:H204	X:59	Y:40 
[2024/8/21 17:52:15] 物品:强效金创药	怪物:253F60B0白野猪8	地图:H204	X:59	Y:40 
[2024/8/21 17:52:15] 物品:强效金创药	怪物:253F60B0白野猪8	地图:H204	X:59	Y:40 
[2024/8/21 17:52:15] 物品:强效金创药	怪物:253F60B0白野猪8	地图:H204	X:59	Y:40 
[2024/8/21 17:52:15] 物品:强效金创药	怪物:253F60B0白野猪8	地图:H204	X:59	Y:40 
[2024/8/21 17:52:15] 物品:强效魔法药	怪物:253F60B0白野猪8	地图:H204	X:59	Y:40 
[2024/8/21 17:52:15] 物品:强效魔法药	怪物:253F60B0白野猪8	地图:H204	X:59	Y:40 
[2024/8/21 17:52:15] 物品:强效魔法药	怪物:253F60B0白野猪8	地图:H204	X:59	Y:40 
[2024/8/21 17:52:15] 物品:强效魔法药	怪物:253F60B0白野猪8	地图:H204	X:59	Y:40 
[2024/8/21 17:52:15] 物品:强效魔法药	怪物:253F60B0白野猪8	地图:H204	X:59	Y:40 
[2024/8/21 17:52:15] 物品:强效魔法药	怪物:253F60B0白野猪8	地图:H204	X:59	Y:40 
[2024/8/21 17:52:16] 物品:龙纹剑	怪物:2B3A4250魔龙刀兵	地图:65	X:213	Y:116 
[2024/8/21 17:52:17] 物品:强效太阳水	怪物:245E8F50白野猪8	地图:H204	X:59	Y:40 
[2024/8/21 17:52:17] 物品:强效太阳水	怪物:245E8F50白野猪8	地图:H204	X:59	Y:40 
[2024/8/21 17:52:17] 物品:强效太阳水	怪物:245E8F50白野猪8	地图:H204	X:59	Y:40 
[2024/8/21 17:52:17] 物品:强效太阳水	怪物:245E8F50白野猪8	地图:H204	X:59	Y:40 
[2024/8/21 17:52:17] 物品:强效太阳水	怪物:245E8F50白野猪8	地图:H204	X:59	Y:40 
[2024/8/21 17:52:17] 物品:强效太阳水	怪物:245E8F50白野猪8	地图:H204	X:59	Y:40 
[2024/8/21 17:52:17] 物品:强效太阳水	怪物:245E8F50白野猪8	地图:H204	X:59	Y:40 
[2024/8/21 17:52:17] 物品:强效太阳水	怪物:245E8F50白野猪8	地图:H204	X:59	Y:40 
[2024/8/21 17:52:17] 物品:强效太阳水	怪物:245E8F50白野猪8	地图:H204	X:59	Y:40 
[2024/8/21 17:52:17] 物品:强效太阳水	怪物:245E8F50白野猪8	地图:H204	X:59	Y:40 
[2024/8/21 17:52:17] 物品:太阳水	怪物:245E8F50白野猪8	地图:H204	X:59	Y:40 
[2024/8/21 17:52:17] 物品:太阳水	怪物:245E8F50白野猪8	地图:H204	X:59	Y:40 
[2024/8/21 17:52:17] 物品:太阳水	怪物:245E8F50白野猪8	地图:H204	X:59	Y:40 
[2024/8/21 17:52:17] 物品:太阳水	怪物:245E8F50白野猪8	地图:H204	X:59	Y:40 
[2024/8/21 17:52:17] 物品:太阳水	怪物:245E8F50白野猪8	地图:H204	X:59	Y:40 
[2024/8/21 17:52:17] 物品:太阳水	怪物:245E8F50白野猪8	地图:H204	X:59	Y:40 
[2024/8/21 17:52:17] 物品:太阳水	怪物:245E8F50白野猪8	地图:H204	X:59	Y:40 
[2024/8/21 17:52:17] 物品:太阳水	怪物:245E8F50白野猪8	地图:H204	X:59	Y:40 
[2024/8/21 17:52:17] 物品:太阳水	怪物:245E8F50白野猪8	地图:H204	X:59	Y:40 
[2024/8/21 17:52:17] 物品:太阳水	怪物:245E8F50白野猪8	地图:H204	X:59	Y:40 
[2024/8/21 17:52:17] 物品:金创药(中量)	怪物:245E8F50白野猪8	地图:H204	X:59	Y:40 
[2024/8/21 17:52:17] 物品:金创药(中量)	怪物:245E8F50白野猪8	地图:H204	X:59	Y:40 
[2024/8/21 17:52:17] 物品:金创药(中量)	怪物:245E8F50白野猪8	地图:H204	X:59	Y:40 
[2024/8/21 17:52:17] 物品:强效金创药	怪物:245E8F50白野猪8	地图:H204	X:59	Y:40 
[2024/8/21 17:52:17] 物品:强效金创药	怪物:245E8F50白野猪8	地图:H204	X:59	Y:40 
[2024/8/21 17:52:17] 物品:强效金创药	怪物:245E8F50白野猪8	地图:H204	X:59	Y:40 
[2024/8/21 17:52:17] 物品:魔法药(中量)	怪物:245E8F50白野猪8	地图:H204	X:59	Y:40 
[2024/8/21 17:52:17] 物品:魔法药(中量)	怪物:245E8F50白野猪8	地图:H204	X:59	Y:40 
[2024/8/21 17:52:17] 物品:魔法药(中量)	怪物:245E8F50白野猪8	地图:H204	X:59	Y:40 
[2024/8/21 17:52:17] 物品:强效魔法药	怪物:245E8F50白野猪8	地图:H204	X:59	Y:40 
[2024/8/21 17:52:17] 物品:强效魔法药	怪物:245E8F50白野猪8	地图:H204	X:59	Y:40 
[2024/8/21 17:52:17] 物品:强效魔法药	怪物:245E8F50白野猪8	地图:H204	X:59	Y:40 
[2024/8/21 17:52:17] 物品:强效金创药	怪物:245E8F50白野猪8	地图:H204	X:59	Y:40 
[2024/8/21 17:52:17] 物品:强效金创药	怪物:245E8F50白野猪8	地图:H204	X:59	Y:40 
[2024/8/21 17:52:17] 物品:强效金创药	怪物:245E8F50白野猪8	地图:H204	X:59	Y:40 
[2024/8/21 17:52:17] 物品:强效金创药	怪物:245E8F50白野猪8	地图:H204	X:59	Y:40 
[2024/8/21 17:52:17] 物品:强效金创药	怪物:245E8F50白野猪8	地图:H204	X:59	Y:40 
[2024/8/21 17:52:17] 物品:强效金创药	怪物:245E8F50白野猪8	地图:H204	X:59	Y:40 
[2024/8/21 17:52:17] 物品:强效魔法药	怪物:245E8F50白野猪8	地图:H204	X:59	Y:40 
[2024/8/21 17:52:17] 物品:强效魔法药	怪物:245E8F50白野猪8	地图:H204	X:59	Y:40 
[2024/8/21 17:52:17] 物品:强效魔法药	怪物:245E8F50白野猪8	地图:H204	X:59	Y:40 
[2024/8/21 17:52:17] 物品:强效魔法药	怪物:245E8F50白野猪8	地图:H204	X:59	Y:40 
[2024/8/21 17:52:17] 物品:强效魔法药	怪物:245E8F50白野猪8	地图:H204	X:59	Y:40 
[2024/8/21 17:52:17] 物品:强效魔法药	怪物:245E8F50白野猪8	地图:H204	X:59	Y:40 
[2024/8/21 17:52:17] 物品:竹笛	怪物:245E8F50白野猪8	地图:H204	X:59	Y:40 
[2024/8/21 17:52:18] 物品:强效魔法药	怪物:1200D1B0魔龙刀兵2	地图:66	X:177	Y:27 
[2024/8/21 17:52:18] 物品:紫碧螺	怪物:1200D1B0魔龙刀兵2	地图:66	X:177	Y:27 
[2024/8/21 17:52:20] 物品:强效金创药	怪物:288CACF0魔龙破甲兵	地图:65	X:211	Y:116 
[2024/8/21 17:52:21] 物品:蓝翡翠项链	怪物:25D63850祖玛弓箭手8	地图:H204	X:59	Y:46 
[2024/8/21 17:52:22] 物品:强效金创药	怪物:22F1A9A0魔龙邪眼	地图:66	X:178	Y:27 
[2024/8/21 17:52:28] 物品:魔法药(中量)	怪物:22F27150祖玛弓箭手8	地图:H204	X:64	Y:33 
[2024/8/21 17:52:30] 物品:强效太阳水	怪物:23702C70祖玛雕像8	地图:H204	X:65	Y:33 
[2024/8/21 17:52:33] 物品:强效太阳水	怪物:2BEAEFB0白野猪8	地图:H204	X:62	Y:35 
[2024/8/21 17:52:33] 物品:强效太阳水	怪物:2BEAEFB0白野猪8	地图:H204	X:62	Y:35 
[2024/8/21 17:52:33] 物品:强效太阳水	怪物:2BEAEFB0白野猪8	地图:H204	X:62	Y:35 
[2024/8/21 17:52:33] 物品:强效太阳水	怪物:2BEAEFB0白野猪8	地图:H204	X:62	Y:35 
[2024/8/21 17:52:33] 物品:强效太阳水	怪物:2BEAEFB0白野猪8	地图:H204	X:62	Y:35 
[2024/8/21 17:52:33] 物品:强效太阳水	怪物:2BEAEFB0白野猪8	地图:H204	X:62	Y:35 
[2024/8/21 17:52:33] 物品:强效太阳水	怪物:2BEAEFB0白野猪8	地图:H204	X:62	Y:35 
[2024/8/21 17:52:33] 物品:强效太阳水	怪物:2BEAEFB0白野猪8	地图:H204	X:62	Y:35 
[2024/8/21 17:52:33] 物品:强效太阳水	怪物:2BEAEFB0白野猪8	地图:H204	X:62	Y:35 
[2024/8/21 17:52:33] 物品:强效太阳水	怪物:2BEAEFB0白野猪8	地图:H204	X:62	Y:35 
[2024/8/21 17:52:33] 物品:太阳水	怪物:2BEAEFB0白野猪8	地图:H204	X:62	Y:35 
[2024/8/21 17:52:33] 物品:太阳水	怪物:2BEAEFB0白野猪8	地图:H204	X:62	Y:35 
[2024/8/21 17:52:33] 物品:太阳水	怪物:2BEAEFB0白野猪8	地图:H204	X:62	Y:35 
[2024/8/21 17:52:33] 物品:太阳水	怪物:2BEAEFB0白野猪8	地图:H204	X:62	Y:35 
[2024/8/21 17:52:33] 物品:太阳水	怪物:2BEAEFB0白野猪8	地图:H204	X:62	Y:35 
[2024/8/21 17:52:33] 物品:太阳水	怪物:2BEAEFB0白野猪8	地图:H204	X:62	Y:35 
[2024/8/21 17:52:33] 物品:太阳水	怪物:2BEAEFB0白野猪8	地图:H204	X:62	Y:35 
[2024/8/21 17:52:33] 物品:太阳水	怪物:2BEAEFB0白野猪8	地图:H204	X:62	Y:35 
[2024/8/21 17:52:33] 物品:太阳水	怪物:2BEAEFB0白野猪8	地图:H204	X:62	Y:35 
[2024/8/21 17:52:33] 物品:太阳水	怪物:2BEAEFB0白野猪8	地图:H204	X:62	Y:35 
[2024/8/21 17:52:33] 物品:金创药(中量)	怪物:2BEAEFB0白野猪8	地图:H204	X:62	Y:35 
[2024/8/21 17:52:33] 物品:金创药(中量)	怪物:2BEAEFB0白野猪8	地图:H204	X:62	Y:35 
[2024/8/21 17:52:33] 物品:金创药(中量)	怪物:2BEAEFB0白野猪8	地图:H204	X:62	Y:35 
[2024/8/21 17:52:33] 物品:强效金创药	怪物:2BEAEFB0白野猪8	地图:H204	X:62	Y:35 
[2024/8/21 17:52:33] 物品:强效金创药	怪物:2BEAEFB0白野猪8	地图:H204	X:62	Y:35 
[2024/8/21 17:52:33] 物品:强效金创药	怪物:2BEAEFB0白野猪8	地图:H204	X:62	Y:35 
[2024/8/21 17:52:33] 物品:魔法药(中量)	怪物:2BEAEFB0白野猪8	地图:H204	X:62	Y:35 
[2024/8/21 17:52:33] 物品:魔法药(中量)	怪物:2BEAEFB0白野猪8	地图:H204	X:62	Y:35 
[2024/8/21 17:52:33] 物品:魔法药(中量)	怪物:2BEAEFB0白野猪8	地图:H204	X:62	Y:35 
[2024/8/21 17:52:33] 物品:强效魔法药	怪物:2BEAEFB0白野猪8	地图:H204	X:62	Y:35 
[2024/8/21 17:52:33] 物品:强效魔法药	怪物:2BEAEFB0白野猪8	地图:H204	X:62	Y:35 
[2024/8/21 17:52:33] 物品:强效魔法药	怪物:2BEAEFB0白野猪8	地图:H204	X:62	Y:35 
[2024/8/21 17:52:33] 物品:强效金创药	怪物:2BEAEFB0白野猪8	地图:H204	X:62	Y:35 
[2024/8/21 17:52:33] 物品:强效金创药	怪物:2BEAEFB0白野猪8	地图:H204	X:62	Y:35 
[2024/8/21 17:52:33] 物品:强效金创药	怪物:2BEAEFB0白野猪8	地图:H204	X:62	Y:35 
[2024/8/21 17:52:33] 物品:强效金创药	怪物:2BEAEFB0白野猪8	地图:H204	X:62	Y:35 
[2024/8/21 17:52:33] 物品:强效金创药	怪物:2BEAEFB0白野猪8	地图:H204	X:62	Y:35 
[2024/8/21 17:52:33] 物品:强效金创药	怪物:2BEAEFB0白野猪8	地图:H204	X:62	Y:35 
[2024/8/21 17:52:33] 物品:强效魔法药	怪物:2BEAEFB0白野猪8	地图:H204	X:62	Y:35 
[2024/8/21 17:52:33] 物品:强效魔法药	怪物:2BEAEFB0白野猪8	地图:H204	X:62	Y:35 
[2024/8/21 17:52:33] 物品:强效魔法药	怪物:2BEAEFB0白野猪8	地图:H204	X:62	Y:35 
[2024/8/21 17:52:33] 物品:强效魔法药	怪物:2BEAEFB0白野猪8	地图:H204	X:62	Y:35 
[2024/8/21 17:52:33] 物品:强效魔法药	怪物:2BEAEFB0白野猪8	地图:H204	X:62	Y:35 
[2024/8/21 17:52:33] 物品:强效魔法药	怪物:2BEAEFB0白野猪8	地图:H204	X:62	Y:35 
[2024/8/21 17:52:38] 物品:强效魔法药	怪物:2B36C0C0魔龙刀兵1	地图:65	X:216	Y:120 
[2024/8/21 17:52:42] 物品:强效金创药	怪物:2D36D190魔龙战将	地图:66	X:179	Y:27 
[2024/8/21 17:52:50] 物品:金创药(小量)	怪物:286CBBA0僵尸3	地图:D401	X:54	Y:154 
[2024/8/21 17:52:51] 物品:八荒	怪物:2CB72A50祖玛弓箭手8	地图:H204	X:75	Y:32 
[2024/8/21 17:52:54] 物品:魔法长袍(男)	怪物:10ED06E0祖玛弓箭手8	地图:H204	X:60	Y:20 
[2024/8/21 17:52:58] 物品:强效太阳水	怪物:23628270白野猪8	地图:H204	X:62	Y:21 
[2024/8/21 17:52:58] 物品:强效太阳水	怪物:23628270白野猪8	地图:H204	X:62	Y:21 
[2024/8/21 17:52:58] 物品:强效太阳水	怪物:23628270白野猪8	地图:H204	X:62	Y:21 
[2024/8/21 17:52:58] 物品:强效太阳水	怪物:23628270白野猪8	地图:H204	X:62	Y:21 
[2024/8/21 17:52:58] 物品:强效太阳水	怪物:23628270白野猪8	地图:H204	X:62	Y:21 
[2024/8/21 17:52:58] 物品:强效太阳水	怪物:23628270白野猪8	地图:H204	X:62	Y:21 
[2024/8/21 17:52:58] 物品:强效太阳水	怪物:23628270白野猪8	地图:H204	X:62	Y:21 
[2024/8/21 17:52:58] 物品:强效太阳水	怪物:23628270白野猪8	地图:H204	X:62	Y:21 
[2024/8/21 17:52:58] 物品:强效太阳水	怪物:23628270白野猪8	地图:H204	X:62	Y:21 
[2024/8/21 17:52:58] 物品:强效太阳水	怪物:23628270白野猪8	地图:H204	X:62	Y:21 
[2024/8/21 17:52:58] 物品:太阳水	怪物:23628270白野猪8	地图:H204	X:62	Y:21 
[2024/8/21 17:52:58] 物品:太阳水	怪物:23628270白野猪8	地图:H204	X:62	Y:21 
[2024/8/21 17:52:58] 物品:太阳水	怪物:23628270白野猪8	地图:H204	X:62	Y:21 
[2024/8/21 17:52:58] 物品:太阳水	怪物:23628270白野猪8	地图:H204	X:62	Y:21 
[2024/8/21 17:52:58] 物品:太阳水	怪物:23628270白野猪8	地图:H204	X:62	Y:21 
[2024/8/21 17:52:58] 物品:太阳水	怪物:23628270白野猪8	地图:H204	X:62	Y:21 
[2024/8/21 17:52:58] 物品:太阳水	怪物:23628270白野猪8	地图:H204	X:62	Y:21 
[2024/8/21 17:52:58] 物品:太阳水	怪物:23628270白野猪8	地图:H204	X:62	Y:21 
[2024/8/21 17:52:58] 物品:太阳水	怪物:23628270白野猪8	地图:H204	X:62	Y:21 
[2024/8/21 17:52:58] 物品:太阳水	怪物:23628270白野猪8	地图:H204	X:62	Y:21 
[2024/8/21 17:52:58] 物品:金创药(中量)	怪物:23628270白野猪8	地图:H204	X:62	Y:21 
[2024/8/21 17:52:58] 物品:金创药(中量)	怪物:23628270白野猪8	地图:H204	X:62	Y:21 
[2024/8/21 17:52:58] 物品:金创药(中量)	怪物:23628270白野猪8	地图:H204	X:62	Y:21 
[2024/8/21 17:52:58] 物品:强效金创药	怪物:23628270白野猪8	地图:H204	X:62	Y:21 
[2024/8/21 17:52:58] 物品:强效金创药	怪物:23628270白野猪8	地图:H204	X:62	Y:21 
[2024/8/21 17:52:58] 物品:强效金创药	怪物:23628270白野猪8	地图:H204	X:62	Y:21 
[2024/8/21 17:52:58] 物品:魔法药(中量)	怪物:23628270白野猪8	地图:H204	X:62	Y:21 
[2024/8/21 17:52:58] 物品:魔法药(中量)	怪物:23628270白野猪8	地图:H204	X:62	Y:21 
[2024/8/21 17:52:58] 物品:魔法药(中量)	怪物:23628270白野猪8	地图:H204	X:62	Y:21 
[2024/8/21 17:52:58] 物品:强效魔法药	怪物:23628270白野猪8	地图:H204	X:62	Y:21 
[2024/8/21 17:52:58] 物品:强效魔法药	怪物:23628270白野猪8	地图:H204	X:62	Y:21 
[2024/8/21 17:52:58] 物品:强效魔法药	怪物:23628270白野猪8	地图:H204	X:62	Y:21 
[2024/8/21 17:52:58] 物品:强效金创药	怪物:23628270白野猪8	地图:H204	X:62	Y:21 
[2024/8/21 17:52:58] 物品:强效金创药	怪物:23628270白野猪8	地图:H204	X:62	Y:21 
[2024/8/21 17:52:58] 物品:强效金创药	怪物:23628270白野猪8	地图:H204	X:62	Y:21 
[2024/8/21 17:52:58] 物品:强效金创药	怪物:23628270白野猪8	地图:H204	X:62	Y:21 
[2024/8/21 17:52:58] 物品:强效金创药	怪物:23628270白野猪8	地图:H204	X:62	Y:21 
[2024/8/21 17:52:58] 物品:强效金创药	怪物:23628270白野猪8	地图:H204	X:62	Y:21 
[2024/8/21 17:52:58] 物品:强效魔法药	怪物:23628270白野猪8	地图:H204	X:62	Y:21 
[2024/8/21 17:52:58] 物品:强效魔法药	怪物:23628270白野猪8	地图:H204	X:62	Y:21 
