[2024/8/18 14:0:1] 物品:道士手镯	怪物:29624450黑野猪8	地图:H002	X:278	Y:345 
[2024/8/18 14:38:44] 物品:金手镯	怪物:1871E5E0祖玛卫士8	地图:H204	X:59	Y:59 
[2024/8/18 14:38:49] 物品:八荒	怪物:29670720祖玛卫士8	地图:H204	X:61	Y:60 
[2024/8/18 14:38:49] 物品:斩马刀	怪物:29670720祖玛卫士8	地图:H204	X:61	Y:60 
[2024/8/18 14:38:50] 物品:钢手镯	怪物:1B92EEC0半兽战士0	地图:11	X:102	Y:160 
[2024/8/18 14:38:50] 物品:金创药(中量)	怪物:1B92EEC0半兽战士0	地图:11	X:102	Y:160 
[2024/8/18 14:38:50] 物品:金创药(中量)	怪物:1B92EEC0半兽战士0	地图:11	X:102	Y:160 
[2024/8/18 14:38:50] 物品:金创药(中量)	怪物:1B92EEC0半兽战士0	地图:11	X:102	Y:160 
[2024/8/18 14:38:50] 物品:金创药(中量)	怪物:1B92EEC0半兽战士0	地图:11	X:102	Y:160 
[2024/8/18 14:38:50] 物品:魔法药(中量)	怪物:1B92EEC0半兽战士0	地图:11	X:102	Y:160 
[2024/8/18 14:38:50] 物品:魔法药(中量)	怪物:1B92EEC0半兽战士0	地图:11	X:102	Y:160 
[2024/8/18 14:38:50] 物品:魔法药(中量)	怪物:1B92EEC0半兽战士0	地图:11	X:102	Y:160 
[2024/8/18 14:38:50] 物品:魔法药(中量)	怪物:1B92EEC0半兽战士0	地图:11	X:102	Y:160 
[2024/8/18 14:38:55] 物品:强效太阳水	怪物:1DF04720白野猪8	地图:H204	X:60	Y:60 
[2024/8/18 14:38:55] 物品:强效太阳水	怪物:1DF04720白野猪8	地图:H204	X:60	Y:60 
[2024/8/18 14:38:55] 物品:强效太阳水	怪物:1DF04720白野猪8	地图:H204	X:60	Y:60 
[2024/8/18 14:38:55] 物品:强效太阳水	怪物:1DF04720白野猪8	地图:H204	X:60	Y:60 
[2024/8/18 14:38:55] 物品:强效太阳水	怪物:1DF04720白野猪8	地图:H204	X:60	Y:60 
[2024/8/18 14:38:55] 物品:强效太阳水	怪物:1DF04720白野猪8	地图:H204	X:60	Y:60 
[2024/8/18 14:38:55] 物品:强效太阳水	怪物:1DF04720白野猪8	地图:H204	X:60	Y:60 
[2024/8/18 14:38:55] 物品:强效太阳水	怪物:1DF04720白野猪8	地图:H204	X:60	Y:60 
[2024/8/18 14:38:55] 物品:强效太阳水	怪物:1DF04720白野猪8	地图:H204	X:60	Y:60 
[2024/8/18 14:38:55] 物品:强效太阳水	怪物:1DF04720白野猪8	地图:H204	X:60	Y:60 
[2024/8/18 14:38:55] 物品:太阳水	怪物:1DF04720白野猪8	地图:H204	X:60	Y:60 
[2024/8/18 14:38:55] 物品:太阳水	怪物:1DF04720白野猪8	地图:H204	X:60	Y:60 
[2024/8/18 14:38:55] 物品:太阳水	怪物:1DF04720白野猪8	地图:H204	X:60	Y:60 
[2024/8/18 14:38:55] 物品:太阳水	怪物:1DF04720白野猪8	地图:H204	X:60	Y:60 
[2024/8/18 14:38:55] 物品:太阳水	怪物:1DF04720白野猪8	地图:H204	X:60	Y:60 
[2024/8/18 14:38:55] 物品:太阳水	怪物:1DF04720白野猪8	地图:H204	X:60	Y:60 
[2024/8/18 14:38:55] 物品:太阳水	怪物:1DF04720白野猪8	地图:H204	X:60	Y:60 
[2024/8/18 14:38:55] 物品:太阳水	怪物:1DF04720白野猪8	地图:H204	X:60	Y:60 
[2024/8/18 14:38:55] 物品:太阳水	怪物:1DF04720白野猪8	地图:H204	X:60	Y:60 
[2024/8/18 14:38:55] 物品:太阳水	怪物:1DF04720白野猪8	地图:H204	X:60	Y:60 
[2024/8/18 14:38:55] 物品:金创药(中量)	怪物:1DF04720白野猪8	地图:H204	X:60	Y:60 
[2024/8/18 14:38:55] 物品:金创药(中量)	怪物:1DF04720白野猪8	地图:H204	X:60	Y:60 
[2024/8/18 14:38:55] 物品:金创药(中量)	怪物:1DF04720白野猪8	地图:H204	X:60	Y:60 
[2024/8/18 14:38:55] 物品:强效金创药	怪物:1DF04720白野猪8	地图:H204	X:60	Y:60 
[2024/8/18 14:38:55] 物品:强效金创药	怪物:1DF04720白野猪8	地图:H204	X:60	Y:60 
[2024/8/18 14:38:55] 物品:强效金创药	怪物:1DF04720白野猪8	地图:H204	X:60	Y:60 
[2024/8/18 14:38:55] 物品:魔法药(中量)	怪物:1DF04720白野猪8	地图:H204	X:60	Y:60 
[2024/8/18 14:38:55] 物品:魔法药(中量)	怪物:1DF04720白野猪8	地图:H204	X:60	Y:60 
[2024/8/18 14:38:55] 物品:魔法药(中量)	怪物:1DF04720白野猪8	地图:H204	X:60	Y:60 
[2024/8/18 14:38:55] 物品:强效魔法药	怪物:1DF04720白野猪8	地图:H204	X:60	Y:60 
[2024/8/18 14:38:55] 物品:强效魔法药	怪物:1DF04720白野猪8	地图:H204	X:60	Y:60 
[2024/8/18 14:38:55] 物品:强效魔法药	怪物:1DF04720白野猪8	地图:H204	X:60	Y:60 
[2024/8/18 14:38:55] 物品:强效金创药	怪物:1DF04720白野猪8	地图:H204	X:60	Y:60 
[2024/8/18 14:38:55] 物品:强效金创药	怪物:1DF04720白野猪8	地图:H204	X:60	Y:60 
[2024/8/18 14:38:55] 物品:强效金创药	怪物:1DF04720白野猪8	地图:H204	X:60	Y:60 
[2024/8/18 14:38:55] 物品:强效金创药	怪物:1DF04720白野猪8	地图:H204	X:60	Y:60 
[2024/8/18 14:38:55] 物品:强效金创药	怪物:1DF04720白野猪8	地图:H204	X:60	Y:60 
[2024/8/18 14:38:55] 物品:强效金创药	怪物:1DF04720白野猪8	地图:H204	X:60	Y:60 
[2024/8/18 14:38:55] 物品:强效魔法药	怪物:1DF04720白野猪8	地图:H204	X:60	Y:60 
[2024/8/18 14:38:55] 物品:强效魔法药	怪物:1DF04720白野猪8	地图:H204	X:60	Y:60 
[2024/8/18 14:38:55] 物品:强效魔法药	怪物:1DF04720白野猪8	地图:H204	X:60	Y:60 
[2024/8/18 14:38:55] 物品:强效魔法药	怪物:1DF04720白野猪8	地图:H204	X:60	Y:60 
[2024/8/18 14:38:55] 物品:强效魔法药	怪物:1DF04720白野猪8	地图:H204	X:60	Y:60 
[2024/8/18 14:38:55] 物品:强效魔法药	怪物:1DF04720白野猪8	地图:H204	X:60	Y:60 
[2024/8/18 14:39:5] 物品:金戒指	怪物:28D2A070蜈蚣8	地图:H004	X:83	Y:103 
[2024/8/18 14:39:10] 物品:放大镜	怪物:1C8CCFE0祖玛弓箭手8	地图:H204	X:78	Y:81 
[2024/8/18 14:39:11] 物品:金创药(小量)	怪物:2B4BB800骷髅战士	地图:D002	X:346	Y:230 
[2024/8/18 14:39:12] 物品:金创药(小量)	怪物:18CFAC10僵尸3	地图:D401	X:147	Y:100 
[2024/8/18 14:39:15] 物品:轻型盔甲(男)	怪物:2EC87E00掷斧骷髅	地图:D002	X:344	Y:234 
[2024/8/18 14:39:19] 物品:施毒术	怪物:2D1BFCE0僵尸1	地图:H201	X:39	Y:63 
[2024/8/18 14:39:27] 物品:太阳水	怪物:262E7150牛头魔0	地图:D2071	X:114	Y:115 
[2024/8/18 14:39:27] 物品:太阳水	怪物:262E7150牛头魔0	地图:D2071	X:114	Y:115 
[2024/8/18 14:39:27] 物品:太阳水	怪物:262E7150牛头魔0	地图:D2071	X:114	Y:115 
[2024/8/18 14:39:27] 物品:太阳水	怪物:262E7150牛头魔0	地图:D2071	X:114	Y:115 
[2024/8/18 14:39:27] 物品:强效金创药	怪物:262E7150牛头魔0	地图:D2071	X:114	Y:115 
[2024/8/18 14:39:27] 物品:强效金创药	怪物:262E7150牛头魔0	地图:D2071	X:114	Y:115 
[2024/8/18 14:39:27] 物品:强效金创药	怪物:262E7150牛头魔0	地图:D2071	X:114	Y:115 
[2024/8/18 14:39:27] 物品:强效金创药	怪物:262E7150牛头魔0	地图:D2071	X:114	Y:115 
[2024/8/18 14:39:27] 物品:强效魔法药	怪物:262E7150牛头魔0	地图:D2071	X:114	Y:115 
[2024/8/18 14:39:27] 物品:强效魔法药	怪物:262E7150牛头魔0	地图:D2071	X:114	Y:115 
[2024/8/18 14:39:27] 物品:强效魔法药	怪物:262E7150牛头魔0	地图:D2071	X:114	Y:115 
[2024/8/18 14:39:27] 物品:强效魔法药	怪物:262E7150牛头魔0	地图:D2071	X:114	Y:115 
[2024/8/18 14:39:27] 物品:重盔甲(男)	怪物:262E7150牛头魔0	地图:D2071	X:114	Y:115 
[2024/8/18 14:39:27] 物品:重盔甲(女)	怪物:262E7150牛头魔0	地图:D2071	X:114	Y:115 
[2024/8/18 14:39:27] 物品:魅力戒指	怪物:262E7150牛头魔0	地图:D2071	X:114	Y:115 
[2024/8/18 14:39:27] 物品:黑檀手镯	怪物:262E7150牛头魔0	地图:D2071	X:114	Y:115 
[2024/8/18 14:39:27] 物品:降魔	怪物:262E7150牛头魔0	地图:D2071	X:114	Y:115 
[2024/8/18 14:39:27] 物品:黑色水晶戒指	怪物:262E7150牛头魔0	地图:D2071	X:114	Y:115 
[2024/8/18 14:39:27] 物品:蛇眼戒指	怪物:262E7150牛头魔0	地图:D2071	X:114	Y:115 
[2024/8/18 14:39:27] 物品:斩马刀	怪物:262E7150牛头魔0	地图:D2071	X:114	Y:115 
[2024/8/18 14:39:27] 物品:白金项链	怪物:262E7150牛头魔0	地图:D2071	X:114	Y:115 
[2024/8/18 14:39:27] 物品:骷髅戒指	怪物:262E7150牛头魔0	地图:D2071	X:114	Y:115 
[2024/8/18 14:39:27] 物品:小手镯	怪物:262E7150牛头魔0	地图:D2071	X:114	Y:115 
[2024/8/18 14:39:33] 物品:金创药(小量)	怪物:2A03E130僵尸4	地图:H201	X:37	Y:46 
[2024/8/18 14:39:33] 物品:金创药(中量)	怪物:1EF53F70骷髅战士0	地图:D002	X:337	Y:227 
[2024/8/18 14:39:33] 物品:金创药(中量)	怪物:1EF53F70骷髅战士0	地图:D002	X:337	Y:227 
[2024/8/18 14:39:33] 物品:金创药(中量)	怪物:1EF53F70骷髅战士0	地图:D002	X:337	Y:227 
[2024/8/18 14:39:33] 物品:金创药(中量)	怪物:1EF53F70骷髅战士0	地图:D002	X:337	Y:227 
[2024/8/18 14:39:33] 物品:魔法药(中量)	怪物:1EF53F70骷髅战士0	地图:D002	X:337	Y:227 
[2024/8/18 14:39:33] 物品:魔法药(中量)	怪物:1EF53F70骷髅战士0	地图:D002	X:337	Y:227 
[2024/8/18 14:39:33] 物品:魔法药(中量)	怪物:1EF53F70骷髅战士0	地图:D002	X:337	Y:227 
[2024/8/18 14:39:33] 物品:魔法药(中量)	怪物:1EF53F70骷髅战士0	地图:D002	X:337	Y:227 
[2024/8/18 14:39:36] 物品:强效太阳水	怪物:063CB570白野猪8	地图:H204	X:64	Y:83 
[2024/8/18 14:39:36] 物品:强效太阳水	怪物:063CB570白野猪8	地图:H204	X:64	Y:83 
[2024/8/18 14:39:36] 物品:强效太阳水	怪物:063CB570白野猪8	地图:H204	X:64	Y:83 
[2024/8/18 14:39:36] 物品:强效太阳水	怪物:063CB570白野猪8	地图:H204	X:64	Y:83 
[2024/8/18 14:39:36] 物品:强效太阳水	怪物:063CB570白野猪8	地图:H204	X:64	Y:83 
[2024/8/18 14:39:36] 物品:强效太阳水	怪物:063CB570白野猪8	地图:H204	X:64	Y:83 
[2024/8/18 14:39:36] 物品:强效太阳水	怪物:063CB570白野猪8	地图:H204	X:64	Y:83 
[2024/8/18 14:39:36] 物品:强效太阳水	怪物:063CB570白野猪8	地图:H204	X:64	Y:83 
[2024/8/18 14:39:36] 物品:强效太阳水	怪物:063CB570白野猪8	地图:H204	X:64	Y:83 
[2024/8/18 14:39:36] 物品:强效太阳水	怪物:063CB570白野猪8	地图:H204	X:64	Y:83 
[2024/8/18 14:39:36] 物品:太阳水	怪物:063CB570白野猪8	地图:H204	X:64	Y:83 
[2024/8/18 14:39:36] 物品:太阳水	怪物:063CB570白野猪8	地图:H204	X:64	Y:83 
[2024/8/18 14:39:36] 物品:太阳水	怪物:063CB570白野猪8	地图:H204	X:64	Y:83 
[2024/8/18 14:39:36] 物品:太阳水	怪物:063CB570白野猪8	地图:H204	X:64	Y:83 
[2024/8/18 14:39:36] 物品:太阳水	怪物:063CB570白野猪8	地图:H204	X:64	Y:83 
[2024/8/18 14:39:36] 物品:太阳水	怪物:063CB570白野猪8	地图:H204	X:64	Y:83 
[2024/8/18 14:39:36] 物品:太阳水	怪物:063CB570白野猪8	地图:H204	X:64	Y:83 
[2024/8/18 14:39:36] 物品:太阳水	怪物:063CB570白野猪8	地图:H204	X:64	Y:83 
[2024/8/18 14:39:36] 物品:太阳水	怪物:063CB570白野猪8	地图:H204	X:64	Y:83 
[2024/8/18 14:39:36] 物品:太阳水	怪物:063CB570白野猪8	地图:H204	X:64	Y:83 
[2024/8/18 14:39:36] 物品:金创药(中量)	怪物:063CB570白野猪8	地图:H204	X:64	Y:83 
[2024/8/18 14:39:36] 物品:金创药(中量)	怪物:063CB570白野猪8	地图:H204	X:64	Y:83 
[2024/8/18 14:39:36] 物品:金创药(中量)	怪物:063CB570白野猪8	地图:H204	X:64	Y:83 
[2024/8/18 14:39:36] 物品:强效金创药	怪物:063CB570白野猪8	地图:H204	X:64	Y:83 
[2024/8/18 14:39:36] 物品:强效金创药	怪物:063CB570白野猪8	地图:H204	X:64	Y:83 
[2024/8/18 14:39:36] 物品:强效金创药	怪物:063CB570白野猪8	地图:H204	X:64	Y:83 
[2024/8/18 14:39:36] 物品:魔法药(中量)	怪物:063CB570白野猪8	地图:H204	X:64	Y:83 
[2024/8/18 14:39:36] 物品:魔法药(中量)	怪物:063CB570白野猪8	地图:H204	X:64	Y:83 
[2024/8/18 14:39:36] 物品:魔法药(中量)	怪物:063CB570白野猪8	地图:H204	X:64	Y:83 
[2024/8/18 14:39:36] 物品:强效魔法药	怪物:063CB570白野猪8	地图:H204	X:64	Y:83 
[2024/8/18 14:39:36] 物品:强效魔法药	怪物:063CB570白野猪8	地图:H204	X:64	Y:83 
[2024/8/18 14:39:36] 物品:强效魔法药	怪物:063CB570白野猪8	地图:H204	X:64	Y:83 
[2024/8/18 14:39:36] 物品:强效金创药	怪物:063CB570白野猪8	地图:H204	X:64	Y:83 
[2024/8/18 14:39:36] 物品:强效金创药	怪物:063CB570白野猪8	地图:H204	X:64	Y:83 
[2024/8/18 14:39:36] 物品:强效金创药	怪物:063CB570白野猪8	地图:H204	X:64	Y:83 
[2024/8/18 14:39:36] 物品:强效金创药	怪物:063CB570白野猪8	地图:H204	X:64	Y:83 
[2024/8/18 14:39:36] 物品:强效金创药	怪物:063CB570白野猪8	地图:H204	X:64	Y:83 
[2024/8/18 14:39:36] 物品:强效金创药	怪物:063CB570白野猪8	地图:H204	X:64	Y:83 
[2024/8/18 14:39:36] 物品:强效魔法药	怪物:063CB570白野猪8	地图:H204	X:64	Y:83 
[2024/8/18 14:39:36] 物品:强效魔法药	怪物:063CB570白野猪8	地图:H204	X:64	Y:83 
[2024/8/18 14:39:36] 物品:强效魔法药	怪物:063CB570白野猪8	地图:H204	X:64	Y:83 
[2024/8/18 14:39:36] 物品:强效魔法药	怪物:063CB570白野猪8	地图:H204	X:64	Y:83 
[2024/8/18 14:39:36] 物品:强效魔法药	怪物:063CB570白野猪8	地图:H204	X:64	Y:83 
[2024/8/18 14:39:36] 物品:强效魔法药	怪物:063CB570白野猪8	地图:H204	X:64	Y:83 
[2024/8/18 14:39:38] 物品:金创药(小量)	怪物:289D7860僵尸3	地图:D401	X:139	Y:91 
[2024/8/18 14:39:39] 物品:火墙	怪物:28A75A60恶灵尸王	地图:H201	X:36	Y:47 
[2024/8/18 14:39:39] 物品:攻杀剑术	怪物:28A75A60恶灵尸王	地图:H201	X:36	Y:47 
[2024/8/18 14:39:48] 物品:集体隐身术	怪物:0D6D63E0恶灵尸王	地图:H201	X:37	Y:46 
[2024/8/18 14:39:48] 物品:施毒术	怪物:0D6D63E0恶灵尸王	地图:H201	X:37	Y:46 
[2024/8/18 14:39:48] 物品:雷电术	怪物:0D6D63E0恶灵尸王	地图:H201	X:37	Y:46 
[2024/8/18 14:39:48] 物品:地狱火	怪物:0D6D63E0恶灵尸王	地图:H201	X:37	Y:46 
[2024/8/18 14:39:48] 物品:大火球	怪物:0D6D63E0恶灵尸王	地图:H201	X:37	Y:46 
[2024/8/18 14:39:48] 物品:金创药(中量)	怪物:307B05D0骷髅战将	地图:D002	X:327	Y:224 
[2024/8/18 14:39:53] 物品:修罗	怪物:1E975350祖玛卫士8	地图:H204	X:57	Y:90 
[2024/8/18 14:39:54] 物品:精神力药水	怪物:18139430僵尸3	地图:D401	X:144	Y:86 
[2024/8/18 14:40:1] 物品:神圣战甲术	怪物:1888B800恶灵尸王	地图:H201	X:46	Y:41 
[2024/8/18 14:40:1] 物品:火墙	怪物:1888B800恶灵尸王	地图:H201	X:46	Y:41 
[2024/8/18 14:40:1] 物品:爆裂火焰	怪物:1888B800恶灵尸王	地图:H201	X:46	Y:41 
[2024/8/18 14:40:1] 物品:灵魂火符	怪物:1888B800恶灵尸王	地图:H201	X:46	Y:41 
[2024/8/18 14:40:1] 物品:诱惑之光	怪物:1888B800恶灵尸王	地图:H201	X:46	Y:41 
[2024/8/18 14:40:11] 物品:火墙	怪物:21E1E460恶灵尸王	地图:H201	X:52	Y:38 
[2024/8/18 14:40:11] 物品:施毒术	怪物:21E1E460恶灵尸王	地图:H201	X:52	Y:38 
[2024/8/18 14:40:11] 物品:攻杀剑术	怪物:21E1E460恶灵尸王	地图:H201	X:52	Y:38 
[2024/8/18 14:40:11] 物品:地狱火	怪物:21E1E460恶灵尸王	地图:H201	X:52	Y:38 
[2024/8/18 14:40:19] 物品:强效太阳水	怪物:29D95F40祖玛雕像8	地图:H204	X:29	Y:69 
[2024/8/18 14:40:22] 物品:魔法药(小量)	怪物:27B9C910骷髅战士	地图:D002	X:335	Y:213 
[2024/8/18 14:40:24] 物品:太阳水	怪物:17C6EAB0僵尸5	地图:H201	X:56	Y:23 
[2024/8/18 14:40:27] 物品:魔法药(小量)	怪物:0D528E00僵尸5	地图:H201	X:55	Y:23 
[2024/8/18 14:40:28] 物品:黑檀手镯	怪物:289DD120祖玛雕像8	地图:H204	X:20	Y:64 
[2024/8/18 14:40:29] 物品:魔法药(小量)	怪物:2DED0D10稻草人	地图:0	X:271	Y:664 
[2024/8/18 14:40:30] 物品:金创药(小量)	怪物:1B757DC0森林雪人	地图:11	X:92	Y:259 
[2024/8/18 14:40:31] 物品:金创药(中量)	怪物:2B39B4D0骷髅战将	地图:D002	X:335	Y:212 
[2024/8/18 14:40:31] 物品:魔法长袍(女)	怪物:288CA790祖玛雕像8	地图:H204	X:20	Y:65 
[2024/8/18 14:40:38] 物品:魔法药(小量)	怪物:191FEEA0骷髅战士	地图:D002	X:332	Y:202 
[2024/8/18 14:40:39] 物品:斩马刀	怪物:18F967D0祖玛卫士8	地图:H204	X:21	Y:79 
[2024/8/18 14:40:39] 物品:降妖除魔戒指	怪物:18F967D0祖玛卫士8	地图:H204	X:21	Y:79 
[2024/8/18 14:40:39] 物品:魔法药(小量)	怪物:0D5AE150僵尸3	地图:D401	X:141	Y:83 
[2024/8/18 14:40:43] 物品:珍珠戒指	怪物:0D8EAC10祖玛雕像8	地图:H204	X:22	Y:80 
[2024/8/18 14:40:48] 物品:强效太阳水	怪物:2BEB8BA0尸王8	地图:H201	X:61	Y:26 
[2024/8/18 14:40:48] 物品:强效太阳水	怪物:2BEB8BA0尸王8	地图:H201	X:61	Y:26 
[2024/8/18 14:40:48] 物品:强效太阳水	怪物:2BEB8BA0尸王8	地图:H201	X:61	Y:26 
[2024/8/18 14:40:48] 物品:强效太阳水	怪物:2BEB8BA0尸王8	地图:H201	X:61	Y:26 
[2024/8/18 14:40:48] 物品:强效太阳水	怪物:2BEB8BA0尸王8	地图:H201	X:61	Y:26 
[2024/8/18 14:40:48] 物品:强效金创药	怪物:2BEB8BA0尸王8	地图:H201	X:61	Y:26 
[2024/8/18 14:40:48] 物品:强效金创药	怪物:2BEB8BA0尸王8	地图:H201	X:61	Y:26 
[2024/8/18 14:40:48] 物品:强效魔法药	怪物:2BEB8BA0尸王8	地图:H201	X:61	Y:26 
[2024/8/18 14:40:48] 物品:强效魔法药	怪物:2BEB8BA0尸王8	地图:H201	X:61	Y:26 
[2024/8/18 14:40:48] 物品:黑色水晶戒指	怪物:2BEB8BA0尸王8	地图:H201	X:61	Y:26 
[2024/8/18 14:40:48] 物品:道德戒指	怪物:2BEB8BA0尸王8	地图:H201	X:61	Y:26 
[2024/8/18 14:40:48] 物品:魅力戒指	怪物:2BEB8BA0尸王8	地图:H201	X:61	Y:26 
[2024/8/18 14:40:48] 物品:魔力手镯	怪物:2BEB8BA0尸王8	地图:H201	X:61	Y:26 
[2024/8/18 14:40:48] 物品:地狱雷光	怪物:2BEB8BA0尸王8	地图:H201	X:61	Y:26 
[2024/8/18 14:40:53] 物品:强效太阳水	怪物:197EA0F0白野猪8	地图:H204	X:38	Y:61 
[2024/8/18 14:40:53] 物品:强效太阳水	怪物:197EA0F0白野猪8	地图:H204	X:38	Y:61 
[2024/8/18 14:40:53] 物品:强效太阳水	怪物:197EA0F0白野猪8	地图:H204	X:38	Y:61 
[2024/8/18 14:40:53] 物品:强效太阳水	怪物:197EA0F0白野猪8	地图:H204	X:38	Y:61 
[2024/8/18 14:40:53] 物品:强效太阳水	怪物:197EA0F0白野猪8	地图:H204	X:38	Y:61 
[2024/8/18 14:40:53] 物品:强效太阳水	怪物:197EA0F0白野猪8	地图:H204	X:38	Y:61 
[2024/8/18 14:40:53] 物品:强效太阳水	怪物:197EA0F0白野猪8	地图:H204	X:38	Y:61 
[2024/8/18 14:40:53] 物品:强效太阳水	怪物:197EA0F0白野猪8	地图:H204	X:38	Y:61 
[2024/8/18 14:40:53] 物品:强效太阳水	怪物:197EA0F0白野猪8	地图:H204	X:38	Y:61 
[2024/8/18 14:40:53] 物品:强效太阳水	怪物:197EA0F0白野猪8	地图:H204	X:38	Y:61 
[2024/8/18 14:40:53] 物品:太阳水	怪物:197EA0F0白野猪8	地图:H204	X:38	Y:61 
[2024/8/18 14:40:53] 物品:太阳水	怪物:197EA0F0白野猪8	地图:H204	X:38	Y:61 
[2024/8/18 14:40:53] 物品:太阳水	怪物:197EA0F0白野猪8	地图:H204	X:38	Y:61 
[2024/8/18 14:40:53] 物品:太阳水	怪物:197EA0F0白野猪8	地图:H204	X:38	Y:61 
[2024/8/18 14:40:53] 物品:太阳水	怪物:197EA0F0白野猪8	地图:H204	X:38	Y:61 
[2024/8/18 14:40:53] 物品:太阳水	怪物:197EA0F0白野猪8	地图:H204	X:38	Y:61 
[2024/8/18 14:40:53] 物品:太阳水	怪物:197EA0F0白野猪8	地图:H204	X:38	Y:61 
[2024/8/18 14:40:53] 物品:太阳水	怪物:197EA0F0白野猪8	地图:H204	X:38	Y:61 
[2024/8/18 14:40:53] 物品:太阳水	怪物:197EA0F0白野猪8	地图:H204	X:38	Y:61 
[2024/8/18 14:40:53] 物品:太阳水	怪物:197EA0F0白野猪8	地图:H204	X:38	Y:61 
[2024/8/18 14:40:53] 物品:金创药(中量)	怪物:197EA0F0白野猪8	地图:H204	X:38	Y:61 
[2024/8/18 14:40:53] 物品:金创药(中量)	怪物:197EA0F0白野猪8	地图:H204	X:38	Y:61 
[2024/8/18 14:40:53] 物品:金创药(中量)	怪物:197EA0F0白野猪8	地图:H204	X:38	Y:61 
[2024/8/18 14:40:53] 物品:强效金创药	怪物:197EA0F0白野猪8	地图:H204	X:38	Y:61 
[2024/8/18 14:40:53] 物品:强效金创药	怪物:197EA0F0白野猪8	地图:H204	X:38	Y:61 
[2024/8/18 14:40:53] 物品:强效金创药	怪物:197EA0F0白野猪8	地图:H204	X:38	Y:61 
[2024/8/18 14:40:53] 物品:魔法药(中量)	怪物:197EA0F0白野猪8	地图:H204	X:38	Y:61 
[2024/8/18 14:40:53] 物品:魔法药(中量)	怪物:197EA0F0白野猪8	地图:H204	X:38	Y:61 
[2024/8/18 14:40:53] 物品:魔法药(中量)	怪物:197EA0F0白野猪8	地图:H204	X:38	Y:61 
[2024/8/18 14:40:53] 物品:强效魔法药	怪物:197EA0F0白野猪8	地图:H204	X:38	Y:61 
[2024/8/18 14:40:53] 物品:强效魔法药	怪物:197EA0F0白野猪8	地图:H204	X:38	Y:61 
[2024/8/18 14:40:53] 物品:强效魔法药	怪物:197EA0F0白野猪8	地图:H204	X:38	Y:61 
[2024/8/18 14:40:53] 物品:强效金创药	怪物:197EA0F0白野猪8	地图:H204	X:38	Y:61 
[2024/8/18 14:40:53] 物品:强效金创药	怪物:197EA0F0白野猪8	地图:H204	X:38	Y:61 
[2024/8/18 14:40:53] 物品:强效金创药	怪物:197EA0F0白野猪8	地图:H204	X:38	Y:61 
[2024/8/18 14:40:53] 物品:强效金创药	怪物:197EA0F0白野猪8	地图:H204	X:38	Y:61 
[2024/8/18 14:40:53] 物品:强效金创药	怪物:197EA0F0白野猪8	地图:H204	X:38	Y:61 
[2024/8/18 14:40:53] 物品:强效金创药	怪物:197EA0F0白野猪8	地图:H204	X:38	Y:61 
[2024/8/18 14:40:53] 物品:强效魔法药	怪物:197EA0F0白野猪8	地图:H204	X:38	Y:61 
[2024/8/18 14:40:53] 物品:强效魔法药	怪物:197EA0F0白野猪8	地图:H204	X:38	Y:61 
[2024/8/18 14:40:53] 物品:强效魔法药	怪物:197EA0F0白野猪8	地图:H204	X:38	Y:61 
[2024/8/18 14:40:53] 物品:强效魔法药	怪物:197EA0F0白野猪8	地图:H204	X:38	Y:61 
[2024/8/18 14:40:53] 物品:强效魔法药	怪物:197EA0F0白野猪8	地图:H204	X:38	Y:61 
[2024/8/18 14:40:53] 物品:强效魔法药	怪物:197EA0F0白野猪8	地图:H204	X:38	Y:61 
[2024/8/18 14:40:53] 物品:死神手套	怪物:197EA0F0白野猪8	地图:H204	X:38	Y:61 
[2024/8/18 14:40:56] 物品:金创药(小量)	怪物:23E6CA10僵尸4	地图:H201	X:57	Y:24 
[2024/8/18 14:40:57] 物品:太阳水	怪物:26DEC720牛魔将军	地图:D2075	X:53	Y:110 
[2024/8/18 14:40:57] 物品:黑檀手镯	怪物:26DEC720牛魔将军	地图:D2075	X:53	Y:110 
[2024/8/18 14:40:59] 物品:金创药(小量)	怪物:31D796F0僵尸4	地图:H201	X:55	Y:24 
[2024/8/18 14:41:3] 物品:金创药(小量)	怪物:2DE86070僵尸5	地图:H201	X:52	Y:16 
[2024/8/18 14:41:3] 物品:蛇眼戒指	怪物:26ECC970牛魔战士0	地图:D2075	X:113	Y:55 
[2024/8/18 14:41:3] 物品:太阳水	怪物:26ECC970牛魔战士0	地图:D2075	X:113	Y:55 
[2024/8/18 14:41:9] 物品:太阳水	怪物:26D6E150牛魔战士	地图:D2075	X:116	Y:56 
[2024/8/18 14:41:9] 物品:降妖除魔戒指	怪物:26D6E150牛魔战士	地图:D2075	X:116	Y:56 
[2024/8/18 14:41:9] 物品:太阳水	怪物:244D0680黑野猪8	地图:H102	X:185	Y:258 
[2024/8/18 14:41:11] 物品:强效太阳水	怪物:2FB04AB0白野猪8	地图:H204	X:26	Y:34 
[2024/8/18 14:41:11] 物品:强效太阳水	怪物:2FB04AB0白野猪8	地图:H204	X:26	Y:34 
[2024/8/18 14:41:11] 物品:强效太阳水	怪物:2FB04AB0白野猪8	地图:H204	X:26	Y:34 
[2024/8/18 14:41:11] 物品:强效太阳水	怪物:2FB04AB0白野猪8	地图:H204	X:26	Y:34 
[2024/8/18 14:41:11] 物品:强效太阳水	怪物:2FB04AB0白野猪8	地图:H204	X:26	Y:34 
