[2024/8/22 13:0:1] 物品:强效金创药	怪物:253658D0魔龙射手	地图:66	X:50	Y:44 
[2024/8/22 13:48:9] 物品:强效太阳水	怪物:0620BA50白野猪8	地图:H204	X:46	Y:53 
[2024/8/22 13:48:9] 物品:强效太阳水	怪物:0620BA50白野猪8	地图:H204	X:46	Y:53 
[2024/8/22 13:48:9] 物品:强效太阳水	怪物:0620BA50白野猪8	地图:H204	X:46	Y:53 
[2024/8/22 13:48:9] 物品:太阳水	怪物:0620BA50白野猪8	地图:H204	X:46	Y:53 
[2024/8/22 13:48:9] 物品:太阳水	怪物:0620BA50白野猪8	地图:H204	X:46	Y:53 
[2024/8/22 13:48:9] 物品:太阳水	怪物:0620BA50白野猪8	地图:H204	X:46	Y:53 
[2024/8/22 13:48:9] 物品:太阳水	怪物:0620BA50白野猪8	地图:H204	X:46	Y:53 
[2024/8/22 13:48:9] 物品:太阳水	怪物:0620BA50白野猪8	地图:H204	X:46	Y:53 
[2024/8/22 13:48:9] 物品:太阳水	怪物:0620BA50白野猪8	地图:H204	X:46	Y:53 
[2024/8/22 13:48:9] 物品:太阳水	怪物:0620BA50白野猪8	地图:H204	X:46	Y:53 
[2024/8/22 13:48:9] 物品:太阳水	怪物:0620BA50白野猪8	地图:H204	X:46	Y:53 
[2024/8/22 13:48:9] 物品:太阳水	怪物:0620BA50白野猪8	地图:H204	X:46	Y:53 
[2024/8/22 13:48:9] 物品:太阳水	怪物:0620BA50白野猪8	地图:H204	X:46	Y:53 
[2024/8/22 13:48:9] 物品:金创药(中量)	怪物:0620BA50白野猪8	地图:H204	X:46	Y:53 
[2024/8/22 13:48:9] 物品:金创药(中量)	怪物:0620BA50白野猪8	地图:H204	X:46	Y:53 
[2024/8/22 13:48:9] 物品:金创药(中量)	怪物:0620BA50白野猪8	地图:H204	X:46	Y:53 
[2024/8/22 13:48:9] 物品:强效金创药	怪物:0620BA50白野猪8	地图:H204	X:46	Y:53 
[2024/8/22 13:48:9] 物品:强效金创药	怪物:0620BA50白野猪8	地图:H204	X:46	Y:53 
[2024/8/22 13:48:9] 物品:强效金创药	怪物:0620BA50白野猪8	地图:H204	X:46	Y:53 
[2024/8/22 13:48:9] 物品:魔法药(中量)	怪物:0620BA50白野猪8	地图:H204	X:46	Y:53 
[2024/8/22 13:48:9] 物品:魔法药(中量)	怪物:0620BA50白野猪8	地图:H204	X:46	Y:53 
[2024/8/22 13:48:9] 物品:魔法药(中量)	怪物:0620BA50白野猪8	地图:H204	X:46	Y:53 
[2024/8/22 13:48:9] 物品:强效魔法药	怪物:0620BA50白野猪8	地图:H204	X:46	Y:53 
[2024/8/22 13:48:9] 物品:强效魔法药	怪物:0620BA50白野猪8	地图:H204	X:46	Y:53 
[2024/8/22 13:48:9] 物品:强效魔法药	怪物:0620BA50白野猪8	地图:H204	X:46	Y:53 
[2024/8/22 13:48:9] 物品:强效金创药	怪物:0620BA50白野猪8	地图:H204	X:46	Y:53 
[2024/8/22 13:48:9] 物品:强效金创药	怪物:0620BA50白野猪8	地图:H204	X:46	Y:53 
[2024/8/22 13:48:9] 物品:强效金创药	怪物:0620BA50白野猪8	地图:H204	X:46	Y:53 
[2024/8/22 13:48:9] 物品:强效金创药	怪物:0620BA50白野猪8	地图:H204	X:46	Y:53 
[2024/8/22 13:48:9] 物品:强效金创药	怪物:0620BA50白野猪8	地图:H204	X:46	Y:53 
[2024/8/22 13:48:9] 物品:强效金创药	怪物:0620BA50白野猪8	地图:H204	X:46	Y:53 
[2024/8/22 13:48:9] 物品:强效魔法药	怪物:0620BA50白野猪8	地图:H204	X:46	Y:53 
[2024/8/22 13:48:9] 物品:强效魔法药	怪物:0620BA50白野猪8	地图:H204	X:46	Y:53 
[2024/8/22 13:48:9] 物品:强效魔法药	怪物:0620BA50白野猪8	地图:H204	X:46	Y:53 
[2024/8/22 13:48:9] 物品:强效魔法药	怪物:0620BA50白野猪8	地图:H204	X:46	Y:53 
[2024/8/22 13:48:9] 物品:强效魔法药	怪物:0620BA50白野猪8	地图:H204	X:46	Y:53 
[2024/8/22 13:48:9] 物品:强效魔法药	怪物:0620BA50白野猪8	地图:H204	X:46	Y:53 
[2024/8/22 13:48:11] 物品:太阳水	怪物:26752000钉耙猫王	地图:H106	X:87	Y:129 
[2024/8/22 13:48:11] 物品:太阳水	怪物:26752000钉耙猫王	地图:H106	X:87	Y:129 
[2024/8/22 13:48:11] 物品:太阳水	怪物:26752000钉耙猫王	地图:H106	X:87	Y:129 
[2024/8/22 13:48:11] 物品:太阳水	怪物:26752000钉耙猫王	地图:H106	X:87	Y:129 
[2024/8/22 13:48:11] 物品:金创药(中量)	怪物:26752000钉耙猫王	地图:H106	X:87	Y:129 
[2024/8/22 13:48:11] 物品:金创药(中量)	怪物:26752000钉耙猫王	地图:H106	X:87	Y:129 
[2024/8/22 13:48:11] 物品:金创药(中量)	怪物:26752000钉耙猫王	地图:H106	X:87	Y:129 
[2024/8/22 13:48:11] 物品:金创药(中量)	怪物:26752000钉耙猫王	地图:H106	X:87	Y:129 
[2024/8/22 13:48:11] 物品:魔法药(中量)	怪物:26752000钉耙猫王	地图:H106	X:87	Y:129 
[2024/8/22 13:48:11] 物品:魔法药(中量)	怪物:26752000钉耙猫王	地图:H106	X:87	Y:129 
[2024/8/22 13:48:11] 物品:魔法药(中量)	怪物:26752000钉耙猫王	地图:H106	X:87	Y:129 
[2024/8/22 13:48:11] 物品:魔法药(中量)	怪物:26752000钉耙猫王	地图:H106	X:87	Y:129 
[2024/8/22 13:48:11] 物品:重盔甲(女)	怪物:26752000钉耙猫王	地图:H106	X:87	Y:129 
[2024/8/22 13:48:11] 物品:魔法长袍(女)	怪物:26752000钉耙猫王	地图:H106	X:87	Y:129 
[2024/8/22 13:48:11] 物品:蓝翡翠项链	怪物:26752000钉耙猫王	地图:H106	X:87	Y:129 
[2024/8/22 13:48:11] 物品:道德戒指	怪物:26752000钉耙猫王	地图:H106	X:87	Y:129 
[2024/8/22 13:48:11] 物品:道士手镯	怪物:26752000钉耙猫王	地图:H106	X:87	Y:129 
[2024/8/22 13:48:11] 物品:黑檀手镯	怪物:26752000钉耙猫王	地图:H106	X:87	Y:129 
[2024/8/22 13:48:11] 物品:黑色水晶戒指	怪物:26752000钉耙猫王	地图:H106	X:87	Y:129 
[2024/8/22 13:48:11] 物品:蛇眼戒指	怪物:26752000钉耙猫王	地图:H106	X:87	Y:129 
[2024/8/22 13:48:11] 物品:生铁戒指	怪物:26752000钉耙猫王	地图:H106	X:87	Y:129 
[2024/8/22 13:48:11] 物品:白色虎齿项链	怪物:26752000钉耙猫王	地图:H106	X:87	Y:129 
[2024/8/22 13:48:11] 物品:骷髅戒指	怪物:26752000钉耙猫王	地图:H106	X:87	Y:129 
[2024/8/22 13:48:11] 物品:小手镯	怪物:26752000钉耙猫王	地图:H106	X:87	Y:129 
[2024/8/22 13:48:14] 物品:金创药(小量)	怪物:1262A020僵尸4	地图:H201	X:96	Y:83 
[2024/8/22 13:48:15] 物品:强效太阳水	怪物:2587FE60白野猪8	地图:H204	X:47	Y:54 
[2024/8/22 13:48:15] 物品:强效太阳水	怪物:2587FE60白野猪8	地图:H204	X:47	Y:54 
[2024/8/22 13:48:15] 物品:强效太阳水	怪物:2587FE60白野猪8	地图:H204	X:47	Y:54 
[2024/8/22 13:48:15] 物品:强效太阳水	怪物:2587FE60白野猪8	地图:H204	X:47	Y:54 
[2024/8/22 13:48:15] 物品:强效太阳水	怪物:2587FE60白野猪8	地图:H204	X:47	Y:54 
[2024/8/22 13:48:15] 物品:强效太阳水	怪物:2587FE60白野猪8	地图:H204	X:47	Y:54 
[2024/8/22 13:48:15] 物品:强效太阳水	怪物:2587FE60白野猪8	地图:H204	X:47	Y:54 
[2024/8/22 13:48:15] 物品:强效太阳水	怪物:2587FE60白野猪8	地图:H204	X:47	Y:54 
[2024/8/22 13:48:15] 物品:强效太阳水	怪物:2587FE60白野猪8	地图:H204	X:47	Y:54 
[2024/8/22 13:48:15] 物品:强效太阳水	怪物:2587FE60白野猪8	地图:H204	X:47	Y:54 
[2024/8/22 13:48:15] 物品:太阳水	怪物:2587FE60白野猪8	地图:H204	X:47	Y:54 
[2024/8/22 13:48:15] 物品:太阳水	怪物:2587FE60白野猪8	地图:H204	X:47	Y:54 
[2024/8/22 13:48:15] 物品:太阳水	怪物:2587FE60白野猪8	地图:H204	X:47	Y:54 
[2024/8/22 13:48:15] 物品:太阳水	怪物:2587FE60白野猪8	地图:H204	X:47	Y:54 
[2024/8/22 13:48:15] 物品:太阳水	怪物:2587FE60白野猪8	地图:H204	X:47	Y:54 
[2024/8/22 13:48:15] 物品:太阳水	怪物:2587FE60白野猪8	地图:H204	X:47	Y:54 
[2024/8/22 13:48:15] 物品:太阳水	怪物:2587FE60白野猪8	地图:H204	X:47	Y:54 
[2024/8/22 13:48:15] 物品:太阳水	怪物:2587FE60白野猪8	地图:H204	X:47	Y:54 
[2024/8/22 13:48:15] 物品:太阳水	怪物:2587FE60白野猪8	地图:H204	X:47	Y:54 
[2024/8/22 13:48:15] 物品:太阳水	怪物:2587FE60白野猪8	地图:H204	X:47	Y:54 
[2024/8/22 13:48:15] 物品:金创药(中量)	怪物:2587FE60白野猪8	地图:H204	X:47	Y:54 
[2024/8/22 13:48:15] 物品:金创药(中量)	怪物:2587FE60白野猪8	地图:H204	X:47	Y:54 
[2024/8/22 13:48:15] 物品:金创药(中量)	怪物:2587FE60白野猪8	地图:H204	X:47	Y:54 
[2024/8/22 13:48:15] 物品:强效金创药	怪物:2587FE60白野猪8	地图:H204	X:47	Y:54 
[2024/8/22 13:48:15] 物品:强效金创药	怪物:2587FE60白野猪8	地图:H204	X:47	Y:54 
[2024/8/22 13:48:15] 物品:强效金创药	怪物:2587FE60白野猪8	地图:H204	X:47	Y:54 
[2024/8/22 13:48:15] 物品:魔法药(中量)	怪物:2587FE60白野猪8	地图:H204	X:47	Y:54 
[2024/8/22 13:48:15] 物品:魔法药(中量)	怪物:2587FE60白野猪8	地图:H204	X:47	Y:54 
[2024/8/22 13:48:15] 物品:魔法药(中量)	怪物:2587FE60白野猪8	地图:H204	X:47	Y:54 
[2024/8/22 13:48:15] 物品:强效魔法药	怪物:2587FE60白野猪8	地图:H204	X:47	Y:54 
[2024/8/22 13:48:15] 物品:强效魔法药	怪物:2587FE60白野猪8	地图:H204	X:47	Y:54 
[2024/8/22 13:48:15] 物品:强效魔法药	怪物:2587FE60白野猪8	地图:H204	X:47	Y:54 
[2024/8/22 13:48:15] 物品:强效金创药	怪物:2587FE60白野猪8	地图:H204	X:47	Y:54 
[2024/8/22 13:48:15] 物品:强效金创药	怪物:2587FE60白野猪8	地图:H204	X:47	Y:54 
[2024/8/22 13:48:15] 物品:强效金创药	怪物:2587FE60白野猪8	地图:H204	X:47	Y:54 
[2024/8/22 13:48:15] 物品:强效金创药	怪物:2587FE60白野猪8	地图:H204	X:47	Y:54 
[2024/8/22 13:48:15] 物品:强效金创药	怪物:2587FE60白野猪8	地图:H204	X:47	Y:54 
[2024/8/22 13:48:15] 物品:强效金创药	怪物:2587FE60白野猪8	地图:H204	X:47	Y:54 
[2024/8/22 13:48:15] 物品:强效魔法药	怪物:2587FE60白野猪8	地图:H204	X:47	Y:54 
[2024/8/22 13:48:15] 物品:强效魔法药	怪物:2587FE60白野猪8	地图:H204	X:47	Y:54 
[2024/8/22 13:48:15] 物品:强效魔法药	怪物:2587FE60白野猪8	地图:H204	X:47	Y:54 
[2024/8/22 13:48:15] 物品:强效魔法药	怪物:2587FE60白野猪8	地图:H204	X:47	Y:54 
[2024/8/22 13:48:15] 物品:强效魔法药	怪物:2587FE60白野猪8	地图:H204	X:47	Y:54 
[2024/8/22 13:48:15] 物品:强效魔法药	怪物:2587FE60白野猪8	地图:H204	X:47	Y:54 
[2024/8/22 13:48:18] 物品:攻击力药水	怪物:161C4DF0僵尸4	地图:H201	X:92	Y:95 
[2024/8/22 13:48:18] 物品:强效太阳水	怪物:14E09C30尸王8	地图:H201	X:92	Y:93 
[2024/8/22 13:48:18] 物品:强效太阳水	怪物:14E09C30尸王8	地图:H201	X:92	Y:93 
[2024/8/22 13:48:18] 物品:强效太阳水	怪物:14E09C30尸王8	地图:H201	X:92	Y:93 
[2024/8/22 13:48:18] 物品:强效太阳水	怪物:14E09C30尸王8	地图:H201	X:92	Y:93 
[2024/8/22 13:48:18] 物品:强效太阳水	怪物:14E09C30尸王8	地图:H201	X:92	Y:93 
[2024/8/22 13:48:18] 物品:强效金创药	怪物:14E09C30尸王8	地图:H201	X:92	Y:93 
[2024/8/22 13:48:18] 物品:强效金创药	怪物:14E09C30尸王8	地图:H201	X:92	Y:93 
[2024/8/22 13:48:18] 物品:强效魔法药	怪物:14E09C30尸王8	地图:H201	X:92	Y:93 
[2024/8/22 13:48:18] 物品:强效魔法药	怪物:14E09C30尸王8	地图:H201	X:92	Y:93 
[2024/8/22 13:48:18] 物品:魔力手镯	怪物:14E09C30尸王8	地图:H201	X:92	Y:93 
[2024/8/22 13:48:25] 物品:金手镯	怪物:1EF7F550祖玛弓箭手8	地图:H204	X:83	Y:22 
[2024/8/22 13:48:29] 物品:红蛇果	怪物:268D6620红蛇王	地图:H106	X:90	Y:131 
[2024/8/22 13:48:29] 物品:强效太阳水	怪物:268D6620红蛇王	地图:H106	X:90	Y:131 
[2024/8/22 13:48:29] 物品:强效太阳水	怪物:268D6620红蛇王	地图:H106	X:90	Y:131 
[2024/8/22 13:48:29] 物品:强效太阳水	怪物:268D6620红蛇王	地图:H106	X:90	Y:131 
[2024/8/22 13:48:29] 物品:强效太阳水	怪物:268D6620红蛇王	地图:H106	X:90	Y:131 
[2024/8/22 13:48:29] 物品:强效太阳水	怪物:268D6620红蛇王	地图:H106	X:90	Y:131 
[2024/8/22 13:48:29] 物品:强效太阳水	怪物:268D6620红蛇王	地图:H106	X:90	Y:131 
[2024/8/22 13:48:29] 物品:强效太阳水	怪物:268D6620红蛇王	地图:H106	X:90	Y:131 
[2024/8/22 13:48:29] 物品:疗伤药	怪物:268D6620红蛇王	地图:H106	X:90	Y:131 
[2024/8/22 13:48:29] 物品:疗伤药	怪物:268D6620红蛇王	地图:H106	X:90	Y:131 
[2024/8/22 13:48:29] 物品:疗伤药	怪物:268D6620红蛇王	地图:H106	X:90	Y:131 
[2024/8/22 13:48:29] 物品:疗伤药	怪物:268D6620红蛇王	地图:H106	X:90	Y:131 
[2024/8/22 13:48:29] 物品:强效太阳水	怪物:268D6620红蛇王	地图:H106	X:90	Y:131 
[2024/8/22 13:48:29] 物品:强效太阳水	怪物:268D6620红蛇王	地图:H106	X:90	Y:131 
[2024/8/22 13:48:29] 物品:强效太阳水	怪物:268D6620红蛇王	地图:H106	X:90	Y:131 
[2024/8/22 13:48:29] 物品:强效太阳水	怪物:268D6620红蛇王	地图:H106	X:90	Y:131 
[2024/8/22 13:48:29] 物品:强效太阳水	怪物:268D6620红蛇王	地图:H106	X:90	Y:131 
[2024/8/22 13:48:29] 物品:强效太阳水	怪物:268D6620红蛇王	地图:H106	X:90	Y:131 
[2024/8/22 13:48:29] 物品:强效太阳水	怪物:268D6620红蛇王	地图:H106	X:90	Y:131 
[2024/8/22 13:48:29] 物品:强效太阳水	怪物:268D6620红蛇王	地图:H106	X:90	Y:131 
[2024/8/22 13:48:29] 物品:强效太阳水	怪物:268D6620红蛇王	地图:H106	X:90	Y:131 
[2024/8/22 13:48:29] 物品:强效太阳水	怪物:268D6620红蛇王	地图:H106	X:90	Y:131 
[2024/8/22 13:48:29] 物品:强效太阳水	怪物:268D6620红蛇王	地图:H106	X:90	Y:131 
[2024/8/22 13:48:29] 物品:强效太阳水	怪物:268D6620红蛇王	地图:H106	X:90	Y:131 
[2024/8/22 13:48:29] 物品:强效太阳水	怪物:268D6620红蛇王	地图:H106	X:90	Y:131 
[2024/8/22 13:48:29] 物品:强效金创药	怪物:268D6620红蛇王	地图:H106	X:90	Y:131 
[2024/8/22 13:48:29] 物品:强效金创药	怪物:268D6620红蛇王	地图:H106	X:90	Y:131 
[2024/8/22 13:48:29] 物品:强效金创药	怪物:268D6620红蛇王	地图:H106	X:90	Y:131 
[2024/8/22 13:48:29] 物品:强效金创药	怪物:268D6620红蛇王	地图:H106	X:90	Y:131 
[2024/8/22 13:48:29] 物品:强效金创药	怪物:268D6620红蛇王	地图:H106	X:90	Y:131 
[2024/8/22 13:48:29] 物品:强效金创药	怪物:268D6620红蛇王	地图:H106	X:90	Y:131 
[2024/8/22 13:48:29] 物品:强效金创药	怪物:268D6620红蛇王	地图:H106	X:90	Y:131 
[2024/8/22 13:48:29] 物品:强效金创药	怪物:268D6620红蛇王	地图:H106	X:90	Y:131 
[2024/8/22 13:48:29] 物品:强效金创药	怪物:268D6620红蛇王	地图:H106	X:90	Y:131 
[2024/8/22 13:48:29] 物品:强效金创药	怪物:268D6620红蛇王	地图:H106	X:90	Y:131 
[2024/8/22 13:48:29] 物品:强效魔法药	怪物:268D6620红蛇王	地图:H106	X:90	Y:131 
[2024/8/22 13:48:29] 物品:强效魔法药	怪物:268D6620红蛇王	地图:H106	X:90	Y:131 
[2024/8/22 13:48:29] 物品:强效魔法药	怪物:268D6620红蛇王	地图:H106	X:90	Y:131 
[2024/8/22 13:48:29] 物品:强效魔法药	怪物:268D6620红蛇王	地图:H106	X:90	Y:131 
[2024/8/22 13:48:29] 物品:强效魔法药	怪物:268D6620红蛇王	地图:H106	X:90	Y:131 
[2024/8/22 13:48:29] 物品:强效魔法药	怪物:268D6620红蛇王	地图:H106	X:90	Y:131 
[2024/8/22 13:48:29] 物品:强效魔法药	怪物:268D6620红蛇王	地图:H106	X:90	Y:131 
[2024/8/22 13:48:29] 物品:强效魔法药	怪物:268D6620红蛇王	地图:H106	X:90	Y:131 
[2024/8/22 13:48:29] 物品:强效魔法药	怪物:268D6620红蛇王	地图:H106	X:90	Y:131 
[2024/8/22 13:48:29] 物品:强效魔法药	怪物:268D6620红蛇王	地图:H106	X:90	Y:131 
[2024/8/22 13:48:29] 物品:祝福油	怪物:268D6620红蛇王	地图:H106	X:90	Y:131 
[2024/8/22 13:48:29] 物品:祝福油	怪物:268D6620红蛇王	地图:H106	X:90	Y:131 
[2024/8/22 13:48:30] 物品:红蛇果	怪物:2C755B00红蛇王	地图:H106	X:90	Y:130 
[2024/8/22 13:48:30] 物品:强效太阳水	怪物:2C755B00红蛇王	地图:H106	X:90	Y:130 
[2024/8/22 13:48:30] 物品:强效太阳水	怪物:2C755B00红蛇王	地图:H106	X:90	Y:130 
[2024/8/22 13:48:30] 物品:强效太阳水	怪物:2C755B00红蛇王	地图:H106	X:90	Y:130 
[2024/8/22 13:48:30] 物品:强效太阳水	怪物:2C755B00红蛇王	地图:H106	X:90	Y:130 
[2024/8/22 13:48:30] 物品:强效太阳水	怪物:2C755B00红蛇王	地图:H106	X:90	Y:130 
[2024/8/22 13:48:30] 物品:强效太阳水	怪物:2C755B00红蛇王	地图:H106	X:90	Y:130 
[2024/8/22 13:48:30] 物品:强效太阳水	怪物:2C755B00红蛇王	地图:H106	X:90	Y:130 
[2024/8/22 13:48:30] 物品:疗伤药	怪物:2C755B00红蛇王	地图:H106	X:90	Y:130 
[2024/8/22 13:48:30] 物品:疗伤药	怪物:2C755B00红蛇王	地图:H106	X:90	Y:130 
[2024/8/22 13:48:30] 物品:疗伤药	怪物:2C755B00红蛇王	地图:H106	X:90	Y:130 
[2024/8/22 13:48:30] 物品:疗伤药	怪物:2C755B00红蛇王	地图:H106	X:90	Y:130 
[2024/8/22 13:48:30] 物品:强效太阳水	怪物:2C755B00红蛇王	地图:H106	X:90	Y:130 
[2024/8/22 13:48:30] 物品:强效太阳水	怪物:2C755B00红蛇王	地图:H106	X:90	Y:130 
[2024/8/22 13:48:30] 物品:强效太阳水	怪物:2C755B00红蛇王	地图:H106	X:90	Y:130 
[2024/8/22 13:48:30] 物品:强效太阳水	怪物:2C755B00红蛇王	地图:H106	X:90	Y:130 
[2024/8/22 13:48:30] 物品:强效太阳水	怪物:2C755B00红蛇王	地图:H106	X:90	Y:130 
[2024/8/22 13:48:30] 物品:强效太阳水	怪物:2C755B00红蛇王	地图:H106	X:90	Y:130 
[2024/8/22 13:48:30] 物品:强效太阳水	怪物:2C755B00红蛇王	地图:H106	X:90	Y:130 
[2024/8/22 13:48:30] 物品:强效太阳水	怪物:2C755B00红蛇王	地图:H106	X:90	Y:130 
[2024/8/22 13:48:30] 物品:强效太阳水	怪物:2C755B00红蛇王	地图:H106	X:90	Y:130 
[2024/8/22 13:48:30] 物品:强效太阳水	怪物:2C755B00红蛇王	地图:H106	X:90	Y:130 
[2024/8/22 13:48:30] 物品:强效太阳水	怪物:2C755B00红蛇王	地图:H106	X:90	Y:130 
[2024/8/22 13:48:30] 物品:强效太阳水	怪物:2C755B00红蛇王	地图:H106	X:90	Y:130 
[2024/8/22 13:48:30] 物品:强效太阳水	怪物:2C755B00红蛇王	地图:H106	X:90	Y:130 
[2024/8/22 13:48:30] 物品:强效金创药	怪物:2C755B00红蛇王	地图:H106	X:90	Y:130 
[2024/8/22 13:48:30] 物品:强效金创药	怪物:2C755B00红蛇王	地图:H106	X:90	Y:130 
[2024/8/22 13:48:30] 物品:强效金创药	怪物:2C755B00红蛇王	地图:H106	X:90	Y:130 
[2024/8/22 13:48:30] 物品:强效金创药	怪物:2C755B00红蛇王	地图:H106	X:90	Y:130 
[2024/8/22 13:48:30] 物品:强效金创药	怪物:2C755B00红蛇王	地图:H106	X:90	Y:130 
[2024/8/22 13:48:30] 物品:强效金创药	怪物:2C755B00红蛇王	地图:H106	X:90	Y:130 
[2024/8/22 13:48:30] 物品:强效金创药	怪物:2C755B00红蛇王	地图:H106	X:90	Y:130 
[2024/8/22 13:48:30] 物品:强效金创药	怪物:2C755B00红蛇王	地图:H106	X:90	Y:130 
[2024/8/22 13:48:30] 物品:强效金创药	怪物:2C755B00红蛇王	地图:H106	X:90	Y:130 
[2024/8/22 13:48:30] 物品:强效金创药	怪物:2C755B00红蛇王	地图:H106	X:90	Y:130 
[2024/8/22 13:48:30] 物品:强效魔法药	怪物:2C755B00红蛇王	地图:H106	X:90	Y:130 
[2024/8/22 13:48:30] 物品:强效魔法药	怪物:2C755B00红蛇王	地图:H106	X:90	Y:130 
[2024/8/22 13:48:30] 物品:强效魔法药	怪物:2C755B00红蛇王	地图:H106	X:90	Y:130 
[2024/8/22 13:48:30] 物品:强效魔法药	怪物:2C755B00红蛇王	地图:H106	X:90	Y:130 
[2024/8/22 13:48:30] 物品:强效魔法药	怪物:2C755B00红蛇王	地图:H106	X:90	Y:130 
[2024/8/22 13:48:30] 物品:强效魔法药	怪物:2C755B00红蛇王	地图:H106	X:90	Y:130 
[2024/8/22 13:48:30] 物品:强效魔法药	怪物:2C755B00红蛇王	地图:H106	X:90	Y:130 
[2024/8/22 13:48:30] 物品:强效魔法药	怪物:2C755B00红蛇王	地图:H106	X:90	Y:130 
[2024/8/22 13:48:30] 物品:强效魔法药	怪物:2C755B00红蛇王	地图:H106	X:90	Y:130 
[2024/8/22 13:48:30] 物品:强效魔法药	怪物:2C755B00红蛇王	地图:H106	X:90	Y:130 
[2024/8/22 13:48:30] 物品:祝福油	怪物:2C755B00红蛇王	地图:H106	X:90	Y:130 
[2024/8/22 13:48:30] 物品:祝福油	怪物:2C755B00红蛇王	地图:H106	X:90	Y:130 
[2024/8/22 13:48:30] 物品:强效太阳水	怪物:26884220白野猪8	地图:H204	X:45	Y:57 
[2024/8/22 13:48:30] 物品:强效太阳水	怪物:26884220白野猪8	地图:H204	X:45	Y:57 
[2024/8/22 13:48:30] 物品:强效太阳水	怪物:26884220白野猪8	地图:H204	X:45	Y:57 
[2024/8/22 13:48:30] 物品:强效太阳水	怪物:26884220白野猪8	地图:H204	X:45	Y:57 
[2024/8/22 13:48:30] 物品:强效太阳水	怪物:26884220白野猪8	地图:H204	X:45	Y:57 
[2024/8/22 13:48:30] 物品:强效太阳水	怪物:26884220白野猪8	地图:H204	X:45	Y:57 
[2024/8/22 13:48:30] 物品:强效太阳水	怪物:26884220白野猪8	地图:H204	X:45	Y:57 
[2024/8/22 13:48:30] 物品:强效太阳水	怪物:26884220白野猪8	地图:H204	X:45	Y:57 
[2024/8/22 13:48:30] 物品:强效太阳水	怪物:26884220白野猪8	地图:H204	X:45	Y:57 
[2024/8/22 13:48:30] 物品:强效太阳水	怪物:26884220白野猪8	地图:H204	X:45	Y:57 
[2024/8/22 13:48:30] 物品:太阳水	怪物:26884220白野猪8	地图:H204	X:45	Y:57 
[2024/8/22 13:48:30] 物品:太阳水	怪物:26884220白野猪8	地图:H204	X:45	Y:57 
[2024/8/22 13:48:30] 物品:太阳水	怪物:26884220白野猪8	地图:H204	X:45	Y:57 
[2024/8/22 13:48:30] 物品:太阳水	怪物:26884220白野猪8	地图:H204	X:45	Y:57 
[2024/8/22 13:48:30] 物品:太阳水	怪物:26884220白野猪8	地图:H204	X:45	Y:57 
[2024/8/22 13:48:30] 物品:太阳水	怪物:26884220白野猪8	地图:H204	X:45	Y:57 
[2024/8/22 13:48:30] 物品:太阳水	怪物:26884220白野猪8	地图:H204	X:45	Y:57 
[2024/8/22 13:48:30] 物品:太阳水	怪物:26884220白野猪8	地图:H204	X:45	Y:57 
[2024/8/22 13:48:30] 物品:太阳水	怪物:26884220白野猪8	地图:H204	X:45	Y:57 
[2024/8/22 13:48:30] 物品:太阳水	怪物:26884220白野猪8	地图:H204	X:45	Y:57 
[2024/8/22 13:48:30] 物品:金创药(中量)	怪物:26884220白野猪8	地图:H204	X:45	Y:57 
[2024/8/22 13:48:30] 物品:金创药(中量)	怪物:26884220白野猪8	地图:H204	X:45	Y:57 
[2024/8/22 13:48:30] 物品:金创药(中量)	怪物:26884220白野猪8	地图:H204	X:45	Y:57 
[2024/8/22 13:48:30] 物品:强效金创药	怪物:26884220白野猪8	地图:H204	X:45	Y:57 
[2024/8/22 13:48:30] 物品:强效金创药	怪物:26884220白野猪8	地图:H204	X:45	Y:57 
[2024/8/22 13:48:30] 物品:强效金创药	怪物:26884220白野猪8	地图:H204	X:45	Y:57 
[2024/8/22 13:48:30] 物品:魔法药(中量)	怪物:26884220白野猪8	地图:H204	X:45	Y:57 
[2024/8/22 13:48:30] 物品:魔法药(中量)	怪物:26884220白野猪8	地图:H204	X:45	Y:57 
[2024/8/22 13:48:30] 物品:魔法药(中量)	怪物:26884220白野猪8	地图:H204	X:45	Y:57 
[2024/8/22 13:48:30] 物品:强效魔法药	怪物:26884220白野猪8	地图:H204	X:45	Y:57 
[2024/8/22 13:48:30] 物品:强效魔法药	怪物:26884220白野猪8	地图:H204	X:45	Y:57 
[2024/8/22 13:48:30] 物品:强效魔法药	怪物:26884220白野猪8	地图:H204	X:45	Y:57 
[2024/8/22 13:48:30] 物品:强效金创药	怪物:26884220白野猪8	地图:H204	X:45	Y:57 
[2024/8/22 13:48:30] 物品:强效金创药	怪物:26884220白野猪8	地图:H204	X:45	Y:57 
[2024/8/22 13:48:30] 物品:强效金创药	怪物:26884220白野猪8	地图:H204	X:45	Y:57 
[2024/8/22 13:48:30] 物品:强效金创药	怪物:26884220白野猪8	地图:H204	X:45	Y:57 
[2024/8/22 13:48:30] 物品:强效金创药	怪物:26884220白野猪8	地图:H204	X:45	Y:57 
[2024/8/22 13:48:30] 物品:强效金创药	怪物:26884220白野猪8	地图:H204	X:45	Y:57 
[2024/8/22 13:48:30] 物品:强效魔法药	怪物:26884220白野猪8	地图:H204	X:45	Y:57 
[2024/8/22 13:48:30] 物品:强效魔法药	怪物:26884220白野猪8	地图:H204	X:45	Y:57 
