[2024/8/22 9:0:1] 物品:道德戒指	怪物:2CAD8020魔龙破甲兵	地图:66	X:46	Y:126 
[2024/8/22 9:51:10] 物品:强效魔法药	怪物:23B02DD0邪恶钳虫8	地图:H004	X:55	Y:138 
[2024/8/22 9:51:10] 物品:强效魔法药	怪物:23B02DD0邪恶钳虫8	地图:H004	X:55	Y:138 
[2024/8/22 9:51:10] 物品:强效魔法药	怪物:23B02DD0邪恶钳虫8	地图:H004	X:55	Y:138 
[2024/8/22 9:51:10] 物品:强效魔法药	怪物:23B02DD0邪恶钳虫8	地图:H004	X:55	Y:138 
[2024/8/22 9:51:10] 物品:攻击神水	怪物:23B02DD0邪恶钳虫8	地图:H004	X:55	Y:138 
[2024/8/22 9:51:10] 物品:恶魔长袍(男)	怪物:23B02DD0邪恶钳虫8	地图:H004	X:55	Y:138 
[2024/8/22 9:51:10] 物品:八荒	怪物:23B02DD0邪恶钳虫8	地图:H004	X:55	Y:138 
[2024/8/22 9:51:10] 物品:凌风	怪物:23B02DD0邪恶钳虫8	地图:H004	X:55	Y:138 
[2024/8/22 9:51:10] 物品:蓝色水晶戒指	怪物:23B02DD0邪恶钳虫8	地图:H004	X:55	Y:138 
[2024/8/22 9:51:10] 物品:冰咆哮	怪物:23B02DD0邪恶钳虫8	地图:H004	X:55	Y:138 
[2024/8/22 9:51:11] 物品:施毒术	怪物:2ABB8B30恶灵尸王	地图:H201	X:82	Y:78 
[2024/8/22 9:51:11] 物品:攻杀剑术	怪物:2ABB8B30恶灵尸王	地图:H201	X:82	Y:78 
[2024/8/22 9:51:11] 物品:诱惑之光	怪物:2ABB8B30恶灵尸王	地图:H201	X:82	Y:78 
[2024/8/22 9:51:11] 物品:地狱火	怪物:2ABB8B30恶灵尸王	地图:H201	X:82	Y:78 
[2024/8/22 9:51:23] 物品:太阳水	怪物:05CFC930天狼蜘蛛0	地图:12	X:323	Y:467 
[2024/8/22 9:51:23] 物品:太阳水	怪物:05CFC930天狼蜘蛛0	地图:12	X:323	Y:467 
[2024/8/22 9:51:23] 物品:太阳水	怪物:05CFC930天狼蜘蛛0	地图:12	X:323	Y:467 
[2024/8/22 9:51:23] 物品:太阳水	怪物:05CFC930天狼蜘蛛0	地图:12	X:323	Y:467 
[2024/8/22 9:51:23] 物品:金创药(中量)	怪物:05CFC930天狼蜘蛛0	地图:12	X:323	Y:467 
[2024/8/22 9:51:23] 物品:金创药(中量)	怪物:05CFC930天狼蜘蛛0	地图:12	X:323	Y:467 
[2024/8/22 9:51:23] 物品:金创药(中量)	怪物:05CFC930天狼蜘蛛0	地图:12	X:323	Y:467 
[2024/8/22 9:51:23] 物品:金创药(中量)	怪物:05CFC930天狼蜘蛛0	地图:12	X:323	Y:467 
[2024/8/22 9:51:23] 物品:魔法药(中量)	怪物:05CFC930天狼蜘蛛0	地图:12	X:323	Y:467 
[2024/8/22 9:51:23] 物品:魔法药(中量)	怪物:05CFC930天狼蜘蛛0	地图:12	X:323	Y:467 
[2024/8/22 9:51:23] 物品:魔法药(中量)	怪物:05CFC930天狼蜘蛛0	地图:12	X:323	Y:467 
[2024/8/22 9:51:23] 物品:魔法药(中量)	怪物:05CFC930天狼蜘蛛0	地图:12	X:323	Y:467 
[2024/8/22 9:51:23] 物品:强效金创药	怪物:05CFC930天狼蜘蛛0	地图:12	X:323	Y:467 
[2024/8/22 9:51:23] 物品:强效金创药	怪物:05CFC930天狼蜘蛛0	地图:12	X:323	Y:467 
[2024/8/22 9:51:23] 物品:强效金创药	怪物:05CFC930天狼蜘蛛0	地图:12	X:323	Y:467 
[2024/8/22 9:51:23] 物品:强效金创药	怪物:05CFC930天狼蜘蛛0	地图:12	X:323	Y:467 
[2024/8/22 9:51:23] 物品:强效魔法药	怪物:05CFC930天狼蜘蛛0	地图:12	X:323	Y:467 
[2024/8/22 9:51:23] 物品:强效魔法药	怪物:05CFC930天狼蜘蛛0	地图:12	X:323	Y:467 
[2024/8/22 9:51:23] 物品:强效魔法药	怪物:05CFC930天狼蜘蛛0	地图:12	X:323	Y:467 
[2024/8/22 9:51:23] 物品:强效魔法药	怪物:05CFC930天狼蜘蛛0	地图:12	X:323	Y:467 
[2024/8/22 9:51:23] 物品:魔法长袍(男)	怪物:05CFC930天狼蜘蛛0	地图:12	X:323	Y:467 
[2024/8/22 9:51:24] 物品:强效金创药	怪物:2CE2E8A0魔龙射手1	地图:66	X:86	Y:183 
[2024/8/22 9:51:24] 物品:强效魔法药	怪物:2CE2E8A0魔龙射手1	地图:66	X:86	Y:183 
[2024/8/22 9:51:31] 物品:大火球	怪物:2D035090僵尸1	地图:H201	X:97	Y:55 
[2024/8/22 9:51:33] 物品:太阳水	怪物:176E2080暴牙蜘蛛	地图:12	X:63	Y:170 
[2024/8/22 9:51:33] 物品:强效金创药	怪物:176E2080暴牙蜘蛛	地图:12	X:63	Y:170 
[2024/8/22 9:51:33] 物品:强效魔法药	怪物:176E2080暴牙蜘蛛	地图:12	X:63	Y:170 
[2024/8/22 9:51:33] 物品:小手镯	怪物:176E2080暴牙蜘蛛	地图:12	X:63	Y:170 
[2024/8/22 9:51:33] 物品:八荒	怪物:176E2080暴牙蜘蛛	地图:12	X:63	Y:170 
[2024/8/22 9:51:37] 物品:魔法药(小量)	怪物:14DE33D0僵尸4	地图:E603	X:163	Y:100 
[2024/8/22 9:51:37] 物品:强效金创药	怪物:2C048930魔龙刀兵1	地图:66	X:84	Y:183 
[2024/8/22 9:51:42] 物品:强效魔法药	怪物:2CFFA340魔龙射手	地图:66	X:91	Y:189 
[2024/8/22 9:51:43] 物品:金创药(小量)	怪物:11F9AE10僵尸3	地图:E603	X:164	Y:99 
[2024/8/22 9:51:46] 物品:太阳水	怪物:1454F4F0黑色恶蛆8	地图:H004	X:48	Y:157 
[2024/8/22 9:51:51] 物品:强效太阳水	怪物:23759D10尸王8	地图:H201	X:99	Y:43 
[2024/8/22 9:51:51] 物品:强效太阳水	怪物:23759D10尸王8	地图:H201	X:99	Y:43 
[2024/8/22 9:51:51] 物品:强效太阳水	怪物:23759D10尸王8	地图:H201	X:99	Y:43 
[2024/8/22 9:51:51] 物品:强效太阳水	怪物:23759D10尸王8	地图:H201	X:99	Y:43 
[2024/8/22 9:51:51] 物品:强效太阳水	怪物:23759D10尸王8	地图:H201	X:99	Y:43 
[2024/8/22 9:51:51] 物品:强效金创药	怪物:23759D10尸王8	地图:H201	X:99	Y:43 
[2024/8/22 9:51:51] 物品:强效金创药	怪物:23759D10尸王8	地图:H201	X:99	Y:43 
[2024/8/22 9:51:51] 物品:强效魔法药	怪物:23759D10尸王8	地图:H201	X:99	Y:43 
[2024/8/22 9:51:51] 物品:强效魔法药	怪物:23759D10尸王8	地图:H201	X:99	Y:43 
[2024/8/22 9:51:51] 物品:蓝翡翠项链	怪物:23759D10尸王8	地图:H201	X:99	Y:43 
[2024/8/22 9:51:51] 物品:黑檀手镯	怪物:23759D10尸王8	地图:H201	X:99	Y:43 
[2024/8/22 9:51:53] 物品:金创药(小量)	怪物:2C50BD90僵尸4	地图:H201	X:97	Y:43 
[2024/8/22 9:51:55] 物品:强效太阳水	怪物:13A5A730尸王8	地图:H201	X:97	Y:42 
[2024/8/22 9:51:55] 物品:强效太阳水	怪物:13A5A730尸王8	地图:H201	X:97	Y:42 
[2024/8/22 9:51:55] 物品:强效太阳水	怪物:13A5A730尸王8	地图:H201	X:97	Y:42 
[2024/8/22 9:51:55] 物品:强效太阳水	怪物:13A5A730尸王8	地图:H201	X:97	Y:42 
[2024/8/22 9:51:55] 物品:强效太阳水	怪物:13A5A730尸王8	地图:H201	X:97	Y:42 
[2024/8/22 9:51:55] 物品:强效金创药	怪物:13A5A730尸王8	地图:H201	X:97	Y:42 
[2024/8/22 9:51:55] 物品:强效金创药	怪物:13A5A730尸王8	地图:H201	X:97	Y:42 
[2024/8/22 9:51:55] 物品:强效魔法药	怪物:13A5A730尸王8	地图:H201	X:97	Y:42 
[2024/8/22 9:51:55] 物品:强效魔法药	怪物:13A5A730尸王8	地图:H201	X:97	Y:42 
[2024/8/22 9:51:55] 物品:道德戒指	怪物:13A5A730尸王8	地图:H201	X:97	Y:42 
[2024/8/22 9:51:55] 物品:魔力手镯	怪物:13A5A730尸王8	地图:H201	X:97	Y:42 
[2024/8/22 9:51:55] 物品:金创药(小量)	怪物:25E510C0僵尸5	地图:H201	X:96	Y:41 
[2024/8/22 9:51:57] 物品:疾光电影	怪物:18628040恶灵尸王	地图:H201	X:97	Y:42 
[2024/8/22 9:51:57] 物品:火墙	怪物:18628040恶灵尸王	地图:H201	X:97	Y:42 
[2024/8/22 9:51:57] 物品:幽灵盾	怪物:18628040恶灵尸王	地图:H201	X:97	Y:42 
[2024/8/22 9:51:57] 物品:攻杀剑术	怪物:18628040恶灵尸王	地图:H201	X:97	Y:42 
[2024/8/22 9:52:0] 物品:强效魔法药	怪物:2C8F34B0魔龙刀兵1	地图:66	X:100	Y:182 
[2024/8/22 9:52:2] 物品:金创药(中量)	怪物:1779A870天狼蜘蛛	地图:12	X:73	Y:84 
[2024/8/22 9:52:2] 物品:魔法药(中量)	怪物:1779A870天狼蜘蛛	地图:12	X:73	Y:84 
[2024/8/22 9:52:2] 物品:八荒	怪物:1779A870天狼蜘蛛	地图:12	X:73	Y:84 
[2024/8/22 9:52:2] 物品:魔鬼项链	怪物:1779A870天狼蜘蛛	地图:12	X:73	Y:84 
[2024/8/22 9:52:7] 物品:施毒术	怪物:1EFBB190恶灵尸王	地图:H201	X:95	Y:36 
[2024/8/22 9:52:7] 物品:大火球	怪物:1EFBB190恶灵尸王	地图:H201	X:95	Y:36 
[2024/8/22 9:52:7] 物品:召唤骷髅	怪物:1EFBB190恶灵尸王	地图:H201	X:95	Y:36 
[2024/8/22 9:52:13] 物品:强效金创药	怪物:23436DF0魔龙破甲兵	地图:66	X:106	Y:175 
[2024/8/22 9:52:15] 物品:强效太阳水	怪物:2B5A1350尸王8	地图:H201	X:97	Y:35 
[2024/8/22 9:52:15] 物品:强效太阳水	怪物:2B5A1350尸王8	地图:H201	X:97	Y:35 
[2024/8/22 9:52:15] 物品:强效太阳水	怪物:2B5A1350尸王8	地图:H201	X:97	Y:35 
[2024/8/22 9:52:15] 物品:强效太阳水	怪物:2B5A1350尸王8	地图:H201	X:97	Y:35 
[2024/8/22 9:52:15] 物品:强效太阳水	怪物:2B5A1350尸王8	地图:H201	X:97	Y:35 
[2024/8/22 9:52:15] 物品:强效金创药	怪物:2B5A1350尸王8	地图:H201	X:97	Y:35 
[2024/8/22 9:52:15] 物品:强效金创药	怪物:2B5A1350尸王8	地图:H201	X:97	Y:35 
[2024/8/22 9:52:15] 物品:强效魔法药	怪物:2B5A1350尸王8	地图:H201	X:97	Y:35 
[2024/8/22 9:52:15] 物品:强效魔法药	怪物:2B5A1350尸王8	地图:H201	X:97	Y:35 
[2024/8/22 9:52:15] 物品:骷髅戒指	怪物:2B5A1350尸王8	地图:H201	X:97	Y:35 
[2024/8/22 9:52:15] 物品:凝霜	怪物:2B5A1350尸王8	地图:H201	X:97	Y:35 
[2024/8/22 9:52:15] 物品:道德戒指	怪物:2B5A1350尸王8	地图:H201	X:97	Y:35 
[2024/8/22 9:52:15] 物品:冰咆哮	怪物:2B5A1350尸王8	地图:H201	X:97	Y:35 
[2024/8/22 9:52:15] 物品:强效太阳水	怪物:23341640触龙神8	地图:H004	X:59	Y:167 
[2024/8/22 9:52:15] 物品:强效太阳水	怪物:23341640触龙神8	地图:H004	X:59	Y:167 
[2024/8/22 9:52:15] 物品:强效太阳水	怪物:23341640触龙神8	地图:H004	X:59	Y:167 
[2024/8/22 9:52:15] 物品:强效太阳水	怪物:23341640触龙神8	地图:H004	X:59	Y:167 
[2024/8/22 9:52:15] 物品:强效太阳水	怪物:23341640触龙神8	地图:H004	X:59	Y:167 
[2024/8/22 9:52:15] 物品:强效太阳水	怪物:23341640触龙神8	地图:H004	X:59	Y:167 
[2024/8/22 9:52:15] 物品:强效太阳水	怪物:23341640触龙神8	地图:H004	X:59	Y:167 
[2024/8/22 9:52:15] 物品:强效太阳水	怪物:23341640触龙神8	地图:H004	X:59	Y:167 
[2024/8/22 9:52:15] 物品:强效太阳水	怪物:23341640触龙神8	地图:H004	X:59	Y:167 
[2024/8/22 9:52:15] 物品:强效太阳水	怪物:23341640触龙神8	地图:H004	X:59	Y:167 
[2024/8/22 9:52:15] 物品:太阳水	怪物:23341640触龙神8	地图:H004	X:59	Y:167 
[2024/8/22 9:52:15] 物品:太阳水	怪物:23341640触龙神8	地图:H004	X:59	Y:167 
[2024/8/22 9:52:15] 物品:太阳水	怪物:23341640触龙神8	地图:H004	X:59	Y:167 
[2024/8/22 9:52:15] 物品:太阳水	怪物:23341640触龙神8	地图:H004	X:59	Y:167 
[2024/8/22 9:52:15] 物品:太阳水	怪物:23341640触龙神8	地图:H004	X:59	Y:167 
[2024/8/22 9:52:15] 物品:太阳水	怪物:23341640触龙神8	地图:H004	X:59	Y:167 
[2024/8/22 9:52:15] 物品:太阳水	怪物:23341640触龙神8	地图:H004	X:59	Y:167 
[2024/8/22 9:52:15] 物品:太阳水	怪物:23341640触龙神8	地图:H004	X:59	Y:167 
[2024/8/22 9:52:15] 物品:太阳水	怪物:23341640触龙神8	地图:H004	X:59	Y:167 
[2024/8/22 9:52:15] 物品:太阳水	怪物:23341640触龙神8	地图:H004	X:59	Y:167 
[2024/8/22 9:52:15] 物品:强效金创药	怪物:23341640触龙神8	地图:H004	X:59	Y:167 
[2024/8/22 9:52:15] 物品:强效金创药	怪物:23341640触龙神8	地图:H004	X:59	Y:167 
[2024/8/22 9:52:15] 物品:强效金创药	怪物:23341640触龙神8	地图:H004	X:59	Y:167 
[2024/8/22 9:52:15] 物品:强效金创药	怪物:23341640触龙神8	地图:H004	X:59	Y:167 
[2024/8/22 9:52:15] 物品:强效金创药	怪物:23341640触龙神8	地图:H004	X:59	Y:167 
[2024/8/22 9:52:15] 物品:强效金创药	怪物:23341640触龙神8	地图:H004	X:59	Y:167 
[2024/8/22 9:52:15] 物品:强效金创药	怪物:23341640触龙神8	地图:H004	X:59	Y:167 
[2024/8/22 9:52:15] 物品:强效金创药	怪物:23341640触龙神8	地图:H004	X:59	Y:167 
[2024/8/22 9:52:15] 物品:强效金创药	怪物:23341640触龙神8	地图:H004	X:59	Y:167 
[2024/8/22 9:52:15] 物品:强效金创药	怪物:23341640触龙神8	地图:H004	X:59	Y:167 
[2024/8/22 9:52:15] 物品:强效魔法药	怪物:23341640触龙神8	地图:H004	X:59	Y:167 
[2024/8/22 9:52:15] 物品:强效魔法药	怪物:23341640触龙神8	地图:H004	X:59	Y:167 
[2024/8/22 9:52:15] 物品:强效魔法药	怪物:23341640触龙神8	地图:H004	X:59	Y:167 
[2024/8/22 9:52:15] 物品:强效魔法药	怪物:23341640触龙神8	地图:H004	X:59	Y:167 
[2024/8/22 9:52:15] 物品:强效魔法药	怪物:23341640触龙神8	地图:H004	X:59	Y:167 
[2024/8/22 9:52:15] 物品:强效魔法药	怪物:23341640触龙神8	地图:H004	X:59	Y:167 
[2024/8/22 9:52:15] 物品:强效魔法药	怪物:23341640触龙神8	地图:H004	X:59	Y:167 
[2024/8/22 9:52:15] 物品:强效魔法药	怪物:23341640触龙神8	地图:H004	X:59	Y:167 
[2024/8/22 9:52:15] 物品:强效魔法药	怪物:23341640触龙神8	地图:H004	X:59	Y:167 
[2024/8/22 9:52:15] 物品:强效魔法药	怪物:23341640触龙神8	地图:H004	X:59	Y:167 
[2024/8/22 9:52:18] 物品:强效太阳水	怪物:230FA860尸王8	地图:H201	X:99	Y:37 
[2024/8/22 9:52:18] 物品:强效太阳水	怪物:230FA860尸王8	地图:H201	X:99	Y:37 
[2024/8/22 9:52:18] 物品:强效太阳水	怪物:230FA860尸王8	地图:H201	X:99	Y:37 
[2024/8/22 9:52:18] 物品:强效太阳水	怪物:230FA860尸王8	地图:H201	X:99	Y:37 
[2024/8/22 9:52:18] 物品:强效太阳水	怪物:230FA860尸王8	地图:H201	X:99	Y:37 
[2024/8/22 9:52:18] 物品:强效金创药	怪物:230FA860尸王8	地图:H201	X:99	Y:37 
[2024/8/22 9:52:18] 物品:强效金创药	怪物:230FA860尸王8	地图:H201	X:99	Y:37 
[2024/8/22 9:52:18] 物品:强效魔法药	怪物:230FA860尸王8	地图:H201	X:99	Y:37 
[2024/8/22 9:52:18] 物品:强效魔法药	怪物:230FA860尸王8	地图:H201	X:99	Y:37 
[2024/8/22 9:52:18] 物品:生铁戒指	怪物:230FA860尸王8	地图:H201	X:99	Y:37 
[2024/8/22 9:52:18] 物品:死神手套	怪物:230FA860尸王8	地图:H201	X:99	Y:37 
[2024/8/22 9:52:18] 物品:魅力戒指	怪物:230FA860尸王8	地图:H201	X:99	Y:37 
[2024/8/22 9:52:18] 物品:蓝翡翠项链	怪物:230FA860尸王8	地图:H201	X:99	Y:37 
[2024/8/22 9:52:18] 物品:魔力手镯	怪物:230FA860尸王8	地图:H201	X:99	Y:37 
[2024/8/22 9:52:24] 物品:强效太阳水	怪物:29373040尸王8	地图:H201	X:94	Y:34 
[2024/8/22 9:52:24] 物品:强效太阳水	怪物:29373040尸王8	地图:H201	X:94	Y:34 
[2024/8/22 9:52:24] 物品:强效太阳水	怪物:29373040尸王8	地图:H201	X:94	Y:34 
[2024/8/22 9:52:24] 物品:强效太阳水	怪物:29373040尸王8	地图:H201	X:94	Y:34 
[2024/8/22 9:52:24] 物品:强效太阳水	怪物:29373040尸王8	地图:H201	X:94	Y:34 
[2024/8/22 9:52:24] 物品:强效金创药	怪物:29373040尸王8	地图:H201	X:94	Y:34 
[2024/8/22 9:52:24] 物品:强效金创药	怪物:29373040尸王8	地图:H201	X:94	Y:34 
[2024/8/22 9:52:24] 物品:强效魔法药	怪物:29373040尸王8	地图:H201	X:94	Y:34 
[2024/8/22 9:52:24] 物品:强效魔法药	怪物:29373040尸王8	地图:H201	X:94	Y:34 
[2024/8/22 9:52:24] 物品:骷髅戒指	怪物:29373040尸王8	地图:H201	X:94	Y:34 
[2024/8/22 9:52:24] 物品:珊瑚戒指	怪物:29373040尸王8	地图:H201	X:94	Y:34 
[2024/8/22 9:52:24] 物品:死神手套	怪物:29373040尸王8	地图:H201	X:94	Y:34 
[2024/8/22 9:52:24] 物品:黑檀手镯	怪物:29373040尸王8	地图:H201	X:94	Y:34 
[2024/8/22 9:52:24] 物品:魔力手镯	怪物:29373040尸王8	地图:H201	X:94	Y:34 
[2024/8/22 9:52:26] 物品:金创药(小量)	怪物:1AC29DD0僵尸5	地图:H201	X:94	Y:32 
[2024/8/22 9:52:38] 物品:太阳水	怪物:1E84B260花吻蜘蛛	地图:D10011	X:126	Y:79 
[2024/8/22 9:52:38] 物品:强效金创药	怪物:1E84B260花吻蜘蛛	地图:D10011	X:126	Y:79 
[2024/8/22 9:52:38] 物品:强效魔法药	怪物:1E84B260花吻蜘蛛	地图:D10011	X:126	Y:79 
[2024/8/22 9:52:41] 物品:强效金创药	怪物:22EE1550魔龙破甲兵	地图:66	X:116	Y:171 
[2024/8/22 9:52:44] 物品:太阳水	怪物:25A782E0黑色恶蛆8	地图:H004	X:92	Y:87 
[2024/8/22 9:52:45] 物品:重盔甲(女)	怪物:182AC8D0魔龙邪眼	地图:66	X:116	Y:170 
[2024/8/22 9:52:47] 物品:强效金创药	怪物:1E953170暴牙蜘蛛	地图:D10011	X:129	Y:48 
[2024/8/22 9:52:47] 物品:强效魔法药	怪物:1E953170暴牙蜘蛛	地图:D10011	X:129	Y:48 
[2024/8/22 9:52:50] 物品:魔法药(小量)	怪物:1860F0E0僵尸4	地图:H201	X:97	Y:35 
[2024/8/22 9:52:51] 物品:金创药(小量)	怪物:1B5A9750僵尸5	地图:H201	X:97	Y:24 
[2024/8/22 9:52:51] 物品:太阳水	怪物:1B5A9750僵尸5	地图:H201	X:97	Y:24 
[2024/8/22 9:52:51] 物品:金创药(小量)	怪物:28F87010僵尸5	地图:H201	X:98	Y:25 
[2024/8/22 9:52:52] 物品:太阳水	怪物:23DE5FA0魔龙射手	地图:66	X:115	Y:163 
[2024/8/22 9:52:54] 物品:金创药(小量)	怪物:23D041C0僵尸5	地图:H201	X:95	Y:31 
[2024/8/22 9:52:55] 物品:魔力手镯	怪物:1C061300天狼蜘蛛0	地图:D10011	X:128	Y:43 
[2024/8/22 9:52:55] 物品:太阳水	怪物:1C061300天狼蜘蛛0	地图:D10011	X:128	Y:43 
[2024/8/22 9:52:55] 物品:太阳水	怪物:1C061300天狼蜘蛛0	地图:D10011	X:128	Y:43 
[2024/8/22 9:52:55] 物品:太阳水	怪物:1C061300天狼蜘蛛0	地图:D10011	X:128	Y:43 
[2024/8/22 9:52:55] 物品:太阳水	怪物:1C061300天狼蜘蛛0	地图:D10011	X:128	Y:43 
[2024/8/22 9:52:55] 物品:金创药(中量)	怪物:1C061300天狼蜘蛛0	地图:D10011	X:128	Y:43 
[2024/8/22 9:52:55] 物品:金创药(中量)	怪物:1C061300天狼蜘蛛0	地图:D10011	X:128	Y:43 
[2024/8/22 9:52:55] 物品:金创药(中量)	怪物:1C061300天狼蜘蛛0	地图:D10011	X:128	Y:43 
[2024/8/22 9:52:55] 物品:金创药(中量)	怪物:1C061300天狼蜘蛛0	地图:D10011	X:128	Y:43 
[2024/8/22 9:52:55] 物品:魔法药(中量)	怪物:1C061300天狼蜘蛛0	地图:D10011	X:128	Y:43 
[2024/8/22 9:52:55] 物品:魔法药(中量)	怪物:1C061300天狼蜘蛛0	地图:D10011	X:128	Y:43 
[2024/8/22 9:52:55] 物品:魔法药(中量)	怪物:1C061300天狼蜘蛛0	地图:D10011	X:128	Y:43 
[2024/8/22 9:52:55] 物品:魔法药(中量)	怪物:1C061300天狼蜘蛛0	地图:D10011	X:128	Y:43 
[2024/8/22 9:52:55] 物品:强效金创药	怪物:1C061300天狼蜘蛛0	地图:D10011	X:128	Y:43 
[2024/8/22 9:52:55] 物品:强效金创药	怪物:1C061300天狼蜘蛛0	地图:D10011	X:128	Y:43 
[2024/8/22 9:52:55] 物品:强效金创药	怪物:1C061300天狼蜘蛛0	地图:D10011	X:128	Y:43 
[2024/8/22 9:52:55] 物品:强效金创药	怪物:1C061300天狼蜘蛛0	地图:D10011	X:128	Y:43 
[2024/8/22 9:52:55] 物品:强效魔法药	怪物:1C061300天狼蜘蛛0	地图:D10011	X:128	Y:43 
[2024/8/22 9:52:55] 物品:强效魔法药	怪物:1C061300天狼蜘蛛0	地图:D10011	X:128	Y:43 
[2024/8/22 9:52:55] 物品:强效魔法药	怪物:1C061300天狼蜘蛛0	地图:D10011	X:128	Y:43 
[2024/8/22 9:52:55] 物品:强效魔法药	怪物:1C061300天狼蜘蛛0	地图:D10011	X:128	Y:43 
[2024/8/22 9:52:57] 物品:强效金创药	怪物:231E5850魔龙射手	地图:66	X:115	Y:161 
[2024/8/22 9:52:57] 物品:竹笛	怪物:231E5850魔龙射手	地图:66	X:115	Y:161 
[2024/8/22 9:52:57] 物品:太阳水	怪物:1E0E2FF0巨型多角虫	地图:M001	X:194	Y:380 
[2024/8/22 9:52:57] 物品:太阳水	怪物:1E0E2FF0巨型多角虫	地图:M001	X:194	Y:380 
[2024/8/22 9:52:57] 物品:金创药(中量)	怪物:1E0E2FF0巨型多角虫	地图:M001	X:194	Y:380 
[2024/8/22 9:52:57] 物品:金创药(中量)	怪物:1E0E2FF0巨型多角虫	地图:M001	X:194	Y:380 
[2024/8/22 9:52:57] 物品:金创药(中量)	怪物:1E0E2FF0巨型多角虫	地图:M001	X:194	Y:380 
[2024/8/22 9:52:57] 物品:金创药(中量)	怪物:1E0E2FF0巨型多角虫	地图:M001	X:194	Y:380 
[2024/8/22 9:52:57] 物品:金创药(中量)	怪物:1E0E2FF0巨型多角虫	地图:M001	X:194	Y:380 
[2024/8/22 9:52:57] 物品:魔法药(中量)	怪物:1E0E2FF0巨型多角虫	地图:M001	X:194	Y:380 
[2024/8/22 9:52:57] 物品:魔法药(中量)	怪物:1E0E2FF0巨型多角虫	地图:M001	X:194	Y:380 
[2024/8/22 9:52:57] 物品:魔法药(中量)	怪物:1E0E2FF0巨型多角虫	地图:M001	X:194	Y:380 
[2024/8/22 9:52:57] 物品:魔法药(中量)	怪物:1E0E2FF0巨型多角虫	地图:M001	X:194	Y:380 
[2024/8/22 9:52:57] 物品:魔法药(中量)	怪物:1E0E2FF0巨型多角虫	地图:M001	X:194	Y:380 
[2024/8/22 9:52:57] 物品:八荒	怪物:1E0E2FF0巨型多角虫	地图:M001	X:194	Y:380 
[2024/8/22 9:52:57] 物品:坚固手套	怪物:1E0E2FF0巨型多角虫	地图:M001	X:194	Y:380 
[2024/8/22 9:52:57] 物品:灯笼项链	怪物:1E0E2FF0巨型多角虫	地图:M001	X:194	Y:380 
[2024/8/22 9:52:57] 物品:轻型盔甲(男)	怪物:1E0E2FF0巨型多角虫	地图:M001	X:194	Y:380 
[2024/8/22 9:52:57] 物品:黑檀项链	怪物:1E0E2FF0巨型多角虫	地图:M001	X:194	Y:380 
[2024/8/22 9:52:57] 物品:黄色水晶项链	怪物:1E0E2FF0巨型多角虫	地图:M001	X:194	Y:380 
[2024/8/22 9:52:57] 物品:黑色水晶项链	怪物:1E0E2FF0巨型多角虫	地图:M001	X:194	Y:380 
[2024/8/22 9:52:57] 物品:抗拒火环	怪物:1E0E2FF0巨型多角虫	地图:M001	X:194	Y:380 
[2024/8/22 9:52:57] 物品:青铜剑	怪物:1E0E2FF0巨型多角虫	地图:M001	X:194	Y:380 
[2024/8/22 9:52:57] 物品:小手镯	怪物:1E0E2FF0巨型多角虫	地图:M001	X:194	Y:380 
[2024/8/22 9:52:57] 物品:玻璃戒指	怪物:1E0E2FF0巨型多角虫	地图:M001	X:194	Y:380 
[2024/8/22 9:52:57] 物品:六角戒指	怪物:1E0E2FF0巨型多角虫	地图:M001	X:194	Y:380 
[2024/8/22 9:52:57] 物品:皮制手套	怪物:1E0E2FF0巨型多角虫	地图:M001	X:194	Y:380 
[2024/8/22 9:52:57] 物品:银手镯	怪物:1E0E2FF0巨型多角虫	地图:M001	X:194	Y:380 
[2024/8/22 9:52:57] 物品:钢手镯	怪物:1E0E2FF0巨型多角虫	地图:M001	X:194	Y:380 
[2024/8/22 9:52:57] 物品:牛角戒指	怪物:1E0E2FF0巨型多角虫	地图:M001	X:194	Y:380 
[2024/8/22 9:52:57] 物品:大手镯	怪物:1E0E2FF0巨型多角虫	地图:M001	X:194	Y:380 
[2024/8/22 9:52:57] 物品:精神力战法	怪物:1E0E2FF0巨型多角虫	地图:M001	X:194	Y:380 
[2024/8/22 9:52:57] 物品:治愈术	怪物:1E0E2FF0巨型多角虫	地图:M001	X:194	Y:380 
[2024/8/22 9:52:57] 物品:基本剑术	怪物:1E0E2FF0巨型多角虫	地图:M001	X:194	Y:380 
[2024/8/22 9:52:58] 物品:太阳水	怪物:1CBDA620花吻蜘蛛	地图:D1002	X:64	Y:287 
[2024/8/22 9:52:58] 物品:强效金创药	怪物:1CBDA620花吻蜘蛛	地图:D1002	X:64	Y:287 
[2024/8/22 9:52:58] 物品:强效魔法药	怪物:1CBDA620花吻蜘蛛	地图:D1002	X:64	Y:287 
[2024/8/22 9:52:58] 物品:琥珀项链	怪物:1CBDA620花吻蜘蛛	地图:D1002	X:64	Y:287 
[2024/8/22 9:52:58] 物品:灯笼项链	怪物:1CBDA620花吻蜘蛛	地图:D1002	X:64	Y:287 
[2024/8/22 9:53:3] 物品:金创药(小量)	怪物:28F87010僵尸5	地图:H201	X:98	Y:25 
[2024/8/22 9:53:3] 物品:魔法药(小量)	怪物:28F87010僵尸5	地图:H201	X:98	Y:25 
