[2024/8/20 1:0:0] 物品:道士手镯	怪物:2D701BE0魔龙破甲兵1	地图:65	X:213	Y:116 
[2024/8/20 1:49:27] 物品:强效魔法药	怪物:2DCD3130重装使者	地图:H204	X:39	Y:60 
[2024/8/20 1:49:27] 物品:强效魔法药	怪物:2DCD3130重装使者	地图:H204	X:39	Y:60 
[2024/8/20 1:49:27] 物品:强效魔法药	怪物:2DCD3130重装使者	地图:H204	X:39	Y:60 
[2024/8/20 1:49:35] 物品:强效太阳水	怪物:0630ADE0白野猪8	地图:H204	X:34	Y:64 
[2024/8/20 1:49:35] 物品:强效太阳水	怪物:0630ADE0白野猪8	地图:H204	X:34	Y:64 
[2024/8/20 1:49:35] 物品:强效太阳水	怪物:0630ADE0白野猪8	地图:H204	X:34	Y:64 
[2024/8/20 1:49:35] 物品:强效太阳水	怪物:0630ADE0白野猪8	地图:H204	X:34	Y:64 
[2024/8/20 1:49:35] 物品:强效太阳水	怪物:0630ADE0白野猪8	地图:H204	X:34	Y:64 
[2024/8/20 1:49:35] 物品:强效太阳水	怪物:0630ADE0白野猪8	地图:H204	X:34	Y:64 
[2024/8/20 1:49:35] 物品:强效太阳水	怪物:0630ADE0白野猪8	地图:H204	X:34	Y:64 
[2024/8/20 1:49:35] 物品:强效太阳水	怪物:0630ADE0白野猪8	地图:H204	X:34	Y:64 
[2024/8/20 1:49:35] 物品:强效太阳水	怪物:0630ADE0白野猪8	地图:H204	X:34	Y:64 
[2024/8/20 1:49:35] 物品:强效太阳水	怪物:0630ADE0白野猪8	地图:H204	X:34	Y:64 
[2024/8/20 1:49:35] 物品:太阳水	怪物:0630ADE0白野猪8	地图:H204	X:34	Y:64 
[2024/8/20 1:49:35] 物品:太阳水	怪物:0630ADE0白野猪8	地图:H204	X:34	Y:64 
[2024/8/20 1:49:35] 物品:太阳水	怪物:0630ADE0白野猪8	地图:H204	X:34	Y:64 
[2024/8/20 1:49:35] 物品:太阳水	怪物:0630ADE0白野猪8	地图:H204	X:34	Y:64 
[2024/8/20 1:49:35] 物品:太阳水	怪物:0630ADE0白野猪8	地图:H204	X:34	Y:64 
[2024/8/20 1:49:35] 物品:太阳水	怪物:0630ADE0白野猪8	地图:H204	X:34	Y:64 
[2024/8/20 1:49:35] 物品:太阳水	怪物:0630ADE0白野猪8	地图:H204	X:34	Y:64 
[2024/8/20 1:49:35] 物品:太阳水	怪物:0630ADE0白野猪8	地图:H204	X:34	Y:64 
[2024/8/20 1:49:35] 物品:太阳水	怪物:0630ADE0白野猪8	地图:H204	X:34	Y:64 
[2024/8/20 1:49:35] 物品:太阳水	怪物:0630ADE0白野猪8	地图:H204	X:34	Y:64 
[2024/8/20 1:49:35] 物品:金创药(中量)	怪物:0630ADE0白野猪8	地图:H204	X:34	Y:64 
[2024/8/20 1:49:35] 物品:金创药(中量)	怪物:0630ADE0白野猪8	地图:H204	X:34	Y:64 
[2024/8/20 1:49:35] 物品:金创药(中量)	怪物:0630ADE0白野猪8	地图:H204	X:34	Y:64 
[2024/8/20 1:49:35] 物品:强效金创药	怪物:0630ADE0白野猪8	地图:H204	X:34	Y:64 
[2024/8/20 1:49:35] 物品:强效金创药	怪物:0630ADE0白野猪8	地图:H204	X:34	Y:64 
[2024/8/20 1:49:35] 物品:强效金创药	怪物:0630ADE0白野猪8	地图:H204	X:34	Y:64 
[2024/8/20 1:49:35] 物品:魔法药(中量)	怪物:0630ADE0白野猪8	地图:H204	X:34	Y:64 
[2024/8/20 1:49:35] 物品:魔法药(中量)	怪物:0630ADE0白野猪8	地图:H204	X:34	Y:64 
[2024/8/20 1:49:35] 物品:魔法药(中量)	怪物:0630ADE0白野猪8	地图:H204	X:34	Y:64 
[2024/8/20 1:49:35] 物品:强效魔法药	怪物:0630ADE0白野猪8	地图:H204	X:34	Y:64 
[2024/8/20 1:49:35] 物品:强效魔法药	怪物:0630ADE0白野猪8	地图:H204	X:34	Y:64 
[2024/8/20 1:49:35] 物品:强效魔法药	怪物:0630ADE0白野猪8	地图:H204	X:34	Y:64 
[2024/8/20 1:49:35] 物品:强效金创药	怪物:0630ADE0白野猪8	地图:H204	X:34	Y:64 
[2024/8/20 1:49:35] 物品:强效金创药	怪物:0630ADE0白野猪8	地图:H204	X:34	Y:64 
[2024/8/20 1:49:35] 物品:强效金创药	怪物:0630ADE0白野猪8	地图:H204	X:34	Y:64 
[2024/8/20 1:49:35] 物品:强效金创药	怪物:0630ADE0白野猪8	地图:H204	X:34	Y:64 
[2024/8/20 1:49:35] 物品:强效金创药	怪物:0630ADE0白野猪8	地图:H204	X:34	Y:64 
[2024/8/20 1:49:35] 物品:强效金创药	怪物:0630ADE0白野猪8	地图:H204	X:34	Y:64 
[2024/8/20 1:49:35] 物品:强效魔法药	怪物:0630ADE0白野猪8	地图:H204	X:34	Y:64 
[2024/8/20 1:49:35] 物品:强效魔法药	怪物:0630ADE0白野猪8	地图:H204	X:34	Y:64 
[2024/8/20 1:49:35] 物品:强效魔法药	怪物:0630ADE0白野猪8	地图:H204	X:34	Y:64 
[2024/8/20 1:49:35] 物品:强效魔法药	怪物:0630ADE0白野猪8	地图:H204	X:34	Y:64 
[2024/8/20 1:49:35] 物品:强效魔法药	怪物:0630ADE0白野猪8	地图:H204	X:34	Y:64 
[2024/8/20 1:49:35] 物品:强效魔法药	怪物:0630ADE0白野猪8	地图:H204	X:34	Y:64 
[2024/8/20 1:49:39] 物品:强效太阳水	怪物:1EE65B00沃玛卫士8	地图:H204	X:34	Y:65 
[2024/8/20 1:49:39] 物品:强效太阳水	怪物:1EE65B00沃玛卫士8	地图:H204	X:34	Y:65 
[2024/8/20 1:49:39] 物品:强效太阳水	怪物:1EE65B00沃玛卫士8	地图:H204	X:34	Y:65 
[2024/8/20 1:49:39] 物品:强效太阳水	怪物:1EE65B00沃玛卫士8	地图:H204	X:34	Y:65 
[2024/8/20 1:49:39] 物品:强效太阳水	怪物:1EE65B00沃玛卫士8	地图:H204	X:34	Y:65 
[2024/8/20 1:49:39] 物品:太阳水	怪物:1EE65B00沃玛卫士8	地图:H204	X:34	Y:65 
[2024/8/20 1:49:39] 物品:太阳水	怪物:1EE65B00沃玛卫士8	地图:H204	X:34	Y:65 
[2024/8/20 1:49:39] 物品:太阳水	怪物:1EE65B00沃玛卫士8	地图:H204	X:34	Y:65 
[2024/8/20 1:49:39] 物品:太阳水	怪物:1EE65B00沃玛卫士8	地图:H204	X:34	Y:65 
[2024/8/20 1:49:39] 物品:太阳水	怪物:1EE65B00沃玛卫士8	地图:H204	X:34	Y:65 
[2024/8/20 1:49:39] 物品:太阳水	怪物:1EE65B00沃玛卫士8	地图:H204	X:34	Y:65 
[2024/8/20 1:49:39] 物品:太阳水	怪物:1EE65B00沃玛卫士8	地图:H204	X:34	Y:65 
[2024/8/20 1:49:39] 物品:太阳水	怪物:1EE65B00沃玛卫士8	地图:H204	X:34	Y:65 
[2024/8/20 1:49:39] 物品:太阳水	怪物:1EE65B00沃玛卫士8	地图:H204	X:34	Y:65 
[2024/8/20 1:49:39] 物品:太阳水	怪物:1EE65B00沃玛卫士8	地图:H204	X:34	Y:65 
[2024/8/20 1:49:39] 物品:金创药(中量)	怪物:1EE65B00沃玛卫士8	地图:H204	X:34	Y:65 
[2024/8/20 1:49:39] 物品:金创药(中量)	怪物:1EE65B00沃玛卫士8	地图:H204	X:34	Y:65 
[2024/8/20 1:49:39] 物品:强效金创药	怪物:1EE65B00沃玛卫士8	地图:H204	X:34	Y:65 
[2024/8/20 1:49:39] 物品:强效金创药	怪物:1EE65B00沃玛卫士8	地图:H204	X:34	Y:65 
[2024/8/20 1:49:39] 物品:强效金创药	怪物:1EE65B00沃玛卫士8	地图:H204	X:34	Y:65 
[2024/8/20 1:49:39] 物品:魔法药(中量)	怪物:1EE65B00沃玛卫士8	地图:H204	X:34	Y:65 
[2024/8/20 1:49:39] 物品:魔法药(中量)	怪物:1EE65B00沃玛卫士8	地图:H204	X:34	Y:65 
[2024/8/20 1:49:39] 物品:强效魔法药	怪物:1EE65B00沃玛卫士8	地图:H204	X:34	Y:65 
[2024/8/20 1:49:39] 物品:强效魔法药	怪物:1EE65B00沃玛卫士8	地图:H204	X:34	Y:65 
[2024/8/20 1:49:39] 物品:强效魔法药	怪物:1EE65B00沃玛卫士8	地图:H204	X:34	Y:65 
[2024/8/20 1:49:39] 物品:地狱雷光	怪物:1EE65B00沃玛卫士8	地图:H204	X:34	Y:65 
[2024/8/20 1:49:39] 物品:集体隐身术	怪物:1EE65B00沃玛卫士8	地图:H204	X:34	Y:65 
[2024/8/20 1:49:39] 物品:火墙	怪物:1EE65B00沃玛卫士8	地图:H204	X:34	Y:65 
[2024/8/20 1:49:39] 物品:地狱火	怪物:1EE65B00沃玛卫士8	地图:H204	X:34	Y:65 
[2024/8/20 1:49:42] 物品:重盔甲(女)	怪物:2D4B5870祖玛卫士8	地图:H204	X:32	Y:65 
[2024/8/20 1:49:42] 物品:珍珠戒指	怪物:2D4B5870祖玛卫士8	地图:H204	X:32	Y:65 
[2024/8/20 1:49:48] 物品:降妖除魔戒指	怪物:1C9719A0魔龙射手1	地图:66	X:176	Y:57 
[2024/8/20 1:49:59] 物品:强效金创药	怪物:2F3C9790魔龙射手	地图:66	X:174	Y:55 
[2024/8/20 1:49:59] 物品:灵魂战衣(女)	怪物:2F3C9790魔龙射手	地图:66	X:174	Y:55 
[2024/8/20 1:50:5] 物品:蓝色水晶戒指	怪物:18C742A0祖玛卫士8	地图:H204	X:28	Y:73 
[2024/8/20 1:50:6] 物品:魔法手镯	怪物:03223940祖玛卫士8	地图:H204	X:27	Y:74 
[2024/8/20 1:50:7] 物品:强效金创药	怪物:21F75D90魔龙射手	地图:66	X:178	Y:58 
[2024/8/20 1:50:7] 物品:强效金创药	怪物:21F75D90魔龙射手	地图:66	X:178	Y:58 
[2024/8/20 1:50:7] 物品:黑檀手镯	怪物:21F75D90魔龙射手	地图:66	X:178	Y:58 
[2024/8/20 1:50:13] 物品:强效魔法药	怪物:2A77CBA0魔龙射手	地图:66	X:177	Y:51 
[2024/8/20 1:50:28] 物品:强效太阳水	怪物:2A151870沃玛卫士8	地图:H204	X:20	Y:74 
[2024/8/20 1:50:28] 物品:强效太阳水	怪物:2A151870沃玛卫士8	地图:H204	X:20	Y:74 
[2024/8/20 1:50:28] 物品:强效太阳水	怪物:2A151870沃玛卫士8	地图:H204	X:20	Y:74 
[2024/8/20 1:50:28] 物品:强效太阳水	怪物:2A151870沃玛卫士8	地图:H204	X:20	Y:74 
[2024/8/20 1:50:28] 物品:强效太阳水	怪物:2A151870沃玛卫士8	地图:H204	X:20	Y:74 
[2024/8/20 1:50:28] 物品:太阳水	怪物:2A151870沃玛卫士8	地图:H204	X:20	Y:74 
[2024/8/20 1:50:28] 物品:太阳水	怪物:2A151870沃玛卫士8	地图:H204	X:20	Y:74 
[2024/8/20 1:50:28] 物品:太阳水	怪物:2A151870沃玛卫士8	地图:H204	X:20	Y:74 
[2024/8/20 1:50:28] 物品:太阳水	怪物:2A151870沃玛卫士8	地图:H204	X:20	Y:74 
[2024/8/20 1:50:28] 物品:太阳水	怪物:2A151870沃玛卫士8	地图:H204	X:20	Y:74 
[2024/8/20 1:50:28] 物品:太阳水	怪物:2A151870沃玛卫士8	地图:H204	X:20	Y:74 
[2024/8/20 1:50:28] 物品:太阳水	怪物:2A151870沃玛卫士8	地图:H204	X:20	Y:74 
[2024/8/20 1:50:28] 物品:太阳水	怪物:2A151870沃玛卫士8	地图:H204	X:20	Y:74 
[2024/8/20 1:50:28] 物品:太阳水	怪物:2A151870沃玛卫士8	地图:H204	X:20	Y:74 
[2024/8/20 1:50:28] 物品:太阳水	怪物:2A151870沃玛卫士8	地图:H204	X:20	Y:74 
[2024/8/20 1:50:28] 物品:金创药(中量)	怪物:2A151870沃玛卫士8	地图:H204	X:20	Y:74 
[2024/8/20 1:50:28] 物品:金创药(中量)	怪物:2A151870沃玛卫士8	地图:H204	X:20	Y:74 
[2024/8/20 1:50:28] 物品:强效金创药	怪物:2A151870沃玛卫士8	地图:H204	X:20	Y:74 
[2024/8/20 1:50:28] 物品:强效金创药	怪物:2A151870沃玛卫士8	地图:H204	X:20	Y:74 
[2024/8/20 1:50:28] 物品:强效金创药	怪物:2A151870沃玛卫士8	地图:H204	X:20	Y:74 
[2024/8/20 1:50:28] 物品:魔法药(中量)	怪物:2A151870沃玛卫士8	地图:H204	X:20	Y:74 
[2024/8/20 1:50:28] 物品:魔法药(中量)	怪物:2A151870沃玛卫士8	地图:H204	X:20	Y:74 
[2024/8/20 1:50:28] 物品:强效魔法药	怪物:2A151870沃玛卫士8	地图:H204	X:20	Y:74 
[2024/8/20 1:50:28] 物品:强效魔法药	怪物:2A151870沃玛卫士8	地图:H204	X:20	Y:74 
[2024/8/20 1:50:28] 物品:强效魔法药	怪物:2A151870沃玛卫士8	地图:H204	X:20	Y:74 
[2024/8/20 1:50:28] 物品:竹笛	怪物:2A151870沃玛卫士8	地图:H204	X:20	Y:74 
[2024/8/20 1:50:28] 物品:群体治疗术	怪物:2A151870沃玛卫士8	地图:H204	X:20	Y:74 
[2024/8/20 1:50:28] 物品:召唤骷髅	怪物:2A151870沃玛卫士8	地图:H204	X:20	Y:74 
[2024/8/20 1:50:28] 物品:灵魂火符	怪物:2A151870沃玛卫士8	地图:H204	X:20	Y:74 
[2024/8/20 1:50:28] 物品:诱惑之光	怪物:2A151870沃玛卫士8	地图:H204	X:20	Y:74 
[2024/8/20 1:50:34] 物品:兽皮腰带	怪物:2A4898D0魔龙射手	地图:66	X:182	Y:46 
[2024/8/20 1:50:39] 物品:金手镯	怪物:1FE31870魔龙破甲兵	地图:66	X:185	Y:51 
[2024/8/20 1:50:53] 物品:强效太阳水	怪物:1C8097B0沃玛卫士8	地图:H204	X:23	Y:83 
[2024/8/20 1:50:53] 物品:强效太阳水	怪物:1C8097B0沃玛卫士8	地图:H204	X:23	Y:83 
[2024/8/20 1:50:53] 物品:强效太阳水	怪物:1C8097B0沃玛卫士8	地图:H204	X:23	Y:83 
[2024/8/20 1:50:53] 物品:强效太阳水	怪物:1C8097B0沃玛卫士8	地图:H204	X:23	Y:83 
[2024/8/20 1:50:53] 物品:强效太阳水	怪物:1C8097B0沃玛卫士8	地图:H204	X:23	Y:83 
[2024/8/20 1:50:53] 物品:太阳水	怪物:1C8097B0沃玛卫士8	地图:H204	X:23	Y:83 
[2024/8/20 1:50:53] 物品:太阳水	怪物:1C8097B0沃玛卫士8	地图:H204	X:23	Y:83 
[2024/8/20 1:50:53] 物品:太阳水	怪物:1C8097B0沃玛卫士8	地图:H204	X:23	Y:83 
[2024/8/20 1:50:53] 物品:太阳水	怪物:1C8097B0沃玛卫士8	地图:H204	X:23	Y:83 
[2024/8/20 1:50:53] 物品:太阳水	怪物:1C8097B0沃玛卫士8	地图:H204	X:23	Y:83 
[2024/8/20 1:50:53] 物品:太阳水	怪物:1C8097B0沃玛卫士8	地图:H204	X:23	Y:83 
[2024/8/20 1:50:53] 物品:太阳水	怪物:1C8097B0沃玛卫士8	地图:H204	X:23	Y:83 
[2024/8/20 1:50:53] 物品:太阳水	怪物:1C8097B0沃玛卫士8	地图:H204	X:23	Y:83 
[2024/8/20 1:50:53] 物品:太阳水	怪物:1C8097B0沃玛卫士8	地图:H204	X:23	Y:83 
[2024/8/20 1:50:53] 物品:太阳水	怪物:1C8097B0沃玛卫士8	地图:H204	X:23	Y:83 
[2024/8/20 1:50:53] 物品:金创药(中量)	怪物:1C8097B0沃玛卫士8	地图:H204	X:23	Y:83 
[2024/8/20 1:50:53] 物品:金创药(中量)	怪物:1C8097B0沃玛卫士8	地图:H204	X:23	Y:83 
[2024/8/20 1:50:53] 物品:强效金创药	怪物:1C8097B0沃玛卫士8	地图:H204	X:23	Y:83 
[2024/8/20 1:50:53] 物品:强效金创药	怪物:1C8097B0沃玛卫士8	地图:H204	X:23	Y:83 
[2024/8/20 1:50:53] 物品:强效金创药	怪物:1C8097B0沃玛卫士8	地图:H204	X:23	Y:83 
[2024/8/20 1:50:53] 物品:魔法药(中量)	怪物:1C8097B0沃玛卫士8	地图:H204	X:23	Y:83 
[2024/8/20 1:50:53] 物品:魔法药(中量)	怪物:1C8097B0沃玛卫士8	地图:H204	X:23	Y:83 
[2024/8/20 1:50:53] 物品:强效魔法药	怪物:1C8097B0沃玛卫士8	地图:H204	X:23	Y:83 
[2024/8/20 1:50:53] 物品:强效魔法药	怪物:1C8097B0沃玛卫士8	地图:H204	X:23	Y:83 
[2024/8/20 1:50:53] 物品:强效魔法药	怪物:1C8097B0沃玛卫士8	地图:H204	X:23	Y:83 
[2024/8/20 1:50:53] 物品:天珠项链	怪物:1C8097B0沃玛卫士8	地图:H204	X:23	Y:83 
[2024/8/20 1:50:53] 物品:记忆头盔	怪物:1C8097B0沃玛卫士8	地图:H204	X:23	Y:83 
[2024/8/20 1:50:53] 物品:凤凰明珠	怪物:1C8097B0沃玛卫士8	地图:H204	X:23	Y:83 
[2024/8/20 1:50:53] 物品:蓝色水晶戒指	怪物:1C8097B0沃玛卫士8	地图:H204	X:23	Y:83 
[2024/8/20 1:50:53] 物品:半月弯刀	怪物:1C8097B0沃玛卫士8	地图:H204	X:23	Y:83 
[2024/8/20 1:50:54] 物品:强效魔法药	怪物:08561260魔龙射手	地图:66	X:183	Y:48 
[2024/8/20 1:50:54] 物品:灵魂战衣(女)	怪物:08561260魔龙射手	地图:66	X:183	Y:48 
[2024/8/20 1:51:2] 物品:太阳水	怪物:1E174120魔龙射手	地图:66	X:177	Y:40 
[2024/8/20 1:51:2] 物品:布鞋	怪物:1E174120魔龙射手	地图:66	X:177	Y:40 
[2024/8/20 1:51:6] 物品:强效魔法药	怪物:2D44F190魔龙刺蛙1	地图:66	X:178	Y:42 
[2024/8/20 1:51:6] 物品:强效太阳水	怪物:2E2E7EA0白野猪8	地图:H204	X:35	Y:79 
[2024/8/20 1:51:6] 物品:强效太阳水	怪物:2E2E7EA0白野猪8	地图:H204	X:35	Y:79 
[2024/8/20 1:51:6] 物品:强效太阳水	怪物:2E2E7EA0白野猪8	地图:H204	X:35	Y:79 
[2024/8/20 1:51:6] 物品:强效太阳水	怪物:2E2E7EA0白野猪8	地图:H204	X:35	Y:79 
[2024/8/20 1:51:6] 物品:强效太阳水	怪物:2E2E7EA0白野猪8	地图:H204	X:35	Y:79 
[2024/8/20 1:51:6] 物品:强效太阳水	怪物:2E2E7EA0白野猪8	地图:H204	X:35	Y:79 
[2024/8/20 1:51:6] 物品:强效太阳水	怪物:2E2E7EA0白野猪8	地图:H204	X:35	Y:79 
[2024/8/20 1:51:6] 物品:强效太阳水	怪物:2E2E7EA0白野猪8	地图:H204	X:35	Y:79 
[2024/8/20 1:51:6] 物品:强效太阳水	怪物:2E2E7EA0白野猪8	地图:H204	X:35	Y:79 
[2024/8/20 1:51:6] 物品:强效太阳水	怪物:2E2E7EA0白野猪8	地图:H204	X:35	Y:79 
[2024/8/20 1:51:6] 物品:太阳水	怪物:2E2E7EA0白野猪8	地图:H204	X:35	Y:79 
[2024/8/20 1:51:6] 物品:太阳水	怪物:2E2E7EA0白野猪8	地图:H204	X:35	Y:79 
[2024/8/20 1:51:6] 物品:太阳水	怪物:2E2E7EA0白野猪8	地图:H204	X:35	Y:79 
[2024/8/20 1:51:6] 物品:太阳水	怪物:2E2E7EA0白野猪8	地图:H204	X:35	Y:79 
[2024/8/20 1:51:6] 物品:太阳水	怪物:2E2E7EA0白野猪8	地图:H204	X:35	Y:79 
[2024/8/20 1:51:6] 物品:太阳水	怪物:2E2E7EA0白野猪8	地图:H204	X:35	Y:79 
[2024/8/20 1:51:6] 物品:太阳水	怪物:2E2E7EA0白野猪8	地图:H204	X:35	Y:79 
[2024/8/20 1:51:6] 物品:太阳水	怪物:2E2E7EA0白野猪8	地图:H204	X:35	Y:79 
[2024/8/20 1:51:6] 物品:太阳水	怪物:2E2E7EA0白野猪8	地图:H204	X:35	Y:79 
[2024/8/20 1:51:6] 物品:太阳水	怪物:2E2E7EA0白野猪8	地图:H204	X:35	Y:79 
[2024/8/20 1:51:6] 物品:金创药(中量)	怪物:2E2E7EA0白野猪8	地图:H204	X:35	Y:79 
[2024/8/20 1:51:6] 物品:金创药(中量)	怪物:2E2E7EA0白野猪8	地图:H204	X:35	Y:79 
[2024/8/20 1:51:6] 物品:金创药(中量)	怪物:2E2E7EA0白野猪8	地图:H204	X:35	Y:79 
[2024/8/20 1:51:6] 物品:强效金创药	怪物:2E2E7EA0白野猪8	地图:H204	X:35	Y:79 
[2024/8/20 1:51:6] 物品:强效金创药	怪物:2E2E7EA0白野猪8	地图:H204	X:35	Y:79 
[2024/8/20 1:51:6] 物品:强效金创药	怪物:2E2E7EA0白野猪8	地图:H204	X:35	Y:79 
[2024/8/20 1:51:6] 物品:魔法药(中量)	怪物:2E2E7EA0白野猪8	地图:H204	X:35	Y:79 
[2024/8/20 1:51:6] 物品:魔法药(中量)	怪物:2E2E7EA0白野猪8	地图:H204	X:35	Y:79 
[2024/8/20 1:51:6] 物品:魔法药(中量)	怪物:2E2E7EA0白野猪8	地图:H204	X:35	Y:79 
[2024/8/20 1:51:6] 物品:强效魔法药	怪物:2E2E7EA0白野猪8	地图:H204	X:35	Y:79 
[2024/8/20 1:51:6] 物品:强效魔法药	怪物:2E2E7EA0白野猪8	地图:H204	X:35	Y:79 
[2024/8/20 1:51:6] 物品:强效魔法药	怪物:2E2E7EA0白野猪8	地图:H204	X:35	Y:79 
[2024/8/20 1:51:6] 物品:强效金创药	怪物:2E2E7EA0白野猪8	地图:H204	X:35	Y:79 
[2024/8/20 1:51:6] 物品:强效金创药	怪物:2E2E7EA0白野猪8	地图:H204	X:35	Y:79 
[2024/8/20 1:51:6] 物品:强效金创药	怪物:2E2E7EA0白野猪8	地图:H204	X:35	Y:79 
[2024/8/20 1:51:6] 物品:强效金创药	怪物:2E2E7EA0白野猪8	地图:H204	X:35	Y:79 
[2024/8/20 1:51:6] 物品:强效金创药	怪物:2E2E7EA0白野猪8	地图:H204	X:35	Y:79 
[2024/8/20 1:51:6] 物品:强效金创药	怪物:2E2E7EA0白野猪8	地图:H204	X:35	Y:79 
[2024/8/20 1:51:6] 物品:强效魔法药	怪物:2E2E7EA0白野猪8	地图:H204	X:35	Y:79 
[2024/8/20 1:51:6] 物品:强效魔法药	怪物:2E2E7EA0白野猪8	地图:H204	X:35	Y:79 
[2024/8/20 1:51:6] 物品:强效魔法药	怪物:2E2E7EA0白野猪8	地图:H204	X:35	Y:79 
[2024/8/20 1:51:6] 物品:强效魔法药	怪物:2E2E7EA0白野猪8	地图:H204	X:35	Y:79 
[2024/8/20 1:51:6] 物品:强效魔法药	怪物:2E2E7EA0白野猪8	地图:H204	X:35	Y:79 
[2024/8/20 1:51:6] 物品:强效魔法药	怪物:2E2E7EA0白野猪8	地图:H204	X:35	Y:79 
[2024/8/20 1:51:6] 物品:恶魔长袍(女)	怪物:2E2E7EA0白野猪8	地图:H204	X:35	Y:79 
[2024/8/20 1:51:9] 物品:强效金创药	怪物:1DEB6E20魔龙破甲兵	地图:66	X:178	Y:43 
[2024/8/20 1:51:9] 物品:三眼手镯	怪物:1DEB6E20魔龙破甲兵	地图:66	X:178	Y:43 
[2024/8/20 1:51:21] 物品:强效太阳水	怪物:275B43C0白野猪8	地图:H204	X:42	Y:89 
[2024/8/20 1:51:21] 物品:强效太阳水	怪物:275B43C0白野猪8	地图:H204	X:42	Y:89 
[2024/8/20 1:51:21] 物品:强效太阳水	怪物:275B43C0白野猪8	地图:H204	X:42	Y:89 
[2024/8/20 1:51:21] 物品:强效太阳水	怪物:275B43C0白野猪8	地图:H204	X:42	Y:89 
[2024/8/20 1:51:21] 物品:强效太阳水	怪物:275B43C0白野猪8	地图:H204	X:42	Y:89 
[2024/8/20 1:51:21] 物品:强效太阳水	怪物:275B43C0白野猪8	地图:H204	X:42	Y:89 
[2024/8/20 1:51:21] 物品:强效太阳水	怪物:275B43C0白野猪8	地图:H204	X:42	Y:89 
[2024/8/20 1:51:21] 物品:强效太阳水	怪物:275B43C0白野猪8	地图:H204	X:42	Y:89 
[2024/8/20 1:51:21] 物品:强效太阳水	怪物:275B43C0白野猪8	地图:H204	X:42	Y:89 
[2024/8/20 1:51:21] 物品:强效太阳水	怪物:275B43C0白野猪8	地图:H204	X:42	Y:89 
[2024/8/20 1:51:21] 物品:太阳水	怪物:275B43C0白野猪8	地图:H204	X:42	Y:89 
[2024/8/20 1:51:21] 物品:太阳水	怪物:275B43C0白野猪8	地图:H204	X:42	Y:89 
[2024/8/20 1:51:21] 物品:太阳水	怪物:275B43C0白野猪8	地图:H204	X:42	Y:89 
[2024/8/20 1:51:21] 物品:太阳水	怪物:275B43C0白野猪8	地图:H204	X:42	Y:89 
[2024/8/20 1:51:21] 物品:太阳水	怪物:275B43C0白野猪8	地图:H204	X:42	Y:89 
[2024/8/20 1:51:21] 物品:太阳水	怪物:275B43C0白野猪8	地图:H204	X:42	Y:89 
[2024/8/20 1:51:21] 物品:太阳水	怪物:275B43C0白野猪8	地图:H204	X:42	Y:89 
[2024/8/20 1:51:21] 物品:太阳水	怪物:275B43C0白野猪8	地图:H204	X:42	Y:89 
[2024/8/20 1:51:21] 物品:太阳水	怪物:275B43C0白野猪8	地图:H204	X:42	Y:89 
[2024/8/20 1:51:21] 物品:太阳水	怪物:275B43C0白野猪8	地图:H204	X:42	Y:89 
[2024/8/20 1:51:21] 物品:金创药(中量)	怪物:275B43C0白野猪8	地图:H204	X:42	Y:89 
[2024/8/20 1:51:21] 物品:金创药(中量)	怪物:275B43C0白野猪8	地图:H204	X:42	Y:89 
[2024/8/20 1:51:21] 物品:金创药(中量)	怪物:275B43C0白野猪8	地图:H204	X:42	Y:89 
[2024/8/20 1:51:21] 物品:强效金创药	怪物:275B43C0白野猪8	地图:H204	X:42	Y:89 
[2024/8/20 1:51:21] 物品:强效金创药	怪物:275B43C0白野猪8	地图:H204	X:42	Y:89 
[2024/8/20 1:51:21] 物品:强效金创药	怪物:275B43C0白野猪8	地图:H204	X:42	Y:89 
[2024/8/20 1:51:21] 物品:魔法药(中量)	怪物:275B43C0白野猪8	地图:H204	X:42	Y:89 
[2024/8/20 1:51:21] 物品:魔法药(中量)	怪物:275B43C0白野猪8	地图:H204	X:42	Y:89 
[2024/8/20 1:51:21] 物品:魔法药(中量)	怪物:275B43C0白野猪8	地图:H204	X:42	Y:89 
[2024/8/20 1:51:21] 物品:强效魔法药	怪物:275B43C0白野猪8	地图:H204	X:42	Y:89 
[2024/8/20 1:51:21] 物品:强效魔法药	怪物:275B43C0白野猪8	地图:H204	X:42	Y:89 
[2024/8/20 1:51:21] 物品:强效魔法药	怪物:275B43C0白野猪8	地图:H204	X:42	Y:89 
[2024/8/20 1:51:21] 物品:强效金创药	怪物:275B43C0白野猪8	地图:H204	X:42	Y:89 
[2024/8/20 1:51:21] 物品:强效金创药	怪物:275B43C0白野猪8	地图:H204	X:42	Y:89 
[2024/8/20 1:51:21] 物品:强效金创药	怪物:275B43C0白野猪8	地图:H204	X:42	Y:89 
[2024/8/20 1:51:21] 物品:强效金创药	怪物:275B43C0白野猪8	地图:H204	X:42	Y:89 
[2024/8/20 1:51:21] 物品:强效金创药	怪物:275B43C0白野猪8	地图:H204	X:42	Y:89 
[2024/8/20 1:51:21] 物品:强效金创药	怪物:275B43C0白野猪8	地图:H204	X:42	Y:89 
[2024/8/20 1:51:21] 物品:强效魔法药	怪物:275B43C0白野猪8	地图:H204	X:42	Y:89 
[2024/8/20 1:51:21] 物品:强效魔法药	怪物:275B43C0白野猪8	地图:H204	X:42	Y:89 
