[2024/8/20 3:0:0] 物品:白金项链	怪物:281FB9B0祖玛弓箭手8	地图:H204	X:20	Y:20 
[2024/8/20 3:44:59] 物品:金创药(中量)	怪物:18C742A0白野猪8	地图:H204	X:35	Y:31 
[2024/8/20 3:44:59] 物品:金创药(中量)	怪物:18C742A0白野猪8	地图:H204	X:35	Y:31 
[2024/8/20 3:44:59] 物品:强效金创药	怪物:18C742A0白野猪8	地图:H204	X:35	Y:31 
[2024/8/20 3:44:59] 物品:强效金创药	怪物:18C742A0白野猪8	地图:H204	X:35	Y:31 
[2024/8/20 3:44:59] 物品:强效金创药	怪物:18C742A0白野猪8	地图:H204	X:35	Y:31 
[2024/8/20 3:44:59] 物品:魔法药(中量)	怪物:18C742A0白野猪8	地图:H204	X:35	Y:31 
[2024/8/20 3:44:59] 物品:魔法药(中量)	怪物:18C742A0白野猪8	地图:H204	X:35	Y:31 
[2024/8/20 3:44:59] 物品:魔法药(中量)	怪物:18C742A0白野猪8	地图:H204	X:35	Y:31 
[2024/8/20 3:44:59] 物品:强效魔法药	怪物:18C742A0白野猪8	地图:H204	X:35	Y:31 
[2024/8/20 3:44:59] 物品:强效魔法药	怪物:18C742A0白野猪8	地图:H204	X:35	Y:31 
[2024/8/20 3:44:59] 物品:强效魔法药	怪物:18C742A0白野猪8	地图:H204	X:35	Y:31 
[2024/8/20 3:44:59] 物品:强效金创药	怪物:18C742A0白野猪8	地图:H204	X:35	Y:31 
[2024/8/20 3:44:59] 物品:强效金创药	怪物:18C742A0白野猪8	地图:H204	X:35	Y:31 
[2024/8/20 3:44:59] 物品:强效金创药	怪物:18C742A0白野猪8	地图:H204	X:35	Y:31 
[2024/8/20 3:44:59] 物品:强效金创药	怪物:18C742A0白野猪8	地图:H204	X:35	Y:31 
[2024/8/20 3:44:59] 物品:强效金创药	怪物:18C742A0白野猪8	地图:H204	X:35	Y:31 
[2024/8/20 3:44:59] 物品:强效金创药	怪物:18C742A0白野猪8	地图:H204	X:35	Y:31 
[2024/8/20 3:44:59] 物品:强效魔法药	怪物:18C742A0白野猪8	地图:H204	X:35	Y:31 
[2024/8/20 3:44:59] 物品:强效魔法药	怪物:18C742A0白野猪8	地图:H204	X:35	Y:31 
[2024/8/20 3:44:59] 物品:强效魔法药	怪物:18C742A0白野猪8	地图:H204	X:35	Y:31 
[2024/8/20 3:44:59] 物品:强效魔法药	怪物:18C742A0白野猪8	地图:H204	X:35	Y:31 
[2024/8/20 3:44:59] 物品:强效魔法药	怪物:18C742A0白野猪8	地图:H204	X:35	Y:31 
[2024/8/20 3:44:59] 物品:强效魔法药	怪物:18C742A0白野猪8	地图:H204	X:35	Y:31 
[2024/8/20 3:44:59] 物品:战神盔甲(男)	怪物:18C742A0白野猪8	地图:H204	X:35	Y:31 
[2024/8/20 3:45:4] 物品:强效魔法药	怪物:1A041FA0魔龙刀兵1	地图:66	X:64	Y:63 
[2024/8/20 3:45:6] 物品:海魂	怪物:289CAC70祖玛卫士8	地图:H204	X:31	Y:28 
[2024/8/20 3:45:11] 物品:破魂	怪物:1B749FE0祖玛卫士8	地图:H204	X:32	Y:27 
[2024/8/20 3:45:14] 物品:强效太阳水	怪物:17C60CD0虹魔猪卫8	地图:H204	X:32	Y:30 
[2024/8/20 3:45:14] 物品:强效太阳水	怪物:17C60CD0虹魔猪卫8	地图:H204	X:32	Y:30 
[2024/8/20 3:45:14] 物品:强效太阳水	怪物:17C60CD0虹魔猪卫8	地图:H204	X:32	Y:30 
[2024/8/20 3:45:14] 物品:强效太阳水	怪物:17C60CD0虹魔猪卫8	地图:H204	X:32	Y:30 
[2024/8/20 3:45:14] 物品:强效太阳水	怪物:17C60CD0虹魔猪卫8	地图:H204	X:32	Y:30 
[2024/8/20 3:45:14] 物品:强效太阳水	怪物:17C60CD0虹魔猪卫8	地图:H204	X:32	Y:30 
[2024/8/20 3:45:14] 物品:强效太阳水	怪物:17C60CD0虹魔猪卫8	地图:H204	X:32	Y:30 
[2024/8/20 3:45:14] 物品:强效太阳水	怪物:17C60CD0虹魔猪卫8	地图:H204	X:32	Y:30 
[2024/8/20 3:45:14] 物品:强效太阳水	怪物:17C60CD0虹魔猪卫8	地图:H204	X:32	Y:30 
[2024/8/20 3:45:14] 物品:强效太阳水	怪物:17C60CD0虹魔猪卫8	地图:H204	X:32	Y:30 
[2024/8/20 3:45:14] 物品:太阳水	怪物:17C60CD0虹魔猪卫8	地图:H204	X:32	Y:30 
[2024/8/20 3:45:14] 物品:太阳水	怪物:17C60CD0虹魔猪卫8	地图:H204	X:32	Y:30 
[2024/8/20 3:45:14] 物品:太阳水	怪物:17C60CD0虹魔猪卫8	地图:H204	X:32	Y:30 
[2024/8/20 3:45:14] 物品:太阳水	怪物:17C60CD0虹魔猪卫8	地图:H204	X:32	Y:30 
[2024/8/20 3:45:14] 物品:太阳水	怪物:17C60CD0虹魔猪卫8	地图:H204	X:32	Y:30 
[2024/8/20 3:45:14] 物品:太阳水	怪物:17C60CD0虹魔猪卫8	地图:H204	X:32	Y:30 
[2024/8/20 3:45:14] 物品:太阳水	怪物:17C60CD0虹魔猪卫8	地图:H204	X:32	Y:30 
[2024/8/20 3:45:14] 物品:太阳水	怪物:17C60CD0虹魔猪卫8	地图:H204	X:32	Y:30 
[2024/8/20 3:45:14] 物品:太阳水	怪物:17C60CD0虹魔猪卫8	地图:H204	X:32	Y:30 
[2024/8/20 3:45:14] 物品:太阳水	怪物:17C60CD0虹魔猪卫8	地图:H204	X:32	Y:30 
[2024/8/20 3:45:14] 物品:金创药(中量)	怪物:17C60CD0虹魔猪卫8	地图:H204	X:32	Y:30 
[2024/8/20 3:45:14] 物品:金创药(中量)	怪物:17C60CD0虹魔猪卫8	地图:H204	X:32	Y:30 
[2024/8/20 3:45:14] 物品:金创药(中量)	怪物:17C60CD0虹魔猪卫8	地图:H204	X:32	Y:30 
[2024/8/20 3:45:14] 物品:强效金创药	怪物:17C60CD0虹魔猪卫8	地图:H204	X:32	Y:30 
[2024/8/20 3:45:14] 物品:强效金创药	怪物:17C60CD0虹魔猪卫8	地图:H204	X:32	Y:30 
[2024/8/20 3:45:14] 物品:强效金创药	怪物:17C60CD0虹魔猪卫8	地图:H204	X:32	Y:30 
[2024/8/20 3:45:14] 物品:魔法药(中量)	怪物:17C60CD0虹魔猪卫8	地图:H204	X:32	Y:30 
[2024/8/20 3:45:14] 物品:魔法药(中量)	怪物:17C60CD0虹魔猪卫8	地图:H204	X:32	Y:30 
[2024/8/20 3:45:14] 物品:魔法药(中量)	怪物:17C60CD0虹魔猪卫8	地图:H204	X:32	Y:30 
[2024/8/20 3:45:14] 物品:强效魔法药	怪物:17C60CD0虹魔猪卫8	地图:H204	X:32	Y:30 
[2024/8/20 3:45:14] 物品:强效魔法药	怪物:17C60CD0虹魔猪卫8	地图:H204	X:32	Y:30 
[2024/8/20 3:45:14] 物品:强效魔法药	怪物:17C60CD0虹魔猪卫8	地图:H204	X:32	Y:30 
[2024/8/20 3:45:14] 物品:强效金创药	怪物:17C60CD0虹魔猪卫8	地图:H204	X:32	Y:30 
[2024/8/20 3:45:14] 物品:强效金创药	怪物:17C60CD0虹魔猪卫8	地图:H204	X:32	Y:30 
[2024/8/20 3:45:14] 物品:强效金创药	怪物:17C60CD0虹魔猪卫8	地图:H204	X:32	Y:30 
[2024/8/20 3:45:14] 物品:强效金创药	怪物:17C60CD0虹魔猪卫8	地图:H204	X:32	Y:30 
[2024/8/20 3:45:14] 物品:强效金创药	怪物:17C60CD0虹魔猪卫8	地图:H204	X:32	Y:30 
[2024/8/20 3:45:14] 物品:强效金创药	怪物:17C60CD0虹魔猪卫8	地图:H204	X:32	Y:30 
[2024/8/20 3:45:14] 物品:强效魔法药	怪物:17C60CD0虹魔猪卫8	地图:H204	X:32	Y:30 
[2024/8/20 3:45:14] 物品:强效魔法药	怪物:17C60CD0虹魔猪卫8	地图:H204	X:32	Y:30 
[2024/8/20 3:45:14] 物品:强效魔法药	怪物:17C60CD0虹魔猪卫8	地图:H204	X:32	Y:30 
[2024/8/20 3:45:14] 物品:强效魔法药	怪物:17C60CD0虹魔猪卫8	地图:H204	X:32	Y:30 
[2024/8/20 3:45:14] 物品:强效魔法药	怪物:17C60CD0虹魔猪卫8	地图:H204	X:32	Y:30 
[2024/8/20 3:45:14] 物品:强效魔法药	怪物:17C60CD0虹魔猪卫8	地图:H204	X:32	Y:30 
[2024/8/20 3:45:14] 物品:魔法长袍(女)	怪物:17C60CD0虹魔猪卫8	地图:H204	X:32	Y:30 
[2024/8/20 3:45:16] 物品:强效太阳水	怪物:0DC03260虹魔猪卫8	地图:H204	X:44	Y:17 
[2024/8/20 3:45:16] 物品:强效太阳水	怪物:0DC03260虹魔猪卫8	地图:H204	X:44	Y:17 
[2024/8/20 3:45:16] 物品:强效太阳水	怪物:0DC03260虹魔猪卫8	地图:H204	X:44	Y:17 
[2024/8/20 3:45:16] 物品:强效太阳水	怪物:0DC03260虹魔猪卫8	地图:H204	X:44	Y:17 
[2024/8/20 3:45:16] 物品:强效太阳水	怪物:0DC03260虹魔猪卫8	地图:H204	X:44	Y:17 
[2024/8/20 3:45:16] 物品:强效太阳水	怪物:0DC03260虹魔猪卫8	地图:H204	X:44	Y:17 
[2024/8/20 3:45:16] 物品:强效太阳水	怪物:0DC03260虹魔猪卫8	地图:H204	X:44	Y:17 
[2024/8/20 3:45:16] 物品:强效太阳水	怪物:0DC03260虹魔猪卫8	地图:H204	X:44	Y:17 
[2024/8/20 3:45:16] 物品:强效太阳水	怪物:0DC03260虹魔猪卫8	地图:H204	X:44	Y:17 
[2024/8/20 3:45:16] 物品:强效太阳水	怪物:0DC03260虹魔猪卫8	地图:H204	X:44	Y:17 
[2024/8/20 3:45:16] 物品:太阳水	怪物:0DC03260虹魔猪卫8	地图:H204	X:44	Y:17 
[2024/8/20 3:45:16] 物品:太阳水	怪物:0DC03260虹魔猪卫8	地图:H204	X:44	Y:17 
[2024/8/20 3:45:16] 物品:太阳水	怪物:0DC03260虹魔猪卫8	地图:H204	X:44	Y:17 
[2024/8/20 3:45:16] 物品:太阳水	怪物:0DC03260虹魔猪卫8	地图:H204	X:44	Y:17 
[2024/8/20 3:45:16] 物品:太阳水	怪物:0DC03260虹魔猪卫8	地图:H204	X:44	Y:17 
[2024/8/20 3:45:16] 物品:太阳水	怪物:0DC03260虹魔猪卫8	地图:H204	X:44	Y:17 
[2024/8/20 3:45:16] 物品:太阳水	怪物:0DC03260虹魔猪卫8	地图:H204	X:44	Y:17 
[2024/8/20 3:45:16] 物品:太阳水	怪物:0DC03260虹魔猪卫8	地图:H204	X:44	Y:17 
[2024/8/20 3:45:16] 物品:太阳水	怪物:0DC03260虹魔猪卫8	地图:H204	X:44	Y:17 
[2024/8/20 3:45:16] 物品:太阳水	怪物:0DC03260虹魔猪卫8	地图:H204	X:44	Y:17 
[2024/8/20 3:45:16] 物品:金创药(中量)	怪物:0DC03260虹魔猪卫8	地图:H204	X:44	Y:17 
[2024/8/20 3:45:16] 物品:金创药(中量)	怪物:0DC03260虹魔猪卫8	地图:H204	X:44	Y:17 
[2024/8/20 3:45:16] 物品:金创药(中量)	怪物:0DC03260虹魔猪卫8	地图:H204	X:44	Y:17 
[2024/8/20 3:45:16] 物品:强效金创药	怪物:0DC03260虹魔猪卫8	地图:H204	X:44	Y:17 
[2024/8/20 3:45:16] 物品:强效金创药	怪物:0DC03260虹魔猪卫8	地图:H204	X:44	Y:17 
[2024/8/20 3:45:16] 物品:强效金创药	怪物:0DC03260虹魔猪卫8	地图:H204	X:44	Y:17 
[2024/8/20 3:45:16] 物品:魔法药(中量)	怪物:0DC03260虹魔猪卫8	地图:H204	X:44	Y:17 
[2024/8/20 3:45:16] 物品:魔法药(中量)	怪物:0DC03260虹魔猪卫8	地图:H204	X:44	Y:17 
[2024/8/20 3:45:16] 物品:魔法药(中量)	怪物:0DC03260虹魔猪卫8	地图:H204	X:44	Y:17 
[2024/8/20 3:45:16] 物品:强效魔法药	怪物:0DC03260虹魔猪卫8	地图:H204	X:44	Y:17 
[2024/8/20 3:45:16] 物品:强效魔法药	怪物:0DC03260虹魔猪卫8	地图:H204	X:44	Y:17 
[2024/8/20 3:45:16] 物品:强效魔法药	怪物:0DC03260虹魔猪卫8	地图:H204	X:44	Y:17 
[2024/8/20 3:45:16] 物品:强效金创药	怪物:0DC03260虹魔猪卫8	地图:H204	X:44	Y:17 
[2024/8/20 3:45:16] 物品:强效金创药	怪物:0DC03260虹魔猪卫8	地图:H204	X:44	Y:17 
[2024/8/20 3:45:16] 物品:强效金创药	怪物:0DC03260虹魔猪卫8	地图:H204	X:44	Y:17 
[2024/8/20 3:45:16] 物品:强效金创药	怪物:0DC03260虹魔猪卫8	地图:H204	X:44	Y:17 
[2024/8/20 3:45:16] 物品:强效金创药	怪物:0DC03260虹魔猪卫8	地图:H204	X:44	Y:17 
[2024/8/20 3:45:16] 物品:强效金创药	怪物:0DC03260虹魔猪卫8	地图:H204	X:44	Y:17 
[2024/8/20 3:45:16] 物品:强效魔法药	怪物:0DC03260虹魔猪卫8	地图:H204	X:44	Y:17 
[2024/8/20 3:45:16] 物品:强效魔法药	怪物:0DC03260虹魔猪卫8	地图:H204	X:44	Y:17 
[2024/8/20 3:45:16] 物品:强效魔法药	怪物:0DC03260虹魔猪卫8	地图:H204	X:44	Y:17 
[2024/8/20 3:45:16] 物品:强效魔法药	怪物:0DC03260虹魔猪卫8	地图:H204	X:44	Y:17 
[2024/8/20 3:45:16] 物品:强效魔法药	怪物:0DC03260虹魔猪卫8	地图:H204	X:44	Y:17 
[2024/8/20 3:45:16] 物品:强效魔法药	怪物:0DC03260虹魔猪卫8	地图:H204	X:44	Y:17 
[2024/8/20 3:45:18] 物品:小手镯	怪物:1E0B6980祖玛雕像8	地图:H204	X:28	Y:32 
[2024/8/20 3:45:23] 物品:强效太阳水	怪物:0336F2A0沃玛卫士8	地图:H003	X:71	Y:47 
[2024/8/20 3:45:23] 物品:强效太阳水	怪物:0336F2A0沃玛卫士8	地图:H003	X:71	Y:47 
[2024/8/20 3:45:23] 物品:强效太阳水	怪物:0336F2A0沃玛卫士8	地图:H003	X:71	Y:47 
[2024/8/20 3:45:23] 物品:强效太阳水	怪物:0336F2A0沃玛卫士8	地图:H003	X:71	Y:47 
[2024/8/20 3:45:23] 物品:强效太阳水	怪物:0336F2A0沃玛卫士8	地图:H003	X:71	Y:47 
[2024/8/20 3:45:23] 物品:太阳水	怪物:0336F2A0沃玛卫士8	地图:H003	X:71	Y:47 
[2024/8/20 3:45:23] 物品:太阳水	怪物:0336F2A0沃玛卫士8	地图:H003	X:71	Y:47 
[2024/8/20 3:45:23] 物品:太阳水	怪物:0336F2A0沃玛卫士8	地图:H003	X:71	Y:47 
[2024/8/20 3:45:23] 物品:太阳水	怪物:0336F2A0沃玛卫士8	地图:H003	X:71	Y:47 
[2024/8/20 3:45:23] 物品:太阳水	怪物:0336F2A0沃玛卫士8	地图:H003	X:71	Y:47 
[2024/8/20 3:45:23] 物品:太阳水	怪物:0336F2A0沃玛卫士8	地图:H003	X:71	Y:47 
[2024/8/20 3:45:23] 物品:太阳水	怪物:0336F2A0沃玛卫士8	地图:H003	X:71	Y:47 
[2024/8/20 3:45:23] 物品:太阳水	怪物:0336F2A0沃玛卫士8	地图:H003	X:71	Y:47 
[2024/8/20 3:45:23] 物品:太阳水	怪物:0336F2A0沃玛卫士8	地图:H003	X:71	Y:47 
[2024/8/20 3:45:23] 物品:太阳水	怪物:0336F2A0沃玛卫士8	地图:H003	X:71	Y:47 
[2024/8/20 3:45:23] 物品:金创药(中量)	怪物:0336F2A0沃玛卫士8	地图:H003	X:71	Y:47 
[2024/8/20 3:45:23] 物品:金创药(中量)	怪物:0336F2A0沃玛卫士8	地图:H003	X:71	Y:47 
[2024/8/20 3:45:23] 物品:强效金创药	怪物:0336F2A0沃玛卫士8	地图:H003	X:71	Y:47 
[2024/8/20 3:45:23] 物品:强效金创药	怪物:0336F2A0沃玛卫士8	地图:H003	X:71	Y:47 
[2024/8/20 3:45:23] 物品:强效金创药	怪物:0336F2A0沃玛卫士8	地图:H003	X:71	Y:47 
[2024/8/20 3:45:23] 物品:魔法药(中量)	怪物:0336F2A0沃玛卫士8	地图:H003	X:71	Y:47 
[2024/8/20 3:45:23] 物品:魔法药(中量)	怪物:0336F2A0沃玛卫士8	地图:H003	X:71	Y:47 
[2024/8/20 3:45:23] 物品:强效魔法药	怪物:0336F2A0沃玛卫士8	地图:H003	X:71	Y:47 
[2024/8/20 3:45:23] 物品:强效魔法药	怪物:0336F2A0沃玛卫士8	地图:H003	X:71	Y:47 
[2024/8/20 3:45:23] 物品:强效魔法药	怪物:0336F2A0沃玛卫士8	地图:H003	X:71	Y:47 
[2024/8/20 3:45:23] 物品:灵魂战衣(男)	怪物:0336F2A0沃玛卫士8	地图:H003	X:71	Y:47 
[2024/8/20 3:45:23] 物品:灯笼项链	怪物:0336F2A0沃玛卫士8	地图:H003	X:71	Y:47 
[2024/8/20 3:45:23] 物品:地狱雷光	怪物:0336F2A0沃玛卫士8	地图:H003	X:71	Y:47 
[2024/8/20 3:45:31] 物品:金戒指	怪物:1B874E30魔龙血蛙	地图:66	X:58	Y:59 
[2024/8/20 3:45:38] 物品:强效金创药	怪物:23613530魔龙射手1	地图:66	X:60	Y:59 
[2024/8/20 3:45:38] 物品:强效太阳水	怪物:23613530魔龙射手1	地图:66	X:60	Y:59 
[2024/8/20 3:45:38] 物品:紫碧螺	怪物:23613530魔龙射手1	地图:66	X:60	Y:59 
[2024/8/20 3:45:41] 物品:强效太阳水	怪物:2DD150E0白野猪8	地图:H204	X:27	Y:24 
[2024/8/20 3:45:41] 物品:强效太阳水	怪物:2DD150E0白野猪8	地图:H204	X:27	Y:24 
[2024/8/20 3:45:41] 物品:强效太阳水	怪物:2DD150E0白野猪8	地图:H204	X:27	Y:24 
[2024/8/20 3:45:41] 物品:强效太阳水	怪物:2DD150E0白野猪8	地图:H204	X:27	Y:24 
[2024/8/20 3:45:41] 物品:强效太阳水	怪物:2DD150E0白野猪8	地图:H204	X:27	Y:24 
[2024/8/20 3:45:41] 物品:强效太阳水	怪物:2DD150E0白野猪8	地图:H204	X:27	Y:24 
[2024/8/20 3:45:41] 物品:强效太阳水	怪物:2DD150E0白野猪8	地图:H204	X:27	Y:24 
[2024/8/20 3:45:41] 物品:强效太阳水	怪物:2DD150E0白野猪8	地图:H204	X:27	Y:24 
[2024/8/20 3:45:41] 物品:强效太阳水	怪物:2DD150E0白野猪8	地图:H204	X:27	Y:24 
[2024/8/20 3:45:41] 物品:强效太阳水	怪物:2DD150E0白野猪8	地图:H204	X:27	Y:24 
[2024/8/20 3:45:41] 物品:太阳水	怪物:2DD150E0白野猪8	地图:H204	X:27	Y:24 
[2024/8/20 3:45:41] 物品:太阳水	怪物:2DD150E0白野猪8	地图:H204	X:27	Y:24 
[2024/8/20 3:45:41] 物品:太阳水	怪物:2DD150E0白野猪8	地图:H204	X:27	Y:24 
[2024/8/20 3:45:41] 物品:太阳水	怪物:2DD150E0白野猪8	地图:H204	X:27	Y:24 
[2024/8/20 3:45:41] 物品:太阳水	怪物:2DD150E0白野猪8	地图:H204	X:27	Y:24 
[2024/8/20 3:45:41] 物品:太阳水	怪物:2DD150E0白野猪8	地图:H204	X:27	Y:24 
[2024/8/20 3:45:41] 物品:太阳水	怪物:2DD150E0白野猪8	地图:H204	X:27	Y:24 
[2024/8/20 3:45:41] 物品:太阳水	怪物:2DD150E0白野猪8	地图:H204	X:27	Y:24 
[2024/8/20 3:45:41] 物品:太阳水	怪物:2DD150E0白野猪8	地图:H204	X:27	Y:24 
[2024/8/20 3:45:41] 物品:太阳水	怪物:2DD150E0白野猪8	地图:H204	X:27	Y:24 
[2024/8/20 3:45:41] 物品:金创药(中量)	怪物:2DD150E0白野猪8	地图:H204	X:27	Y:24 
[2024/8/20 3:45:41] 物品:金创药(中量)	怪物:2DD150E0白野猪8	地图:H204	X:27	Y:24 
[2024/8/20 3:45:41] 物品:金创药(中量)	怪物:2DD150E0白野猪8	地图:H204	X:27	Y:24 
[2024/8/20 3:45:41] 物品:强效金创药	怪物:2DD150E0白野猪8	地图:H204	X:27	Y:24 
[2024/8/20 3:45:41] 物品:强效金创药	怪物:2DD150E0白野猪8	地图:H204	X:27	Y:24 
[2024/8/20 3:45:41] 物品:强效金创药	怪物:2DD150E0白野猪8	地图:H204	X:27	Y:24 
[2024/8/20 3:45:41] 物品:魔法药(中量)	怪物:2DD150E0白野猪8	地图:H204	X:27	Y:24 
[2024/8/20 3:45:41] 物品:魔法药(中量)	怪物:2DD150E0白野猪8	地图:H204	X:27	Y:24 
[2024/8/20 3:45:41] 物品:魔法药(中量)	怪物:2DD150E0白野猪8	地图:H204	X:27	Y:24 
[2024/8/20 3:45:41] 物品:强效魔法药	怪物:2DD150E0白野猪8	地图:H204	X:27	Y:24 
[2024/8/20 3:45:41] 物品:强效魔法药	怪物:2DD150E0白野猪8	地图:H204	X:27	Y:24 
[2024/8/20 3:45:41] 物品:强效魔法药	怪物:2DD150E0白野猪8	地图:H204	X:27	Y:24 
[2024/8/20 3:45:41] 物品:强效金创药	怪物:2DD150E0白野猪8	地图:H204	X:27	Y:24 
[2024/8/20 3:45:41] 物品:强效金创药	怪物:2DD150E0白野猪8	地图:H204	X:27	Y:24 
[2024/8/20 3:45:41] 物品:强效金创药	怪物:2DD150E0白野猪8	地图:H204	X:27	Y:24 
[2024/8/20 3:45:41] 物品:强效金创药	怪物:2DD150E0白野猪8	地图:H204	X:27	Y:24 
[2024/8/20 3:45:41] 物品:强效金创药	怪物:2DD150E0白野猪8	地图:H204	X:27	Y:24 
[2024/8/20 3:45:41] 物品:强效金创药	怪物:2DD150E0白野猪8	地图:H204	X:27	Y:24 
[2024/8/20 3:45:41] 物品:强效魔法药	怪物:2DD150E0白野猪8	地图:H204	X:27	Y:24 
[2024/8/20 3:45:41] 物品:强效魔法药	怪物:2DD150E0白野猪8	地图:H204	X:27	Y:24 
[2024/8/20 3:45:41] 物品:强效魔法药	怪物:2DD150E0白野猪8	地图:H204	X:27	Y:24 
[2024/8/20 3:45:41] 物品:强效魔法药	怪物:2DD150E0白野猪8	地图:H204	X:27	Y:24 
[2024/8/20 3:45:41] 物品:强效魔法药	怪物:2DD150E0白野猪8	地图:H204	X:27	Y:24 
[2024/8/20 3:45:41] 物品:强效魔法药	怪物:2DD150E0白野猪8	地图:H204	X:27	Y:24 
[2024/8/20 3:45:41] 物品:斩马刀	怪物:2DD150E0白野猪8	地图:H204	X:27	Y:24 
[2024/8/20 3:45:49] 物品:道士手镯	怪物:2F758420魔龙破甲兵2	地图:66	X:59	Y:59 
[2024/8/20 3:45:59] 物品:斩马刀	怪物:3102CEB0祖玛雕像8	地图:H204	X:26	Y:22 
[2024/8/20 3:46:3] 物品:强效太阳水	怪物:2EEA9B70白野猪8	地图:H204	X:26	Y:20 
[2024/8/20 3:46:3] 物品:强效太阳水	怪物:2EEA9B70白野猪8	地图:H204	X:26	Y:20 
[2024/8/20 3:46:3] 物品:强效太阳水	怪物:2EEA9B70白野猪8	地图:H204	X:26	Y:20 
[2024/8/20 3:46:3] 物品:强效太阳水	怪物:2EEA9B70白野猪8	地图:H204	X:26	Y:20 
[2024/8/20 3:46:3] 物品:强效太阳水	怪物:2EEA9B70白野猪8	地图:H204	X:26	Y:20 
[2024/8/20 3:46:3] 物品:强效太阳水	怪物:2EEA9B70白野猪8	地图:H204	X:26	Y:20 
[2024/8/20 3:46:3] 物品:强效太阳水	怪物:2EEA9B70白野猪8	地图:H204	X:26	Y:20 
[2024/8/20 3:46:3] 物品:强效太阳水	怪物:2EEA9B70白野猪8	地图:H204	X:26	Y:20 
[2024/8/20 3:46:3] 物品:强效太阳水	怪物:2EEA9B70白野猪8	地图:H204	X:26	Y:20 
[2024/8/20 3:46:3] 物品:强效太阳水	怪物:2EEA9B70白野猪8	地图:H204	X:26	Y:20 
[2024/8/20 3:46:3] 物品:太阳水	怪物:2EEA9B70白野猪8	地图:H204	X:26	Y:20 
[2024/8/20 3:46:3] 物品:太阳水	怪物:2EEA9B70白野猪8	地图:H204	X:26	Y:20 
[2024/8/20 3:46:3] 物品:太阳水	怪物:2EEA9B70白野猪8	地图:H204	X:26	Y:20 
[2024/8/20 3:46:3] 物品:太阳水	怪物:2EEA9B70白野猪8	地图:H204	X:26	Y:20 
[2024/8/20 3:46:3] 物品:太阳水	怪物:2EEA9B70白野猪8	地图:H204	X:26	Y:20 
[2024/8/20 3:46:3] 物品:太阳水	怪物:2EEA9B70白野猪8	地图:H204	X:26	Y:20 
[2024/8/20 3:46:3] 物品:太阳水	怪物:2EEA9B70白野猪8	地图:H204	X:26	Y:20 
[2024/8/20 3:46:3] 物品:太阳水	怪物:2EEA9B70白野猪8	地图:H204	X:26	Y:20 
[2024/8/20 3:46:3] 物品:太阳水	怪物:2EEA9B70白野猪8	地图:H204	X:26	Y:20 
[2024/8/20 3:46:3] 物品:太阳水	怪物:2EEA9B70白野猪8	地图:H204	X:26	Y:20 
[2024/8/20 3:46:3] 物品:金创药(中量)	怪物:2EEA9B70白野猪8	地图:H204	X:26	Y:20 
[2024/8/20 3:46:3] 物品:金创药(中量)	怪物:2EEA9B70白野猪8	地图:H204	X:26	Y:20 
[2024/8/20 3:46:3] 物品:金创药(中量)	怪物:2EEA9B70白野猪8	地图:H204	X:26	Y:20 
[2024/8/20 3:46:3] 物品:强效金创药	怪物:2EEA9B70白野猪8	地图:H204	X:26	Y:20 
[2024/8/20 3:46:3] 物品:强效金创药	怪物:2EEA9B70白野猪8	地图:H204	X:26	Y:20 
[2024/8/20 3:46:3] 物品:强效金创药	怪物:2EEA9B70白野猪8	地图:H204	X:26	Y:20 
[2024/8/20 3:46:3] 物品:魔法药(中量)	怪物:2EEA9B70白野猪8	地图:H204	X:26	Y:20 
[2024/8/20 3:46:3] 物品:魔法药(中量)	怪物:2EEA9B70白野猪8	地图:H204	X:26	Y:20 
[2024/8/20 3:46:3] 物品:魔法药(中量)	怪物:2EEA9B70白野猪8	地图:H204	X:26	Y:20 
[2024/8/20 3:46:3] 物品:强效魔法药	怪物:2EEA9B70白野猪8	地图:H204	X:26	Y:20 
[2024/8/20 3:46:3] 物品:强效魔法药	怪物:2EEA9B70白野猪8	地图:H204	X:26	Y:20 
[2024/8/20 3:46:3] 物品:强效魔法药	怪物:2EEA9B70白野猪8	地图:H204	X:26	Y:20 
[2024/8/20 3:46:3] 物品:强效金创药	怪物:2EEA9B70白野猪8	地图:H204	X:26	Y:20 
[2024/8/20 3:46:3] 物品:强效金创药	怪物:2EEA9B70白野猪8	地图:H204	X:26	Y:20 
[2024/8/20 3:46:3] 物品:强效金创药	怪物:2EEA9B70白野猪8	地图:H204	X:26	Y:20 
[2024/8/20 3:46:3] 物品:强效金创药	怪物:2EEA9B70白野猪8	地图:H204	X:26	Y:20 
[2024/8/20 3:46:3] 物品:强效金创药	怪物:2EEA9B70白野猪8	地图:H204	X:26	Y:20 
[2024/8/20 3:46:3] 物品:强效金创药	怪物:2EEA9B70白野猪8	地图:H204	X:26	Y:20 
[2024/8/20 3:46:3] 物品:强效魔法药	怪物:2EEA9B70白野猪8	地图:H204	X:26	Y:20 
[2024/8/20 3:46:3] 物品:强效魔法药	怪物:2EEA9B70白野猪8	地图:H204	X:26	Y:20 
[2024/8/20 3:46:3] 物品:强效魔法药	怪物:2EEA9B70白野猪8	地图:H204	X:26	Y:20 
[2024/8/20 3:46:3] 物品:强效魔法药	怪物:2EEA9B70白野猪8	地图:H204	X:26	Y:20 
