[2024/8/20 18:0:0] 物品:修罗	怪物:290255A0祖玛雕像	地图:H204	X:23	Y:79 
[2024/8/20 18:55:41] 物品:偃月	怪物:1CAFF2A0暗之触龙神8	地图:H008	X:37	Y:65 
[2024/8/20 18:55:42] 物品:降妖除魔戒指	怪物:2B5DA160黑锷蜘蛛8	地图:H009	X:124	Y:43 
[2024/8/20 18:55:42] 物品:重盔甲(男)	怪物:2B5DA160黑锷蜘蛛8	地图:H009	X:124	Y:43 
[2024/8/20 18:55:42] 物品:重盔甲(女)	怪物:2B5DA160黑锷蜘蛛8	地图:H009	X:124	Y:43 
[2024/8/20 18:55:42] 物品:灵魂战衣(女)	怪物:2B5DA160黑锷蜘蛛8	地图:H009	X:124	Y:43 
[2024/8/20 18:55:42] 物品:灵魂战衣(男)	怪物:2B5DA160黑锷蜘蛛8	地图:H009	X:124	Y:43 
[2024/8/20 18:55:42] 物品:魔法长袍(男)	怪物:2B5DA160黑锷蜘蛛8	地图:H009	X:124	Y:43 
[2024/8/20 18:55:42] 物品:魔法长袍(女)	怪物:2B5DA160黑锷蜘蛛8	地图:H009	X:124	Y:43 
[2024/8/20 18:55:42] 物品:金戒指	怪物:2B5DA160黑锷蜘蛛8	地图:H009	X:124	Y:43 
[2024/8/20 18:55:42] 物品:蓝翡翠项链	怪物:2B5DA160黑锷蜘蛛8	地图:H009	X:124	Y:43 
[2024/8/20 18:55:42] 物品:金手镯	怪物:2B5DA160黑锷蜘蛛8	地图:H009	X:124	Y:43 
[2024/8/20 18:55:42] 物品:道德戒指	怪物:2B5DA160黑锷蜘蛛8	地图:H009	X:124	Y:43 
[2024/8/20 18:55:42] 物品:魅力戒指	怪物:2B5DA160黑锷蜘蛛8	地图:H009	X:124	Y:43 
[2024/8/20 18:55:42] 物品:降魔	怪物:2B5DA160黑锷蜘蛛8	地图:H009	X:124	Y:43 
[2024/8/20 18:55:42] 物品:偃月	怪物:2B5DA160黑锷蜘蛛8	地图:H009	X:124	Y:43 
[2024/8/20 18:55:42] 物品:降魔	怪物:2B5DA160黑锷蜘蛛8	地图:H009	X:124	Y:43 
[2024/8/20 18:55:42] 物品:白色虎齿项链	怪物:2B5DA160黑锷蜘蛛8	地图:H009	X:124	Y:43 
[2024/8/20 18:55:45] 物品:强效太阳水	怪物:21DC8200白野猪8	地图:H204	X:21	Y:21 
[2024/8/20 18:55:45] 物品:强效太阳水	怪物:21DC8200白野猪8	地图:H204	X:21	Y:21 
[2024/8/20 18:55:45] 物品:强效太阳水	怪物:21DC8200白野猪8	地图:H204	X:21	Y:21 
[2024/8/20 18:55:45] 物品:强效太阳水	怪物:21DC8200白野猪8	地图:H204	X:21	Y:21 
[2024/8/20 18:55:45] 物品:强效太阳水	怪物:21DC8200白野猪8	地图:H204	X:21	Y:21 
[2024/8/20 18:55:45] 物品:强效太阳水	怪物:21DC8200白野猪8	地图:H204	X:21	Y:21 
[2024/8/20 18:55:45] 物品:强效太阳水	怪物:21DC8200白野猪8	地图:H204	X:21	Y:21 
[2024/8/20 18:55:45] 物品:强效太阳水	怪物:21DC8200白野猪8	地图:H204	X:21	Y:21 
[2024/8/20 18:55:45] 物品:强效太阳水	怪物:21DC8200白野猪8	地图:H204	X:21	Y:21 
[2024/8/20 18:55:45] 物品:强效太阳水	怪物:21DC8200白野猪8	地图:H204	X:21	Y:21 
[2024/8/20 18:55:45] 物品:太阳水	怪物:21DC8200白野猪8	地图:H204	X:21	Y:21 
[2024/8/20 18:55:45] 物品:太阳水	怪物:21DC8200白野猪8	地图:H204	X:21	Y:21 
[2024/8/20 18:55:45] 物品:太阳水	怪物:21DC8200白野猪8	地图:H204	X:21	Y:21 
[2024/8/20 18:55:45] 物品:太阳水	怪物:21DC8200白野猪8	地图:H204	X:21	Y:21 
[2024/8/20 18:55:45] 物品:太阳水	怪物:21DC8200白野猪8	地图:H204	X:21	Y:21 
[2024/8/20 18:55:45] 物品:太阳水	怪物:21DC8200白野猪8	地图:H204	X:21	Y:21 
[2024/8/20 18:55:45] 物品:太阳水	怪物:21DC8200白野猪8	地图:H204	X:21	Y:21 
[2024/8/20 18:55:45] 物品:太阳水	怪物:21DC8200白野猪8	地图:H204	X:21	Y:21 
[2024/8/20 18:55:45] 物品:太阳水	怪物:21DC8200白野猪8	地图:H204	X:21	Y:21 
[2024/8/20 18:55:45] 物品:太阳水	怪物:21DC8200白野猪8	地图:H204	X:21	Y:21 
[2024/8/20 18:55:45] 物品:金创药(中量)	怪物:21DC8200白野猪8	地图:H204	X:21	Y:21 
[2024/8/20 18:55:45] 物品:金创药(中量)	怪物:21DC8200白野猪8	地图:H204	X:21	Y:21 
[2024/8/20 18:55:45] 物品:金创药(中量)	怪物:21DC8200白野猪8	地图:H204	X:21	Y:21 
[2024/8/20 18:55:45] 物品:强效金创药	怪物:21DC8200白野猪8	地图:H204	X:21	Y:21 
[2024/8/20 18:55:45] 物品:强效金创药	怪物:21DC8200白野猪8	地图:H204	X:21	Y:21 
[2024/8/20 18:55:45] 物品:强效金创药	怪物:21DC8200白野猪8	地图:H204	X:21	Y:21 
[2024/8/20 18:55:45] 物品:魔法药(中量)	怪物:21DC8200白野猪8	地图:H204	X:21	Y:21 
[2024/8/20 18:55:45] 物品:魔法药(中量)	怪物:21DC8200白野猪8	地图:H204	X:21	Y:21 
[2024/8/20 18:55:45] 物品:魔法药(中量)	怪物:21DC8200白野猪8	地图:H204	X:21	Y:21 
[2024/8/20 18:55:45] 物品:强效魔法药	怪物:21DC8200白野猪8	地图:H204	X:21	Y:21 
[2024/8/20 18:55:45] 物品:强效魔法药	怪物:21DC8200白野猪8	地图:H204	X:21	Y:21 
[2024/8/20 18:55:45] 物品:强效魔法药	怪物:21DC8200白野猪8	地图:H204	X:21	Y:21 
[2024/8/20 18:55:45] 物品:强效金创药	怪物:21DC8200白野猪8	地图:H204	X:21	Y:21 
[2024/8/20 18:55:45] 物品:强效金创药	怪物:21DC8200白野猪8	地图:H204	X:21	Y:21 
[2024/8/20 18:55:45] 物品:强效金创药	怪物:21DC8200白野猪8	地图:H204	X:21	Y:21 
[2024/8/20 18:55:45] 物品:强效金创药	怪物:21DC8200白野猪8	地图:H204	X:21	Y:21 
[2024/8/20 18:55:45] 物品:强效金创药	怪物:21DC8200白野猪8	地图:H204	X:21	Y:21 
[2024/8/20 18:55:45] 物品:强效金创药	怪物:21DC8200白野猪8	地图:H204	X:21	Y:21 
[2024/8/20 18:55:45] 物品:强效魔法药	怪物:21DC8200白野猪8	地图:H204	X:21	Y:21 
[2024/8/20 18:55:45] 物品:强效魔法药	怪物:21DC8200白野猪8	地图:H204	X:21	Y:21 
[2024/8/20 18:55:45] 物品:强效魔法药	怪物:21DC8200白野猪8	地图:H204	X:21	Y:21 
[2024/8/20 18:55:45] 物品:强效魔法药	怪物:21DC8200白野猪8	地图:H204	X:21	Y:21 
[2024/8/20 18:55:45] 物品:强效魔法药	怪物:21DC8200白野猪8	地图:H204	X:21	Y:21 
[2024/8/20 18:55:45] 物品:强效魔法药	怪物:21DC8200白野猪8	地图:H204	X:21	Y:21 
[2024/8/20 18:55:45] 物品:魔血戒指	怪物:21DC8200白野猪8	地图:H204	X:21	Y:21 
[2024/8/20 18:55:50] 物品:金创药(中量)	怪物:293EAA20天狼蜘蛛8	地图:H009	X:123	Y:47 
[2024/8/20 18:55:50] 物品:魔法药(中量)	怪物:293EAA20天狼蜘蛛8	地图:H009	X:123	Y:47 
[2024/8/20 18:55:50] 物品:太阳水	怪物:293EAA20天狼蜘蛛8	地图:H009	X:123	Y:47 
[2024/8/20 18:55:50] 物品:琥珀项链	怪物:293EAA20天狼蜘蛛8	地图:H009	X:123	Y:47 
[2024/8/20 18:55:50] 物品:凤凰明珠	怪物:293EAA20天狼蜘蛛8	地图:H009	X:123	Y:47 
[2024/8/20 18:55:50] 物品:灵魂战衣(女)	怪物:292FE460祖玛弓箭手8	地图:H204	X:19	Y:21 
[2024/8/20 18:55:59] 物品:强效太阳水	怪物:31A57D40虹魔猪卫8	地图:H204	X:20	Y:22 
[2024/8/20 18:55:59] 物品:强效太阳水	怪物:31A57D40虹魔猪卫8	地图:H204	X:20	Y:22 
[2024/8/20 18:55:59] 物品:强效太阳水	怪物:31A57D40虹魔猪卫8	地图:H204	X:20	Y:22 
[2024/8/20 18:55:59] 物品:强效太阳水	怪物:31A57D40虹魔猪卫8	地图:H204	X:20	Y:22 
[2024/8/20 18:55:59] 物品:强效太阳水	怪物:31A57D40虹魔猪卫8	地图:H204	X:20	Y:22 
[2024/8/20 18:55:59] 物品:强效太阳水	怪物:31A57D40虹魔猪卫8	地图:H204	X:20	Y:22 
[2024/8/20 18:55:59] 物品:强效太阳水	怪物:31A57D40虹魔猪卫8	地图:H204	X:20	Y:22 
[2024/8/20 18:55:59] 物品:强效太阳水	怪物:31A57D40虹魔猪卫8	地图:H204	X:20	Y:22 
[2024/8/20 18:55:59] 物品:强效太阳水	怪物:31A57D40虹魔猪卫8	地图:H204	X:20	Y:22 
[2024/8/20 18:55:59] 物品:强效太阳水	怪物:31A57D40虹魔猪卫8	地图:H204	X:20	Y:22 
[2024/8/20 18:55:59] 物品:太阳水	怪物:31A57D40虹魔猪卫8	地图:H204	X:20	Y:22 
[2024/8/20 18:55:59] 物品:太阳水	怪物:31A57D40虹魔猪卫8	地图:H204	X:20	Y:22 
[2024/8/20 18:55:59] 物品:太阳水	怪物:31A57D40虹魔猪卫8	地图:H204	X:20	Y:22 
[2024/8/20 18:55:59] 物品:太阳水	怪物:31A57D40虹魔猪卫8	地图:H204	X:20	Y:22 
[2024/8/20 18:55:59] 物品:太阳水	怪物:31A57D40虹魔猪卫8	地图:H204	X:20	Y:22 
[2024/8/20 18:55:59] 物品:太阳水	怪物:31A57D40虹魔猪卫8	地图:H204	X:20	Y:22 
[2024/8/20 18:55:59] 物品:太阳水	怪物:31A57D40虹魔猪卫8	地图:H204	X:20	Y:22 
[2024/8/20 18:55:59] 物品:太阳水	怪物:31A57D40虹魔猪卫8	地图:H204	X:20	Y:22 
[2024/8/20 18:55:59] 物品:太阳水	怪物:31A57D40虹魔猪卫8	地图:H204	X:20	Y:22 
[2024/8/20 18:55:59] 物品:太阳水	怪物:31A57D40虹魔猪卫8	地图:H204	X:20	Y:22 
[2024/8/20 18:55:59] 物品:金创药(中量)	怪物:31A57D40虹魔猪卫8	地图:H204	X:20	Y:22 
[2024/8/20 18:55:59] 物品:金创药(中量)	怪物:31A57D40虹魔猪卫8	地图:H204	X:20	Y:22 
[2024/8/20 18:55:59] 物品:金创药(中量)	怪物:31A57D40虹魔猪卫8	地图:H204	X:20	Y:22 
[2024/8/20 18:55:59] 物品:强效金创药	怪物:31A57D40虹魔猪卫8	地图:H204	X:20	Y:22 
[2024/8/20 18:55:59] 物品:强效金创药	怪物:31A57D40虹魔猪卫8	地图:H204	X:20	Y:22 
[2024/8/20 18:55:59] 物品:强效金创药	怪物:31A57D40虹魔猪卫8	地图:H204	X:20	Y:22 
[2024/8/20 18:55:59] 物品:魔法药(中量)	怪物:31A57D40虹魔猪卫8	地图:H204	X:20	Y:22 
[2024/8/20 18:55:59] 物品:魔法药(中量)	怪物:31A57D40虹魔猪卫8	地图:H204	X:20	Y:22 
[2024/8/20 18:55:59] 物品:魔法药(中量)	怪物:31A57D40虹魔猪卫8	地图:H204	X:20	Y:22 
[2024/8/20 18:55:59] 物品:强效魔法药	怪物:31A57D40虹魔猪卫8	地图:H204	X:20	Y:22 
[2024/8/20 18:55:59] 物品:强效魔法药	怪物:31A57D40虹魔猪卫8	地图:H204	X:20	Y:22 
[2024/8/20 18:55:59] 物品:强效魔法药	怪物:31A57D40虹魔猪卫8	地图:H204	X:20	Y:22 
[2024/8/20 18:55:59] 物品:强效金创药	怪物:31A57D40虹魔猪卫8	地图:H204	X:20	Y:22 
[2024/8/20 18:55:59] 物品:强效金创药	怪物:31A57D40虹魔猪卫8	地图:H204	X:20	Y:22 
[2024/8/20 18:55:59] 物品:强效金创药	怪物:31A57D40虹魔猪卫8	地图:H204	X:20	Y:22 
[2024/8/20 18:55:59] 物品:强效金创药	怪物:31A57D40虹魔猪卫8	地图:H204	X:20	Y:22 
[2024/8/20 18:55:59] 物品:强效金创药	怪物:31A57D40虹魔猪卫8	地图:H204	X:20	Y:22 
[2024/8/20 18:55:59] 物品:强效金创药	怪物:31A57D40虹魔猪卫8	地图:H204	X:20	Y:22 
[2024/8/20 18:55:59] 物品:强效魔法药	怪物:31A57D40虹魔猪卫8	地图:H204	X:20	Y:22 
[2024/8/20 18:55:59] 物品:强效魔法药	怪物:31A57D40虹魔猪卫8	地图:H204	X:20	Y:22 
[2024/8/20 18:55:59] 物品:强效魔法药	怪物:31A57D40虹魔猪卫8	地图:H204	X:20	Y:22 
[2024/8/20 18:55:59] 物品:强效魔法药	怪物:31A57D40虹魔猪卫8	地图:H204	X:20	Y:22 
[2024/8/20 18:55:59] 物品:强效魔法药	怪物:31A57D40虹魔猪卫8	地图:H204	X:20	Y:22 
[2024/8/20 18:55:59] 物品:强效魔法药	怪物:31A57D40虹魔猪卫8	地图:H204	X:20	Y:22 
[2024/8/20 18:56:1] 物品:太阳水	怪物:180DC720花吻蜘蛛8	地图:H009	X:124	Y:56 
[2024/8/20 18:56:1] 物品:强效金创药	怪物:180DC720花吻蜘蛛8	地图:H009	X:124	Y:56 
[2024/8/20 18:56:1] 物品:强效魔法药	怪物:180DC720花吻蜘蛛8	地图:H009	X:124	Y:56 
[2024/8/20 18:56:1] 物品:魔力手镯	怪物:180DC720花吻蜘蛛8	地图:H009	X:124	Y:56 
[2024/8/20 18:56:11] 物品:灯笼项链	怪物:27124600祖玛卫士8	地图:H204	X:18	Y:40 
[2024/8/20 18:56:13] 物品:龙之手镯	怪物:0582C040祖玛雕像83	地图:H008	X:33	Y:65 
[2024/8/20 18:56:13] 物品:恶魔长袍(女)	怪物:0582C040祖玛雕像83	地图:H008	X:33	Y:65 
[2024/8/20 18:56:14] 物品:MP强化药水	怪物:28AC1560钢牙蜘蛛8	地图:H009	X:127	Y:66 
[2024/8/20 18:56:14] 物品:太阳水	怪物:28AC1560钢牙蜘蛛8	地图:H009	X:127	Y:66 
[2024/8/20 18:56:14] 物品:强效金创药	怪物:28AC1560钢牙蜘蛛8	地图:H009	X:127	Y:66 
[2024/8/20 18:56:14] 物品:强效魔法药	怪物:28AC1560钢牙蜘蛛8	地图:H009	X:127	Y:66 
[2024/8/20 18:56:14] 物品:疗伤药	怪物:28AC1560钢牙蜘蛛8	地图:H009	X:127	Y:66 
[2024/8/20 18:56:17] 物品:强效太阳水	怪物:2F62A790虹魔蝎卫80	地图:H008	X:33	Y:64 
[2024/8/20 18:56:17] 物品:强效太阳水	怪物:2F62A790虹魔蝎卫80	地图:H008	X:33	Y:64 
[2024/8/20 18:56:17] 物品:强效太阳水	怪物:2F62A790虹魔蝎卫80	地图:H008	X:33	Y:64 
[2024/8/20 18:56:17] 物品:骷髅头盔	怪物:2F62A790虹魔蝎卫80	地图:H008	X:33	Y:64 
[2024/8/20 18:56:21] 物品:强效太阳水	怪物:2ECC76C0虹魔猪卫80	地图:H008	X:35	Y:65 
[2024/8/20 18:56:21] 物品:强效太阳水	怪物:2ECC76C0虹魔猪卫80	地图:H008	X:35	Y:65 
[2024/8/20 18:56:21] 物品:太阳水	怪物:2ECC76C0虹魔猪卫80	地图:H008	X:35	Y:65 
[2024/8/20 18:56:21] 物品:太阳水	怪物:2ECC76C0虹魔猪卫80	地图:H008	X:35	Y:65 
[2024/8/20 18:56:21] 物品:太阳水	怪物:2ECC76C0虹魔猪卫80	地图:H008	X:35	Y:65 
[2024/8/20 18:56:21] 物品:天珠项链	怪物:2ECC76C0虹魔猪卫80	地图:H008	X:35	Y:65 
[2024/8/20 18:56:21] 物品:躲避手链	怪物:2ECC76C0虹魔猪卫80	地图:H008	X:35	Y:65 
[2024/8/20 18:56:21] 物品:道德戒指	怪物:2ECC76C0虹魔猪卫80	地图:H008	X:35	Y:65 
[2024/8/20 18:56:22] 物品:太阳水	怪物:29369C30钢牙蜘蛛8	地图:H009	X:131	Y:67 
[2024/8/20 18:56:22] 物品:强效金创药	怪物:29369C30钢牙蜘蛛8	地图:H009	X:131	Y:67 
[2024/8/20 18:56:22] 物品:强效魔法药	怪物:29369C30钢牙蜘蛛8	地图:H009	X:131	Y:67 
[2024/8/20 18:56:23] 物品:强效太阳水	怪物:30863540白野猪8	地图:H204	X:7	Y:51 
[2024/8/20 18:56:23] 物品:强效太阳水	怪物:30863540白野猪8	地图:H204	X:7	Y:51 
[2024/8/20 18:56:23] 物品:强效太阳水	怪物:30863540白野猪8	地图:H204	X:7	Y:51 
[2024/8/20 18:56:23] 物品:强效太阳水	怪物:30863540白野猪8	地图:H204	X:7	Y:51 
[2024/8/20 18:56:23] 物品:强效太阳水	怪物:30863540白野猪8	地图:H204	X:7	Y:51 
[2024/8/20 18:56:23] 物品:强效太阳水	怪物:30863540白野猪8	地图:H204	X:7	Y:51 
[2024/8/20 18:56:23] 物品:强效太阳水	怪物:30863540白野猪8	地图:H204	X:7	Y:51 
[2024/8/20 18:56:23] 物品:强效太阳水	怪物:30863540白野猪8	地图:H204	X:7	Y:51 
[2024/8/20 18:56:23] 物品:强效太阳水	怪物:30863540白野猪8	地图:H204	X:7	Y:51 
[2024/8/20 18:56:23] 物品:强效太阳水	怪物:30863540白野猪8	地图:H204	X:7	Y:51 
[2024/8/20 18:56:23] 物品:太阳水	怪物:30863540白野猪8	地图:H204	X:7	Y:51 
[2024/8/20 18:56:23] 物品:太阳水	怪物:30863540白野猪8	地图:H204	X:7	Y:51 
[2024/8/20 18:56:23] 物品:太阳水	怪物:30863540白野猪8	地图:H204	X:7	Y:51 
[2024/8/20 18:56:23] 物品:太阳水	怪物:30863540白野猪8	地图:H204	X:7	Y:51 
[2024/8/20 18:56:23] 物品:太阳水	怪物:30863540白野猪8	地图:H204	X:7	Y:51 
[2024/8/20 18:56:23] 物品:太阳水	怪物:30863540白野猪8	地图:H204	X:7	Y:51 
[2024/8/20 18:56:23] 物品:太阳水	怪物:30863540白野猪8	地图:H204	X:7	Y:51 
[2024/8/20 18:56:23] 物品:太阳水	怪物:30863540白野猪8	地图:H204	X:7	Y:51 
[2024/8/20 18:56:23] 物品:太阳水	怪物:30863540白野猪8	地图:H204	X:7	Y:51 
[2024/8/20 18:56:23] 物品:太阳水	怪物:30863540白野猪8	地图:H204	X:7	Y:51 
[2024/8/20 18:56:23] 物品:金创药(中量)	怪物:30863540白野猪8	地图:H204	X:7	Y:51 
[2024/8/20 18:56:23] 物品:金创药(中量)	怪物:30863540白野猪8	地图:H204	X:7	Y:51 
[2024/8/20 18:56:23] 物品:金创药(中量)	怪物:30863540白野猪8	地图:H204	X:7	Y:51 
[2024/8/20 18:56:23] 物品:强效金创药	怪物:30863540白野猪8	地图:H204	X:7	Y:51 
[2024/8/20 18:56:23] 物品:强效金创药	怪物:30863540白野猪8	地图:H204	X:7	Y:51 
[2024/8/20 18:56:23] 物品:强效金创药	怪物:30863540白野猪8	地图:H204	X:7	Y:51 
[2024/8/20 18:56:23] 物品:魔法药(中量)	怪物:30863540白野猪8	地图:H204	X:7	Y:51 
[2024/8/20 18:56:23] 物品:魔法药(中量)	怪物:30863540白野猪8	地图:H204	X:7	Y:51 
[2024/8/20 18:56:23] 物品:魔法药(中量)	怪物:30863540白野猪8	地图:H204	X:7	Y:51 
[2024/8/20 18:56:23] 物品:强效魔法药	怪物:30863540白野猪8	地图:H204	X:7	Y:51 
[2024/8/20 18:56:23] 物品:强效魔法药	怪物:30863540白野猪8	地图:H204	X:7	Y:51 
[2024/8/20 18:56:23] 物品:强效魔法药	怪物:30863540白野猪8	地图:H204	X:7	Y:51 
[2024/8/20 18:56:23] 物品:强效金创药	怪物:30863540白野猪8	地图:H204	X:7	Y:51 
[2024/8/20 18:56:23] 物品:强效金创药	怪物:30863540白野猪8	地图:H204	X:7	Y:51 
[2024/8/20 18:56:23] 物品:强效金创药	怪物:30863540白野猪8	地图:H204	X:7	Y:51 
[2024/8/20 18:56:23] 物品:强效金创药	怪物:30863540白野猪8	地图:H204	X:7	Y:51 
[2024/8/20 18:56:23] 物品:强效金创药	怪物:30863540白野猪8	地图:H204	X:7	Y:51 
[2024/8/20 18:56:23] 物品:强效金创药	怪物:30863540白野猪8	地图:H204	X:7	Y:51 
[2024/8/20 18:56:23] 物品:强效魔法药	怪物:30863540白野猪8	地图:H204	X:7	Y:51 
[2024/8/20 18:56:23] 物品:强效魔法药	怪物:30863540白野猪8	地图:H204	X:7	Y:51 
[2024/8/20 18:56:23] 物品:强效魔法药	怪物:30863540白野猪8	地图:H204	X:7	Y:51 
[2024/8/20 18:56:23] 物品:强效魔法药	怪物:30863540白野猪8	地图:H204	X:7	Y:51 
[2024/8/20 18:56:23] 物品:强效魔法药	怪物:30863540白野猪8	地图:H204	X:7	Y:51 
[2024/8/20 18:56:23] 物品:强效魔法药	怪物:30863540白野猪8	地图:H204	X:7	Y:51 
[2024/8/20 18:56:23] 物品:幽灵手套	怪物:30863540白野猪8	地图:H204	X:7	Y:51 
[2024/8/20 18:56:23] 物品:辟邪手镯	怪物:30863540白野猪8	地图:H204	X:7	Y:51 
[2024/8/20 18:56:23] 物品:战神盔甲(女)	怪物:30863540白野猪8	地图:H204	X:7	Y:51 
[2024/8/20 18:56:29] 物品:太阳水	怪物:29CF8E90花吻蜘蛛8	地图:H009	X:131	Y:69 
[2024/8/20 18:56:29] 物品:强效金创药	怪物:29CF8E90花吻蜘蛛8	地图:H009	X:131	Y:69 
[2024/8/20 18:56:29] 物品:强效魔法药	怪物:29CF8E90花吻蜘蛛8	地图:H009	X:131	Y:69 
[2024/8/20 18:56:29] 物品:骷髅戒指	怪物:29CF8E90花吻蜘蛛8	地图:H009	X:131	Y:69 
[2024/8/20 18:56:31] 物品:恶魔长袍(女)	怪物:2946EB70祖玛弓箭手83	地图:H008	X:29	Y:65 
[2024/8/20 18:56:31] 物品:骷髅戒指	怪物:2946EB70祖玛弓箭手83	地图:H008	X:29	Y:65 
[2024/8/20 18:56:35] 物品:金创药(中量)	怪物:0861CD90天狼蜘蛛8	地图:H009	X:135	Y:68 
[2024/8/20 18:56:35] 物品:魔法药(中量)	怪物:0861CD90天狼蜘蛛8	地图:H009	X:135	Y:68 
[2024/8/20 18:56:35] 物品:珍珠戒指	怪物:0861CD90天狼蜘蛛8	地图:H009	X:135	Y:68 
[2024/8/20 18:56:39] 物品:太阳水	怪物:1CB5F050祖玛弓箭手83	地图:H008	X:34	Y:61 
[2024/8/20 18:56:52] 物品:强效太阳水	怪物:2DB53610祖玛弓箭手83	地图:H008	X:30	Y:59 
[2024/8/20 18:56:54] 物品:太阳水	怪物:29598870花吻蜘蛛8	地图:H009	X:147	Y:74 
[2024/8/20 18:56:54] 物品:强效金创药	怪物:29598870花吻蜘蛛8	地图:H009	X:147	Y:74 
[2024/8/20 18:56:54] 物品:强效魔法药	怪物:29598870花吻蜘蛛8	地图:H009	X:147	Y:74 
[2024/8/20 18:56:54] 物品:道士手镯	怪物:29598870花吻蜘蛛8	地图:H009	X:147	Y:74 
[2024/8/20 18:56:55] 物品:强效太阳水	怪物:29286940虹魔猪卫8	地图:H204	X:21	Y:75 
[2024/8/20 18:56:55] 物品:强效太阳水	怪物:29286940虹魔猪卫8	地图:H204	X:21	Y:75 
[2024/8/20 18:56:55] 物品:强效太阳水	怪物:29286940虹魔猪卫8	地图:H204	X:21	Y:75 
[2024/8/20 18:56:55] 物品:强效太阳水	怪物:29286940虹魔猪卫8	地图:H204	X:21	Y:75 
[2024/8/20 18:56:55] 物品:强效太阳水	怪物:29286940虹魔猪卫8	地图:H204	X:21	Y:75 
[2024/8/20 18:56:55] 物品:强效太阳水	怪物:29286940虹魔猪卫8	地图:H204	X:21	Y:75 
[2024/8/20 18:56:55] 物品:强效太阳水	怪物:29286940虹魔猪卫8	地图:H204	X:21	Y:75 
[2024/8/20 18:56:55] 物品:强效太阳水	怪物:29286940虹魔猪卫8	地图:H204	X:21	Y:75 
[2024/8/20 18:56:55] 物品:强效太阳水	怪物:29286940虹魔猪卫8	地图:H204	X:21	Y:75 
[2024/8/20 18:56:55] 物品:强效太阳水	怪物:29286940虹魔猪卫8	地图:H204	X:21	Y:75 
[2024/8/20 18:56:55] 物品:太阳水	怪物:29286940虹魔猪卫8	地图:H204	X:21	Y:75 
[2024/8/20 18:56:55] 物品:太阳水	怪物:29286940虹魔猪卫8	地图:H204	X:21	Y:75 
[2024/8/20 18:56:55] 物品:太阳水	怪物:29286940虹魔猪卫8	地图:H204	X:21	Y:75 
[2024/8/20 18:56:55] 物品:太阳水	怪物:29286940虹魔猪卫8	地图:H204	X:21	Y:75 
[2024/8/20 18:56:55] 物品:太阳水	怪物:29286940虹魔猪卫8	地图:H204	X:21	Y:75 
[2024/8/20 18:56:55] 物品:太阳水	怪物:29286940虹魔猪卫8	地图:H204	X:21	Y:75 
[2024/8/20 18:56:55] 物品:太阳水	怪物:29286940虹魔猪卫8	地图:H204	X:21	Y:75 
[2024/8/20 18:56:55] 物品:太阳水	怪物:29286940虹魔猪卫8	地图:H204	X:21	Y:75 
[2024/8/20 18:56:55] 物品:太阳水	怪物:29286940虹魔猪卫8	地图:H204	X:21	Y:75 
[2024/8/20 18:56:55] 物品:太阳水	怪物:29286940虹魔猪卫8	地图:H204	X:21	Y:75 
[2024/8/20 18:56:55] 物品:金创药(中量)	怪物:29286940虹魔猪卫8	地图:H204	X:21	Y:75 
[2024/8/20 18:56:55] 物品:金创药(中量)	怪物:29286940虹魔猪卫8	地图:H204	X:21	Y:75 
[2024/8/20 18:56:55] 物品:金创药(中量)	怪物:29286940虹魔猪卫8	地图:H204	X:21	Y:75 
[2024/8/20 18:56:55] 物品:强效金创药	怪物:29286940虹魔猪卫8	地图:H204	X:21	Y:75 
[2024/8/20 18:56:55] 物品:强效金创药	怪物:29286940虹魔猪卫8	地图:H204	X:21	Y:75 
[2024/8/20 18:56:55] 物品:强效金创药	怪物:29286940虹魔猪卫8	地图:H204	X:21	Y:75 
[2024/8/20 18:56:55] 物品:魔法药(中量)	怪物:29286940虹魔猪卫8	地图:H204	X:21	Y:75 
[2024/8/20 18:56:55] 物品:魔法药(中量)	怪物:29286940虹魔猪卫8	地图:H204	X:21	Y:75 
[2024/8/20 18:56:55] 物品:魔法药(中量)	怪物:29286940虹魔猪卫8	地图:H204	X:21	Y:75 
[2024/8/20 18:56:55] 物品:强效魔法药	怪物:29286940虹魔猪卫8	地图:H204	X:21	Y:75 
[2024/8/20 18:56:55] 物品:强效魔法药	怪物:29286940虹魔猪卫8	地图:H204	X:21	Y:75 
[2024/8/20 18:56:55] 物品:强效魔法药	怪物:29286940虹魔猪卫8	地图:H204	X:21	Y:75 
[2024/8/20 18:56:55] 物品:强效金创药	怪物:29286940虹魔猪卫8	地图:H204	X:21	Y:75 
[2024/8/20 18:56:55] 物品:强效金创药	怪物:29286940虹魔猪卫8	地图:H204	X:21	Y:75 
[2024/8/20 18:56:55] 物品:强效金创药	怪物:29286940虹魔猪卫8	地图:H204	X:21	Y:75 
[2024/8/20 18:56:55] 物品:强效金创药	怪物:29286940虹魔猪卫8	地图:H204	X:21	Y:75 
[2024/8/20 18:56:55] 物品:强效金创药	怪物:29286940虹魔猪卫8	地图:H204	X:21	Y:75 
[2024/8/20 18:56:55] 物品:强效金创药	怪物:29286940虹魔猪卫8	地图:H204	X:21	Y:75 
[2024/8/20 18:56:55] 物品:强效魔法药	怪物:29286940虹魔猪卫8	地图:H204	X:21	Y:75 
[2024/8/20 18:56:55] 物品:强效魔法药	怪物:29286940虹魔猪卫8	地图:H204	X:21	Y:75 
