[2024/8/17 9:0:3] 物品:金创药(小量)	怪物:19EB4E70僵尸3	地图:D401	X:19	Y:147 
[2024/8/17 9:51:46] 物品:魔法药(小量)	怪物:308857F0骷髅0	地图:D002	X:59	Y:248 
[2024/8/17 9:51:46] 物品:魔法药(小量)	怪物:308857F0骷髅0	地图:D002	X:59	Y:248 
[2024/8/17 9:51:46] 物品:魔法药(小量)	怪物:308857F0骷髅0	地图:D002	X:59	Y:248 
[2024/8/17 9:51:55] 物品:金创药(小量)	怪物:19CD6BD0僵尸4	地图:D406	X:100	Y:143 
[2024/8/17 9:51:57] 物品:魔法药(小量)	怪物:1CA232E0僵尸5	地图:D422	X:335	Y:363 
[2024/8/17 9:52:0] 物品:金创药(小量)	怪物:1C3C09B0僵尸5	地图:D415	X:28	Y:75 
[2024/8/17 9:52:3] 物品:青铜剑	怪物:18E0A500骷髅战士0	地图:D001	X:186	Y:110 
[2024/8/17 9:52:3] 物品:银手镯	怪物:18E0A500骷髅战士0	地图:D001	X:186	Y:110 
[2024/8/17 9:52:3] 物品:金创药(中量)	怪物:18E0A500骷髅战士0	地图:D001	X:186	Y:110 
[2024/8/17 9:52:3] 物品:金创药(中量)	怪物:18E0A500骷髅战士0	地图:D001	X:186	Y:110 
[2024/8/17 9:52:3] 物品:金创药(中量)	怪物:18E0A500骷髅战士0	地图:D001	X:186	Y:110 
[2024/8/17 9:52:3] 物品:金创药(中量)	怪物:18E0A500骷髅战士0	地图:D001	X:186	Y:110 
[2024/8/17 9:52:3] 物品:魔法药(中量)	怪物:18E0A500骷髅战士0	地图:D001	X:186	Y:110 
[2024/8/17 9:52:3] 物品:魔法药(中量)	怪物:18E0A500骷髅战士0	地图:D001	X:186	Y:110 
[2024/8/17 9:52:3] 物品:魔法药(中量)	怪物:18E0A500骷髅战士0	地图:D001	X:186	Y:110 
[2024/8/17 9:52:3] 物品:魔法药(中量)	怪物:18E0A500骷髅战士0	地图:D001	X:186	Y:110 
[2024/8/17 9:52:8] 物品:金创药(小量)	怪物:1C3D2A20僵尸5	地图:D415	X:35	Y:63 
[2024/8/17 9:52:14] 物品:魔法药(小量)	怪物:236CE9C0稻草人	地图:0	X:340	Y:548 
[2024/8/17 9:52:18] 物品:魔法药(小量)	怪物:183B3B70骷髅战士	地图:D001	X:141	Y:36 
[2024/8/17 9:52:19] 物品:MP强化药水	怪物:29A5D2D0骷髅战士	地图:D001	X:178	Y:111 
[2024/8/17 9:52:24] 物品:基本剑术	怪物:1CA7E9C0僵尸5	地图:D422	X:337	Y:363 
[2024/8/17 9:52:31] 物品:金创药(中量)	怪物:29C1BCE0骷髅战将	地图:D002	X:199	Y:279 
[2024/8/17 9:52:31] 物品:魔法药(小量)	怪物:0D6A9100僵尸4	地图:D406	X:57	Y:133 
[2024/8/17 9:52:43] 物品:金创药(小量)	怪物:184C32E0骷髅战士	地图:D001	X:146	Y:32 
[2024/8/17 9:52:43] 物品:黑檀项链	怪物:184C32E0骷髅战士	地图:D001	X:146	Y:32 
[2024/8/17 9:52:44] 物品:魔法药(小量)	怪物:284459E0僵尸4	地图:D422	X:327	Y:371 
[2024/8/17 9:52:53] 物品:短剑	怪物:192FD790骷髅	地图:D001	X:177	Y:136 
[2024/8/17 9:52:53] 物品:青铜剑	怪物:192FD790骷髅	地图:D001	X:177	Y:136 
[2024/8/17 9:52:54] 物品:魔法药(小量)	怪物:30D77B00僵尸5	地图:D415	X:48	Y:40 
[2024/8/17 9:52:56] 物品:强效太阳水	怪物:30ADB460尸王8	地图:H001	X:63	Y:104 
[2024/8/17 9:52:56] 物品:强效太阳水	怪物:30ADB460尸王8	地图:H001	X:63	Y:104 
[2024/8/17 9:52:56] 物品:强效太阳水	怪物:30ADB460尸王8	地图:H001	X:63	Y:104 
[2024/8/17 9:52:56] 物品:强效太阳水	怪物:30ADB460尸王8	地图:H001	X:63	Y:104 
[2024/8/17 9:52:56] 物品:强效太阳水	怪物:30ADB460尸王8	地图:H001	X:63	Y:104 
[2024/8/17 9:52:56] 物品:强效金创药	怪物:30ADB460尸王8	地图:H001	X:63	Y:104 
[2024/8/17 9:52:56] 物品:强效金创药	怪物:30ADB460尸王8	地图:H001	X:63	Y:104 
[2024/8/17 9:52:56] 物品:强效魔法药	怪物:30ADB460尸王8	地图:H001	X:63	Y:104 
[2024/8/17 9:52:56] 物品:强效魔法药	怪物:30ADB460尸王8	地图:H001	X:63	Y:104 
[2024/8/17 9:52:56] 物品:珊瑚戒指	怪物:30ADB460尸王8	地图:H001	X:63	Y:104 
[2024/8/17 9:52:56] 物品:黑檀手镯	怪物:30ADB460尸王8	地图:H001	X:63	Y:104 
[2024/8/17 9:52:56] 物品:魔力手镯	怪物:30ADB460尸王8	地图:H001	X:63	Y:104 
[2024/8/17 9:52:56] 物品:野蛮冲撞	怪物:30ADB460尸王8	地图:H001	X:63	Y:104 
[2024/8/17 9:52:57] 物品:金创药(小量)	怪物:195AE460僵尸4	地图:D406	X:53	Y:130 
[2024/8/17 9:53:0] 物品:魔法药(小量)	怪物:30336070僵尸5	地图:D415	X:47	Y:38 
[2024/8/17 9:53:1] 物品:金创药(小量)	怪物:1C85DFA0僵尸5	地图:D422	X:320	Y:368 
[2024/8/17 9:53:6] 物品:太阳水	怪物:1EFBEA60黑色恶蛆8	地图:H001	X:65	Y:103 
[2024/8/17 9:53:9] 物品:魔法药(小量)	怪物:0398F5D0僵尸5	地图:D415	X:48	Y:38 
[2024/8/17 9:53:10] 物品:金创药(小量)	怪物:2379CFE0僵尸4	地图:D406	X:55	Y:122 
[2024/8/17 9:53:10] 物品:魔法药(小量)	怪物:1C93D390僵尸4	地图:D422	X:321	Y:365 
[2024/8/17 9:53:12] 物品:金创药(小量)	怪物:0D5D20B0骷髅战士	地图:D003	X:216	Y:265 
[2024/8/17 9:53:13] 物品:金创药(小量)	怪物:05DBEEA0僵尸5	地图:D415	X:47	Y:38 
[2024/8/17 9:53:20] 物品:金创药(小量)	怪物:057B4E70山洞蝙蝠	地图:D003	X:220	Y:272 
[2024/8/17 9:53:21] 物品:金创药(小量)	怪物:1C87DC70僵尸4	地图:D422	X:311	Y:364 
[2024/8/17 9:53:22] 物品:金创药(小量)	怪物:1C1E9600骷髅战士	地图:D003	X:218	Y:273 
[2024/8/17 9:53:28] 物品:金创药(小量)	怪物:2379CFE0僵尸4	地图:D406	X:55	Y:122 
[2024/8/17 9:53:40] 物品:金创药(小量)	怪物:2379CFE0僵尸4	地图:D406	X:54	Y:121 
[2024/8/17 9:53:41] 物品:蓝色水晶戒指	怪物:18608BA0骷髅	地图:D003	X:232	Y:274 
[2024/8/17 9:53:42] 物品:魔法药(小量)	怪物:0D923840僵尸4	地图:D422	X:314	Y:352 
[2024/8/17 9:53:43] 物品:银手镯	怪物:190C04D0骷髅战士	地图:D002	X:159	Y:261 
[2024/8/17 9:53:47] 物品:魔法力药水	怪物:19023420骷髅	地图:D002	X:80	Y:197 
[2024/8/17 9:53:50] 物品:金创药(小量)	怪物:29BB5040山洞蝙蝠	地图:D003	X:233	Y:283 
[2024/8/17 9:53:52] 物品:金创药(小量)	怪物:17B67900僵尸5	地图:H201	X:111	Y:137 
[2024/8/17 9:53:53] 物品:大火球	怪物:279F5040恶灵尸王	地图:H201	X:110	Y:134 
[2024/8/17 9:53:54] 物品:玻璃戒指	怪物:1894D230骷髅战士0	地图:D002	X:148	Y:253 
[2024/8/17 9:53:54] 物品:金创药(中量)	怪物:1894D230骷髅战士0	地图:D002	X:148	Y:253 
[2024/8/17 9:53:54] 物品:金创药(中量)	怪物:1894D230骷髅战士0	地图:D002	X:148	Y:253 
[2024/8/17 9:53:54] 物品:金创药(中量)	怪物:1894D230骷髅战士0	地图:D002	X:148	Y:253 
[2024/8/17 9:53:54] 物品:金创药(中量)	怪物:1894D230骷髅战士0	地图:D002	X:148	Y:253 
[2024/8/17 9:53:54] 物品:魔法药(中量)	怪物:1894D230骷髅战士0	地图:D002	X:148	Y:253 
[2024/8/17 9:53:54] 物品:魔法药(中量)	怪物:1894D230骷髅战士0	地图:D002	X:148	Y:253 
[2024/8/17 9:53:54] 物品:魔法药(中量)	怪物:1894D230骷髅战士0	地图:D002	X:148	Y:253 
[2024/8/17 9:53:54] 物品:魔法药(中量)	怪物:1894D230骷髅战士0	地图:D002	X:148	Y:253 
[2024/8/17 9:53:54] 物品:轻型盔甲(女)	怪物:286B6190骷髅战将0	地图:D003	X:234	Y:283 
[2024/8/17 9:53:54] 物品:金创药(中量)	怪物:286B6190骷髅战将0	地图:D003	X:234	Y:283 
[2024/8/17 9:53:54] 物品:金创药(中量)	怪物:286B6190骷髅战将0	地图:D003	X:234	Y:283 
[2024/8/17 9:53:54] 物品:金创药(中量)	怪物:286B6190骷髅战将0	地图:D003	X:234	Y:283 
[2024/8/17 9:53:54] 物品:金创药(中量)	怪物:286B6190骷髅战将0	地图:D003	X:234	Y:283 
[2024/8/17 9:53:54] 物品:魔法药(中量)	怪物:286B6190骷髅战将0	地图:D003	X:234	Y:283 
[2024/8/17 9:53:54] 物品:魔法药(中量)	怪物:286B6190骷髅战将0	地图:D003	X:234	Y:283 
[2024/8/17 9:53:54] 物品:魔法药(中量)	怪物:286B6190骷髅战将0	地图:D003	X:234	Y:283 
[2024/8/17 9:53:54] 物品:魔法药(中量)	怪物:286B6190骷髅战将0	地图:D003	X:234	Y:283 
[2024/8/17 9:53:55] 物品:金创药(小量)	怪物:31E42BC0僵尸4	地图:D422	X:314	Y:352 
[2024/8/17 9:53:59] 物品:小手镯	怪物:30882B90掷斧骷髅0	地图:D002	X:67	Y:196 
[2024/8/17 9:53:59] 物品:金创药(中量)	怪物:30882B90掷斧骷髅0	地图:D002	X:67	Y:196 
[2024/8/17 9:53:59] 物品:金创药(中量)	怪物:30882B90掷斧骷髅0	地图:D002	X:67	Y:196 
[2024/8/17 9:53:59] 物品:金创药(中量)	怪物:30882B90掷斧骷髅0	地图:D002	X:67	Y:196 
[2024/8/17 9:53:59] 物品:金创药(中量)	怪物:30882B90掷斧骷髅0	地图:D002	X:67	Y:196 
[2024/8/17 9:53:59] 物品:魔法药(中量)	怪物:30882B90掷斧骷髅0	地图:D002	X:67	Y:196 
[2024/8/17 9:53:59] 物品:魔法药(中量)	怪物:30882B90掷斧骷髅0	地图:D002	X:67	Y:196 
[2024/8/17 9:53:59] 物品:魔法药(中量)	怪物:30882B90掷斧骷髅0	地图:D002	X:67	Y:196 
[2024/8/17 9:53:59] 物品:魔法药(中量)	怪物:30882B90掷斧骷髅0	地图:D002	X:67	Y:196 
[2024/8/17 9:53:59] 物品:金创药(小量)	怪物:1C8955A0僵尸4	地图:D422	X:315	Y:353 
[2024/8/17 9:54:5] 物品:隐身术	怪物:30D0ED10恶灵尸王	地图:H201	X:111	Y:140 
[2024/8/17 9:54:5] 物品:地狱火	怪物:30D0ED10恶灵尸王	地图:H201	X:111	Y:140 
[2024/8/17 9:54:8] 物品:金创药(小量)	怪物:18432E20僵尸4	地图:D422	X:318	Y:343 
[2024/8/17 9:54:12] 物品:金创药(小量)	怪物:0D6A9100僵尸4	地图:D406	X:55	Y:131 
[2024/8/17 9:54:17] 物品:金创药(小量)	怪物:1C3B4200僵尸5	地图:D415	X:63	Y:38 
[2024/8/17 9:54:21] 物品:金创药(中量)	怪物:29AD49B0骷髅战将0	地图:D003	X:236	Y:286 
[2024/8/17 9:54:21] 物品:金创药(中量)	怪物:29AD49B0骷髅战将0	地图:D003	X:236	Y:286 
[2024/8/17 9:54:21] 物品:金创药(中量)	怪物:29AD49B0骷髅战将0	地图:D003	X:236	Y:286 
[2024/8/17 9:54:21] 物品:金创药(中量)	怪物:29AD49B0骷髅战将0	地图:D003	X:236	Y:286 
[2024/8/17 9:54:21] 物品:魔法药(中量)	怪物:29AD49B0骷髅战将0	地图:D003	X:236	Y:286 
[2024/8/17 9:54:21] 物品:魔法药(中量)	怪物:29AD49B0骷髅战将0	地图:D003	X:236	Y:286 
[2024/8/17 9:54:21] 物品:魔法药(中量)	怪物:29AD49B0骷髅战将0	地图:D003	X:236	Y:286 
[2024/8/17 9:54:21] 物品:魔法药(中量)	怪物:29AD49B0骷髅战将0	地图:D003	X:236	Y:286 
[2024/8/17 9:54:28] 物品:金创药(中量)	怪物:1828C950骷髅战士0	地图:D003	X:242	Y:290 
[2024/8/17 9:54:28] 物品:金创药(中量)	怪物:1828C950骷髅战士0	地图:D003	X:242	Y:290 
[2024/8/17 9:54:28] 物品:金创药(中量)	怪物:1828C950骷髅战士0	地图:D003	X:242	Y:290 
[2024/8/17 9:54:28] 物品:金创药(中量)	怪物:1828C950骷髅战士0	地图:D003	X:242	Y:290 
[2024/8/17 9:54:28] 物品:魔法药(中量)	怪物:1828C950骷髅战士0	地图:D003	X:242	Y:290 
[2024/8/17 9:54:28] 物品:魔法药(中量)	怪物:1828C950骷髅战士0	地图:D003	X:242	Y:290 
[2024/8/17 9:54:28] 物品:魔法药(中量)	怪物:1828C950骷髅战士0	地图:D003	X:242	Y:290 
[2024/8/17 9:54:28] 物品:魔法药(中量)	怪物:1828C950骷髅战士0	地图:D003	X:242	Y:290 
[2024/8/17 9:54:32] 物品:灵魂火符	怪物:1BD966F0僵尸1	地图:D406	X:57	Y:144 
[2024/8/17 9:54:32] 物品:魔法药(小量)	怪物:2282AC10稻草人	地图:0	X:650	Y:647 
[2024/8/17 9:54:34] 物品:金创药(小量)	怪物:1C3B4200僵尸5	地图:D415	X:63	Y:38 
[2024/8/17 9:54:34] 物品:太阳水	怪物:1C3B4200僵尸5	地图:D415	X:63	Y:38 
[2024/8/17 9:54:35] 物品:短剑	怪物:1E132FD0骷髅战将	地图:D003	X:241	Y:290 
[2024/8/17 9:54:36] 物品:魔法药(小量)	怪物:17FD5350山洞蝙蝠	地图:D002	X:94	Y:225 
[2024/8/17 9:54:39] 物品:金创药(小量)	怪物:1C3AFF70僵尸5	地图:D415	X:64	Y:38 
[2024/8/17 9:54:42] 物品:魔法药(小量)	怪物:1C3B4200僵尸5	地图:D415	X:63	Y:38 
[2024/8/17 9:54:44] 物品:太阳水	怪物:28762210黑野猪8	地图:H002	X:236	Y:357 
[2024/8/17 9:54:44] 物品:金创药(小量)	怪物:182A6710山洞蝙蝠	地图:D002	X:137	Y:213 
[2024/8/17 9:54:44] 物品:魔法药(小量)	怪物:182A6710山洞蝙蝠	地图:D002	X:137	Y:213 
[2024/8/17 9:54:48] 物品:太阳水	怪物:1CA33D20僵尸5	地图:D422	X:288	Y:312 
[2024/8/17 9:54:50] 物品:铁剑	怪物:28A31910骷髅战将	地图:D003	X:238	Y:296 
[2024/8/17 9:54:50] 物品:青铜斧	怪物:28A31910骷髅战将	地图:D003	X:238	Y:296 
[2024/8/17 9:54:50] 物品:魔法头盔	怪物:30A7CF80骷髅战士0	地图:D001	X:162	Y:94 
[2024/8/17 9:54:50] 物品:金创药(中量)	怪物:30A7CF80骷髅战士0	地图:D001	X:162	Y:94 
[2024/8/17 9:54:50] 物品:金创药(中量)	怪物:30A7CF80骷髅战士0	地图:D001	X:162	Y:94 
[2024/8/17 9:54:50] 物品:金创药(中量)	怪物:30A7CF80骷髅战士0	地图:D001	X:162	Y:94 
[2024/8/17 9:54:50] 物品:金创药(中量)	怪物:30A7CF80骷髅战士0	地图:D001	X:162	Y:94 
[2024/8/17 9:54:50] 物品:魔法药(中量)	怪物:30A7CF80骷髅战士0	地图:D001	X:162	Y:94 
[2024/8/17 9:54:50] 物品:魔法药(中量)	怪物:30A7CF80骷髅战士0	地图:D001	X:162	Y:94 
[2024/8/17 9:54:50] 物品:魔法药(中量)	怪物:30A7CF80骷髅战士0	地图:D001	X:162	Y:94 
[2024/8/17 9:54:50] 物品:魔法药(中量)	怪物:30A7CF80骷髅战士0	地图:D001	X:162	Y:94 
[2024/8/17 9:55:1] 物品:古铜戒指	怪物:0D6A7AD0稻草人	地图:0	X:651	Y:658 
[2024/8/17 9:55:6] 物品:金创药(小量)	怪物:1C3D4050僵尸5	地图:D415	X:82	Y:53 
[2024/8/17 9:55:8] 物品:施毒术	怪物:1C8714C0僵尸4	地图:D422	X:297	Y:304 
[2024/8/17 9:55:18] 物品:金创药(小量)	怪物:234935D0骷髅战士	地图:D002	X:149	Y:174 
[2024/8/17 9:55:23] 物品:魔法药(小量)	怪物:1C410F10僵尸5	地图:D416	X:58	Y:20 
[2024/8/17 9:55:23] 物品:太阳水	怪物:1C410F10僵尸5	地图:D416	X:58	Y:20 
[2024/8/17 9:55:24] 物品:金创药(小量)	怪物:1D7529E0骷髅战士	地图:D001	X:185	Y:90 
[2024/8/17 9:55:26] 物品:强效太阳水	怪物:27F9CE30白野猪8	地图:H204	X:69	Y:76 
[2024/8/17 9:55:26] 物品:强效太阳水	怪物:27F9CE30白野猪8	地图:H204	X:69	Y:76 
[2024/8/17 9:55:26] 物品:强效太阳水	怪物:27F9CE30白野猪8	地图:H204	X:69	Y:76 
[2024/8/17 9:55:26] 物品:强效太阳水	怪物:27F9CE30白野猪8	地图:H204	X:69	Y:76 
[2024/8/17 9:55:26] 物品:强效太阳水	怪物:27F9CE30白野猪8	地图:H204	X:69	Y:76 
[2024/8/17 9:55:26] 物品:强效太阳水	怪物:27F9CE30白野猪8	地图:H204	X:69	Y:76 
[2024/8/17 9:55:26] 物品:强效太阳水	怪物:27F9CE30白野猪8	地图:H204	X:69	Y:76 
[2024/8/17 9:55:26] 物品:强效太阳水	怪物:27F9CE30白野猪8	地图:H204	X:69	Y:76 
[2024/8/17 9:55:26] 物品:强效太阳水	怪物:27F9CE30白野猪8	地图:H204	X:69	Y:76 
[2024/8/17 9:55:26] 物品:强效太阳水	怪物:27F9CE30白野猪8	地图:H204	X:69	Y:76 
[2024/8/17 9:55:26] 物品:太阳水	怪物:27F9CE30白野猪8	地图:H204	X:69	Y:76 
[2024/8/17 9:55:26] 物品:太阳水	怪物:27F9CE30白野猪8	地图:H204	X:69	Y:76 
[2024/8/17 9:55:26] 物品:太阳水	怪物:27F9CE30白野猪8	地图:H204	X:69	Y:76 
[2024/8/17 9:55:26] 物品:太阳水	怪物:27F9CE30白野猪8	地图:H204	X:69	Y:76 
[2024/8/17 9:55:26] 物品:太阳水	怪物:27F9CE30白野猪8	地图:H204	X:69	Y:76 
[2024/8/17 9:55:26] 物品:太阳水	怪物:27F9CE30白野猪8	地图:H204	X:69	Y:76 
[2024/8/17 9:55:26] 物品:太阳水	怪物:27F9CE30白野猪8	地图:H204	X:69	Y:76 
[2024/8/17 9:55:26] 物品:太阳水	怪物:27F9CE30白野猪8	地图:H204	X:69	Y:76 
[2024/8/17 9:55:26] 物品:太阳水	怪物:27F9CE30白野猪8	地图:H204	X:69	Y:76 
[2024/8/17 9:55:26] 物品:太阳水	怪物:27F9CE30白野猪8	地图:H204	X:69	Y:76 
[2024/8/17 9:55:26] 物品:金创药(中量)	怪物:27F9CE30白野猪8	地图:H204	X:69	Y:76 
[2024/8/17 9:55:26] 物品:金创药(中量)	怪物:27F9CE30白野猪8	地图:H204	X:69	Y:76 
[2024/8/17 9:55:26] 物品:金创药(中量)	怪物:27F9CE30白野猪8	地图:H204	X:69	Y:76 
[2024/8/17 9:55:26] 物品:强效金创药	怪物:27F9CE30白野猪8	地图:H204	X:69	Y:76 
[2024/8/17 9:55:26] 物品:强效金创药	怪物:27F9CE30白野猪8	地图:H204	X:69	Y:76 
[2024/8/17 9:55:26] 物品:强效金创药	怪物:27F9CE30白野猪8	地图:H204	X:69	Y:76 
[2024/8/17 9:55:26] 物品:魔法药(中量)	怪物:27F9CE30白野猪8	地图:H204	X:69	Y:76 
[2024/8/17 9:55:26] 物品:魔法药(中量)	怪物:27F9CE30白野猪8	地图:H204	X:69	Y:76 
[2024/8/17 9:55:26] 物品:魔法药(中量)	怪物:27F9CE30白野猪8	地图:H204	X:69	Y:76 
[2024/8/17 9:55:26] 物品:强效魔法药	怪物:27F9CE30白野猪8	地图:H204	X:69	Y:76 
[2024/8/17 9:55:26] 物品:强效魔法药	怪物:27F9CE30白野猪8	地图:H204	X:69	Y:76 
[2024/8/17 9:55:26] 物品:强效魔法药	怪物:27F9CE30白野猪8	地图:H204	X:69	Y:76 
[2024/8/17 9:55:26] 物品:强效金创药	怪物:27F9CE30白野猪8	地图:H204	X:69	Y:76 
[2024/8/17 9:55:26] 物品:强效金创药	怪物:27F9CE30白野猪8	地图:H204	X:69	Y:76 
[2024/8/17 9:55:26] 物品:强效金创药	怪物:27F9CE30白野猪8	地图:H204	X:69	Y:76 
[2024/8/17 9:55:26] 物品:强效金创药	怪物:27F9CE30白野猪8	地图:H204	X:69	Y:76 
[2024/8/17 9:55:26] 物品:强效金创药	怪物:27F9CE30白野猪8	地图:H204	X:69	Y:76 
[2024/8/17 9:55:26] 物品:强效金创药	怪物:27F9CE30白野猪8	地图:H204	X:69	Y:76 
[2024/8/17 9:55:26] 物品:强效魔法药	怪物:27F9CE30白野猪8	地图:H204	X:69	Y:76 
[2024/8/17 9:55:26] 物品:强效魔法药	怪物:27F9CE30白野猪8	地图:H204	X:69	Y:76 
[2024/8/17 9:55:26] 物品:强效魔法药	怪物:27F9CE30白野猪8	地图:H204	X:69	Y:76 
[2024/8/17 9:55:26] 物品:强效魔法药	怪物:27F9CE30白野猪8	地图:H204	X:69	Y:76 
[2024/8/17 9:55:26] 物品:强效魔法药	怪物:27F9CE30白野猪8	地图:H204	X:69	Y:76 
[2024/8/17 9:55:26] 物品:强效魔法药	怪物:27F9CE30白野猪8	地图:H204	X:69	Y:76 
[2024/8/17 9:55:26] 物品:魔法手镯	怪物:27F9CE30白野猪8	地图:H204	X:69	Y:76 
[2024/8/17 9:55:29] 物品:金创药(小量)	怪物:1C916650僵尸4	地图:D422	X:299	Y:285 
[2024/8/17 9:55:29] 物品:魔法药(小量)	怪物:1C916650僵尸4	地图:D422	X:299	Y:285 
[2024/8/17 9:55:32] 物品:六角戒指	怪物:1A397C80骷髅战士	地图:D002	X:140	Y:169 
[2024/8/17 9:55:33] 物品:魔法药(小量)	怪物:05484FA0骷髅战士	地图:D003	X:234	Y:301 
[2024/8/17 9:55:41] 物品:魔法药(小量)	怪物:03A03C10僵尸4	地图:D406	X:68	Y:148 
[2024/8/17 9:55:41] 物品:魔法药(小量)	怪物:1C2D2540稻草人	地图:0	X:665	Y:649 
[2024/8/17 9:55:48] 物品:金创药(小量)	怪物:1C3D82E0僵尸5	地图:D415	X:65	Y:23 
[2024/8/17 9:55:50] 物品:玻璃戒指	怪物:19201B00骷髅	地图:D001	X:285	Y:34 
[2024/8/17 9:55:53] 物品:强效太阳水	怪物:27FB73C0虹魔蝎卫8	地图:H204	X:67	Y:78 
[2024/8/17 9:55:53] 物品:强效太阳水	怪物:27FB73C0虹魔蝎卫8	地图:H204	X:67	Y:78 
[2024/8/17 9:55:53] 物品:强效太阳水	怪物:27FB73C0虹魔蝎卫8	地图:H204	X:67	Y:78 
[2024/8/17 9:55:53] 物品:强效太阳水	怪物:27FB73C0虹魔蝎卫8	地图:H204	X:67	Y:78 
[2024/8/17 9:55:53] 物品:强效太阳水	怪物:27FB73C0虹魔蝎卫8	地图:H204	X:67	Y:78 
[2024/8/17 9:55:53] 物品:强效太阳水	怪物:27FB73C0虹魔蝎卫8	地图:H204	X:67	Y:78 
[2024/8/17 9:55:53] 物品:强效太阳水	怪物:27FB73C0虹魔蝎卫8	地图:H204	X:67	Y:78 
[2024/8/17 9:55:53] 物品:强效太阳水	怪物:27FB73C0虹魔蝎卫8	地图:H204	X:67	Y:78 
[2024/8/17 9:55:53] 物品:强效太阳水	怪物:27FB73C0虹魔蝎卫8	地图:H204	X:67	Y:78 
[2024/8/17 9:55:53] 物品:强效太阳水	怪物:27FB73C0虹魔蝎卫8	地图:H204	X:67	Y:78 
[2024/8/17 9:55:53] 物品:太阳水	怪物:27FB73C0虹魔蝎卫8	地图:H204	X:67	Y:78 
[2024/8/17 9:55:53] 物品:太阳水	怪物:27FB73C0虹魔蝎卫8	地图:H204	X:67	Y:78 
[2024/8/17 9:55:53] 物品:太阳水	怪物:27FB73C0虹魔蝎卫8	地图:H204	X:67	Y:78 
[2024/8/17 9:55:53] 物品:太阳水	怪物:27FB73C0虹魔蝎卫8	地图:H204	X:67	Y:78 
[2024/8/17 9:55:53] 物品:太阳水	怪物:27FB73C0虹魔蝎卫8	地图:H204	X:67	Y:78 
[2024/8/17 9:55:53] 物品:太阳水	怪物:27FB73C0虹魔蝎卫8	地图:H204	X:67	Y:78 
[2024/8/17 9:55:53] 物品:太阳水	怪物:27FB73C0虹魔蝎卫8	地图:H204	X:67	Y:78 
[2024/8/17 9:55:53] 物品:太阳水	怪物:27FB73C0虹魔蝎卫8	地图:H204	X:67	Y:78 
[2024/8/17 9:55:53] 物品:太阳水	怪物:27FB73C0虹魔蝎卫8	地图:H204	X:67	Y:78 
[2024/8/17 9:55:53] 物品:太阳水	怪物:27FB73C0虹魔蝎卫8	地图:H204	X:67	Y:78 
[2024/8/17 9:55:53] 物品:强效金创药	怪物:27FB73C0虹魔蝎卫8	地图:H204	X:67	Y:78 
[2024/8/17 9:55:53] 物品:强效金创药	怪物:27FB73C0虹魔蝎卫8	地图:H204	X:67	Y:78 
[2024/8/17 9:55:53] 物品:强效金创药	怪物:27FB73C0虹魔蝎卫8	地图:H204	X:67	Y:78 
[2024/8/17 9:55:53] 物品:强效金创药	怪物:27FB73C0虹魔蝎卫8	地图:H204	X:67	Y:78 
[2024/8/17 9:55:53] 物品:强效金创药	怪物:27FB73C0虹魔蝎卫8	地图:H204	X:67	Y:78 
[2024/8/17 9:55:53] 物品:强效金创药	怪物:27FB73C0虹魔蝎卫8	地图:H204	X:67	Y:78 
[2024/8/17 9:55:53] 物品:强效金创药	怪物:27FB73C0虹魔蝎卫8	地图:H204	X:67	Y:78 
[2024/8/17 9:55:53] 物品:强效金创药	怪物:27FB73C0虹魔蝎卫8	地图:H204	X:67	Y:78 
[2024/8/17 9:55:53] 物品:强效金创药	怪物:27FB73C0虹魔蝎卫8	地图:H204	X:67	Y:78 
[2024/8/17 9:55:53] 物品:强效金创药	怪物:27FB73C0虹魔蝎卫8	地图:H204	X:67	Y:78 
[2024/8/17 9:55:53] 物品:强效魔法药	怪物:27FB73C0虹魔蝎卫8	地图:H204	X:67	Y:78 
[2024/8/17 9:55:53] 物品:强效魔法药	怪物:27FB73C0虹魔蝎卫8	地图:H204	X:67	Y:78 
[2024/8/17 9:55:53] 物品:强效魔法药	怪物:27FB73C0虹魔蝎卫8	地图:H204	X:67	Y:78 
[2024/8/17 9:55:53] 物品:强效魔法药	怪物:27FB73C0虹魔蝎卫8	地图:H204	X:67	Y:78 
[2024/8/17 9:55:53] 物品:强效魔法药	怪物:27FB73C0虹魔蝎卫8	地图:H204	X:67	Y:78 
[2024/8/17 9:55:53] 物品:强效魔法药	怪物:27FB73C0虹魔蝎卫8	地图:H204	X:67	Y:78 
[2024/8/17 9:55:53] 物品:强效魔法药	怪物:27FB73C0虹魔蝎卫8	地图:H204	X:67	Y:78 
[2024/8/17 9:55:53] 物品:强效魔法药	怪物:27FB73C0虹魔蝎卫8	地图:H204	X:67	Y:78 
[2024/8/17 9:55:53] 物品:强效魔法药	怪物:27FB73C0虹魔蝎卫8	地图:H204	X:67	Y:78 
[2024/8/17 9:55:53] 物品:强效魔法药	怪物:27FB73C0虹魔蝎卫8	地图:H204	X:67	Y:78 
[2024/8/17 9:56:0] 物品:魔法药(小量)	怪物:1C3C4C40僵尸5	地图:D415	X:63	Y:23 
[2024/8/17 9:56:4] 物品:金创药(小量)	怪物:03B043B0僵尸4	地图:D406	X:74	Y:151 
[2024/8/17 9:56:7] 物品:金创药(中量)	怪物:2F937B70骷髅战将	地图:D003	X:221	Y:304 
