[2024/8/20 2:0:4] 物品:强效魔法药	怪物:2751D010魔龙刀兵	地图:66	X:197	Y:117 
[2024/8/20 2:57:23] 物品:强效金创药	怪物:2EBA42C0重装使者	地图:H204	X:69	Y:69 
[2024/8/20 2:57:23] 物品:强效金创药	怪物:2EBA42C0重装使者	地图:H204	X:69	Y:69 
[2024/8/20 2:57:23] 物品:强效金创药	怪物:2EBA42C0重装使者	地图:H204	X:69	Y:69 
[2024/8/20 2:57:23] 物品:强效金创药	怪物:2EBA42C0重装使者	地图:H204	X:69	Y:69 
[2024/8/20 2:57:23] 物品:强效魔法药	怪物:2EBA42C0重装使者	地图:H204	X:69	Y:69 
[2024/8/20 2:57:23] 物品:强效魔法药	怪物:2EBA42C0重装使者	地图:H204	X:69	Y:69 
[2024/8/20 2:57:23] 物品:强效魔法药	怪物:2EBA42C0重装使者	地图:H204	X:69	Y:69 
[2024/8/20 2:57:23] 物品:强效魔法药	怪物:2EBA42C0重装使者	地图:H204	X:69	Y:69 
[2024/8/20 2:57:23] 物品:强效魔法药	怪物:2EBA42C0重装使者	地图:H204	X:69	Y:69 
[2024/8/20 2:57:23] 物品:强效魔法药	怪物:2EBA42C0重装使者	地图:H204	X:69	Y:69 
[2024/8/20 2:57:23] 物品:强效魔法药	怪物:2EBA42C0重装使者	地图:H204	X:69	Y:69 
[2024/8/20 2:57:23] 物品:强效魔法药	怪物:2EBA42C0重装使者	地图:H204	X:69	Y:69 
[2024/8/20 2:57:23] 物品:强效魔法药	怪物:2EBA42C0重装使者	地图:H204	X:69	Y:69 
[2024/8/20 2:57:23] 物品:强效魔法药	怪物:2EBA42C0重装使者	地图:H204	X:69	Y:69 
[2024/8/20 2:57:24] 物品:强效金创药	怪物:276789B0魔龙射手	地图:66	X:88	Y:211 
[2024/8/20 2:57:24] 物品:骷髅头盔	怪物:276789B0魔龙射手	地图:66	X:88	Y:211 
[2024/8/20 2:57:24] 物品:灵魂战衣(女)	怪物:276789B0魔龙射手	地图:66	X:88	Y:211 
[2024/8/20 2:57:27] 物品:强效太阳水	怪物:27ED10E0沃玛卫士8	地图:H204	X:39	Y:58 
[2024/8/20 2:57:27] 物品:强效太阳水	怪物:27ED10E0沃玛卫士8	地图:H204	X:39	Y:58 
[2024/8/20 2:57:27] 物品:强效太阳水	怪物:27ED10E0沃玛卫士8	地图:H204	X:39	Y:58 
[2024/8/20 2:57:27] 物品:强效太阳水	怪物:27ED10E0沃玛卫士8	地图:H204	X:39	Y:58 
[2024/8/20 2:57:27] 物品:强效太阳水	怪物:27ED10E0沃玛卫士8	地图:H204	X:39	Y:58 
[2024/8/20 2:57:27] 物品:太阳水	怪物:27ED10E0沃玛卫士8	地图:H204	X:39	Y:58 
[2024/8/20 2:57:27] 物品:太阳水	怪物:27ED10E0沃玛卫士8	地图:H204	X:39	Y:58 
[2024/8/20 2:57:27] 物品:太阳水	怪物:27ED10E0沃玛卫士8	地图:H204	X:39	Y:58 
[2024/8/20 2:57:27] 物品:太阳水	怪物:27ED10E0沃玛卫士8	地图:H204	X:39	Y:58 
[2024/8/20 2:57:27] 物品:太阳水	怪物:27ED10E0沃玛卫士8	地图:H204	X:39	Y:58 
[2024/8/20 2:57:27] 物品:太阳水	怪物:27ED10E0沃玛卫士8	地图:H204	X:39	Y:58 
[2024/8/20 2:57:27] 物品:太阳水	怪物:27ED10E0沃玛卫士8	地图:H204	X:39	Y:58 
[2024/8/20 2:57:27] 物品:太阳水	怪物:27ED10E0沃玛卫士8	地图:H204	X:39	Y:58 
[2024/8/20 2:57:27] 物品:太阳水	怪物:27ED10E0沃玛卫士8	地图:H204	X:39	Y:58 
[2024/8/20 2:57:27] 物品:太阳水	怪物:27ED10E0沃玛卫士8	地图:H204	X:39	Y:58 
[2024/8/20 2:57:27] 物品:金创药(中量)	怪物:27ED10E0沃玛卫士8	地图:H204	X:39	Y:58 
[2024/8/20 2:57:27] 物品:金创药(中量)	怪物:27ED10E0沃玛卫士8	地图:H204	X:39	Y:58 
[2024/8/20 2:57:27] 物品:强效金创药	怪物:27ED10E0沃玛卫士8	地图:H204	X:39	Y:58 
[2024/8/20 2:57:27] 物品:强效金创药	怪物:27ED10E0沃玛卫士8	地图:H204	X:39	Y:58 
[2024/8/20 2:57:27] 物品:强效金创药	怪物:27ED10E0沃玛卫士8	地图:H204	X:39	Y:58 
[2024/8/20 2:57:27] 物品:魔法药(中量)	怪物:27ED10E0沃玛卫士8	地图:H204	X:39	Y:58 
[2024/8/20 2:57:27] 物品:魔法药(中量)	怪物:27ED10E0沃玛卫士8	地图:H204	X:39	Y:58 
[2024/8/20 2:57:27] 物品:强效魔法药	怪物:27ED10E0沃玛卫士8	地图:H204	X:39	Y:58 
[2024/8/20 2:57:27] 物品:强效魔法药	怪物:27ED10E0沃玛卫士8	地图:H204	X:39	Y:58 
[2024/8/20 2:57:27] 物品:强效魔法药	怪物:27ED10E0沃玛卫士8	地图:H204	X:39	Y:58 
[2024/8/20 2:57:27] 物品:疾风药水	怪物:27ED10E0沃玛卫士8	地图:H204	X:39	Y:58 
[2024/8/20 2:57:27] 物品:思贝儿手镯	怪物:27ED10E0沃玛卫士8	地图:H204	X:39	Y:58 
[2024/8/20 2:57:27] 物品:夏普儿手镯	怪物:27ED10E0沃玛卫士8	地图:H204	X:39	Y:58 
[2024/8/20 2:57:27] 物品:凌风	怪物:27ED10E0沃玛卫士8	地图:H204	X:39	Y:58 
[2024/8/20 2:57:27] 物品:烈火剑法	怪物:27ED10E0沃玛卫士8	地图:H204	X:39	Y:58 
[2024/8/20 2:57:29] 物品:强效太阳水	怪物:17C07570祖玛雕像8	地图:H204	X:41	Y:58 
[2024/8/20 2:57:31] 物品:竹笛	怪物:28EBD230魔龙破甲兵	地图:66	X:89	Y:209 
[2024/8/20 2:57:37] 物品:强效魔法药	怪物:1C1E5370祖玛弓箭手8	地图:H204	X:66	Y:64 
[2024/8/20 2:57:37] 物品:白色虎齿项链	怪物:1C1E5370祖玛弓箭手8	地图:H204	X:66	Y:64 
[2024/8/20 2:57:37] 物品:强效太阳水	怪物:193601A0虹魔猪卫8	地图:H204	X:45	Y:54 
[2024/8/20 2:57:37] 物品:强效太阳水	怪物:193601A0虹魔猪卫8	地图:H204	X:45	Y:54 
[2024/8/20 2:57:37] 物品:强效太阳水	怪物:193601A0虹魔猪卫8	地图:H204	X:45	Y:54 
[2024/8/20 2:57:37] 物品:强效太阳水	怪物:193601A0虹魔猪卫8	地图:H204	X:45	Y:54 
[2024/8/20 2:57:37] 物品:强效太阳水	怪物:193601A0虹魔猪卫8	地图:H204	X:45	Y:54 
[2024/8/20 2:57:37] 物品:强效太阳水	怪物:193601A0虹魔猪卫8	地图:H204	X:45	Y:54 
[2024/8/20 2:57:37] 物品:强效太阳水	怪物:193601A0虹魔猪卫8	地图:H204	X:45	Y:54 
[2024/8/20 2:57:37] 物品:强效太阳水	怪物:193601A0虹魔猪卫8	地图:H204	X:45	Y:54 
[2024/8/20 2:57:37] 物品:强效太阳水	怪物:193601A0虹魔猪卫8	地图:H204	X:45	Y:54 
[2024/8/20 2:57:37] 物品:强效太阳水	怪物:193601A0虹魔猪卫8	地图:H204	X:45	Y:54 
[2024/8/20 2:57:37] 物品:太阳水	怪物:193601A0虹魔猪卫8	地图:H204	X:45	Y:54 
[2024/8/20 2:57:37] 物品:太阳水	怪物:193601A0虹魔猪卫8	地图:H204	X:45	Y:54 
[2024/8/20 2:57:37] 物品:太阳水	怪物:193601A0虹魔猪卫8	地图:H204	X:45	Y:54 
[2024/8/20 2:57:37] 物品:太阳水	怪物:193601A0虹魔猪卫8	地图:H204	X:45	Y:54 
[2024/8/20 2:57:37] 物品:太阳水	怪物:193601A0虹魔猪卫8	地图:H204	X:45	Y:54 
[2024/8/20 2:57:37] 物品:太阳水	怪物:193601A0虹魔猪卫8	地图:H204	X:45	Y:54 
[2024/8/20 2:57:37] 物品:太阳水	怪物:193601A0虹魔猪卫8	地图:H204	X:45	Y:54 
[2024/8/20 2:57:37] 物品:太阳水	怪物:193601A0虹魔猪卫8	地图:H204	X:45	Y:54 
[2024/8/20 2:57:37] 物品:太阳水	怪物:193601A0虹魔猪卫8	地图:H204	X:45	Y:54 
[2024/8/20 2:57:37] 物品:太阳水	怪物:193601A0虹魔猪卫8	地图:H204	X:45	Y:54 
[2024/8/20 2:57:37] 物品:金创药(中量)	怪物:193601A0虹魔猪卫8	地图:H204	X:45	Y:54 
[2024/8/20 2:57:37] 物品:金创药(中量)	怪物:193601A0虹魔猪卫8	地图:H204	X:45	Y:54 
[2024/8/20 2:57:37] 物品:金创药(中量)	怪物:193601A0虹魔猪卫8	地图:H204	X:45	Y:54 
[2024/8/20 2:57:37] 物品:强效金创药	怪物:193601A0虹魔猪卫8	地图:H204	X:45	Y:54 
[2024/8/20 2:57:37] 物品:强效金创药	怪物:193601A0虹魔猪卫8	地图:H204	X:45	Y:54 
[2024/8/20 2:57:37] 物品:强效金创药	怪物:193601A0虹魔猪卫8	地图:H204	X:45	Y:54 
[2024/8/20 2:57:37] 物品:魔法药(中量)	怪物:193601A0虹魔猪卫8	地图:H204	X:45	Y:54 
[2024/8/20 2:57:37] 物品:魔法药(中量)	怪物:193601A0虹魔猪卫8	地图:H204	X:45	Y:54 
[2024/8/20 2:57:37] 物品:魔法药(中量)	怪物:193601A0虹魔猪卫8	地图:H204	X:45	Y:54 
[2024/8/20 2:57:37] 物品:强效魔法药	怪物:193601A0虹魔猪卫8	地图:H204	X:45	Y:54 
[2024/8/20 2:57:37] 物品:强效魔法药	怪物:193601A0虹魔猪卫8	地图:H204	X:45	Y:54 
[2024/8/20 2:57:37] 物品:强效魔法药	怪物:193601A0虹魔猪卫8	地图:H204	X:45	Y:54 
[2024/8/20 2:57:37] 物品:强效金创药	怪物:193601A0虹魔猪卫8	地图:H204	X:45	Y:54 
[2024/8/20 2:57:37] 物品:强效金创药	怪物:193601A0虹魔猪卫8	地图:H204	X:45	Y:54 
[2024/8/20 2:57:37] 物品:强效金创药	怪物:193601A0虹魔猪卫8	地图:H204	X:45	Y:54 
[2024/8/20 2:57:37] 物品:强效金创药	怪物:193601A0虹魔猪卫8	地图:H204	X:45	Y:54 
[2024/8/20 2:57:37] 物品:强效金创药	怪物:193601A0虹魔猪卫8	地图:H204	X:45	Y:54 
[2024/8/20 2:57:37] 物品:强效金创药	怪物:193601A0虹魔猪卫8	地图:H204	X:45	Y:54 
[2024/8/20 2:57:37] 物品:强效魔法药	怪物:193601A0虹魔猪卫8	地图:H204	X:45	Y:54 
[2024/8/20 2:57:37] 物品:强效魔法药	怪物:193601A0虹魔猪卫8	地图:H204	X:45	Y:54 
[2024/8/20 2:57:37] 物品:强效魔法药	怪物:193601A0虹魔猪卫8	地图:H204	X:45	Y:54 
[2024/8/20 2:57:37] 物品:强效魔法药	怪物:193601A0虹魔猪卫8	地图:H204	X:45	Y:54 
[2024/8/20 2:57:37] 物品:强效魔法药	怪物:193601A0虹魔猪卫8	地图:H204	X:45	Y:54 
[2024/8/20 2:57:37] 物品:强效魔法药	怪物:193601A0虹魔猪卫8	地图:H204	X:45	Y:54 
[2024/8/20 2:57:37] 物品:天珠项链	怪物:193601A0虹魔猪卫8	地图:H204	X:45	Y:54 
[2024/8/20 2:57:37] 物品:恶魔长袍(男)	怪物:193601A0虹魔猪卫8	地图:H204	X:45	Y:54 
[2024/8/20 2:57:52] 物品:凝霜	怪物:1A7489F0魔龙射手	地图:66	X:88	Y:200 
[2024/8/20 2:57:53] 物品:强效太阳水	怪物:2A6C9890虹魔蝎卫8	地图:H204	X:63	Y:60 
[2024/8/20 2:57:53] 物品:强效太阳水	怪物:2A6C9890虹魔蝎卫8	地图:H204	X:63	Y:60 
[2024/8/20 2:57:53] 物品:强效太阳水	怪物:2A6C9890虹魔蝎卫8	地图:H204	X:63	Y:60 
[2024/8/20 2:57:53] 物品:强效太阳水	怪物:2A6C9890虹魔蝎卫8	地图:H204	X:63	Y:60 
[2024/8/20 2:57:53] 物品:强效太阳水	怪物:2A6C9890虹魔蝎卫8	地图:H204	X:63	Y:60 
[2024/8/20 2:57:53] 物品:强效太阳水	怪物:2A6C9890虹魔蝎卫8	地图:H204	X:63	Y:60 
[2024/8/20 2:57:53] 物品:强效太阳水	怪物:2A6C9890虹魔蝎卫8	地图:H204	X:63	Y:60 
[2024/8/20 2:57:53] 物品:强效太阳水	怪物:2A6C9890虹魔蝎卫8	地图:H204	X:63	Y:60 
[2024/8/20 2:57:53] 物品:强效太阳水	怪物:2A6C9890虹魔蝎卫8	地图:H204	X:63	Y:60 
[2024/8/20 2:57:53] 物品:强效太阳水	怪物:2A6C9890虹魔蝎卫8	地图:H204	X:63	Y:60 
[2024/8/20 2:57:53] 物品:太阳水	怪物:2A6C9890虹魔蝎卫8	地图:H204	X:63	Y:60 
[2024/8/20 2:57:53] 物品:太阳水	怪物:2A6C9890虹魔蝎卫8	地图:H204	X:63	Y:60 
[2024/8/20 2:57:53] 物品:太阳水	怪物:2A6C9890虹魔蝎卫8	地图:H204	X:63	Y:60 
[2024/8/20 2:57:53] 物品:太阳水	怪物:2A6C9890虹魔蝎卫8	地图:H204	X:63	Y:60 
[2024/8/20 2:57:53] 物品:太阳水	怪物:2A6C9890虹魔蝎卫8	地图:H204	X:63	Y:60 
[2024/8/20 2:57:53] 物品:太阳水	怪物:2A6C9890虹魔蝎卫8	地图:H204	X:63	Y:60 
[2024/8/20 2:57:53] 物品:太阳水	怪物:2A6C9890虹魔蝎卫8	地图:H204	X:63	Y:60 
[2024/8/20 2:57:53] 物品:太阳水	怪物:2A6C9890虹魔蝎卫8	地图:H204	X:63	Y:60 
[2024/8/20 2:57:53] 物品:太阳水	怪物:2A6C9890虹魔蝎卫8	地图:H204	X:63	Y:60 
[2024/8/20 2:57:53] 物品:太阳水	怪物:2A6C9890虹魔蝎卫8	地图:H204	X:63	Y:60 
[2024/8/20 2:57:53] 物品:强效金创药	怪物:2A6C9890虹魔蝎卫8	地图:H204	X:63	Y:60 
[2024/8/20 2:57:53] 物品:强效金创药	怪物:2A6C9890虹魔蝎卫8	地图:H204	X:63	Y:60 
[2024/8/20 2:57:53] 物品:强效金创药	怪物:2A6C9890虹魔蝎卫8	地图:H204	X:63	Y:60 
[2024/8/20 2:57:53] 物品:强效金创药	怪物:2A6C9890虹魔蝎卫8	地图:H204	X:63	Y:60 
[2024/8/20 2:57:53] 物品:强效金创药	怪物:2A6C9890虹魔蝎卫8	地图:H204	X:63	Y:60 
[2024/8/20 2:57:53] 物品:强效金创药	怪物:2A6C9890虹魔蝎卫8	地图:H204	X:63	Y:60 
[2024/8/20 2:57:53] 物品:强效金创药	怪物:2A6C9890虹魔蝎卫8	地图:H204	X:63	Y:60 
[2024/8/20 2:57:53] 物品:强效金创药	怪物:2A6C9890虹魔蝎卫8	地图:H204	X:63	Y:60 
[2024/8/20 2:57:53] 物品:强效金创药	怪物:2A6C9890虹魔蝎卫8	地图:H204	X:63	Y:60 
[2024/8/20 2:57:53] 物品:强效金创药	怪物:2A6C9890虹魔蝎卫8	地图:H204	X:63	Y:60 
[2024/8/20 2:57:53] 物品:强效魔法药	怪物:2A6C9890虹魔蝎卫8	地图:H204	X:63	Y:60 
[2024/8/20 2:57:53] 物品:强效魔法药	怪物:2A6C9890虹魔蝎卫8	地图:H204	X:63	Y:60 
[2024/8/20 2:57:53] 物品:强效魔法药	怪物:2A6C9890虹魔蝎卫8	地图:H204	X:63	Y:60 
[2024/8/20 2:57:53] 物品:强效魔法药	怪物:2A6C9890虹魔蝎卫8	地图:H204	X:63	Y:60 
[2024/8/20 2:57:53] 物品:强效魔法药	怪物:2A6C9890虹魔蝎卫8	地图:H204	X:63	Y:60 
[2024/8/20 2:57:53] 物品:强效魔法药	怪物:2A6C9890虹魔蝎卫8	地图:H204	X:63	Y:60 
[2024/8/20 2:57:53] 物品:强效魔法药	怪物:2A6C9890虹魔蝎卫8	地图:H204	X:63	Y:60 
[2024/8/20 2:57:53] 物品:强效魔法药	怪物:2A6C9890虹魔蝎卫8	地图:H204	X:63	Y:60 
[2024/8/20 2:57:53] 物品:强效魔法药	怪物:2A6C9890虹魔蝎卫8	地图:H204	X:63	Y:60 
[2024/8/20 2:57:53] 物品:强效魔法药	怪物:2A6C9890虹魔蝎卫8	地图:H204	X:63	Y:60 
[2024/8/20 2:57:53] 物品:虹魔项链	怪物:2A6C9890虹魔蝎卫8	地图:H204	X:63	Y:60 
[2024/8/20 2:57:54] 物品:魔法手镯	怪物:17D5ED20祖玛卫士8	地图:H204	X:46	Y:48 
[2024/8/20 2:57:57] 物品:破魂	怪物:278586C0祖玛卫士8	地图:H204	X:61	Y:60 
[2024/8/20 2:57:58] 物品:强效太阳水	怪物:19CF2610白野猪8	地图:H204	X:45	Y:48 
[2024/8/20 2:57:58] 物品:强效太阳水	怪物:19CF2610白野猪8	地图:H204	X:45	Y:48 
[2024/8/20 2:57:58] 物品:强效太阳水	怪物:19CF2610白野猪8	地图:H204	X:45	Y:48 
[2024/8/20 2:57:58] 物品:强效太阳水	怪物:19CF2610白野猪8	地图:H204	X:45	Y:48 
[2024/8/20 2:57:58] 物品:强效太阳水	怪物:19CF2610白野猪8	地图:H204	X:45	Y:48 
[2024/8/20 2:57:58] 物品:强效太阳水	怪物:19CF2610白野猪8	地图:H204	X:45	Y:48 
[2024/8/20 2:57:58] 物品:强效太阳水	怪物:19CF2610白野猪8	地图:H204	X:45	Y:48 
[2024/8/20 2:57:58] 物品:强效太阳水	怪物:19CF2610白野猪8	地图:H204	X:45	Y:48 
[2024/8/20 2:57:58] 物品:强效太阳水	怪物:19CF2610白野猪8	地图:H204	X:45	Y:48 
[2024/8/20 2:57:58] 物品:强效太阳水	怪物:19CF2610白野猪8	地图:H204	X:45	Y:48 
[2024/8/20 2:57:58] 物品:太阳水	怪物:19CF2610白野猪8	地图:H204	X:45	Y:48 
[2024/8/20 2:57:58] 物品:太阳水	怪物:19CF2610白野猪8	地图:H204	X:45	Y:48 
[2024/8/20 2:57:58] 物品:太阳水	怪物:19CF2610白野猪8	地图:H204	X:45	Y:48 
[2024/8/20 2:57:58] 物品:太阳水	怪物:19CF2610白野猪8	地图:H204	X:45	Y:48 
[2024/8/20 2:57:58] 物品:太阳水	怪物:19CF2610白野猪8	地图:H204	X:45	Y:48 
[2024/8/20 2:57:58] 物品:太阳水	怪物:19CF2610白野猪8	地图:H204	X:45	Y:48 
[2024/8/20 2:57:58] 物品:太阳水	怪物:19CF2610白野猪8	地图:H204	X:45	Y:48 
[2024/8/20 2:57:58] 物品:太阳水	怪物:19CF2610白野猪8	地图:H204	X:45	Y:48 
[2024/8/20 2:57:58] 物品:太阳水	怪物:19CF2610白野猪8	地图:H204	X:45	Y:48 
[2024/8/20 2:57:58] 物品:太阳水	怪物:19CF2610白野猪8	地图:H204	X:45	Y:48 
[2024/8/20 2:57:58] 物品:金创药(中量)	怪物:19CF2610白野猪8	地图:H204	X:45	Y:48 
[2024/8/20 2:57:58] 物品:金创药(中量)	怪物:19CF2610白野猪8	地图:H204	X:45	Y:48 
[2024/8/20 2:57:58] 物品:金创药(中量)	怪物:19CF2610白野猪8	地图:H204	X:45	Y:48 
[2024/8/20 2:57:58] 物品:强效金创药	怪物:19CF2610白野猪8	地图:H204	X:45	Y:48 
[2024/8/20 2:57:58] 物品:强效金创药	怪物:19CF2610白野猪8	地图:H204	X:45	Y:48 
[2024/8/20 2:57:58] 物品:强效金创药	怪物:19CF2610白野猪8	地图:H204	X:45	Y:48 
[2024/8/20 2:57:58] 物品:魔法药(中量)	怪物:19CF2610白野猪8	地图:H204	X:45	Y:48 
[2024/8/20 2:57:58] 物品:魔法药(中量)	怪物:19CF2610白野猪8	地图:H204	X:45	Y:48 
[2024/8/20 2:57:58] 物品:魔法药(中量)	怪物:19CF2610白野猪8	地图:H204	X:45	Y:48 
[2024/8/20 2:57:58] 物品:强效魔法药	怪物:19CF2610白野猪8	地图:H204	X:45	Y:48 
[2024/8/20 2:57:58] 物品:强效魔法药	怪物:19CF2610白野猪8	地图:H204	X:45	Y:48 
[2024/8/20 2:57:58] 物品:强效魔法药	怪物:19CF2610白野猪8	地图:H204	X:45	Y:48 
[2024/8/20 2:57:58] 物品:强效金创药	怪物:19CF2610白野猪8	地图:H204	X:45	Y:48 
[2024/8/20 2:57:58] 物品:强效金创药	怪物:19CF2610白野猪8	地图:H204	X:45	Y:48 
[2024/8/20 2:57:58] 物品:强效金创药	怪物:19CF2610白野猪8	地图:H204	X:45	Y:48 
[2024/8/20 2:57:58] 物品:强效金创药	怪物:19CF2610白野猪8	地图:H204	X:45	Y:48 
[2024/8/20 2:57:58] 物品:强效金创药	怪物:19CF2610白野猪8	地图:H204	X:45	Y:48 
[2024/8/20 2:57:58] 物品:强效金创药	怪物:19CF2610白野猪8	地图:H204	X:45	Y:48 
[2024/8/20 2:57:58] 物品:强效魔法药	怪物:19CF2610白野猪8	地图:H204	X:45	Y:48 
[2024/8/20 2:57:58] 物品:强效魔法药	怪物:19CF2610白野猪8	地图:H204	X:45	Y:48 
[2024/8/20 2:57:58] 物品:强效魔法药	怪物:19CF2610白野猪8	地图:H204	X:45	Y:48 
[2024/8/20 2:57:58] 物品:强效魔法药	怪物:19CF2610白野猪8	地图:H204	X:45	Y:48 
[2024/8/20 2:57:58] 物品:强效魔法药	怪物:19CF2610白野猪8	地图:H204	X:45	Y:48 
[2024/8/20 2:57:58] 物品:强效魔法药	怪物:19CF2610白野猪8	地图:H204	X:45	Y:48 
[2024/8/20 2:57:58] 物品:骷髅戒指	怪物:19CF2610白野猪8	地图:H204	X:45	Y:48 
[2024/8/20 2:58:0] 物品:强效太阳水	怪物:037F8DB0祖玛卫士8	地图:H204	X:45	Y:47 
[2024/8/20 2:58:0] 物品:魔法手镯	怪物:037F8DB0祖玛卫士8	地图:H204	X:45	Y:47 
[2024/8/20 2:58:1] 物品:强效金创药	怪物:2B4CED20魔龙破甲兵	地图:66	X:81	Y:209 
[2024/8/20 2:58:7] 物品:强效太阳水	怪物:1F116650虹魔猪卫8	地图:H204	X:61	Y:59 
[2024/8/20 2:58:7] 物品:强效太阳水	怪物:1F116650虹魔猪卫8	地图:H204	X:61	Y:59 
[2024/8/20 2:58:7] 物品:强效太阳水	怪物:1F116650虹魔猪卫8	地图:H204	X:61	Y:59 
[2024/8/20 2:58:7] 物品:强效太阳水	怪物:1F116650虹魔猪卫8	地图:H204	X:61	Y:59 
[2024/8/20 2:58:7] 物品:强效太阳水	怪物:1F116650虹魔猪卫8	地图:H204	X:61	Y:59 
[2024/8/20 2:58:7] 物品:强效太阳水	怪物:1F116650虹魔猪卫8	地图:H204	X:61	Y:59 
[2024/8/20 2:58:7] 物品:强效太阳水	怪物:1F116650虹魔猪卫8	地图:H204	X:61	Y:59 
[2024/8/20 2:58:7] 物品:强效太阳水	怪物:1F116650虹魔猪卫8	地图:H204	X:61	Y:59 
[2024/8/20 2:58:7] 物品:强效太阳水	怪物:1F116650虹魔猪卫8	地图:H204	X:61	Y:59 
[2024/8/20 2:58:7] 物品:强效太阳水	怪物:1F116650虹魔猪卫8	地图:H204	X:61	Y:59 
[2024/8/20 2:58:7] 物品:太阳水	怪物:1F116650虹魔猪卫8	地图:H204	X:61	Y:59 
[2024/8/20 2:58:7] 物品:太阳水	怪物:1F116650虹魔猪卫8	地图:H204	X:61	Y:59 
[2024/8/20 2:58:7] 物品:太阳水	怪物:1F116650虹魔猪卫8	地图:H204	X:61	Y:59 
[2024/8/20 2:58:7] 物品:太阳水	怪物:1F116650虹魔猪卫8	地图:H204	X:61	Y:59 
[2024/8/20 2:58:7] 物品:太阳水	怪物:1F116650虹魔猪卫8	地图:H204	X:61	Y:59 
[2024/8/20 2:58:7] 物品:太阳水	怪物:1F116650虹魔猪卫8	地图:H204	X:61	Y:59 
[2024/8/20 2:58:7] 物品:太阳水	怪物:1F116650虹魔猪卫8	地图:H204	X:61	Y:59 
[2024/8/20 2:58:7] 物品:太阳水	怪物:1F116650虹魔猪卫8	地图:H204	X:61	Y:59 
[2024/8/20 2:58:7] 物品:太阳水	怪物:1F116650虹魔猪卫8	地图:H204	X:61	Y:59 
[2024/8/20 2:58:7] 物品:太阳水	怪物:1F116650虹魔猪卫8	地图:H204	X:61	Y:59 
[2024/8/20 2:58:7] 物品:金创药(中量)	怪物:1F116650虹魔猪卫8	地图:H204	X:61	Y:59 
[2024/8/20 2:58:7] 物品:金创药(中量)	怪物:1F116650虹魔猪卫8	地图:H204	X:61	Y:59 
[2024/8/20 2:58:7] 物品:金创药(中量)	怪物:1F116650虹魔猪卫8	地图:H204	X:61	Y:59 
[2024/8/20 2:58:7] 物品:强效金创药	怪物:1F116650虹魔猪卫8	地图:H204	X:61	Y:59 
[2024/8/20 2:58:7] 物品:强效金创药	怪物:1F116650虹魔猪卫8	地图:H204	X:61	Y:59 
[2024/8/20 2:58:7] 物品:强效金创药	怪物:1F116650虹魔猪卫8	地图:H204	X:61	Y:59 
[2024/8/20 2:58:7] 物品:魔法药(中量)	怪物:1F116650虹魔猪卫8	地图:H204	X:61	Y:59 
[2024/8/20 2:58:7] 物品:魔法药(中量)	怪物:1F116650虹魔猪卫8	地图:H204	X:61	Y:59 
[2024/8/20 2:58:7] 物品:魔法药(中量)	怪物:1F116650虹魔猪卫8	地图:H204	X:61	Y:59 
[2024/8/20 2:58:7] 物品:强效魔法药	怪物:1F116650虹魔猪卫8	地图:H204	X:61	Y:59 
[2024/8/20 2:58:7] 物品:强效魔法药	怪物:1F116650虹魔猪卫8	地图:H204	X:61	Y:59 
[2024/8/20 2:58:7] 物品:强效魔法药	怪物:1F116650虹魔猪卫8	地图:H204	X:61	Y:59 
[2024/8/20 2:58:7] 物品:强效金创药	怪物:1F116650虹魔猪卫8	地图:H204	X:61	Y:59 
[2024/8/20 2:58:7] 物品:强效金创药	怪物:1F116650虹魔猪卫8	地图:H204	X:61	Y:59 
[2024/8/20 2:58:7] 物品:强效金创药	怪物:1F116650虹魔猪卫8	地图:H204	X:61	Y:59 
[2024/8/20 2:58:7] 物品:强效金创药	怪物:1F116650虹魔猪卫8	地图:H204	X:61	Y:59 
[2024/8/20 2:58:7] 物品:强效金创药	怪物:1F116650虹魔猪卫8	地图:H204	X:61	Y:59 
[2024/8/20 2:58:7] 物品:强效金创药	怪物:1F116650虹魔猪卫8	地图:H204	X:61	Y:59 
[2024/8/20 2:58:7] 物品:强效魔法药	怪物:1F116650虹魔猪卫8	地图:H204	X:61	Y:59 
[2024/8/20 2:58:7] 物品:强效魔法药	怪物:1F116650虹魔猪卫8	地图:H204	X:61	Y:59 
[2024/8/20 2:58:7] 物品:强效魔法药	怪物:1F116650虹魔猪卫8	地图:H204	X:61	Y:59 
[2024/8/20 2:58:7] 物品:强效魔法药	怪物:1F116650虹魔猪卫8	地图:H204	X:61	Y:59 
[2024/8/20 2:58:7] 物品:强效魔法药	怪物:1F116650虹魔猪卫8	地图:H204	X:61	Y:59 
[2024/8/20 2:58:7] 物品:强效魔法药	怪物:1F116650虹魔猪卫8	地图:H204	X:61	Y:59 
[2024/8/20 2:58:7] 物品:恶魔长袍(女)	怪物:1F116650虹魔猪卫8	地图:H204	X:61	Y:59 
[2024/8/20 2:58:7] 物品:黑檀手镯	怪物:1F116650虹魔猪卫8	地图:H204	X:61	Y:59 
[2024/8/20 2:58:7] 物品:黑檀手镯	怪物:1FE50090祖玛雕像8	地图:H204	X:47	Y:48 
[2024/8/20 2:58:7] 物品:降妖除魔戒指	怪物:1FE50090祖玛雕像8	地图:H204	X:47	Y:48 
[2024/8/20 2:58:9] 物品:强效太阳水	怪物:0DC03260沃玛卫士8	地图:H204	X:44	Y:47 
