[2024/8/21 2:0:32] 物品:魔法长袍(男)	怪物:2585E9C0祖玛雕像8	地图:H204	X:60	Y:58 
[2024/8/21 2:49:45] 物品:太阳水	怪物:23FEE680白野猪8	地图:H204	X:59	Y:50 
[2024/8/21 2:49:45] 物品:太阳水	怪物:23FEE680白野猪8	地图:H204	X:59	Y:50 
[2024/8/21 2:49:45] 物品:太阳水	怪物:23FEE680白野猪8	地图:H204	X:59	Y:50 
[2024/8/21 2:49:45] 物品:太阳水	怪物:23FEE680白野猪8	地图:H204	X:59	Y:50 
[2024/8/21 2:49:45] 物品:太阳水	怪物:23FEE680白野猪8	地图:H204	X:59	Y:50 
[2024/8/21 2:49:45] 物品:太阳水	怪物:23FEE680白野猪8	地图:H204	X:59	Y:50 
[2024/8/21 2:49:45] 物品:太阳水	怪物:23FEE680白野猪8	地图:H204	X:59	Y:50 
[2024/8/21 2:49:45] 物品:太阳水	怪物:23FEE680白野猪8	地图:H204	X:59	Y:50 
[2024/8/21 2:49:45] 物品:金创药(中量)	怪物:23FEE680白野猪8	地图:H204	X:59	Y:50 
[2024/8/21 2:49:45] 物品:金创药(中量)	怪物:23FEE680白野猪8	地图:H204	X:59	Y:50 
[2024/8/21 2:49:45] 物品:金创药(中量)	怪物:23FEE680白野猪8	地图:H204	X:59	Y:50 
[2024/8/21 2:49:45] 物品:强效金创药	怪物:23FEE680白野猪8	地图:H204	X:59	Y:50 
[2024/8/21 2:49:45] 物品:强效金创药	怪物:23FEE680白野猪8	地图:H204	X:59	Y:50 
[2024/8/21 2:49:45] 物品:强效金创药	怪物:23FEE680白野猪8	地图:H204	X:59	Y:50 
[2024/8/21 2:49:45] 物品:魔法药(中量)	怪物:23FEE680白野猪8	地图:H204	X:59	Y:50 
[2024/8/21 2:49:45] 物品:魔法药(中量)	怪物:23FEE680白野猪8	地图:H204	X:59	Y:50 
[2024/8/21 2:49:45] 物品:魔法药(中量)	怪物:23FEE680白野猪8	地图:H204	X:59	Y:50 
[2024/8/21 2:49:45] 物品:强效魔法药	怪物:23FEE680白野猪8	地图:H204	X:59	Y:50 
[2024/8/21 2:49:45] 物品:强效魔法药	怪物:23FEE680白野猪8	地图:H204	X:59	Y:50 
[2024/8/21 2:49:45] 物品:强效魔法药	怪物:23FEE680白野猪8	地图:H204	X:59	Y:50 
[2024/8/21 2:49:45] 物品:强效金创药	怪物:23FEE680白野猪8	地图:H204	X:59	Y:50 
[2024/8/21 2:49:45] 物品:强效金创药	怪物:23FEE680白野猪8	地图:H204	X:59	Y:50 
[2024/8/21 2:49:45] 物品:强效金创药	怪物:23FEE680白野猪8	地图:H204	X:59	Y:50 
[2024/8/21 2:49:45] 物品:强效金创药	怪物:23FEE680白野猪8	地图:H204	X:59	Y:50 
[2024/8/21 2:49:45] 物品:强效金创药	怪物:23FEE680白野猪8	地图:H204	X:59	Y:50 
[2024/8/21 2:49:45] 物品:强效金创药	怪物:23FEE680白野猪8	地图:H204	X:59	Y:50 
[2024/8/21 2:49:45] 物品:强效魔法药	怪物:23FEE680白野猪8	地图:H204	X:59	Y:50 
[2024/8/21 2:49:45] 物品:强效魔法药	怪物:23FEE680白野猪8	地图:H204	X:59	Y:50 
[2024/8/21 2:49:45] 物品:强效魔法药	怪物:23FEE680白野猪8	地图:H204	X:59	Y:50 
[2024/8/21 2:49:45] 物品:强效魔法药	怪物:23FEE680白野猪8	地图:H204	X:59	Y:50 
[2024/8/21 2:49:45] 物品:强效魔法药	怪物:23FEE680白野猪8	地图:H204	X:59	Y:50 
[2024/8/21 2:49:45] 物品:强效魔法药	怪物:23FEE680白野猪8	地图:H204	X:59	Y:50 
[2024/8/21 2:49:55] 物品:八荒	怪物:154D99A0祖玛卫士8	地图:H204	X:58	Y:59 
[2024/8/21 2:49:55] 物品:竹笛	怪物:154D99A0祖玛卫士8	地图:H204	X:58	Y:59 
[2024/8/21 2:49:55] 物品:生铁戒指	怪物:154D99A0祖玛卫士8	地图:H204	X:58	Y:59 
[2024/8/21 2:50:4] 物品:强效太阳水	怪物:25F55190沃玛教主	地图:D024	X:68	Y:35 
[2024/8/21 2:50:4] 物品:强效太阳水	怪物:25F55190沃玛教主	地图:D024	X:68	Y:35 
[2024/8/21 2:50:4] 物品:强效太阳水	怪物:25F55190沃玛教主	地图:D024	X:68	Y:35 
[2024/8/21 2:50:4] 物品:强效太阳水	怪物:25F55190沃玛教主	地图:D024	X:68	Y:35 
[2024/8/21 2:50:4] 物品:强效太阳水	怪物:25F55190沃玛教主	地图:D024	X:68	Y:35 
[2024/8/21 2:50:4] 物品:强效太阳水	怪物:25F55190沃玛教主	地图:D024	X:68	Y:35 
[2024/8/21 2:50:4] 物品:强效太阳水	怪物:25F55190沃玛教主	地图:D024	X:68	Y:35 
[2024/8/21 2:50:4] 物品:强效太阳水	怪物:25F55190沃玛教主	地图:D024	X:68	Y:35 
[2024/8/21 2:50:4] 物品:强效太阳水	怪物:25F55190沃玛教主	地图:D024	X:68	Y:35 
[2024/8/21 2:50:4] 物品:强效太阳水	怪物:25F55190沃玛教主	地图:D024	X:68	Y:35 
[2024/8/21 2:50:4] 物品:太阳水	怪物:25F55190沃玛教主	地图:D024	X:68	Y:35 
[2024/8/21 2:50:4] 物品:太阳水	怪物:25F55190沃玛教主	地图:D024	X:68	Y:35 
[2024/8/21 2:50:4] 物品:太阳水	怪物:25F55190沃玛教主	地图:D024	X:68	Y:35 
[2024/8/21 2:50:4] 物品:太阳水	怪物:25F55190沃玛教主	地图:D024	X:68	Y:35 
[2024/8/21 2:50:4] 物品:太阳水	怪物:25F55190沃玛教主	地图:D024	X:68	Y:35 
[2024/8/21 2:50:4] 物品:太阳水	怪物:25F55190沃玛教主	地图:D024	X:68	Y:35 
[2024/8/21 2:50:4] 物品:太阳水	怪物:25F55190沃玛教主	地图:D024	X:68	Y:35 
[2024/8/21 2:50:4] 物品:太阳水	怪物:25F55190沃玛教主	地图:D024	X:68	Y:35 
[2024/8/21 2:50:4] 物品:太阳水	怪物:25F55190沃玛教主	地图:D024	X:68	Y:35 
[2024/8/21 2:50:4] 物品:太阳水	怪物:25F55190沃玛教主	地图:D024	X:68	Y:35 
[2024/8/21 2:50:4] 物品:强效金创药	怪物:25F55190沃玛教主	地图:D024	X:68	Y:35 
[2024/8/21 2:50:4] 物品:强效金创药	怪物:25F55190沃玛教主	地图:D024	X:68	Y:35 
[2024/8/21 2:50:4] 物品:强效金创药	怪物:25F55190沃玛教主	地图:D024	X:68	Y:35 
[2024/8/21 2:50:4] 物品:强效金创药	怪物:25F55190沃玛教主	地图:D024	X:68	Y:35 
[2024/8/21 2:50:4] 物品:强效金创药	怪物:25F55190沃玛教主	地图:D024	X:68	Y:35 
[2024/8/21 2:50:4] 物品:强效金创药	怪物:25F55190沃玛教主	地图:D024	X:68	Y:35 
[2024/8/21 2:50:4] 物品:强效金创药	怪物:25F55190沃玛教主	地图:D024	X:68	Y:35 
[2024/8/21 2:50:4] 物品:强效金创药	怪物:25F55190沃玛教主	地图:D024	X:68	Y:35 
[2024/8/21 2:50:4] 物品:强效金创药	怪物:25F55190沃玛教主	地图:D024	X:68	Y:35 
[2024/8/21 2:50:4] 物品:强效金创药	怪物:25F55190沃玛教主	地图:D024	X:68	Y:35 
[2024/8/21 2:50:4] 物品:强效魔法药	怪物:25F55190沃玛教主	地图:D024	X:68	Y:35 
[2024/8/21 2:50:4] 物品:强效魔法药	怪物:25F55190沃玛教主	地图:D024	X:68	Y:35 
[2024/8/21 2:50:4] 物品:强效魔法药	怪物:25F55190沃玛教主	地图:D024	X:68	Y:35 
[2024/8/21 2:50:4] 物品:强效魔法药	怪物:25F55190沃玛教主	地图:D024	X:68	Y:35 
[2024/8/21 2:50:4] 物品:强效魔法药	怪物:25F55190沃玛教主	地图:D024	X:68	Y:35 
[2024/8/21 2:50:4] 物品:强效魔法药	怪物:25F55190沃玛教主	地图:D024	X:68	Y:35 
[2024/8/21 2:50:4] 物品:强效魔法药	怪物:25F55190沃玛教主	地图:D024	X:68	Y:35 
[2024/8/21 2:50:4] 物品:强效魔法药	怪物:25F55190沃玛教主	地图:D024	X:68	Y:35 
[2024/8/21 2:50:4] 物品:强效魔法药	怪物:25F55190沃玛教主	地图:D024	X:68	Y:35 
[2024/8/21 2:50:4] 物品:强效魔法药	怪物:25F55190沃玛教主	地图:D024	X:68	Y:35 
[2024/8/21 2:50:4] 物品:沃玛号角	怪物:25F55190沃玛教主	地图:D024	X:68	Y:35 
[2024/8/21 2:50:4] 物品:攻击神水	怪物:25F55190沃玛教主	地图:D024	X:68	Y:35 
[2024/8/21 2:50:4] 物品:夏普儿手镯	怪物:25F55190沃玛教主	地图:D024	X:68	Y:35 
[2024/8/21 2:50:4] 物品:灵魂战衣(男)	怪物:25F55190沃玛教主	地图:D024	X:68	Y:35 
[2024/8/21 2:50:4] 物品:偃月	怪物:25F55190沃玛教主	地图:D024	X:68	Y:35 
[2024/8/21 2:50:4] 物品:破魂	怪物:25F55190沃玛教主	地图:D024	X:68	Y:35 
[2024/8/21 2:50:4] 物品:降魔	怪物:25F55190沃玛教主	地图:D024	X:68	Y:35 
[2024/8/21 2:50:4] 物品:斩马刀	怪物:25F55190沃玛教主	地图:D024	X:68	Y:35 
[2024/8/21 2:50:4] 物品:修罗	怪物:25F55190沃玛教主	地图:D024	X:68	Y:35 
[2024/8/21 2:50:4] 物品:凝霜	怪物:25F55190沃玛教主	地图:D024	X:68	Y:35 
[2024/8/21 2:50:4] 物品:骷髅头盔	怪物:25F55190沃玛教主	地图:D024	X:68	Y:35 
[2024/8/21 2:50:4] 物品:道士头盔	怪物:25F55190沃玛教主	地图:D024	X:68	Y:35 
[2024/8/21 2:50:4] 物品:蓝翡翠项链	怪物:25F55190沃玛教主	地图:D024	X:68	Y:35 
[2024/8/21 2:50:4] 物品:放大镜	怪物:25F55190沃玛教主	地图:D024	X:68	Y:35 
[2024/8/21 2:50:4] 物品:竹笛	怪物:25F55190沃玛教主	地图:D024	X:68	Y:35 
[2024/8/21 2:50:4] 物品:小手镯	怪物:25F55190沃玛教主	地图:D024	X:68	Y:35 
[2024/8/21 2:50:4] 物品:魔法手镯	怪物:25F55190沃玛教主	地图:D024	X:68	Y:35 
[2024/8/21 2:50:4] 物品:黑檀手镯	怪物:25F55190沃玛教主	地图:D024	X:68	Y:35 
[2024/8/21 2:50:4] 物品:道士手镯	怪物:25F55190沃玛教主	地图:D024	X:68	Y:35 
[2024/8/21 2:50:4] 物品:死神手套	怪物:25F55190沃玛教主	地图:D024	X:68	Y:35 
[2024/8/21 2:50:4] 物品:金手镯	怪物:25F55190沃玛教主	地图:D024	X:68	Y:35 
[2024/8/21 2:50:4] 物品:黑色水晶戒指	怪物:25F55190沃玛教主	地图:D024	X:68	Y:35 
[2024/8/21 2:50:4] 物品:蛇眼戒指	怪物:25F55190沃玛教主	地图:D024	X:68	Y:35 
[2024/8/21 2:50:4] 物品:珍珠戒指	怪物:25F55190沃玛教主	地图:D024	X:68	Y:35 
[2024/8/21 2:50:4] 物品:金戒指	怪物:25F55190沃玛教主	地图:D024	X:68	Y:35 
[2024/8/21 2:50:4] 物品:骷髅戒指	怪物:25F55190沃玛教主	地图:D024	X:68	Y:35 
[2024/8/21 2:50:4] 物品:魅力戒指	怪物:25F55190沃玛教主	地图:D024	X:68	Y:35 
[2024/8/21 2:50:4] 物品:道德戒指	怪物:25F55190沃玛教主	地图:D024	X:68	Y:35 
[2024/8/21 2:50:4] 物品:降妖除魔戒指	怪物:25F55190沃玛教主	地图:D024	X:68	Y:35 
[2024/8/21 2:50:4] 物品:圣言术	怪物:25F55190沃玛教主	地图:D024	X:68	Y:35 
[2024/8/21 2:50:13] 物品:重盔甲(女)	怪物:28D0B4A0祖玛卫士8	地图:H204	X:72	Y:73 
[2024/8/21 2:50:13] 物品:凌风	怪物:28D0B4A0祖玛卫士8	地图:H204	X:72	Y:73 
[2024/8/21 2:50:17] 物品:八荒	怪物:257C5600祖玛卫士8	地图:H204	X:73	Y:73 
[2024/8/21 2:50:17] 物品:蛇眼戒指	怪物:257C5600祖玛卫士8	地图:H204	X:73	Y:73 
[2024/8/21 2:50:20] 物品:金创药(中量)	怪物:15A7CF40沃玛战将	地图:D024	X:74	Y:29 
[2024/8/21 2:50:28] 物品:半月	怪物:15A31DB0沃玛勇士0	地图:D024	X:76	Y:36 
[2024/8/21 2:50:28] 物品:魔鬼项链	怪物:15A31DB0沃玛勇士0	地图:D024	X:76	Y:36 
[2024/8/21 2:50:28] 物品:铁剑	怪物:15A31DB0沃玛勇士0	地图:D024	X:76	Y:36 
[2024/8/21 2:50:28] 物品:短剑	怪物:15A31DB0沃玛勇士0	地图:D024	X:76	Y:36 
[2024/8/21 2:50:28] 物品:轻型盔甲(男)	怪物:15A31DB0沃玛勇士0	地图:D024	X:76	Y:36 
[2024/8/21 2:50:28] 物品:轻型盔甲(女)	怪物:15A31DB0沃玛勇士0	地图:D024	X:76	Y:36 
[2024/8/21 2:50:28] 物品:黑檀项链	怪物:15A31DB0沃玛勇士0	地图:D024	X:76	Y:36 
[2024/8/21 2:50:28] 物品:青铜头盔	怪物:15A31DB0沃玛勇士0	地图:D024	X:76	Y:36 
[2024/8/21 2:50:28] 物品:太阳水	怪物:15A31DB0沃玛勇士0	地图:D024	X:76	Y:36 
[2024/8/21 2:50:28] 物品:太阳水	怪物:15A31DB0沃玛勇士0	地图:D024	X:76	Y:36 
[2024/8/21 2:50:28] 物品:太阳水	怪物:15A31DB0沃玛勇士0	地图:D024	X:76	Y:36 
[2024/8/21 2:50:28] 物品:太阳水	怪物:15A31DB0沃玛勇士0	地图:D024	X:76	Y:36 
[2024/8/21 2:50:28] 物品:金创药(中量)	怪物:15A31DB0沃玛勇士0	地图:D024	X:76	Y:36 
[2024/8/21 2:50:28] 物品:金创药(中量)	怪物:15A31DB0沃玛勇士0	地图:D024	X:76	Y:36 
[2024/8/21 2:50:28] 物品:金创药(中量)	怪物:15A31DB0沃玛勇士0	地图:D024	X:76	Y:36 
[2024/8/21 2:50:28] 物品:金创药(中量)	怪物:15A31DB0沃玛勇士0	地图:D024	X:76	Y:36 
[2024/8/21 2:50:28] 物品:魔法药(中量)	怪物:15A31DB0沃玛勇士0	地图:D024	X:76	Y:36 
[2024/8/21 2:50:28] 物品:魔法药(中量)	怪物:15A31DB0沃玛勇士0	地图:D024	X:76	Y:36 
[2024/8/21 2:50:28] 物品:魔法药(中量)	怪物:15A31DB0沃玛勇士0	地图:D024	X:76	Y:36 
[2024/8/21 2:50:28] 物品:魔法药(中量)	怪物:15A31DB0沃玛勇士0	地图:D024	X:76	Y:36 
[2024/8/21 2:50:55] 物品:金创药(中量)	怪物:24407D80祖玛雕像8	地图:H204	X:80	Y:75 
[2024/8/21 2:51:14] 物品:强效太阳水	怪物:2BDD8D80祖玛教主	地图:H204	X:83	Y:80 
[2024/8/21 2:51:14] 物品:强效太阳水	怪物:2BDD8D80祖玛教主	地图:H204	X:83	Y:80 
[2024/8/21 2:51:14] 物品:强效太阳水	怪物:2BDD8D80祖玛教主	地图:H204	X:83	Y:80 
[2024/8/21 2:51:14] 物品:强效太阳水	怪物:2BDD8D80祖玛教主	地图:H204	X:83	Y:80 
[2024/8/21 2:51:14] 物品:强效太阳水	怪物:2BDD8D80祖玛教主	地图:H204	X:83	Y:80 
[2024/8/21 2:51:14] 物品:强效太阳水	怪物:2BDD8D80祖玛教主	地图:H204	X:83	Y:80 
[2024/8/21 2:51:14] 物品:强效太阳水	怪物:2BDD8D80祖玛教主	地图:H204	X:83	Y:80 
[2024/8/21 2:51:14] 物品:强效太阳水	怪物:2BDD8D80祖玛教主	地图:H204	X:83	Y:80 
[2024/8/21 2:51:14] 物品:强效太阳水	怪物:2BDD8D80祖玛教主	地图:H204	X:83	Y:80 
[2024/8/21 2:51:14] 物品:强效太阳水	怪物:2BDD8D80祖玛教主	地图:H204	X:83	Y:80 
[2024/8/21 2:51:14] 物品:强效太阳水	怪物:2BDD8D80祖玛教主	地图:H204	X:83	Y:80 
[2024/8/21 2:51:14] 物品:强效太阳水	怪物:2BDD8D80祖玛教主	地图:H204	X:83	Y:80 
[2024/8/21 2:51:14] 物品:强效太阳水	怪物:2BDD8D80祖玛教主	地图:H204	X:83	Y:80 
[2024/8/21 2:51:14] 物品:强效太阳水	怪物:2BDD8D80祖玛教主	地图:H204	X:83	Y:80 
[2024/8/21 2:51:14] 物品:强效太阳水	怪物:2BDD8D80祖玛教主	地图:H204	X:83	Y:80 
[2024/8/21 2:51:14] 物品:强效太阳水	怪物:2BDD8D80祖玛教主	地图:H204	X:83	Y:80 
[2024/8/21 2:51:14] 物品:强效太阳水	怪物:2BDD8D80祖玛教主	地图:H204	X:83	Y:80 
[2024/8/21 2:51:14] 物品:强效太阳水	怪物:2BDD8D80祖玛教主	地图:H204	X:83	Y:80 
[2024/8/21 2:51:14] 物品:强效太阳水	怪物:2BDD8D80祖玛教主	地图:H204	X:83	Y:80 
[2024/8/21 2:51:14] 物品:强效太阳水	怪物:2BDD8D80祖玛教主	地图:H204	X:83	Y:80 
[2024/8/21 2:51:14] 物品:强效金创药	怪物:2BDD8D80祖玛教主	地图:H204	X:83	Y:80 
[2024/8/21 2:51:14] 物品:强效金创药	怪物:2BDD8D80祖玛教主	地图:H204	X:83	Y:80 
[2024/8/21 2:51:14] 物品:强效金创药	怪物:2BDD8D80祖玛教主	地图:H204	X:83	Y:80 
[2024/8/21 2:51:14] 物品:强效金创药	怪物:2BDD8D80祖玛教主	地图:H204	X:83	Y:80 
[2024/8/21 2:51:14] 物品:强效金创药	怪物:2BDD8D80祖玛教主	地图:H204	X:83	Y:80 
[2024/8/21 2:51:14] 物品:强效金创药	怪物:2BDD8D80祖玛教主	地图:H204	X:83	Y:80 
[2024/8/21 2:51:14] 物品:强效金创药	怪物:2BDD8D80祖玛教主	地图:H204	X:83	Y:80 
[2024/8/21 2:51:14] 物品:强效金创药	怪物:2BDD8D80祖玛教主	地图:H204	X:83	Y:80 
[2024/8/21 2:51:14] 物品:强效金创药	怪物:2BDD8D80祖玛教主	地图:H204	X:83	Y:80 
[2024/8/21 2:51:14] 物品:强效金创药	怪物:2BDD8D80祖玛教主	地图:H204	X:83	Y:80 
[2024/8/21 2:51:14] 物品:强效魔法药	怪物:2BDD8D80祖玛教主	地图:H204	X:83	Y:80 
[2024/8/21 2:51:14] 物品:强效魔法药	怪物:2BDD8D80祖玛教主	地图:H204	X:83	Y:80 
[2024/8/21 2:51:14] 物品:强效魔法药	怪物:2BDD8D80祖玛教主	地图:H204	X:83	Y:80 
[2024/8/21 2:51:14] 物品:强效魔法药	怪物:2BDD8D80祖玛教主	地图:H204	X:83	Y:80 
[2024/8/21 2:51:14] 物品:强效魔法药	怪物:2BDD8D80祖玛教主	地图:H204	X:83	Y:80 
[2024/8/21 2:51:14] 物品:强效魔法药	怪物:2BDD8D80祖玛教主	地图:H204	X:83	Y:80 
[2024/8/21 2:51:14] 物品:强效魔法药	怪物:2BDD8D80祖玛教主	地图:H204	X:83	Y:80 
[2024/8/21 2:51:14] 物品:强效魔法药	怪物:2BDD8D80祖玛教主	地图:H204	X:83	Y:80 
[2024/8/21 2:51:14] 物品:强效魔法药	怪物:2BDD8D80祖玛教主	地图:H204	X:83	Y:80 
[2024/8/21 2:51:14] 物品:强效魔法药	怪物:2BDD8D80祖玛教主	地图:H204	X:83	Y:80 
[2024/8/21 2:51:14] 物品:魔法力药水	怪物:2BDD8D80祖玛教主	地图:H204	X:83	Y:80 
[2024/8/21 2:51:14] 物品:疾风药水	怪物:2BDD8D80祖玛教主	地图:H204	X:83	Y:80 
[2024/8/21 2:51:14] 物品:祝福油	怪物:2BDD8D80祖玛教主	地图:H204	X:83	Y:80 
[2024/8/21 2:51:14] 物品:幽灵战衣(女)	怪物:2BDD8D80祖玛教主	地图:H204	X:83	Y:80 
[2024/8/21 2:51:14] 物品:魔法长袍(男)	怪物:2BDD8D80祖玛教主	地图:H204	X:83	Y:80 
[2024/8/21 2:51:14] 物品:灵魂战衣(女)	怪物:2BDD8D80祖玛教主	地图:H204	X:83	Y:80 
[2024/8/21 2:51:14] 物品:偃月	怪物:2BDD8D80祖玛教主	地图:H204	X:83	Y:80 
[2024/8/21 2:51:14] 物品:破魂	怪物:2BDD8D80祖玛教主	地图:H204	X:83	Y:80 
[2024/8/21 2:51:14] 物品:降魔	怪物:2BDD8D80祖玛教主	地图:H204	X:83	Y:80 
[2024/8/21 2:51:14] 物品:斩马刀	怪物:2BDD8D80祖玛教主	地图:H204	X:83	Y:80 
[2024/8/21 2:51:14] 物品:修罗	怪物:2BDD8D80祖玛教主	地图:H204	X:83	Y:80 
[2024/8/21 2:51:14] 物品:凝霜	怪物:2BDD8D80祖玛教主	地图:H204	X:83	Y:80 
[2024/8/21 2:51:14] 物品:骷髅头盔	怪物:2BDD8D80祖玛教主	地图:H204	X:83	Y:80 
[2024/8/21 2:51:14] 物品:道士头盔	怪物:2BDD8D80祖玛教主	地图:H204	X:83	Y:80 
[2024/8/21 2:51:14] 物品:蓝翡翠项链	怪物:2BDD8D80祖玛教主	地图:H204	X:83	Y:80 
[2024/8/21 2:51:14] 物品:放大镜	怪物:2BDD8D80祖玛教主	地图:H204	X:83	Y:80 
[2024/8/21 2:51:14] 物品:竹笛	怪物:2BDD8D80祖玛教主	地图:H204	X:83	Y:80 
[2024/8/21 2:51:14] 物品:小手镯	怪物:2BDD8D80祖玛教主	地图:H204	X:83	Y:80 
[2024/8/21 2:51:14] 物品:魔法手镯	怪物:2BDD8D80祖玛教主	地图:H204	X:83	Y:80 
[2024/8/21 2:51:14] 物品:黑檀手镯	怪物:2BDD8D80祖玛教主	地图:H204	X:83	Y:80 
[2024/8/21 2:51:14] 物品:道士手镯	怪物:2BDD8D80祖玛教主	地图:H204	X:83	Y:80 
[2024/8/21 2:51:14] 物品:死神手套	怪物:2BDD8D80祖玛教主	地图:H204	X:83	Y:80 
[2024/8/21 2:51:14] 物品:金手镯	怪物:2BDD8D80祖玛教主	地图:H204	X:83	Y:80 
[2024/8/21 2:51:14] 物品:黑色水晶戒指	怪物:2BDD8D80祖玛教主	地图:H204	X:83	Y:80 
[2024/8/21 2:51:14] 物品:蛇眼戒指	怪物:2BDD8D80祖玛教主	地图:H204	X:83	Y:80 
[2024/8/21 2:51:14] 物品:珍珠戒指	怪物:2BDD8D80祖玛教主	地图:H204	X:83	Y:80 
[2024/8/21 2:51:14] 物品:金戒指	怪物:2BDD8D80祖玛教主	地图:H204	X:83	Y:80 
[2024/8/21 2:51:14] 物品:骷髅戒指	怪物:2BDD8D80祖玛教主	地图:H204	X:83	Y:80 
[2024/8/21 2:51:14] 物品:魅力戒指	怪物:2BDD8D80祖玛教主	地图:H204	X:83	Y:80 
[2024/8/21 2:51:14] 物品:道德戒指	怪物:2BDD8D80祖玛教主	地图:H204	X:83	Y:80 
[2024/8/21 2:51:18] 物品:魔法长袍(男)	怪物:25E87090祖玛卫士	地图:H204	X:84	Y:79 
[2024/8/21 2:51:18] 物品:破魂	怪物:25E87090祖玛卫士	地图:H204	X:84	Y:79 
[2024/8/21 2:51:19] 物品:强效太阳水	怪物:25BE2440沃玛卫士	地图:D024	X:58	Y:69 
[2024/8/21 2:51:19] 物品:强效太阳水	怪物:25BE2440沃玛卫士	地图:D024	X:58	Y:69 
[2024/8/21 2:51:19] 物品:强效太阳水	怪物:25BE2440沃玛卫士	地图:D024	X:58	Y:69 
[2024/8/21 2:51:19] 物品:强效太阳水	怪物:25BE2440沃玛卫士	地图:D024	X:58	Y:69 
[2024/8/21 2:51:19] 物品:强效太阳水	怪物:25BE2440沃玛卫士	地图:D024	X:58	Y:69 
[2024/8/21 2:51:19] 物品:太阳水	怪物:25BE2440沃玛卫士	地图:D024	X:58	Y:69 
[2024/8/21 2:51:19] 物品:太阳水	怪物:25BE2440沃玛卫士	地图:D024	X:58	Y:69 
[2024/8/21 2:51:19] 物品:太阳水	怪物:25BE2440沃玛卫士	地图:D024	X:58	Y:69 
[2024/8/21 2:51:19] 物品:太阳水	怪物:25BE2440沃玛卫士	地图:D024	X:58	Y:69 
[2024/8/21 2:51:19] 物品:太阳水	怪物:25BE2440沃玛卫士	地图:D024	X:58	Y:69 
[2024/8/21 2:51:19] 物品:太阳水	怪物:25BE2440沃玛卫士	地图:D024	X:58	Y:69 
[2024/8/21 2:51:19] 物品:太阳水	怪物:25BE2440沃玛卫士	地图:D024	X:58	Y:69 
[2024/8/21 2:51:19] 物品:太阳水	怪物:25BE2440沃玛卫士	地图:D024	X:58	Y:69 
[2024/8/21 2:51:19] 物品:太阳水	怪物:25BE2440沃玛卫士	地图:D024	X:58	Y:69 
[2024/8/21 2:51:19] 物品:太阳水	怪物:25BE2440沃玛卫士	地图:D024	X:58	Y:69 
[2024/8/21 2:51:19] 物品:金创药(中量)	怪物:25BE2440沃玛卫士	地图:D024	X:58	Y:69 
[2024/8/21 2:51:19] 物品:金创药(中量)	怪物:25BE2440沃玛卫士	地图:D024	X:58	Y:69 
[2024/8/21 2:51:19] 物品:强效金创药	怪物:25BE2440沃玛卫士	地图:D024	X:58	Y:69 
[2024/8/21 2:51:19] 物品:强效金创药	怪物:25BE2440沃玛卫士	地图:D024	X:58	Y:69 
[2024/8/21 2:51:19] 物品:强效金创药	怪物:25BE2440沃玛卫士	地图:D024	X:58	Y:69 
[2024/8/21 2:51:19] 物品:魔法药(中量)	怪物:25BE2440沃玛卫士	地图:D024	X:58	Y:69 
[2024/8/21 2:51:19] 物品:魔法药(中量)	怪物:25BE2440沃玛卫士	地图:D024	X:58	Y:69 
[2024/8/21 2:51:19] 物品:强效魔法药	怪物:25BE2440沃玛卫士	地图:D024	X:58	Y:69 
[2024/8/21 2:51:19] 物品:强效魔法药	怪物:25BE2440沃玛卫士	地图:D024	X:58	Y:69 
[2024/8/21 2:51:19] 物品:强效魔法药	怪物:25BE2440沃玛卫士	地图:D024	X:58	Y:69 
[2024/8/21 2:51:19] 物品:天珠项链	怪物:25BE2440沃玛卫士	地图:D024	X:58	Y:69 
[2024/8/21 2:51:19] 物品:降魔	怪物:25BE2440沃玛卫士	地图:D024	X:58	Y:69 
[2024/8/21 2:51:19] 物品:灯笼项链	怪物:25BE2440沃玛卫士	地图:D024	X:58	Y:69 
[2024/8/21 2:51:19] 物品:神圣战甲术	怪物:25BE2440沃玛卫士	地图:D024	X:58	Y:69 
[2024/8/21 2:51:19] 物品:金创药(小量)	怪物:25A79910稻草人	地图:0	X:280	Y:658 
[2024/8/21 2:51:28] 物品:放大镜	怪物:1587C7B0祖玛卫士	地图:H204	X:79	Y:80 
[2024/8/21 2:51:55] 物品:金创药(中量)	怪物:17685FC0天狼蜘蛛	地图:11	X:142	Y:301 
[2024/8/21 2:51:55] 物品:魔法药(中量)	怪物:17685FC0天狼蜘蛛	地图:11	X:142	Y:301 
[2024/8/21 2:51:55] 物品:海魂	怪物:17685FC0天狼蜘蛛	地图:11	X:142	Y:301 
[2024/8/21 2:52:9] 物品:强效太阳水	怪物:257A1F30白野猪8	地图:H204	X:88	Y:60 
[2024/8/21 2:52:9] 物品:强效太阳水	怪物:257A1F30白野猪8	地图:H204	X:88	Y:60 
[2024/8/21 2:52:9] 物品:强效太阳水	怪物:257A1F30白野猪8	地图:H204	X:88	Y:60 
[2024/8/21 2:52:9] 物品:强效太阳水	怪物:257A1F30白野猪8	地图:H204	X:88	Y:60 
[2024/8/21 2:52:9] 物品:强效太阳水	怪物:257A1F30白野猪8	地图:H204	X:88	Y:60 
[2024/8/21 2:52:9] 物品:强效太阳水	怪物:257A1F30白野猪8	地图:H204	X:88	Y:60 
