[2024/8/16 12:11:12] 物品:金创药(小量)	怪物:13ACF9B0稻草人	地图:0	X:269	Y:607 
[2024/8/16 12:48:30] 物品:强效太阳水	怪物:3036D440赤月恶魔	地图:3	X:100	Y:173 
[2024/8/16 12:48:30] 物品:强效太阳水	怪物:3036D440赤月恶魔	地图:3	X:100	Y:173 
[2024/8/16 12:48:30] 物品:强效太阳水	怪物:3036D440赤月恶魔	地图:3	X:100	Y:173 
[2024/8/16 12:48:30] 物品:强效太阳水	怪物:3036D440赤月恶魔	地图:3	X:100	Y:173 
[2024/8/16 12:48:30] 物品:强效太阳水	怪物:3036D440赤月恶魔	地图:3	X:100	Y:173 
[2024/8/16 12:48:30] 物品:强效太阳水	怪物:3036D440赤月恶魔	地图:3	X:100	Y:173 
[2024/8/16 12:48:30] 物品:强效太阳水	怪物:3036D440赤月恶魔	地图:3	X:100	Y:173 
[2024/8/16 12:48:30] 物品:强效太阳水	怪物:3036D440赤月恶魔	地图:3	X:100	Y:173 
[2024/8/16 12:48:30] 物品:强效金创药	怪物:3036D440赤月恶魔	地图:3	X:100	Y:173 
[2024/8/16 12:48:30] 物品:强效金创药	怪物:3036D440赤月恶魔	地图:3	X:100	Y:173 
[2024/8/16 12:48:30] 物品:强效金创药	怪物:3036D440赤月恶魔	地图:3	X:100	Y:173 
[2024/8/16 12:48:30] 物品:强效金创药	怪物:3036D440赤月恶魔	地图:3	X:100	Y:173 
[2024/8/16 12:48:30] 物品:强效金创药	怪物:3036D440赤月恶魔	地图:3	X:100	Y:173 
[2024/8/16 12:48:30] 物品:强效金创药	怪物:3036D440赤月恶魔	地图:3	X:100	Y:173 
[2024/8/16 12:48:30] 物品:强效金创药	怪物:3036D440赤月恶魔	地图:3	X:100	Y:173 
[2024/8/16 12:48:30] 物品:强效金创药	怪物:3036D440赤月恶魔	地图:3	X:100	Y:173 
[2024/8/16 12:48:30] 物品:强效金创药	怪物:3036D440赤月恶魔	地图:3	X:100	Y:173 
[2024/8/16 12:48:30] 物品:强效金创药	怪物:3036D440赤月恶魔	地图:3	X:100	Y:173 
[2024/8/16 12:48:30] 物品:强效魔法药	怪物:3036D440赤月恶魔	地图:3	X:100	Y:173 
[2024/8/16 12:48:30] 物品:强效魔法药	怪物:3036D440赤月恶魔	地图:3	X:100	Y:173 
[2024/8/16 12:48:30] 物品:强效魔法药	怪物:3036D440赤月恶魔	地图:3	X:100	Y:173 
[2024/8/16 12:48:30] 物品:强效魔法药	怪物:3036D440赤月恶魔	地图:3	X:100	Y:173 
[2024/8/16 12:48:30] 物品:强效魔法药	怪物:3036D440赤月恶魔	地图:3	X:100	Y:173 
[2024/8/16 12:48:30] 物品:强效魔法药	怪物:3036D440赤月恶魔	地图:3	X:100	Y:173 
[2024/8/16 12:48:30] 物品:强效魔法药	怪物:3036D440赤月恶魔	地图:3	X:100	Y:173 
[2024/8/16 12:48:30] 物品:强效魔法药	怪物:3036D440赤月恶魔	地图:3	X:100	Y:173 
[2024/8/16 12:48:30] 物品:强效魔法药	怪物:3036D440赤月恶魔	地图:3	X:100	Y:173 
[2024/8/16 12:48:30] 物品:强效魔法药	怪物:3036D440赤月恶魔	地图:3	X:100	Y:173 
[2024/8/16 12:48:30] 物品:精神力药水	怪物:3036D440赤月恶魔	地图:3	X:100	Y:173 
[2024/8/16 12:48:30] 物品:HP强化药水	怪物:3036D440赤月恶魔	地图:3	X:100	Y:173 
[2024/8/16 12:48:30] 物品:祝福油	怪物:3036D440赤月恶魔	地图:3	X:100	Y:173 
[2024/8/16 12:48:30] 物品:紫碧螺	怪物:3036D440赤月恶魔	地图:3	X:100	Y:173 
[2024/8/16 12:48:30] 物品:躲避手链	怪物:3036D440赤月恶魔	地图:3	X:100	Y:173 
[2024/8/16 12:48:30] 物品:重盔甲(男)	怪物:3036D440赤月恶魔	地图:3	X:100	Y:173 
[2024/8/16 12:48:30] 物品:魔法长袍(男)	怪物:3036D440赤月恶魔	地图:3	X:100	Y:173 
[2024/8/16 12:48:30] 物品:偃月	怪物:3036D440赤月恶魔	地图:3	X:100	Y:173 
[2024/8/16 12:48:30] 物品:破魂	怪物:3036D440赤月恶魔	地图:3	X:100	Y:173 
[2024/8/16 12:48:30] 物品:降魔	怪物:3036D440赤月恶魔	地图:3	X:100	Y:173 
[2024/8/16 12:48:30] 物品:斩马刀	怪物:3036D440赤月恶魔	地图:3	X:100	Y:173 
[2024/8/16 12:48:30] 物品:修罗	怪物:3036D440赤月恶魔	地图:3	X:100	Y:173 
[2024/8/16 12:48:30] 物品:骷髅头盔	怪物:3036D440赤月恶魔	地图:3	X:100	Y:173 
[2024/8/16 12:48:30] 物品:道士头盔	怪物:3036D440赤月恶魔	地图:3	X:100	Y:173 
[2024/8/16 12:48:30] 物品:蓝翡翠项链	怪物:3036D440赤月恶魔	地图:3	X:100	Y:173 
[2024/8/16 12:48:30] 物品:放大镜	怪物:3036D440赤月恶魔	地图:3	X:100	Y:173 
[2024/8/16 12:48:30] 物品:竹笛	怪物:3036D440赤月恶魔	地图:3	X:100	Y:173 
[2024/8/16 12:48:30] 物品:小手镯	怪物:3036D440赤月恶魔	地图:3	X:100	Y:173 
[2024/8/16 12:48:30] 物品:魔法手镯	怪物:3036D440赤月恶魔	地图:3	X:100	Y:173 
[2024/8/16 12:48:30] 物品:黑檀手镯	怪物:3036D440赤月恶魔	地图:3	X:100	Y:173 
[2024/8/16 12:48:30] 物品:道士手镯	怪物:3036D440赤月恶魔	地图:3	X:100	Y:173 
[2024/8/16 12:48:30] 物品:死神手套	怪物:3036D440赤月恶魔	地图:3	X:100	Y:173 
[2024/8/16 12:48:30] 物品:金手镯	怪物:3036D440赤月恶魔	地图:3	X:100	Y:173 
[2024/8/16 12:48:30] 物品:黑色水晶戒指	怪物:3036D440赤月恶魔	地图:3	X:100	Y:173 
[2024/8/16 12:48:30] 物品:蛇眼戒指	怪物:3036D440赤月恶魔	地图:3	X:100	Y:173 
[2024/8/16 12:48:30] 物品:珍珠戒指	怪物:3036D440赤月恶魔	地图:3	X:100	Y:173 
[2024/8/16 12:48:30] 物品:金戒指	怪物:3036D440赤月恶魔	地图:3	X:100	Y:173 
[2024/8/16 12:48:30] 物品:骷髅戒指	怪物:3036D440赤月恶魔	地图:3	X:100	Y:173 
[2024/8/16 12:48:30] 物品:魅力戒指	怪物:3036D440赤月恶魔	地图:3	X:100	Y:173 
[2024/8/16 12:48:30] 物品:道德戒指	怪物:3036D440赤月恶魔	地图:3	X:100	Y:173 
[2024/8/16 12:48:30] 物品:降妖除魔戒指	怪物:3036D440赤月恶魔	地图:3	X:100	Y:173 
[2024/8/16 12:48:33] 物品:强效太阳水	怪物:3036EA70赤月恶魔	地图:3	X:100	Y:173 
[2024/8/16 12:48:33] 物品:强效太阳水	怪物:3036EA70赤月恶魔	地图:3	X:100	Y:173 
[2024/8/16 12:48:33] 物品:强效太阳水	怪物:3036EA70赤月恶魔	地图:3	X:100	Y:173 
[2024/8/16 12:48:33] 物品:强效太阳水	怪物:3036EA70赤月恶魔	地图:3	X:100	Y:173 
[2024/8/16 12:48:33] 物品:强效太阳水	怪物:3036EA70赤月恶魔	地图:3	X:100	Y:173 
[2024/8/16 12:48:33] 物品:强效太阳水	怪物:3036EA70赤月恶魔	地图:3	X:100	Y:173 
[2024/8/16 12:48:33] 物品:强效太阳水	怪物:3036EA70赤月恶魔	地图:3	X:100	Y:173 
[2024/8/16 12:48:33] 物品:赤月恶魔油	怪物:3036EA70赤月恶魔	地图:3	X:100	Y:173 
[2024/8/16 12:48:33] 物品:疗伤药	怪物:3036EA70赤月恶魔	地图:3	X:100	Y:173 
[2024/8/16 12:48:33] 物品:疗伤药	怪物:3036EA70赤月恶魔	地图:3	X:100	Y:173 
[2024/8/16 12:48:33] 物品:疗伤药	怪物:3036EA70赤月恶魔	地图:3	X:100	Y:173 
[2024/8/16 12:48:33] 物品:疗伤药	怪物:3036EA70赤月恶魔	地图:3	X:100	Y:173 
[2024/8/16 12:48:33] 物品:强效太阳水	怪物:3036EA70赤月恶魔	地图:3	X:100	Y:173 
[2024/8/16 12:48:33] 物品:强效太阳水	怪物:3036EA70赤月恶魔	地图:3	X:100	Y:173 
[2024/8/16 12:48:33] 物品:强效太阳水	怪物:3036EA70赤月恶魔	地图:3	X:100	Y:173 
[2024/8/16 12:48:33] 物品:强效太阳水	怪物:3036EA70赤月恶魔	地图:3	X:100	Y:173 
[2024/8/16 12:48:33] 物品:强效太阳水	怪物:3036EA70赤月恶魔	地图:3	X:100	Y:173 
[2024/8/16 12:48:33] 物品:强效太阳水	怪物:3036EA70赤月恶魔	地图:3	X:100	Y:173 
[2024/8/16 12:48:33] 物品:强效太阳水	怪物:3036EA70赤月恶魔	地图:3	X:100	Y:173 
[2024/8/16 12:48:33] 物品:强效太阳水	怪物:3036EA70赤月恶魔	地图:3	X:100	Y:173 
[2024/8/16 12:48:33] 物品:强效太阳水	怪物:3036EA70赤月恶魔	地图:3	X:100	Y:173 
[2024/8/16 12:48:33] 物品:强效太阳水	怪物:3036EA70赤月恶魔	地图:3	X:100	Y:173 
[2024/8/16 12:48:33] 物品:强效太阳水	怪物:3036EA70赤月恶魔	地图:3	X:100	Y:173 
[2024/8/16 12:48:33] 物品:强效太阳水	怪物:3036EA70赤月恶魔	地图:3	X:100	Y:173 
[2024/8/16 12:48:33] 物品:强效太阳水	怪物:3036EA70赤月恶魔	地图:3	X:100	Y:173 
[2024/8/16 12:48:33] 物品:强效金创药	怪物:3036EA70赤月恶魔	地图:3	X:100	Y:173 
[2024/8/16 12:48:33] 物品:强效金创药	怪物:3036EA70赤月恶魔	地图:3	X:100	Y:173 
[2024/8/16 12:48:33] 物品:强效金创药	怪物:3036EA70赤月恶魔	地图:3	X:100	Y:173 
[2024/8/16 12:48:33] 物品:强效金创药	怪物:3036EA70赤月恶魔	地图:3	X:100	Y:173 
[2024/8/16 12:48:33] 物品:强效金创药	怪物:3036EA70赤月恶魔	地图:3	X:100	Y:173 
[2024/8/16 12:48:33] 物品:强效金创药	怪物:3036EA70赤月恶魔	地图:3	X:100	Y:173 
[2024/8/16 12:48:33] 物品:强效金创药	怪物:3036EA70赤月恶魔	地图:3	X:100	Y:173 
[2024/8/16 12:48:33] 物品:强效金创药	怪物:3036EA70赤月恶魔	地图:3	X:100	Y:173 
[2024/8/16 12:48:33] 物品:强效金创药	怪物:3036EA70赤月恶魔	地图:3	X:100	Y:173 
[2024/8/16 12:48:33] 物品:强效金创药	怪物:3036EA70赤月恶魔	地图:3	X:100	Y:173 
[2024/8/16 12:48:33] 物品:强效魔法药	怪物:3036EA70赤月恶魔	地图:3	X:100	Y:173 
[2024/8/16 12:48:33] 物品:强效魔法药	怪物:3036EA70赤月恶魔	地图:3	X:100	Y:173 
[2024/8/16 12:48:33] 物品:强效魔法药	怪物:3036EA70赤月恶魔	地图:3	X:100	Y:173 
[2024/8/16 12:48:33] 物品:强效魔法药	怪物:3036EA70赤月恶魔	地图:3	X:100	Y:173 
[2024/8/16 12:48:33] 物品:强效魔法药	怪物:3036EA70赤月恶魔	地图:3	X:100	Y:173 
[2024/8/16 12:48:33] 物品:强效魔法药	怪物:3036EA70赤月恶魔	地图:3	X:100	Y:173 
[2024/8/16 12:48:33] 物品:强效魔法药	怪物:3036EA70赤月恶魔	地图:3	X:100	Y:173 
[2024/8/16 12:48:33] 物品:强效魔法药	怪物:3036EA70赤月恶魔	地图:3	X:100	Y:173 
[2024/8/16 12:48:33] 物品:强效魔法药	怪物:3036EA70赤月恶魔	地图:3	X:100	Y:173 
[2024/8/16 12:48:33] 物品:强效魔法药	怪物:3036EA70赤月恶魔	地图:3	X:100	Y:173 
[2024/8/16 12:48:33] 物品:精神力药水	怪物:3036EA70赤月恶魔	地图:3	X:100	Y:173 
[2024/8/16 12:48:33] 物品:疾风药水	怪物:3036EA70赤月恶魔	地图:3	X:100	Y:173 
[2024/8/16 12:48:33] 物品:祝福油	怪物:3036EA70赤月恶魔	地图:3	X:100	Y:173 
[2024/8/16 12:48:33] 物品:阎罗手套	怪物:3036EA70赤月恶魔	地图:3	X:100	Y:173 
[2024/8/16 12:48:33] 物品:魔杖	怪物:3036EA70赤月恶魔	地图:3	X:100	Y:173 
[2024/8/16 12:48:33] 物品:记忆头盔	怪物:3036EA70赤月恶魔	地图:3	X:100	Y:173 
[2024/8/16 12:48:33] 物品:重盔甲(女)	怪物:3036EA70赤月恶魔	地图:3	X:100	Y:173 
[2024/8/16 12:48:33] 物品:魔法长袍(男)	怪物:3036EA70赤月恶魔	地图:3	X:100	Y:173 
[2024/8/16 12:48:33] 物品:魔法长袍(女)	怪物:3036EA70赤月恶魔	地图:3	X:100	Y:173 
[2024/8/16 12:48:33] 物品:偃月	怪物:3036EA70赤月恶魔	地图:3	X:100	Y:173 
[2024/8/16 12:48:33] 物品:破魂	怪物:3036EA70赤月恶魔	地图:3	X:100	Y:173 
[2024/8/16 12:48:33] 物品:降魔	怪物:3036EA70赤月恶魔	地图:3	X:100	Y:173 
[2024/8/16 12:48:33] 物品:斩马刀	怪物:3036EA70赤月恶魔	地图:3	X:100	Y:173 
[2024/8/16 12:48:33] 物品:修罗	怪物:3036EA70赤月恶魔	地图:3	X:100	Y:173 
[2024/8/16 12:48:33] 物品:凝霜	怪物:3036EA70赤月恶魔	地图:3	X:100	Y:173 
[2024/8/16 12:48:33] 物品:骷髅头盔	怪物:3036EA70赤月恶魔	地图:3	X:100	Y:173 
[2024/8/16 12:48:33] 物品:道士头盔	怪物:3036EA70赤月恶魔	地图:3	X:100	Y:173 
[2024/8/16 12:48:33] 物品:蓝翡翠项链	怪物:3036EA70赤月恶魔	地图:3	X:100	Y:173 
[2024/8/16 12:48:33] 物品:放大镜	怪物:3036EA70赤月恶魔	地图:3	X:100	Y:173 
[2024/8/16 12:48:33] 物品:竹笛	怪物:3036EA70赤月恶魔	地图:3	X:100	Y:173 
[2024/8/16 12:48:33] 物品:小手镯	怪物:3036EA70赤月恶魔	地图:3	X:100	Y:173 
[2024/8/16 12:48:33] 物品:魔法手镯	怪物:3036EA70赤月恶魔	地图:3	X:100	Y:173 
[2024/8/16 12:48:33] 物品:黑檀手镯	怪物:3036EA70赤月恶魔	地图:3	X:100	Y:173 
[2024/8/16 12:48:33] 物品:道士手镯	怪物:3036EA70赤月恶魔	地图:3	X:100	Y:173 
[2024/8/16 12:48:33] 物品:死神手套	怪物:3036EA70赤月恶魔	地图:3	X:100	Y:173 
[2024/8/16 12:48:33] 物品:金手镯	怪物:3036EA70赤月恶魔	地图:3	X:100	Y:173 
[2024/8/16 12:48:33] 物品:黑色水晶戒指	怪物:3036EA70赤月恶魔	地图:3	X:100	Y:173 
[2024/8/16 12:48:33] 物品:蛇眼戒指	怪物:3036EA70赤月恶魔	地图:3	X:100	Y:173 
[2024/8/16 12:48:33] 物品:珍珠戒指	怪物:3036EA70赤月恶魔	地图:3	X:100	Y:173 
[2024/8/16 12:48:33] 物品:金戒指	怪物:3036EA70赤月恶魔	地图:3	X:100	Y:173 
[2024/8/16 12:48:33] 物品:骷髅戒指	怪物:3036EA70赤月恶魔	地图:3	X:100	Y:173 
[2024/8/16 12:48:33] 物品:魅力戒指	怪物:3036EA70赤月恶魔	地图:3	X:100	Y:173 
[2024/8/16 12:48:33] 物品:道德戒指	怪物:3036EA70赤月恶魔	地图:3	X:100	Y:173 
[2024/8/16 12:48:33] 物品:珊瑚戒指	怪物:3036EA70赤月恶魔	地图:3	X:100	Y:173 
[2024/8/16 12:48:33] 物品:野蛮冲撞	怪物:3036EA70赤月恶魔	地图:3	X:100	Y:173 
[2024/8/16 12:48:37] 物品:强效太阳水	怪物:303700A0赤月恶魔	地图:3	X:100	Y:173 
[2024/8/16 12:48:37] 物品:强效太阳水	怪物:303700A0赤月恶魔	地图:3	X:100	Y:173 
[2024/8/16 12:48:37] 物品:强效太阳水	怪物:303700A0赤月恶魔	地图:3	X:100	Y:173 
[2024/8/16 12:48:37] 物品:强效太阳水	怪物:303700A0赤月恶魔	地图:3	X:100	Y:173 
[2024/8/16 12:48:37] 物品:强效太阳水	怪物:303700A0赤月恶魔	地图:3	X:100	Y:173 
[2024/8/16 12:48:37] 物品:强效太阳水	怪物:303700A0赤月恶魔	地图:3	X:100	Y:173 
[2024/8/16 12:48:37] 物品:强效太阳水	怪物:303700A0赤月恶魔	地图:3	X:100	Y:173 
[2024/8/16 12:48:37] 物品:赤月恶魔油	怪物:303700A0赤月恶魔	地图:3	X:100	Y:173 
[2024/8/16 12:48:37] 物品:疗伤药	怪物:303700A0赤月恶魔	地图:3	X:100	Y:173 
[2024/8/16 12:48:37] 物品:疗伤药	怪物:303700A0赤月恶魔	地图:3	X:100	Y:173 
[2024/8/16 12:48:37] 物品:疗伤药	怪物:303700A0赤月恶魔	地图:3	X:100	Y:173 
[2024/8/16 12:48:37] 物品:疗伤药	怪物:303700A0赤月恶魔	地图:3	X:100	Y:173 
[2024/8/16 12:48:37] 物品:强效太阳水	怪物:303700A0赤月恶魔	地图:3	X:100	Y:173 
[2024/8/16 12:48:37] 物品:强效太阳水	怪物:303700A0赤月恶魔	地图:3	X:100	Y:173 
[2024/8/16 12:48:37] 物品:强效太阳水	怪物:303700A0赤月恶魔	地图:3	X:100	Y:173 
[2024/8/16 12:48:37] 物品:强效太阳水	怪物:303700A0赤月恶魔	地图:3	X:100	Y:173 
[2024/8/16 12:48:37] 物品:强效太阳水	怪物:303700A0赤月恶魔	地图:3	X:100	Y:173 
[2024/8/16 12:48:37] 物品:强效太阳水	怪物:303700A0赤月恶魔	地图:3	X:100	Y:173 
[2024/8/16 12:48:37] 物品:强效太阳水	怪物:303700A0赤月恶魔	地图:3	X:100	Y:173 
[2024/8/16 12:48:37] 物品:强效太阳水	怪物:303700A0赤月恶魔	地图:3	X:100	Y:173 
[2024/8/16 12:48:37] 物品:强效太阳水	怪物:303700A0赤月恶魔	地图:3	X:100	Y:173 
[2024/8/16 12:48:37] 物品:强效太阳水	怪物:303700A0赤月恶魔	地图:3	X:100	Y:173 
[2024/8/16 12:48:37] 物品:强效太阳水	怪物:303700A0赤月恶魔	地图:3	X:100	Y:173 
[2024/8/16 12:48:37] 物品:强效太阳水	怪物:303700A0赤月恶魔	地图:3	X:100	Y:173 
[2024/8/16 12:48:37] 物品:强效太阳水	怪物:303700A0赤月恶魔	地图:3	X:100	Y:173 
[2024/8/16 12:48:37] 物品:强效金创药	怪物:303700A0赤月恶魔	地图:3	X:100	Y:173 
[2024/8/16 12:48:37] 物品:强效金创药	怪物:303700A0赤月恶魔	地图:3	X:100	Y:173 
[2024/8/16 12:48:37] 物品:强效金创药	怪物:303700A0赤月恶魔	地图:3	X:100	Y:173 
[2024/8/16 12:48:37] 物品:强效金创药	怪物:303700A0赤月恶魔	地图:3	X:100	Y:173 
[2024/8/16 12:48:37] 物品:强效金创药	怪物:303700A0赤月恶魔	地图:3	X:100	Y:173 
[2024/8/16 12:48:37] 物品:强效金创药	怪物:303700A0赤月恶魔	地图:3	X:100	Y:173 
[2024/8/16 12:48:37] 物品:强效金创药	怪物:303700A0赤月恶魔	地图:3	X:100	Y:173 
[2024/8/16 12:48:37] 物品:强效金创药	怪物:303700A0赤月恶魔	地图:3	X:100	Y:173 
[2024/8/16 12:48:37] 物品:强效金创药	怪物:303700A0赤月恶魔	地图:3	X:100	Y:173 
[2024/8/16 12:48:37] 物品:强效金创药	怪物:303700A0赤月恶魔	地图:3	X:100	Y:173 
[2024/8/16 12:48:37] 物品:强效魔法药	怪物:303700A0赤月恶魔	地图:3	X:100	Y:173 
[2024/8/16 12:48:37] 物品:强效魔法药	怪物:303700A0赤月恶魔	地图:3	X:100	Y:173 
[2024/8/16 12:48:37] 物品:强效魔法药	怪物:303700A0赤月恶魔	地图:3	X:100	Y:173 
[2024/8/16 12:48:37] 物品:强效魔法药	怪物:303700A0赤月恶魔	地图:3	X:100	Y:173 
[2024/8/16 12:48:37] 物品:强效魔法药	怪物:303700A0赤月恶魔	地图:3	X:100	Y:173 
[2024/8/16 12:48:37] 物品:强效魔法药	怪物:303700A0赤月恶魔	地图:3	X:100	Y:173 
[2024/8/16 12:48:37] 物品:强效魔法药	怪物:303700A0赤月恶魔	地图:3	X:100	Y:173 
[2024/8/16 12:48:37] 物品:强效魔法药	怪物:303700A0赤月恶魔	地图:3	X:100	Y:173 
[2024/8/16 12:48:37] 物品:强效魔法药	怪物:303700A0赤月恶魔	地图:3	X:100	Y:173 
[2024/8/16 12:48:37] 物品:强效魔法药	怪物:303700A0赤月恶魔	地图:3	X:100	Y:173 
[2024/8/16 12:48:37] 物品:疾风药水	怪物:303700A0赤月恶魔	地图:3	X:100	Y:173 
[2024/8/16 12:48:37] 物品:祝福油	怪物:303700A0赤月恶魔	地图:3	X:100	Y:173 
[2024/8/16 12:48:37] 物品:幽灵战衣(男)	怪物:303700A0赤月恶魔	地图:3	X:100	Y:173 
[2024/8/16 12:48:37] 物品:魔法长袍(女)	怪物:303700A0赤月恶魔	地图:3	X:100	Y:173 
[2024/8/16 12:48:37] 物品:偃月	怪物:303700A0赤月恶魔	地图:3	X:100	Y:173 
[2024/8/16 12:48:37] 物品:破魂	怪物:303700A0赤月恶魔	地图:3	X:100	Y:173 
[2024/8/16 12:48:37] 物品:降魔	怪物:303700A0赤月恶魔	地图:3	X:100	Y:173 
[2024/8/16 12:48:37] 物品:斩马刀	怪物:303700A0赤月恶魔	地图:3	X:100	Y:173 
[2024/8/16 12:48:37] 物品:修罗	怪物:303700A0赤月恶魔	地图:3	X:100	Y:173 
[2024/8/16 12:48:37] 物品:骷髅头盔	怪物:303700A0赤月恶魔	地图:3	X:100	Y:173 
[2024/8/16 12:48:37] 物品:道士头盔	怪物:303700A0赤月恶魔	地图:3	X:100	Y:173 
[2024/8/16 12:48:37] 物品:蓝翡翠项链	怪物:303700A0赤月恶魔	地图:3	X:100	Y:173 
[2024/8/16 12:48:37] 物品:放大镜	怪物:303700A0赤月恶魔	地图:3	X:100	Y:173 
[2024/8/16 12:48:37] 物品:竹笛	怪物:303700A0赤月恶魔	地图:3	X:100	Y:173 
[2024/8/16 12:48:37] 物品:小手镯	怪物:303700A0赤月恶魔	地图:3	X:100	Y:173 
[2024/8/16 12:48:37] 物品:魔法手镯	怪物:303700A0赤月恶魔	地图:3	X:100	Y:173 
[2024/8/16 12:48:37] 物品:黑檀手镯	怪物:303700A0赤月恶魔	地图:3	X:100	Y:173 
[2024/8/16 12:48:37] 物品:道士手镯	怪物:303700A0赤月恶魔	地图:3	X:100	Y:173 
[2024/8/16 12:48:37] 物品:死神手套	怪物:303700A0赤月恶魔	地图:3	X:100	Y:173 
[2024/8/16 12:48:37] 物品:金手镯	怪物:303700A0赤月恶魔	地图:3	X:100	Y:173 
[2024/8/16 12:48:37] 物品:黑色水晶戒指	怪物:303700A0赤月恶魔	地图:3	X:100	Y:173 
[2024/8/16 12:48:37] 物品:蛇眼戒指	怪物:303700A0赤月恶魔	地图:3	X:100	Y:173 
[2024/8/16 12:48:37] 物品:珍珠戒指	怪物:303700A0赤月恶魔	地图:3	X:100	Y:173 
[2024/8/16 12:48:37] 物品:金戒指	怪物:303700A0赤月恶魔	地图:3	X:100	Y:173 
[2024/8/16 12:48:37] 物品:骷髅戒指	怪物:303700A0赤月恶魔	地图:3	X:100	Y:173 
[2024/8/16 12:48:37] 物品:魅力戒指	怪物:303700A0赤月恶魔	地图:3	X:100	Y:173 
[2024/8/16 12:48:37] 物品:道德戒指	怪物:303700A0赤月恶魔	地图:3	X:100	Y:173 
[2024/8/16 12:48:37] 物品:珊瑚戒指	怪物:303700A0赤月恶魔	地图:3	X:100	Y:173 
[2024/8/16 12:48:41] 物品:强效太阳水	怪物:303716D0赤月恶魔	地图:3	X:100	Y:173 
[2024/8/16 12:48:41] 物品:强效太阳水	怪物:303716D0赤月恶魔	地图:3	X:100	Y:173 
[2024/8/16 12:48:41] 物品:强效太阳水	怪物:303716D0赤月恶魔	地图:3	X:100	Y:173 
[2024/8/16 12:48:41] 物品:强效太阳水	怪物:303716D0赤月恶魔	地图:3	X:100	Y:173 
[2024/8/16 12:48:41] 物品:强效太阳水	怪物:303716D0赤月恶魔	地图:3	X:100	Y:173 
[2024/8/16 12:48:41] 物品:强效太阳水	怪物:303716D0赤月恶魔	地图:3	X:100	Y:173 
[2024/8/16 12:48:41] 物品:强效太阳水	怪物:303716D0赤月恶魔	地图:3	X:100	Y:173 
[2024/8/16 12:48:41] 物品:赤月恶魔油	怪物:303716D0赤月恶魔	地图:3	X:100	Y:173 
[2024/8/16 12:48:41] 物品:疗伤药	怪物:303716D0赤月恶魔	地图:3	X:100	Y:173 
[2024/8/16 12:48:41] 物品:疗伤药	怪物:303716D0赤月恶魔	地图:3	X:100	Y:173 
[2024/8/16 12:48:41] 物品:疗伤药	怪物:303716D0赤月恶魔	地图:3	X:100	Y:173 
[2024/8/16 12:48:41] 物品:疗伤药	怪物:303716D0赤月恶魔	地图:3	X:100	Y:173 
[2024/8/16 12:48:41] 物品:强效太阳水	怪物:303716D0赤月恶魔	地图:3	X:100	Y:173 
[2024/8/16 12:48:41] 物品:强效太阳水	怪物:303716D0赤月恶魔	地图:3	X:100	Y:173 
[2024/8/16 12:48:41] 物品:强效太阳水	怪物:303716D0赤月恶魔	地图:3	X:100	Y:173 
[2024/8/16 12:48:41] 物品:强效太阳水	怪物:303716D0赤月恶魔	地图:3	X:100	Y:173 
[2024/8/16 12:48:41] 物品:强效太阳水	怪物:303716D0赤月恶魔	地图:3	X:100	Y:173 
[2024/8/16 12:48:41] 物品:强效太阳水	怪物:303716D0赤月恶魔	地图:3	X:100	Y:173 
[2024/8/16 12:48:41] 物品:强效太阳水	怪物:303716D0赤月恶魔	地图:3	X:100	Y:173 
[2024/8/16 12:48:41] 物品:强效太阳水	怪物:303716D0赤月恶魔	地图:3	X:100	Y:173 
[2024/8/16 12:48:41] 物品:强效太阳水	怪物:303716D0赤月恶魔	地图:3	X:100	Y:173 
[2024/8/16 12:48:41] 物品:强效太阳水	怪物:303716D0赤月恶魔	地图:3	X:100	Y:173 
[2024/8/16 12:48:41] 物品:强效太阳水	怪物:303716D0赤月恶魔	地图:3	X:100	Y:173 
[2024/8/16 12:48:41] 物品:强效太阳水	怪物:303716D0赤月恶魔	地图:3	X:100	Y:173 
[2024/8/16 12:48:41] 物品:强效太阳水	怪物:303716D0赤月恶魔	地图:3	X:100	Y:173 
[2024/8/16 12:48:41] 物品:强效金创药	怪物:303716D0赤月恶魔	地图:3	X:100	Y:173 
[2024/8/16 12:48:41] 物品:强效金创药	怪物:303716D0赤月恶魔	地图:3	X:100	Y:173 
[2024/8/16 12:48:41] 物品:强效金创药	怪物:303716D0赤月恶魔	地图:3	X:100	Y:173 
[2024/8/16 12:48:41] 物品:强效金创药	怪物:303716D0赤月恶魔	地图:3	X:100	Y:173 
[2024/8/16 12:48:41] 物品:强效金创药	怪物:303716D0赤月恶魔	地图:3	X:100	Y:173 
[2024/8/16 12:48:41] 物品:强效金创药	怪物:303716D0赤月恶魔	地图:3	X:100	Y:173 
[2024/8/16 12:48:41] 物品:强效金创药	怪物:303716D0赤月恶魔	地图:3	X:100	Y:173 
[2024/8/16 12:48:41] 物品:强效金创药	怪物:303716D0赤月恶魔	地图:3	X:100	Y:173 
[2024/8/16 12:48:41] 物品:强效金创药	怪物:303716D0赤月恶魔	地图:3	X:100	Y:173 
[2024/8/16 12:48:41] 物品:强效金创药	怪物:303716D0赤月恶魔	地图:3	X:100	Y:173 
[2024/8/16 12:48:41] 物品:强效魔法药	怪物:303716D0赤月恶魔	地图:3	X:100	Y:173 
