[2024/8/19 17:0:2] 物品:道德戒指	怪物:2DD03840祖玛卫士8	地图:H204	X:36	Y:62 
[2024/8/19 17:54:14] 物品:强效魔法药	怪物:31D30010白野猪8	地图:H204	X:63	Y:20 
[2024/8/19 17:54:14] 物品:强效魔法药	怪物:31D30010白野猪8	地图:H204	X:63	Y:20 
[2024/8/19 17:54:14] 物品:强效魔法药	怪物:31D30010白野猪8	地图:H204	X:63	Y:20 
[2024/8/19 17:54:18] 物品:玻璃戒指	怪物:28168450掷斧骷髅0	地图:D003	X:204	Y:206 
[2024/8/19 17:54:18] 物品:金创药(中量)	怪物:28168450掷斧骷髅0	地图:D003	X:204	Y:206 
[2024/8/19 17:54:18] 物品:金创药(中量)	怪物:28168450掷斧骷髅0	地图:D003	X:204	Y:206 
[2024/8/19 17:54:18] 物品:金创药(中量)	怪物:28168450掷斧骷髅0	地图:D003	X:204	Y:206 
[2024/8/19 17:54:18] 物品:金创药(中量)	怪物:28168450掷斧骷髅0	地图:D003	X:204	Y:206 
[2024/8/19 17:54:18] 物品:魔法药(中量)	怪物:28168450掷斧骷髅0	地图:D003	X:204	Y:206 
[2024/8/19 17:54:18] 物品:魔法药(中量)	怪物:28168450掷斧骷髅0	地图:D003	X:204	Y:206 
[2024/8/19 17:54:18] 物品:魔法药(中量)	怪物:28168450掷斧骷髅0	地图:D003	X:204	Y:206 
[2024/8/19 17:54:18] 物品:魔法药(中量)	怪物:28168450掷斧骷髅0	地图:D003	X:204	Y:206 
[2024/8/19 17:54:19] 物品:强效太阳水	怪物:2293CBA0尸王8	地图:H201	X:121	Y:149 
[2024/8/19 17:54:19] 物品:强效太阳水	怪物:2293CBA0尸王8	地图:H201	X:121	Y:149 
[2024/8/19 17:54:19] 物品:强效太阳水	怪物:2293CBA0尸王8	地图:H201	X:121	Y:149 
[2024/8/19 17:54:19] 物品:强效太阳水	怪物:2293CBA0尸王8	地图:H201	X:121	Y:149 
[2024/8/19 17:54:19] 物品:强效太阳水	怪物:2293CBA0尸王8	地图:H201	X:121	Y:149 
[2024/8/19 17:54:19] 物品:强效金创药	怪物:2293CBA0尸王8	地图:H201	X:121	Y:149 
[2024/8/19 17:54:19] 物品:强效金创药	怪物:2293CBA0尸王8	地图:H201	X:121	Y:149 
[2024/8/19 17:54:19] 物品:强效魔法药	怪物:2293CBA0尸王8	地图:H201	X:121	Y:149 
[2024/8/19 17:54:19] 物品:强效魔法药	怪物:2293CBA0尸王8	地图:H201	X:121	Y:149 
[2024/8/19 17:54:19] 物品:黑檀手镯	怪物:2293CBA0尸王8	地图:H201	X:121	Y:149 
[2024/8/19 17:54:19] 物品:魔力手镯	怪物:2293CBA0尸王8	地图:H201	X:121	Y:149 
[2024/8/19 17:54:19] 物品:野蛮冲撞	怪物:2293CBA0尸王8	地图:H201	X:121	Y:149 
[2024/8/19 17:54:24] 物品:强效太阳水	怪物:30DD1640沃玛卫士8	地图:H204	X:63	Y:22 
[2024/8/19 17:54:24] 物品:强效太阳水	怪物:30DD1640沃玛卫士8	地图:H204	X:63	Y:22 
[2024/8/19 17:54:24] 物品:强效太阳水	怪物:30DD1640沃玛卫士8	地图:H204	X:63	Y:22 
[2024/8/19 17:54:24] 物品:强效太阳水	怪物:30DD1640沃玛卫士8	地图:H204	X:63	Y:22 
[2024/8/19 17:54:24] 物品:强效太阳水	怪物:30DD1640沃玛卫士8	地图:H204	X:63	Y:22 
[2024/8/19 17:54:24] 物品:太阳水	怪物:30DD1640沃玛卫士8	地图:H204	X:63	Y:22 
[2024/8/19 17:54:24] 物品:太阳水	怪物:30DD1640沃玛卫士8	地图:H204	X:63	Y:22 
[2024/8/19 17:54:24] 物品:太阳水	怪物:30DD1640沃玛卫士8	地图:H204	X:63	Y:22 
[2024/8/19 17:54:24] 物品:太阳水	怪物:30DD1640沃玛卫士8	地图:H204	X:63	Y:22 
[2024/8/19 17:54:24] 物品:太阳水	怪物:30DD1640沃玛卫士8	地图:H204	X:63	Y:22 
[2024/8/19 17:54:24] 物品:太阳水	怪物:30DD1640沃玛卫士8	地图:H204	X:63	Y:22 
[2024/8/19 17:54:24] 物品:太阳水	怪物:30DD1640沃玛卫士8	地图:H204	X:63	Y:22 
[2024/8/19 17:54:24] 物品:太阳水	怪物:30DD1640沃玛卫士8	地图:H204	X:63	Y:22 
[2024/8/19 17:54:24] 物品:太阳水	怪物:30DD1640沃玛卫士8	地图:H204	X:63	Y:22 
[2024/8/19 17:54:24] 物品:太阳水	怪物:30DD1640沃玛卫士8	地图:H204	X:63	Y:22 
[2024/8/19 17:54:24] 物品:金创药(中量)	怪物:30DD1640沃玛卫士8	地图:H204	X:63	Y:22 
[2024/8/19 17:54:24] 物品:金创药(中量)	怪物:30DD1640沃玛卫士8	地图:H204	X:63	Y:22 
[2024/8/19 17:54:24] 物品:强效金创药	怪物:30DD1640沃玛卫士8	地图:H204	X:63	Y:22 
[2024/8/19 17:54:24] 物品:强效金创药	怪物:30DD1640沃玛卫士8	地图:H204	X:63	Y:22 
[2024/8/19 17:54:24] 物品:强效金创药	怪物:30DD1640沃玛卫士8	地图:H204	X:63	Y:22 
[2024/8/19 17:54:24] 物品:魔法药(中量)	怪物:30DD1640沃玛卫士8	地图:H204	X:63	Y:22 
[2024/8/19 17:54:24] 物品:魔法药(中量)	怪物:30DD1640沃玛卫士8	地图:H204	X:63	Y:22 
[2024/8/19 17:54:24] 物品:强效魔法药	怪物:30DD1640沃玛卫士8	地图:H204	X:63	Y:22 
[2024/8/19 17:54:24] 物品:强效魔法药	怪物:30DD1640沃玛卫士8	地图:H204	X:63	Y:22 
[2024/8/19 17:54:24] 物品:强效魔法药	怪物:30DD1640沃玛卫士8	地图:H204	X:63	Y:22 
[2024/8/19 17:54:24] 物品:灯笼项链	怪物:30DD1640沃玛卫士8	地图:H204	X:63	Y:22 
[2024/8/19 17:54:24] 物品:群体治疗术	怪物:30DD1640沃玛卫士8	地图:H204	X:63	Y:22 
[2024/8/19 17:54:24] 物品:雷电术	怪物:30DD1640沃玛卫士8	地图:H204	X:63	Y:22 
[2024/8/19 17:54:29] 物品:强效太阳水	怪物:2C8AB4F0白野猪8	地图:H204	X:63	Y:21 
[2024/8/19 17:54:29] 物品:强效太阳水	怪物:2C8AB4F0白野猪8	地图:H204	X:63	Y:21 
[2024/8/19 17:54:29] 物品:强效太阳水	怪物:2C8AB4F0白野猪8	地图:H204	X:63	Y:21 
[2024/8/19 17:54:29] 物品:强效太阳水	怪物:2C8AB4F0白野猪8	地图:H204	X:63	Y:21 
[2024/8/19 17:54:29] 物品:强效太阳水	怪物:2C8AB4F0白野猪8	地图:H204	X:63	Y:21 
[2024/8/19 17:54:29] 物品:强效太阳水	怪物:2C8AB4F0白野猪8	地图:H204	X:63	Y:21 
[2024/8/19 17:54:29] 物品:强效太阳水	怪物:2C8AB4F0白野猪8	地图:H204	X:63	Y:21 
[2024/8/19 17:54:29] 物品:强效太阳水	怪物:2C8AB4F0白野猪8	地图:H204	X:63	Y:21 
[2024/8/19 17:54:29] 物品:强效太阳水	怪物:2C8AB4F0白野猪8	地图:H204	X:63	Y:21 
[2024/8/19 17:54:29] 物品:强效太阳水	怪物:2C8AB4F0白野猪8	地图:H204	X:63	Y:21 
[2024/8/19 17:54:29] 物品:太阳水	怪物:2C8AB4F0白野猪8	地图:H204	X:63	Y:21 
[2024/8/19 17:54:29] 物品:太阳水	怪物:2C8AB4F0白野猪8	地图:H204	X:63	Y:21 
[2024/8/19 17:54:29] 物品:太阳水	怪物:2C8AB4F0白野猪8	地图:H204	X:63	Y:21 
[2024/8/19 17:54:29] 物品:太阳水	怪物:2C8AB4F0白野猪8	地图:H204	X:63	Y:21 
[2024/8/19 17:54:29] 物品:太阳水	怪物:2C8AB4F0白野猪8	地图:H204	X:63	Y:21 
[2024/8/19 17:54:29] 物品:太阳水	怪物:2C8AB4F0白野猪8	地图:H204	X:63	Y:21 
[2024/8/19 17:54:29] 物品:太阳水	怪物:2C8AB4F0白野猪8	地图:H204	X:63	Y:21 
[2024/8/19 17:54:29] 物品:太阳水	怪物:2C8AB4F0白野猪8	地图:H204	X:63	Y:21 
[2024/8/19 17:54:29] 物品:太阳水	怪物:2C8AB4F0白野猪8	地图:H204	X:63	Y:21 
[2024/8/19 17:54:29] 物品:太阳水	怪物:2C8AB4F0白野猪8	地图:H204	X:63	Y:21 
[2024/8/19 17:54:29] 物品:金创药(中量)	怪物:2C8AB4F0白野猪8	地图:H204	X:63	Y:21 
[2024/8/19 17:54:29] 物品:金创药(中量)	怪物:2C8AB4F0白野猪8	地图:H204	X:63	Y:21 
[2024/8/19 17:54:29] 物品:金创药(中量)	怪物:2C8AB4F0白野猪8	地图:H204	X:63	Y:21 
[2024/8/19 17:54:29] 物品:强效金创药	怪物:2C8AB4F0白野猪8	地图:H204	X:63	Y:21 
[2024/8/19 17:54:29] 物品:强效金创药	怪物:2C8AB4F0白野猪8	地图:H204	X:63	Y:21 
[2024/8/19 17:54:29] 物品:强效金创药	怪物:2C8AB4F0白野猪8	地图:H204	X:63	Y:21 
[2024/8/19 17:54:29] 物品:魔法药(中量)	怪物:2C8AB4F0白野猪8	地图:H204	X:63	Y:21 
[2024/8/19 17:54:29] 物品:魔法药(中量)	怪物:2C8AB4F0白野猪8	地图:H204	X:63	Y:21 
[2024/8/19 17:54:29] 物品:魔法药(中量)	怪物:2C8AB4F0白野猪8	地图:H204	X:63	Y:21 
[2024/8/19 17:54:29] 物品:强效魔法药	怪物:2C8AB4F0白野猪8	地图:H204	X:63	Y:21 
[2024/8/19 17:54:29] 物品:强效魔法药	怪物:2C8AB4F0白野猪8	地图:H204	X:63	Y:21 
[2024/8/19 17:54:29] 物品:强效魔法药	怪物:2C8AB4F0白野猪8	地图:H204	X:63	Y:21 
[2024/8/19 17:54:29] 物品:强效金创药	怪物:2C8AB4F0白野猪8	地图:H204	X:63	Y:21 
[2024/8/19 17:54:29] 物品:强效金创药	怪物:2C8AB4F0白野猪8	地图:H204	X:63	Y:21 
[2024/8/19 17:54:29] 物品:强效金创药	怪物:2C8AB4F0白野猪8	地图:H204	X:63	Y:21 
[2024/8/19 17:54:29] 物品:强效金创药	怪物:2C8AB4F0白野猪8	地图:H204	X:63	Y:21 
[2024/8/19 17:54:29] 物品:强效金创药	怪物:2C8AB4F0白野猪8	地图:H204	X:63	Y:21 
[2024/8/19 17:54:29] 物品:强效金创药	怪物:2C8AB4F0白野猪8	地图:H204	X:63	Y:21 
[2024/8/19 17:54:29] 物品:强效魔法药	怪物:2C8AB4F0白野猪8	地图:H204	X:63	Y:21 
[2024/8/19 17:54:29] 物品:强效魔法药	怪物:2C8AB4F0白野猪8	地图:H204	X:63	Y:21 
[2024/8/19 17:54:29] 物品:强效魔法药	怪物:2C8AB4F0白野猪8	地图:H204	X:63	Y:21 
[2024/8/19 17:54:29] 物品:强效魔法药	怪物:2C8AB4F0白野猪8	地图:H204	X:63	Y:21 
[2024/8/19 17:54:29] 物品:强效魔法药	怪物:2C8AB4F0白野猪8	地图:H204	X:63	Y:21 
[2024/8/19 17:54:29] 物品:强效魔法药	怪物:2C8AB4F0白野猪8	地图:H204	X:63	Y:21 
[2024/8/19 17:54:32] 物品:魔法药(小量)	怪物:27F8ADC0骷髅战士	地图:D003	X:197	Y:228 
[2024/8/19 17:54:32] 物品:银手镯	怪物:27F8ADC0骷髅战士	地图:D003	X:197	Y:228 
[2024/8/19 17:54:35] 物品:斩马刀	怪物:03B695E0祖玛弓箭手8	地图:H204	X:52	Y:11 
[2024/8/19 17:54:41] 物品:金创药(小量)	怪物:18E59430骷髅战士	地图:D003	X:187	Y:235 
[2024/8/19 17:54:44] 物品:强效太阳水	怪物:2A7B4760尸王8	地图:H201	X:130	Y:161 
[2024/8/19 17:54:44] 物品:强效太阳水	怪物:2A7B4760尸王8	地图:H201	X:130	Y:161 
[2024/8/19 17:54:44] 物品:强效太阳水	怪物:2A7B4760尸王8	地图:H201	X:130	Y:161 
[2024/8/19 17:54:44] 物品:强效太阳水	怪物:2A7B4760尸王8	地图:H201	X:130	Y:161 
[2024/8/19 17:54:44] 物品:强效太阳水	怪物:2A7B4760尸王8	地图:H201	X:130	Y:161 
[2024/8/19 17:54:44] 物品:强效金创药	怪物:2A7B4760尸王8	地图:H201	X:130	Y:161 
[2024/8/19 17:54:44] 物品:强效金创药	怪物:2A7B4760尸王8	地图:H201	X:130	Y:161 
[2024/8/19 17:54:44] 物品:强效魔法药	怪物:2A7B4760尸王8	地图:H201	X:130	Y:161 
[2024/8/19 17:54:44] 物品:强效魔法药	怪物:2A7B4760尸王8	地图:H201	X:130	Y:161 
[2024/8/19 17:54:44] 物品:珊瑚戒指	怪物:2A7B4760尸王8	地图:H201	X:130	Y:161 
[2024/8/19 17:54:44] 物品:珍珠戒指	怪物:2A7B4760尸王8	地图:H201	X:130	Y:161 
[2024/8/19 17:54:44] 物品:黑檀手镯	怪物:2A7B4760尸王8	地图:H201	X:130	Y:161 
[2024/8/19 17:54:44] 物品:魔力手镯	怪物:2A7B4760尸王8	地图:H201	X:130	Y:161 
[2024/8/19 17:54:44] 物品:地狱雷光	怪物:2A7B4760尸王8	地图:H201	X:130	Y:161 
[2024/8/19 17:54:44] 物品:攻击力药水	怪物:2831E940骷髅	地图:D003	X:190	Y:236 
[2024/8/19 17:54:45] 物品:偃月	怪物:184B8160跳跳蜂0	地图:D601	X:77	Y:159 
[2024/8/19 17:54:45] 物品:八荒	怪物:184B8160跳跳蜂0	地图:D601	X:77	Y:159 
[2024/8/19 17:54:45] 物品:半月	怪物:184B8160跳跳蜂0	地图:D601	X:77	Y:159 
[2024/8/19 17:54:45] 物品:海魂	怪物:184B8160跳跳蜂0	地图:D601	X:77	Y:159 
[2024/8/19 17:54:45] 物品:凌风	怪物:184B8160跳跳蜂0	地图:D601	X:77	Y:159 
[2024/8/19 17:54:45] 物品:蓝色水晶戒指	怪物:184B8160跳跳蜂0	地图:D601	X:77	Y:159 
[2024/8/19 17:54:45] 物品:凤凰明珠	怪物:184B8160跳跳蜂0	地图:D601	X:77	Y:159 
[2024/8/19 17:54:45] 物品:坚固手套	怪物:184B8160跳跳蜂0	地图:D601	X:77	Y:159 
[2024/8/19 17:54:45] 物品:魔力手镯	怪物:184B8160跳跳蜂0	地图:D601	X:77	Y:159 
[2024/8/19 17:54:45] 物品:太阳水	怪物:184B8160跳跳蜂0	地图:D601	X:77	Y:159 
[2024/8/19 17:54:45] 物品:太阳水	怪物:184B8160跳跳蜂0	地图:D601	X:77	Y:159 
[2024/8/19 17:54:45] 物品:太阳水	怪物:184B8160跳跳蜂0	地图:D601	X:77	Y:159 
[2024/8/19 17:54:45] 物品:太阳水	怪物:184B8160跳跳蜂0	地图:D601	X:77	Y:159 
[2024/8/19 17:54:45] 物品:金创药(中量)	怪物:184B8160跳跳蜂0	地图:D601	X:77	Y:159 
[2024/8/19 17:54:45] 物品:金创药(中量)	怪物:184B8160跳跳蜂0	地图:D601	X:77	Y:159 
[2024/8/19 17:54:45] 物品:金创药(中量)	怪物:184B8160跳跳蜂0	地图:D601	X:77	Y:159 
[2024/8/19 17:54:45] 物品:金创药(中量)	怪物:184B8160跳跳蜂0	地图:D601	X:77	Y:159 
[2024/8/19 17:54:45] 物品:魔法药(中量)	怪物:184B8160跳跳蜂0	地图:D601	X:77	Y:159 
[2024/8/19 17:54:45] 物品:魔法药(中量)	怪物:184B8160跳跳蜂0	地图:D601	X:77	Y:159 
[2024/8/19 17:54:45] 物品:魔法药(中量)	怪物:184B8160跳跳蜂0	地图:D601	X:77	Y:159 
[2024/8/19 17:54:45] 物品:魔法药(中量)	怪物:184B8160跳跳蜂0	地图:D601	X:77	Y:159 
[2024/8/19 17:54:45] 物品:重盔甲(男)	怪物:184B8160跳跳蜂0	地图:D601	X:77	Y:159 
[2024/8/19 17:54:45] 物品:重盔甲(女)	怪物:184B8160跳跳蜂0	地图:D601	X:77	Y:159 
[2024/8/19 17:54:48] 物品:太阳水	怪物:1C88BA50僵尸5	地图:H201	X:130	Y:160 
[2024/8/19 17:54:49] 物品:地狱火	怪物:30642C70恶灵尸王	地图:H201	X:131	Y:160 
[2024/8/19 17:54:49] 物品:瞬息移动	怪物:30642C70恶灵尸王	地图:H201	X:131	Y:160 
[2024/8/19 17:54:50] 物品:强效太阳水	怪物:18F3C2E0尸王	地图:H201	X:132	Y:161 
[2024/8/19 17:54:50] 物品:强效太阳水	怪物:18F3C2E0尸王	地图:H201	X:132	Y:161 
[2024/8/19 17:54:50] 物品:强效太阳水	怪物:18F3C2E0尸王	地图:H201	X:132	Y:161 
[2024/8/19 17:54:50] 物品:强效太阳水	怪物:18F3C2E0尸王	地图:H201	X:132	Y:161 
[2024/8/19 17:54:50] 物品:强效太阳水	怪物:18F3C2E0尸王	地图:H201	X:132	Y:161 
[2024/8/19 17:54:50] 物品:太阳水	怪物:18F3C2E0尸王	地图:H201	X:132	Y:161 
[2024/8/19 17:54:50] 物品:太阳水	怪物:18F3C2E0尸王	地图:H201	X:132	Y:161 
[2024/8/19 17:54:50] 物品:太阳水	怪物:18F3C2E0尸王	地图:H201	X:132	Y:161 
[2024/8/19 17:54:50] 物品:太阳水	怪物:18F3C2E0尸王	地图:H201	X:132	Y:161 
[2024/8/19 17:54:50] 物品:太阳水	怪物:18F3C2E0尸王	地图:H201	X:132	Y:161 
[2024/8/19 17:54:50] 物品:太阳水	怪物:18F3C2E0尸王	地图:H201	X:132	Y:161 
[2024/8/19 17:54:50] 物品:太阳水	怪物:18F3C2E0尸王	地图:H201	X:132	Y:161 
[2024/8/19 17:54:50] 物品:太阳水	怪物:18F3C2E0尸王	地图:H201	X:132	Y:161 
[2024/8/19 17:54:50] 物品:太阳水	怪物:18F3C2E0尸王	地图:H201	X:132	Y:161 
[2024/8/19 17:54:50] 物品:太阳水	怪物:18F3C2E0尸王	地图:H201	X:132	Y:161 
[2024/8/19 17:54:50] 物品:金创药(中量)	怪物:18F3C2E0尸王	地图:H201	X:132	Y:161 
[2024/8/19 17:54:50] 物品:金创药(中量)	怪物:18F3C2E0尸王	地图:H201	X:132	Y:161 
[2024/8/19 17:54:50] 物品:金创药(中量)	怪物:18F3C2E0尸王	地图:H201	X:132	Y:161 
[2024/8/19 17:54:50] 物品:强效金创药	怪物:18F3C2E0尸王	地图:H201	X:132	Y:161 
[2024/8/19 17:54:50] 物品:强效金创药	怪物:18F3C2E0尸王	地图:H201	X:132	Y:161 
[2024/8/19 17:54:50] 物品:魔法药(中量)	怪物:18F3C2E0尸王	地图:H201	X:132	Y:161 
[2024/8/19 17:54:50] 物品:魔法药(中量)	怪物:18F3C2E0尸王	地图:H201	X:132	Y:161 
[2024/8/19 17:54:50] 物品:魔法药(中量)	怪物:18F3C2E0尸王	地图:H201	X:132	Y:161 
[2024/8/19 17:54:50] 物品:强效魔法药	怪物:18F3C2E0尸王	地图:H201	X:132	Y:161 
[2024/8/19 17:54:50] 物品:强效魔法药	怪物:18F3C2E0尸王	地图:H201	X:132	Y:161 
[2024/8/19 17:54:50] 物品:骷髅戒指	怪物:18F3C2E0尸王	地图:H201	X:132	Y:161 
[2024/8/19 17:54:50] 物品:魅力戒指	怪物:18F3C2E0尸王	地图:H201	X:132	Y:161 
[2024/8/19 17:54:50] 物品:黑檀手镯	怪物:18F3C2E0尸王	地图:H201	X:132	Y:161 
[2024/8/19 17:54:50] 物品:小手镯	怪物:18F3C2E0尸王	地图:H201	X:132	Y:161 
[2024/8/19 17:54:50] 物品:诱惑之光	怪物:18F3C2E0尸王	地图:H201	X:132	Y:161 
[2024/8/19 17:54:50] 物品:地狱火	怪物:18F3C2E0尸王	地图:H201	X:132	Y:161 
[2024/8/19 17:54:50] 物品:抗拒火环	怪物:18F3C2E0尸王	地图:H201	X:132	Y:161 
[2024/8/19 17:54:50] 物品:精神力战法	怪物:18F3C2E0尸王	地图:H201	X:132	Y:161 
[2024/8/19 17:54:50] 物品:治愈术	怪物:18F3C2E0尸王	地图:H201	X:132	Y:161 
[2024/8/19 17:54:50] 物品:基本剑术	怪物:18F3C2E0尸王	地图:H201	X:132	Y:161 
[2024/8/19 17:54:50] 物品:火球术	怪物:18F3C2E0尸王	地图:H201	X:132	Y:161 
[2024/8/19 17:54:50] 物品:强效太阳水	怪物:28D00BE0白野猪8	地图:H204	X:53	Y:11 
[2024/8/19 17:54:50] 物品:强效太阳水	怪物:28D00BE0白野猪8	地图:H204	X:53	Y:11 
[2024/8/19 17:54:50] 物品:强效太阳水	怪物:28D00BE0白野猪8	地图:H204	X:53	Y:11 
[2024/8/19 17:54:50] 物品:强效太阳水	怪物:28D00BE0白野猪8	地图:H204	X:53	Y:11 
[2024/8/19 17:54:50] 物品:强效太阳水	怪物:28D00BE0白野猪8	地图:H204	X:53	Y:11 
[2024/8/19 17:54:50] 物品:强效太阳水	怪物:28D00BE0白野猪8	地图:H204	X:53	Y:11 
[2024/8/19 17:54:50] 物品:强效太阳水	怪物:28D00BE0白野猪8	地图:H204	X:53	Y:11 
[2024/8/19 17:54:50] 物品:强效太阳水	怪物:28D00BE0白野猪8	地图:H204	X:53	Y:11 
[2024/8/19 17:54:50] 物品:强效太阳水	怪物:28D00BE0白野猪8	地图:H204	X:53	Y:11 
[2024/8/19 17:54:50] 物品:强效太阳水	怪物:28D00BE0白野猪8	地图:H204	X:53	Y:11 
[2024/8/19 17:54:50] 物品:太阳水	怪物:28D00BE0白野猪8	地图:H204	X:53	Y:11 
[2024/8/19 17:54:50] 物品:太阳水	怪物:28D00BE0白野猪8	地图:H204	X:53	Y:11 
[2024/8/19 17:54:50] 物品:太阳水	怪物:28D00BE0白野猪8	地图:H204	X:53	Y:11 
[2024/8/19 17:54:50] 物品:太阳水	怪物:28D00BE0白野猪8	地图:H204	X:53	Y:11 
[2024/8/19 17:54:50] 物品:太阳水	怪物:28D00BE0白野猪8	地图:H204	X:53	Y:11 
[2024/8/19 17:54:50] 物品:太阳水	怪物:28D00BE0白野猪8	地图:H204	X:53	Y:11 
[2024/8/19 17:54:50] 物品:太阳水	怪物:28D00BE0白野猪8	地图:H204	X:53	Y:11 
[2024/8/19 17:54:50] 物品:太阳水	怪物:28D00BE0白野猪8	地图:H204	X:53	Y:11 
[2024/8/19 17:54:50] 物品:太阳水	怪物:28D00BE0白野猪8	地图:H204	X:53	Y:11 
[2024/8/19 17:54:50] 物品:太阳水	怪物:28D00BE0白野猪8	地图:H204	X:53	Y:11 
[2024/8/19 17:54:50] 物品:金创药(中量)	怪物:28D00BE0白野猪8	地图:H204	X:53	Y:11 
[2024/8/19 17:54:50] 物品:金创药(中量)	怪物:28D00BE0白野猪8	地图:H204	X:53	Y:11 
[2024/8/19 17:54:50] 物品:金创药(中量)	怪物:28D00BE0白野猪8	地图:H204	X:53	Y:11 
[2024/8/19 17:54:50] 物品:强效金创药	怪物:28D00BE0白野猪8	地图:H204	X:53	Y:11 
[2024/8/19 17:54:50] 物品:强效金创药	怪物:28D00BE0白野猪8	地图:H204	X:53	Y:11 
[2024/8/19 17:54:50] 物品:强效金创药	怪物:28D00BE0白野猪8	地图:H204	X:53	Y:11 
[2024/8/19 17:54:50] 物品:魔法药(中量)	怪物:28D00BE0白野猪8	地图:H204	X:53	Y:11 
[2024/8/19 17:54:50] 物品:魔法药(中量)	怪物:28D00BE0白野猪8	地图:H204	X:53	Y:11 
[2024/8/19 17:54:50] 物品:魔法药(中量)	怪物:28D00BE0白野猪8	地图:H204	X:53	Y:11 
[2024/8/19 17:54:50] 物品:强效魔法药	怪物:28D00BE0白野猪8	地图:H204	X:53	Y:11 
[2024/8/19 17:54:50] 物品:强效魔法药	怪物:28D00BE0白野猪8	地图:H204	X:53	Y:11 
[2024/8/19 17:54:50] 物品:强效魔法药	怪物:28D00BE0白野猪8	地图:H204	X:53	Y:11 
[2024/8/19 17:54:50] 物品:强效金创药	怪物:28D00BE0白野猪8	地图:H204	X:53	Y:11 
[2024/8/19 17:54:50] 物品:强效金创药	怪物:28D00BE0白野猪8	地图:H204	X:53	Y:11 
[2024/8/19 17:54:50] 物品:强效金创药	怪物:28D00BE0白野猪8	地图:H204	X:53	Y:11 
[2024/8/19 17:54:50] 物品:强效金创药	怪物:28D00BE0白野猪8	地图:H204	X:53	Y:11 
[2024/8/19 17:54:50] 物品:强效金创药	怪物:28D00BE0白野猪8	地图:H204	X:53	Y:11 
[2024/8/19 17:54:50] 物品:强效金创药	怪物:28D00BE0白野猪8	地图:H204	X:53	Y:11 
[2024/8/19 17:54:50] 物品:强效魔法药	怪物:28D00BE0白野猪8	地图:H204	X:53	Y:11 
[2024/8/19 17:54:50] 物品:强效魔法药	怪物:28D00BE0白野猪8	地图:H204	X:53	Y:11 
[2024/8/19 17:54:50] 物品:强效魔法药	怪物:28D00BE0白野猪8	地图:H204	X:53	Y:11 
[2024/8/19 17:54:50] 物品:强效魔法药	怪物:28D00BE0白野猪8	地图:H204	X:53	Y:11 
[2024/8/19 17:54:50] 物品:强效魔法药	怪物:28D00BE0白野猪8	地图:H204	X:53	Y:11 
[2024/8/19 17:54:50] 物品:强效魔法药	怪物:28D00BE0白野猪8	地图:H204	X:53	Y:11 
[2024/8/19 17:54:50] 物品:重盔甲(女)	怪物:28D00BE0白野猪8	地图:H204	X:53	Y:11 
[2024/8/19 17:54:55] 物品:强效太阳水	怪物:0588B9B0沃玛卫士8	地图:H204	X:53	Y:12 
[2024/8/19 17:54:55] 物品:强效太阳水	怪物:0588B9B0沃玛卫士8	地图:H204	X:53	Y:12 
[2024/8/19 17:54:55] 物品:强效太阳水	怪物:0588B9B0沃玛卫士8	地图:H204	X:53	Y:12 
[2024/8/19 17:54:55] 物品:强效太阳水	怪物:0588B9B0沃玛卫士8	地图:H204	X:53	Y:12 
[2024/8/19 17:54:55] 物品:强效太阳水	怪物:0588B9B0沃玛卫士8	地图:H204	X:53	Y:12 
[2024/8/19 17:54:55] 物品:太阳水	怪物:0588B9B0沃玛卫士8	地图:H204	X:53	Y:12 
[2024/8/19 17:54:55] 物品:太阳水	怪物:0588B9B0沃玛卫士8	地图:H204	X:53	Y:12 
[2024/8/19 17:54:55] 物品:太阳水	怪物:0588B9B0沃玛卫士8	地图:H204	X:53	Y:12 
[2024/8/19 17:54:55] 物品:太阳水	怪物:0588B9B0沃玛卫士8	地图:H204	X:53	Y:12 
[2024/8/19 17:54:55] 物品:太阳水	怪物:0588B9B0沃玛卫士8	地图:H204	X:53	Y:12 
[2024/8/19 17:54:55] 物品:太阳水	怪物:0588B9B0沃玛卫士8	地图:H204	X:53	Y:12 
[2024/8/19 17:54:55] 物品:太阳水	怪物:0588B9B0沃玛卫士8	地图:H204	X:53	Y:12 
[2024/8/19 17:54:55] 物品:太阳水	怪物:0588B9B0沃玛卫士8	地图:H204	X:53	Y:12 
[2024/8/19 17:54:55] 物品:太阳水	怪物:0588B9B0沃玛卫士8	地图:H204	X:53	Y:12 
[2024/8/19 17:54:55] 物品:太阳水	怪物:0588B9B0沃玛卫士8	地图:H204	X:53	Y:12 
[2024/8/19 17:54:55] 物品:金创药(中量)	怪物:0588B9B0沃玛卫士8	地图:H204	X:53	Y:12 
[2024/8/19 17:54:55] 物品:金创药(中量)	怪物:0588B9B0沃玛卫士8	地图:H204	X:53	Y:12 
[2024/8/19 17:54:55] 物品:强效金创药	怪物:0588B9B0沃玛卫士8	地图:H204	X:53	Y:12 
[2024/8/19 17:54:55] 物品:强效金创药	怪物:0588B9B0沃玛卫士8	地图:H204	X:53	Y:12 
[2024/8/19 17:54:55] 物品:强效金创药	怪物:0588B9B0沃玛卫士8	地图:H204	X:53	Y:12 
[2024/8/19 17:54:55] 物品:魔法药(中量)	怪物:0588B9B0沃玛卫士8	地图:H204	X:53	Y:12 
