[2024/8/20 4:0:5] 物品:强效太阳水	怪物:19CF9500魔龙射手	地图:66	X:34	Y:49 
[2024/8/20 4:43:6] 物品:八荒	怪物:27DF0E90祖玛弓箭手	地图:H204	X:43	Y:59 
[2024/8/20 4:43:8] 物品:重盔甲(女)	怪物:2DEF0B60祖玛卫士8	地图:H204	X:51	Y:48 
[2024/8/20 4:43:8] 物品:蛇眼戒指	怪物:2DEF0B60祖玛卫士8	地图:H204	X:51	Y:48 
[2024/8/20 4:43:10] 物品:强效太阳水	怪物:28D7A5D0沃玛卫士8	地图:H204	X:40	Y:61 
[2024/8/20 4:43:10] 物品:强效太阳水	怪物:28D7A5D0沃玛卫士8	地图:H204	X:40	Y:61 
[2024/8/20 4:43:10] 物品:强效太阳水	怪物:28D7A5D0沃玛卫士8	地图:H204	X:40	Y:61 
[2024/8/20 4:43:10] 物品:强效太阳水	怪物:28D7A5D0沃玛卫士8	地图:H204	X:40	Y:61 
[2024/8/20 4:43:10] 物品:强效太阳水	怪物:28D7A5D0沃玛卫士8	地图:H204	X:40	Y:61 
[2024/8/20 4:43:10] 物品:太阳水	怪物:28D7A5D0沃玛卫士8	地图:H204	X:40	Y:61 
[2024/8/20 4:43:10] 物品:太阳水	怪物:28D7A5D0沃玛卫士8	地图:H204	X:40	Y:61 
[2024/8/20 4:43:10] 物品:太阳水	怪物:28D7A5D0沃玛卫士8	地图:H204	X:40	Y:61 
[2024/8/20 4:43:10] 物品:太阳水	怪物:28D7A5D0沃玛卫士8	地图:H204	X:40	Y:61 
[2024/8/20 4:43:10] 物品:太阳水	怪物:28D7A5D0沃玛卫士8	地图:H204	X:40	Y:61 
[2024/8/20 4:43:10] 物品:太阳水	怪物:28D7A5D0沃玛卫士8	地图:H204	X:40	Y:61 
[2024/8/20 4:43:10] 物品:太阳水	怪物:28D7A5D0沃玛卫士8	地图:H204	X:40	Y:61 
[2024/8/20 4:43:10] 物品:太阳水	怪物:28D7A5D0沃玛卫士8	地图:H204	X:40	Y:61 
[2024/8/20 4:43:10] 物品:太阳水	怪物:28D7A5D0沃玛卫士8	地图:H204	X:40	Y:61 
[2024/8/20 4:43:10] 物品:太阳水	怪物:28D7A5D0沃玛卫士8	地图:H204	X:40	Y:61 
[2024/8/20 4:43:10] 物品:金创药(中量)	怪物:28D7A5D0沃玛卫士8	地图:H204	X:40	Y:61 
[2024/8/20 4:43:10] 物品:金创药(中量)	怪物:28D7A5D0沃玛卫士8	地图:H204	X:40	Y:61 
[2024/8/20 4:43:10] 物品:强效金创药	怪物:28D7A5D0沃玛卫士8	地图:H204	X:40	Y:61 
[2024/8/20 4:43:10] 物品:强效金创药	怪物:28D7A5D0沃玛卫士8	地图:H204	X:40	Y:61 
[2024/8/20 4:43:10] 物品:强效金创药	怪物:28D7A5D0沃玛卫士8	地图:H204	X:40	Y:61 
[2024/8/20 4:43:10] 物品:魔法药(中量)	怪物:28D7A5D0沃玛卫士8	地图:H204	X:40	Y:61 
[2024/8/20 4:43:10] 物品:魔法药(中量)	怪物:28D7A5D0沃玛卫士8	地图:H204	X:40	Y:61 
[2024/8/20 4:43:10] 物品:强效魔法药	怪物:28D7A5D0沃玛卫士8	地图:H204	X:40	Y:61 
[2024/8/20 4:43:10] 物品:强效魔法药	怪物:28D7A5D0沃玛卫士8	地图:H204	X:40	Y:61 
[2024/8/20 4:43:10] 物品:强效魔法药	怪物:28D7A5D0沃玛卫士8	地图:H204	X:40	Y:61 
[2024/8/20 4:43:10] 物品:魅力戒指	怪物:28D7A5D0沃玛卫士8	地图:H204	X:40	Y:61 
[2024/8/20 4:43:10] 物品:困魔咒	怪物:28D7A5D0沃玛卫士8	地图:H204	X:40	Y:61 
[2024/8/20 4:43:10] 物品:群体治疗术	怪物:28D7A5D0沃玛卫士8	地图:H204	X:40	Y:61 
[2024/8/20 4:43:10] 物品:爆裂火焰	怪物:28D7A5D0沃玛卫士8	地图:H204	X:40	Y:61 
[2024/8/20 4:43:11] 物品:强效太阳水	怪物:2DDAF0F0沃玛卫士8	地图:H204	X:49	Y:47 
[2024/8/20 4:43:11] 物品:强效太阳水	怪物:2DDAF0F0沃玛卫士8	地图:H204	X:49	Y:47 
[2024/8/20 4:43:11] 物品:强效太阳水	怪物:2DDAF0F0沃玛卫士8	地图:H204	X:49	Y:47 
[2024/8/20 4:43:11] 物品:强效太阳水	怪物:2DDAF0F0沃玛卫士8	地图:H204	X:49	Y:47 
[2024/8/20 4:43:11] 物品:强效太阳水	怪物:2DDAF0F0沃玛卫士8	地图:H204	X:49	Y:47 
[2024/8/20 4:43:11] 物品:太阳水	怪物:2DDAF0F0沃玛卫士8	地图:H204	X:49	Y:47 
[2024/8/20 4:43:11] 物品:太阳水	怪物:2DDAF0F0沃玛卫士8	地图:H204	X:49	Y:47 
[2024/8/20 4:43:11] 物品:太阳水	怪物:2DDAF0F0沃玛卫士8	地图:H204	X:49	Y:47 
[2024/8/20 4:43:11] 物品:太阳水	怪物:2DDAF0F0沃玛卫士8	地图:H204	X:49	Y:47 
[2024/8/20 4:43:11] 物品:太阳水	怪物:2DDAF0F0沃玛卫士8	地图:H204	X:49	Y:47 
[2024/8/20 4:43:11] 物品:太阳水	怪物:2DDAF0F0沃玛卫士8	地图:H204	X:49	Y:47 
[2024/8/20 4:43:11] 物品:太阳水	怪物:2DDAF0F0沃玛卫士8	地图:H204	X:49	Y:47 
[2024/8/20 4:43:11] 物品:太阳水	怪物:2DDAF0F0沃玛卫士8	地图:H204	X:49	Y:47 
[2024/8/20 4:43:11] 物品:太阳水	怪物:2DDAF0F0沃玛卫士8	地图:H204	X:49	Y:47 
[2024/8/20 4:43:11] 物品:太阳水	怪物:2DDAF0F0沃玛卫士8	地图:H204	X:49	Y:47 
[2024/8/20 4:43:11] 物品:金创药(中量)	怪物:2DDAF0F0沃玛卫士8	地图:H204	X:49	Y:47 
[2024/8/20 4:43:11] 物品:金创药(中量)	怪物:2DDAF0F0沃玛卫士8	地图:H204	X:49	Y:47 
[2024/8/20 4:43:11] 物品:强效金创药	怪物:2DDAF0F0沃玛卫士8	地图:H204	X:49	Y:47 
[2024/8/20 4:43:11] 物品:强效金创药	怪物:2DDAF0F0沃玛卫士8	地图:H204	X:49	Y:47 
[2024/8/20 4:43:11] 物品:强效金创药	怪物:2DDAF0F0沃玛卫士8	地图:H204	X:49	Y:47 
[2024/8/20 4:43:11] 物品:魔法药(中量)	怪物:2DDAF0F0沃玛卫士8	地图:H204	X:49	Y:47 
[2024/8/20 4:43:11] 物品:魔法药(中量)	怪物:2DDAF0F0沃玛卫士8	地图:H204	X:49	Y:47 
[2024/8/20 4:43:11] 物品:强效魔法药	怪物:2DDAF0F0沃玛卫士8	地图:H204	X:49	Y:47 
[2024/8/20 4:43:11] 物品:强效魔法药	怪物:2DDAF0F0沃玛卫士8	地图:H204	X:49	Y:47 
[2024/8/20 4:43:11] 物品:强效魔法药	怪物:2DDAF0F0沃玛卫士8	地图:H204	X:49	Y:47 
[2024/8/20 4:43:11] 物品:爆裂火焰	怪物:2DDAF0F0沃玛卫士8	地图:H204	X:49	Y:47 
[2024/8/20 4:43:13] 物品:灯笼项链	怪物:28205500祖玛雕像8	地图:H204	X:40	Y:62 
[2024/8/20 4:43:18] 物品:灵魂战衣(女)	怪物:2D9873E0祖玛雕像8	地图:H204	X:51	Y:48 
[2024/8/20 4:43:20] 物品:强效太阳水	怪物:2B5249D0沃玛卫士8	地图:H204	X:47	Y:48 
[2024/8/20 4:43:20] 物品:强效太阳水	怪物:2B5249D0沃玛卫士8	地图:H204	X:47	Y:48 
[2024/8/20 4:43:20] 物品:强效太阳水	怪物:2B5249D0沃玛卫士8	地图:H204	X:47	Y:48 
[2024/8/20 4:43:20] 物品:强效太阳水	怪物:2B5249D0沃玛卫士8	地图:H204	X:47	Y:48 
[2024/8/20 4:43:20] 物品:强效太阳水	怪物:2B5249D0沃玛卫士8	地图:H204	X:47	Y:48 
[2024/8/20 4:43:20] 物品:太阳水	怪物:2B5249D0沃玛卫士8	地图:H204	X:47	Y:48 
[2024/8/20 4:43:20] 物品:太阳水	怪物:2B5249D0沃玛卫士8	地图:H204	X:47	Y:48 
[2024/8/20 4:43:20] 物品:太阳水	怪物:2B5249D0沃玛卫士8	地图:H204	X:47	Y:48 
[2024/8/20 4:43:20] 物品:太阳水	怪物:2B5249D0沃玛卫士8	地图:H204	X:47	Y:48 
[2024/8/20 4:43:20] 物品:太阳水	怪物:2B5249D0沃玛卫士8	地图:H204	X:47	Y:48 
[2024/8/20 4:43:20] 物品:太阳水	怪物:2B5249D0沃玛卫士8	地图:H204	X:47	Y:48 
[2024/8/20 4:43:20] 物品:太阳水	怪物:2B5249D0沃玛卫士8	地图:H204	X:47	Y:48 
[2024/8/20 4:43:20] 物品:太阳水	怪物:2B5249D0沃玛卫士8	地图:H204	X:47	Y:48 
[2024/8/20 4:43:20] 物品:太阳水	怪物:2B5249D0沃玛卫士8	地图:H204	X:47	Y:48 
[2024/8/20 4:43:20] 物品:太阳水	怪物:2B5249D0沃玛卫士8	地图:H204	X:47	Y:48 
[2024/8/20 4:43:20] 物品:金创药(中量)	怪物:2B5249D0沃玛卫士8	地图:H204	X:47	Y:48 
[2024/8/20 4:43:20] 物品:金创药(中量)	怪物:2B5249D0沃玛卫士8	地图:H204	X:47	Y:48 
[2024/8/20 4:43:20] 物品:强效金创药	怪物:2B5249D0沃玛卫士8	地图:H204	X:47	Y:48 
[2024/8/20 4:43:20] 物品:强效金创药	怪物:2B5249D0沃玛卫士8	地图:H204	X:47	Y:48 
[2024/8/20 4:43:20] 物品:强效金创药	怪物:2B5249D0沃玛卫士8	地图:H204	X:47	Y:48 
[2024/8/20 4:43:20] 物品:魔法药(中量)	怪物:2B5249D0沃玛卫士8	地图:H204	X:47	Y:48 
[2024/8/20 4:43:20] 物品:魔法药(中量)	怪物:2B5249D0沃玛卫士8	地图:H204	X:47	Y:48 
[2024/8/20 4:43:20] 物品:强效魔法药	怪物:2B5249D0沃玛卫士8	地图:H204	X:47	Y:48 
[2024/8/20 4:43:20] 物品:强效魔法药	怪物:2B5249D0沃玛卫士8	地图:H204	X:47	Y:48 
[2024/8/20 4:43:20] 物品:强效魔法药	怪物:2B5249D0沃玛卫士8	地图:H204	X:47	Y:48 
[2024/8/20 4:43:20] 物品:攻击神水	怪物:2B5249D0沃玛卫士8	地图:H204	X:47	Y:48 
[2024/8/20 4:43:20] 物品:斩马刀	怪物:2B5249D0沃玛卫士8	地图:H204	X:47	Y:48 
[2024/8/20 4:43:20] 物品:半月弯刀	怪物:2B5249D0沃玛卫士8	地图:H204	X:47	Y:48 
[2024/8/20 4:43:20] 物品:爆裂火焰	怪物:2B5249D0沃玛卫士8	地图:H204	X:47	Y:48 
[2024/8/20 4:43:20] 物品:强效太阳水	怪物:05BE76B0虹魔蝎卫8	地图:H204	X:23	Y:69 
[2024/8/20 4:43:20] 物品:强效太阳水	怪物:05BE76B0虹魔蝎卫8	地图:H204	X:23	Y:69 
[2024/8/20 4:43:20] 物品:强效太阳水	怪物:05BE76B0虹魔蝎卫8	地图:H204	X:23	Y:69 
[2024/8/20 4:43:20] 物品:强效太阳水	怪物:05BE76B0虹魔蝎卫8	地图:H204	X:23	Y:69 
[2024/8/20 4:43:20] 物品:强效太阳水	怪物:05BE76B0虹魔蝎卫8	地图:H204	X:23	Y:69 
[2024/8/20 4:43:20] 物品:强效太阳水	怪物:05BE76B0虹魔蝎卫8	地图:H204	X:23	Y:69 
[2024/8/20 4:43:20] 物品:强效太阳水	怪物:05BE76B0虹魔蝎卫8	地图:H204	X:23	Y:69 
[2024/8/20 4:43:20] 物品:强效太阳水	怪物:05BE76B0虹魔蝎卫8	地图:H204	X:23	Y:69 
[2024/8/20 4:43:20] 物品:强效太阳水	怪物:05BE76B0虹魔蝎卫8	地图:H204	X:23	Y:69 
[2024/8/20 4:43:20] 物品:强效太阳水	怪物:05BE76B0虹魔蝎卫8	地图:H204	X:23	Y:69 
[2024/8/20 4:43:20] 物品:太阳水	怪物:05BE76B0虹魔蝎卫8	地图:H204	X:23	Y:69 
[2024/8/20 4:43:20] 物品:太阳水	怪物:05BE76B0虹魔蝎卫8	地图:H204	X:23	Y:69 
[2024/8/20 4:43:20] 物品:太阳水	怪物:05BE76B0虹魔蝎卫8	地图:H204	X:23	Y:69 
[2024/8/20 4:43:20] 物品:太阳水	怪物:05BE76B0虹魔蝎卫8	地图:H204	X:23	Y:69 
[2024/8/20 4:43:20] 物品:太阳水	怪物:05BE76B0虹魔蝎卫8	地图:H204	X:23	Y:69 
[2024/8/20 4:43:20] 物品:太阳水	怪物:05BE76B0虹魔蝎卫8	地图:H204	X:23	Y:69 
[2024/8/20 4:43:20] 物品:太阳水	怪物:05BE76B0虹魔蝎卫8	地图:H204	X:23	Y:69 
[2024/8/20 4:43:20] 物品:太阳水	怪物:05BE76B0虹魔蝎卫8	地图:H204	X:23	Y:69 
[2024/8/20 4:43:20] 物品:太阳水	怪物:05BE76B0虹魔蝎卫8	地图:H204	X:23	Y:69 
[2024/8/20 4:43:20] 物品:太阳水	怪物:05BE76B0虹魔蝎卫8	地图:H204	X:23	Y:69 
[2024/8/20 4:43:20] 物品:强效金创药	怪物:05BE76B0虹魔蝎卫8	地图:H204	X:23	Y:69 
[2024/8/20 4:43:20] 物品:强效金创药	怪物:05BE76B0虹魔蝎卫8	地图:H204	X:23	Y:69 
[2024/8/20 4:43:20] 物品:强效金创药	怪物:05BE76B0虹魔蝎卫8	地图:H204	X:23	Y:69 
[2024/8/20 4:43:20] 物品:强效金创药	怪物:05BE76B0虹魔蝎卫8	地图:H204	X:23	Y:69 
[2024/8/20 4:43:20] 物品:强效金创药	怪物:05BE76B0虹魔蝎卫8	地图:H204	X:23	Y:69 
[2024/8/20 4:43:20] 物品:强效金创药	怪物:05BE76B0虹魔蝎卫8	地图:H204	X:23	Y:69 
[2024/8/20 4:43:20] 物品:强效金创药	怪物:05BE76B0虹魔蝎卫8	地图:H204	X:23	Y:69 
[2024/8/20 4:43:20] 物品:强效金创药	怪物:05BE76B0虹魔蝎卫8	地图:H204	X:23	Y:69 
[2024/8/20 4:43:20] 物品:强效金创药	怪物:05BE76B0虹魔蝎卫8	地图:H204	X:23	Y:69 
[2024/8/20 4:43:20] 物品:强效金创药	怪物:05BE76B0虹魔蝎卫8	地图:H204	X:23	Y:69 
[2024/8/20 4:43:20] 物品:强效魔法药	怪物:05BE76B0虹魔蝎卫8	地图:H204	X:23	Y:69 
[2024/8/20 4:43:20] 物品:强效魔法药	怪物:05BE76B0虹魔蝎卫8	地图:H204	X:23	Y:69 
[2024/8/20 4:43:20] 物品:强效魔法药	怪物:05BE76B0虹魔蝎卫8	地图:H204	X:23	Y:69 
[2024/8/20 4:43:20] 物品:强效魔法药	怪物:05BE76B0虹魔蝎卫8	地图:H204	X:23	Y:69 
[2024/8/20 4:43:20] 物品:强效魔法药	怪物:05BE76B0虹魔蝎卫8	地图:H204	X:23	Y:69 
[2024/8/20 4:43:20] 物品:强效魔法药	怪物:05BE76B0虹魔蝎卫8	地图:H204	X:23	Y:69 
[2024/8/20 4:43:20] 物品:强效魔法药	怪物:05BE76B0虹魔蝎卫8	地图:H204	X:23	Y:69 
[2024/8/20 4:43:20] 物品:强效魔法药	怪物:05BE76B0虹魔蝎卫8	地图:H204	X:23	Y:69 
[2024/8/20 4:43:20] 物品:强效魔法药	怪物:05BE76B0虹魔蝎卫8	地图:H204	X:23	Y:69 
[2024/8/20 4:43:20] 物品:强效魔法药	怪物:05BE76B0虹魔蝎卫8	地图:H204	X:23	Y:69 
[2024/8/20 4:43:20] 物品:炼狱	怪物:05BE76B0虹魔蝎卫8	地图:H204	X:23	Y:69 
[2024/8/20 4:43:20] 物品:龙之戒指	怪物:05BE76B0虹魔蝎卫8	地图:H204	X:23	Y:69 
[2024/8/20 4:43:21] 物品:强效太阳水	怪物:2A5467D0虹魔蝎卫8	地图:H204	X:41	Y:62 
[2024/8/20 4:43:21] 物品:强效太阳水	怪物:2A5467D0虹魔蝎卫8	地图:H204	X:41	Y:62 
[2024/8/20 4:43:21] 物品:强效太阳水	怪物:2A5467D0虹魔蝎卫8	地图:H204	X:41	Y:62 
[2024/8/20 4:43:21] 物品:强效太阳水	怪物:2A5467D0虹魔蝎卫8	地图:H204	X:41	Y:62 
[2024/8/20 4:43:21] 物品:强效太阳水	怪物:2A5467D0虹魔蝎卫8	地图:H204	X:41	Y:62 
[2024/8/20 4:43:21] 物品:强效太阳水	怪物:2A5467D0虹魔蝎卫8	地图:H204	X:41	Y:62 
[2024/8/20 4:43:21] 物品:强效太阳水	怪物:2A5467D0虹魔蝎卫8	地图:H204	X:41	Y:62 
[2024/8/20 4:43:21] 物品:强效太阳水	怪物:2A5467D0虹魔蝎卫8	地图:H204	X:41	Y:62 
[2024/8/20 4:43:21] 物品:强效太阳水	怪物:2A5467D0虹魔蝎卫8	地图:H204	X:41	Y:62 
[2024/8/20 4:43:21] 物品:强效太阳水	怪物:2A5467D0虹魔蝎卫8	地图:H204	X:41	Y:62 
[2024/8/20 4:43:21] 物品:太阳水	怪物:2A5467D0虹魔蝎卫8	地图:H204	X:41	Y:62 
[2024/8/20 4:43:21] 物品:太阳水	怪物:2A5467D0虹魔蝎卫8	地图:H204	X:41	Y:62 
[2024/8/20 4:43:21] 物品:太阳水	怪物:2A5467D0虹魔蝎卫8	地图:H204	X:41	Y:62 
[2024/8/20 4:43:21] 物品:太阳水	怪物:2A5467D0虹魔蝎卫8	地图:H204	X:41	Y:62 
[2024/8/20 4:43:21] 物品:太阳水	怪物:2A5467D0虹魔蝎卫8	地图:H204	X:41	Y:62 
[2024/8/20 4:43:21] 物品:太阳水	怪物:2A5467D0虹魔蝎卫8	地图:H204	X:41	Y:62 
[2024/8/20 4:43:21] 物品:太阳水	怪物:2A5467D0虹魔蝎卫8	地图:H204	X:41	Y:62 
[2024/8/20 4:43:21] 物品:太阳水	怪物:2A5467D0虹魔蝎卫8	地图:H204	X:41	Y:62 
[2024/8/20 4:43:21] 物品:太阳水	怪物:2A5467D0虹魔蝎卫8	地图:H204	X:41	Y:62 
[2024/8/20 4:43:21] 物品:太阳水	怪物:2A5467D0虹魔蝎卫8	地图:H204	X:41	Y:62 
[2024/8/20 4:43:21] 物品:强效金创药	怪物:2A5467D0虹魔蝎卫8	地图:H204	X:41	Y:62 
[2024/8/20 4:43:21] 物品:强效金创药	怪物:2A5467D0虹魔蝎卫8	地图:H204	X:41	Y:62 
[2024/8/20 4:43:21] 物品:强效金创药	怪物:2A5467D0虹魔蝎卫8	地图:H204	X:41	Y:62 
[2024/8/20 4:43:21] 物品:强效金创药	怪物:2A5467D0虹魔蝎卫8	地图:H204	X:41	Y:62 
[2024/8/20 4:43:21] 物品:强效金创药	怪物:2A5467D0虹魔蝎卫8	地图:H204	X:41	Y:62 
[2024/8/20 4:43:21] 物品:强效金创药	怪物:2A5467D0虹魔蝎卫8	地图:H204	X:41	Y:62 
[2024/8/20 4:43:21] 物品:强效金创药	怪物:2A5467D0虹魔蝎卫8	地图:H204	X:41	Y:62 
[2024/8/20 4:43:21] 物品:强效金创药	怪物:2A5467D0虹魔蝎卫8	地图:H204	X:41	Y:62 
[2024/8/20 4:43:21] 物品:强效金创药	怪物:2A5467D0虹魔蝎卫8	地图:H204	X:41	Y:62 
[2024/8/20 4:43:21] 物品:强效金创药	怪物:2A5467D0虹魔蝎卫8	地图:H204	X:41	Y:62 
[2024/8/20 4:43:21] 物品:强效魔法药	怪物:2A5467D0虹魔蝎卫8	地图:H204	X:41	Y:62 
[2024/8/20 4:43:21] 物品:强效魔法药	怪物:2A5467D0虹魔蝎卫8	地图:H204	X:41	Y:62 
[2024/8/20 4:43:21] 物品:强效魔法药	怪物:2A5467D0虹魔蝎卫8	地图:H204	X:41	Y:62 
[2024/8/20 4:43:21] 物品:强效魔法药	怪物:2A5467D0虹魔蝎卫8	地图:H204	X:41	Y:62 
[2024/8/20 4:43:21] 物品:强效魔法药	怪物:2A5467D0虹魔蝎卫8	地图:H204	X:41	Y:62 
[2024/8/20 4:43:21] 物品:强效魔法药	怪物:2A5467D0虹魔蝎卫8	地图:H204	X:41	Y:62 
[2024/8/20 4:43:21] 物品:强效魔法药	怪物:2A5467D0虹魔蝎卫8	地图:H204	X:41	Y:62 
[2024/8/20 4:43:21] 物品:强效魔法药	怪物:2A5467D0虹魔蝎卫8	地图:H204	X:41	Y:62 
[2024/8/20 4:43:21] 物品:强效魔法药	怪物:2A5467D0虹魔蝎卫8	地图:H204	X:41	Y:62 
[2024/8/20 4:43:21] 物品:强效魔法药	怪物:2A5467D0虹魔蝎卫8	地图:H204	X:41	Y:62 
[2024/8/20 4:43:21] 物品:精神力药水	怪物:2A5467D0虹魔蝎卫8	地图:H204	X:41	Y:62 
[2024/8/20 4:43:21] 物品:魔杖	怪物:2A5467D0虹魔蝎卫8	地图:H204	X:41	Y:62 
[2024/8/20 4:43:29] 物品:凤凰明珠	怪物:229E8930祖玛弓箭手8	地图:H204	X:44	Y:53 
[2024/8/20 4:43:30] 物品:强效太阳水	怪物:0336F2A0虹魔蝎卫8	地图:H204	X:47	Y:47 
[2024/8/20 4:43:30] 物品:强效太阳水	怪物:0336F2A0虹魔蝎卫8	地图:H204	X:47	Y:47 
[2024/8/20 4:43:30] 物品:强效太阳水	怪物:0336F2A0虹魔蝎卫8	地图:H204	X:47	Y:47 
[2024/8/20 4:43:30] 物品:强效太阳水	怪物:0336F2A0虹魔蝎卫8	地图:H204	X:47	Y:47 
[2024/8/20 4:43:30] 物品:强效太阳水	怪物:0336F2A0虹魔蝎卫8	地图:H204	X:47	Y:47 
[2024/8/20 4:43:30] 物品:强效太阳水	怪物:0336F2A0虹魔蝎卫8	地图:H204	X:47	Y:47 
[2024/8/20 4:43:30] 物品:强效太阳水	怪物:0336F2A0虹魔蝎卫8	地图:H204	X:47	Y:47 
[2024/8/20 4:43:30] 物品:强效太阳水	怪物:0336F2A0虹魔蝎卫8	地图:H204	X:47	Y:47 
[2024/8/20 4:43:30] 物品:强效太阳水	怪物:0336F2A0虹魔蝎卫8	地图:H204	X:47	Y:47 
[2024/8/20 4:43:30] 物品:强效太阳水	怪物:0336F2A0虹魔蝎卫8	地图:H204	X:47	Y:47 
[2024/8/20 4:43:30] 物品:太阳水	怪物:0336F2A0虹魔蝎卫8	地图:H204	X:47	Y:47 
[2024/8/20 4:43:30] 物品:太阳水	怪物:0336F2A0虹魔蝎卫8	地图:H204	X:47	Y:47 
[2024/8/20 4:43:30] 物品:太阳水	怪物:0336F2A0虹魔蝎卫8	地图:H204	X:47	Y:47 
[2024/8/20 4:43:30] 物品:太阳水	怪物:0336F2A0虹魔蝎卫8	地图:H204	X:47	Y:47 
[2024/8/20 4:43:30] 物品:太阳水	怪物:0336F2A0虹魔蝎卫8	地图:H204	X:47	Y:47 
[2024/8/20 4:43:30] 物品:太阳水	怪物:0336F2A0虹魔蝎卫8	地图:H204	X:47	Y:47 
[2024/8/20 4:43:30] 物品:太阳水	怪物:0336F2A0虹魔蝎卫8	地图:H204	X:47	Y:47 
[2024/8/20 4:43:30] 物品:太阳水	怪物:0336F2A0虹魔蝎卫8	地图:H204	X:47	Y:47 
[2024/8/20 4:43:30] 物品:太阳水	怪物:0336F2A0虹魔蝎卫8	地图:H204	X:47	Y:47 
[2024/8/20 4:43:30] 物品:太阳水	怪物:0336F2A0虹魔蝎卫8	地图:H204	X:47	Y:47 
[2024/8/20 4:43:30] 物品:强效金创药	怪物:0336F2A0虹魔蝎卫8	地图:H204	X:47	Y:47 
[2024/8/20 4:43:30] 物品:强效金创药	怪物:0336F2A0虹魔蝎卫8	地图:H204	X:47	Y:47 
[2024/8/20 4:43:30] 物品:强效金创药	怪物:0336F2A0虹魔蝎卫8	地图:H204	X:47	Y:47 
[2024/8/20 4:43:30] 物品:强效金创药	怪物:0336F2A0虹魔蝎卫8	地图:H204	X:47	Y:47 
[2024/8/20 4:43:30] 物品:强效金创药	怪物:0336F2A0虹魔蝎卫8	地图:H204	X:47	Y:47 
[2024/8/20 4:43:30] 物品:强效金创药	怪物:0336F2A0虹魔蝎卫8	地图:H204	X:47	Y:47 
[2024/8/20 4:43:30] 物品:强效金创药	怪物:0336F2A0虹魔蝎卫8	地图:H204	X:47	Y:47 
[2024/8/20 4:43:30] 物品:强效金创药	怪物:0336F2A0虹魔蝎卫8	地图:H204	X:47	Y:47 
[2024/8/20 4:43:30] 物品:强效金创药	怪物:0336F2A0虹魔蝎卫8	地图:H204	X:47	Y:47 
[2024/8/20 4:43:30] 物品:强效金创药	怪物:0336F2A0虹魔蝎卫8	地图:H204	X:47	Y:47 
[2024/8/20 4:43:30] 物品:强效魔法药	怪物:0336F2A0虹魔蝎卫8	地图:H204	X:47	Y:47 
[2024/8/20 4:43:30] 物品:强效魔法药	怪物:0336F2A0虹魔蝎卫8	地图:H204	X:47	Y:47 
[2024/8/20 4:43:30] 物品:强效魔法药	怪物:0336F2A0虹魔蝎卫8	地图:H204	X:47	Y:47 
[2024/8/20 4:43:30] 物品:强效魔法药	怪物:0336F2A0虹魔蝎卫8	地图:H204	X:47	Y:47 
[2024/8/20 4:43:30] 物品:强效魔法药	怪物:0336F2A0虹魔蝎卫8	地图:H204	X:47	Y:47 
[2024/8/20 4:43:30] 物品:强效魔法药	怪物:0336F2A0虹魔蝎卫8	地图:H204	X:47	Y:47 
[2024/8/20 4:43:30] 物品:强效魔法药	怪物:0336F2A0虹魔蝎卫8	地图:H204	X:47	Y:47 
[2024/8/20 4:43:30] 物品:强效魔法药	怪物:0336F2A0虹魔蝎卫8	地图:H204	X:47	Y:47 
[2024/8/20 4:43:30] 物品:强效魔法药	怪物:0336F2A0虹魔蝎卫8	地图:H204	X:47	Y:47 
[2024/8/20 4:43:30] 物品:强效魔法药	怪物:0336F2A0虹魔蝎卫8	地图:H204	X:47	Y:47 
[2024/8/20 4:43:33] 物品:强效金创药	怪物:1EAA5BA0魔龙破甲兵	地图:66	X:131	Y:159 
[2024/8/20 4:43:33] 物品:强效金创药	怪物:1EAA5BA0魔龙破甲兵	地图:66	X:131	Y:159 
[2024/8/20 4:43:33] 物品:道士手镯	怪物:1EAA5BA0魔龙破甲兵	地图:66	X:131	Y:159 
[2024/8/20 4:43:34] 物品:白金项链	怪物:180D2BD0祖玛卫士8	地图:H204	X:75	Y:23 
[2024/8/20 4:43:38] 物品:强效太阳水	怪物:23F5E2B0沃玛卫士8	地图:H204	X:75	Y:22 
[2024/8/20 4:43:38] 物品:强效太阳水	怪物:23F5E2B0沃玛卫士8	地图:H204	X:75	Y:22 
[2024/8/20 4:43:38] 物品:强效太阳水	怪物:23F5E2B0沃玛卫士8	地图:H204	X:75	Y:22 
[2024/8/20 4:43:38] 物品:强效太阳水	怪物:23F5E2B0沃玛卫士8	地图:H204	X:75	Y:22 
[2024/8/20 4:43:38] 物品:强效太阳水	怪物:23F5E2B0沃玛卫士8	地图:H204	X:75	Y:22 
[2024/8/20 4:43:38] 物品:太阳水	怪物:23F5E2B0沃玛卫士8	地图:H204	X:75	Y:22 
[2024/8/20 4:43:38] 物品:太阳水	怪物:23F5E2B0沃玛卫士8	地图:H204	X:75	Y:22 
[2024/8/20 4:43:38] 物品:太阳水	怪物:23F5E2B0沃玛卫士8	地图:H204	X:75	Y:22 
[2024/8/20 4:43:38] 物品:太阳水	怪物:23F5E2B0沃玛卫士8	地图:H204	X:75	Y:22 
[2024/8/20 4:43:38] 物品:太阳水	怪物:23F5E2B0沃玛卫士8	地图:H204	X:75	Y:22 
[2024/8/20 4:43:38] 物品:太阳水	怪物:23F5E2B0沃玛卫士8	地图:H204	X:75	Y:22 
