[2024/8/17 21:0:0] 物品:金创药(小量)	怪物:1A3F92A0僵尸5	地图:H201	X:34	Y:89 
[2024/8/17 21:42:8] 物品:铁剑	怪物:28DE7D20沃玛战士	地图:D022	X:122	Y:162 
[2024/8/17 21:42:9] 物品:光芒道袍(男)	怪物:2E09E130魔龙刀兵2	地图:66	X:157	Y:83 
[2024/8/17 21:42:12] 物品:魔法药(小量)	怪物:279A0BE0稻草人	地图:0	X:611	Y:602 
[2024/8/17 21:42:13] 物品:强效金创药	怪物:2D136B50魔龙巨蛾	地图:64	X:30	Y:61 
[2024/8/17 21:42:14] 物品:强效太阳水	怪物:1CF6DF80尸王8	地图:H201	X:154	Y:161 
[2024/8/17 21:42:14] 物品:强效太阳水	怪物:1CF6DF80尸王8	地图:H201	X:154	Y:161 
[2024/8/17 21:42:14] 物品:强效太阳水	怪物:1CF6DF80尸王8	地图:H201	X:154	Y:161 
[2024/8/17 21:42:14] 物品:强效太阳水	怪物:1CF6DF80尸王8	地图:H201	X:154	Y:161 
[2024/8/17 21:42:14] 物品:强效太阳水	怪物:1CF6DF80尸王8	地图:H201	X:154	Y:161 
[2024/8/17 21:42:14] 物品:强效金创药	怪物:1CF6DF80尸王8	地图:H201	X:154	Y:161 
[2024/8/17 21:42:14] 物品:强效金创药	怪物:1CF6DF80尸王8	地图:H201	X:154	Y:161 
[2024/8/17 21:42:14] 物品:强效魔法药	怪物:1CF6DF80尸王8	地图:H201	X:154	Y:161 
[2024/8/17 21:42:14] 物品:强效魔法药	怪物:1CF6DF80尸王8	地图:H201	X:154	Y:161 
[2024/8/17 21:42:14] 物品:骷髅戒指	怪物:1CF6DF80尸王8	地图:H201	X:154	Y:161 
[2024/8/17 21:42:14] 物品:珍珠戒指	怪物:1CF6DF80尸王8	地图:H201	X:154	Y:161 
[2024/8/17 21:42:14] 物品:魔力手镯	怪物:1CF6DF80尸王8	地图:H201	X:154	Y:161 
[2024/8/17 21:42:27] 物品:魔法药(小量)	怪物:1BD89F40僵尸4	地图:H201	X:159	Y:155 
[2024/8/17 21:42:28] 物品:太阳水	怪物:15ABF870僵尸5	地图:H201	X:160	Y:154 
[2024/8/17 21:42:40] 物品:强效太阳水	怪物:2F0B0150尸王8	地图:H201	X:164	Y:149 
[2024/8/17 21:42:40] 物品:强效太阳水	怪物:2F0B0150尸王8	地图:H201	X:164	Y:149 
[2024/8/17 21:42:40] 物品:强效太阳水	怪物:2F0B0150尸王8	地图:H201	X:164	Y:149 
[2024/8/17 21:42:40] 物品:强效太阳水	怪物:2F0B0150尸王8	地图:H201	X:164	Y:149 
[2024/8/17 21:42:40] 物品:强效太阳水	怪物:2F0B0150尸王8	地图:H201	X:164	Y:149 
[2024/8/17 21:42:40] 物品:强效金创药	怪物:2F0B0150尸王8	地图:H201	X:164	Y:149 
[2024/8/17 21:42:40] 物品:强效金创药	怪物:2F0B0150尸王8	地图:H201	X:164	Y:149 
[2024/8/17 21:42:40] 物品:强效魔法药	怪物:2F0B0150尸王8	地图:H201	X:164	Y:149 
[2024/8/17 21:42:40] 物品:强效魔法药	怪物:2F0B0150尸王8	地图:H201	X:164	Y:149 
[2024/8/17 21:42:40] 物品:蓝翡翠项链	怪物:2F0B0150尸王8	地图:H201	X:164	Y:149 
[2024/8/17 21:42:40] 物品:黑檀手镯	怪物:2F0B0150尸王8	地图:H201	X:164	Y:149 
[2024/8/17 21:42:40] 物品:魔力手镯	怪物:2F0B0150尸王8	地图:H201	X:164	Y:149 
[2024/8/17 21:42:40] 物品:野蛮冲撞	怪物:2F0B0150尸王8	地图:H201	X:164	Y:149 
[2024/8/17 21:42:47] 物品:太阳水	怪物:15ABF870僵尸5	地图:H201	X:163	Y:151 
[2024/8/17 21:42:47] 物品:神圣战甲术	怪物:17FF7E00恶灵尸王	地图:H201	X:164	Y:150 
[2024/8/17 21:42:47] 物品:施毒术	怪物:17FF7E00恶灵尸王	地图:H201	X:164	Y:150 
[2024/8/17 21:42:47] 物品:雷电术	怪物:17FF7E00恶灵尸王	地图:H201	X:164	Y:150 
[2024/8/17 21:42:51] 物品:太阳水	怪物:2EB8CB10魔龙破甲兵	地图:66	X:166	Y:95 
[2024/8/17 21:42:52] 物品:太阳水	怪物:17BBAAC0沃玛战将	地图:D022	X:239	Y:193 
[2024/8/17 21:43:1] 物品:强效太阳水	怪物:0DE0A8E0尸王8	地图:H201	X:168	Y:152 
[2024/8/17 21:43:1] 物品:强效太阳水	怪物:0DE0A8E0尸王8	地图:H201	X:168	Y:152 
[2024/8/17 21:43:1] 物品:强效太阳水	怪物:0DE0A8E0尸王8	地图:H201	X:168	Y:152 
[2024/8/17 21:43:1] 物品:强效太阳水	怪物:0DE0A8E0尸王8	地图:H201	X:168	Y:152 
[2024/8/17 21:43:1] 物品:强效太阳水	怪物:0DE0A8E0尸王8	地图:H201	X:168	Y:152 
[2024/8/17 21:43:1] 物品:强效金创药	怪物:0DE0A8E0尸王8	地图:H201	X:168	Y:152 
[2024/8/17 21:43:1] 物品:强效金创药	怪物:0DE0A8E0尸王8	地图:H201	X:168	Y:152 
[2024/8/17 21:43:1] 物品:强效魔法药	怪物:0DE0A8E0尸王8	地图:H201	X:168	Y:152 
[2024/8/17 21:43:1] 物品:强效魔法药	怪物:0DE0A8E0尸王8	地图:H201	X:168	Y:152 
[2024/8/17 21:43:1] 物品:道德戒指	怪物:0DE0A8E0尸王8	地图:H201	X:168	Y:152 
[2024/8/17 21:43:1] 物品:困魔咒	怪物:0DE0A8E0尸王8	地图:H201	X:168	Y:152 
[2024/8/17 21:43:1] 物品:地狱雷光	怪物:0DE0A8E0尸王8	地图:H201	X:168	Y:152 
[2024/8/17 21:43:9] 物品:雷电术	怪物:28AD7860僵尸5	地图:H201	X:168	Y:150 
[2024/8/17 21:43:15] 物品:金创药(小量)	怪物:1E9F84F0僵尸4	地图:H201	X:174	Y:155 
[2024/8/17 21:43:16] 物品:强效魔法药	怪物:2D74FD60魔龙破甲兵1	地图:65	X:111	Y:51 
[2024/8/17 21:43:16] 物品:强效魔法药	怪物:2D74FD60魔龙破甲兵1	地图:65	X:111	Y:51 
[2024/8/17 21:43:16] 物品:道士头盔	怪物:2D74FD60魔龙破甲兵1	地图:65	X:111	Y:51 
[2024/8/17 21:43:16] 物品:魔法长袍(男)	怪物:2D74FD60魔龙破甲兵1	地图:65	X:111	Y:51 
[2024/8/17 21:43:30] 物品:强效魔法药	怪物:2DF9BE50魔龙射手2	地图:66	X:172	Y:92 
[2024/8/17 21:43:34] 物品:金创药(小量)	怪物:0D968450僵尸4	地图:H201	X:181	Y:151 
[2024/8/17 21:43:34] 物品:魔法药(小量)	怪物:0D968450僵尸4	地图:H201	X:181	Y:151 
[2024/8/17 21:43:34] 物品:精神力战法	怪物:0D968450僵尸4	地图:H201	X:181	Y:151 
[2024/8/17 21:43:34] 物品:金创药(小量)	怪物:053C5D90僵尸4	地图:H201	X:181	Y:152 
[2024/8/17 21:43:38] 物品:骑士手镯	怪物:30D00F30魔龙射手	地图:66	X:175	Y:86 
[2024/8/17 21:43:38] 物品:金创药(小量)	怪物:307AAD10僵尸5	地图:D422	X:298	Y:325 
[2024/8/17 21:43:41] 物品:强效魔法药	怪物:2D5CADC0魔龙刀兵1	地图:65	X:112	Y:51 
[2024/8/17 21:43:46] 物品:强效魔法药	怪物:2DD56670魔龙射手	地图:66	X:173	Y:85 
[2024/8/17 21:43:46] 物品:强效太阳水	怪物:2DD56670魔龙射手	地图:66	X:173	Y:85 
[2024/8/17 21:43:48] 物品:精神力战法	怪物:188BEB70僵尸1	地图:H201	X:181	Y:146 
[2024/8/17 21:43:50] 物品:金创药(小量)	怪物:053C5D90僵尸4	地图:H201	X:181	Y:148 
[2024/8/17 21:43:56] 物品:金创药(小量)	怪物:308469D0僵尸4	地图:H201	X:181	Y:148 
[2024/8/17 21:43:59] 物品:破魂	怪物:1A2D01C0沃玛战将	地图:D023	X:197	Y:198 
[2024/8/17 21:43:59] 物品:强效魔法药	怪物:2EC9F5B0魔龙刀兵	地图:66	X:167	Y:77 
[2024/8/17 21:44:6] 物品:强效太阳水	怪物:28735D90尸王8	地图:H201	X:173	Y:142 
[2024/8/17 21:44:6] 物品:强效太阳水	怪物:28735D90尸王8	地图:H201	X:173	Y:142 
[2024/8/17 21:44:6] 物品:强效太阳水	怪物:28735D90尸王8	地图:H201	X:173	Y:142 
[2024/8/17 21:44:6] 物品:强效太阳水	怪物:28735D90尸王8	地图:H201	X:173	Y:142 
[2024/8/17 21:44:6] 物品:强效太阳水	怪物:28735D90尸王8	地图:H201	X:173	Y:142 
[2024/8/17 21:44:6] 物品:强效金创药	怪物:28735D90尸王8	地图:H201	X:173	Y:142 
[2024/8/17 21:44:6] 物品:强效金创药	怪物:28735D90尸王8	地图:H201	X:173	Y:142 
[2024/8/17 21:44:6] 物品:强效魔法药	怪物:28735D90尸王8	地图:H201	X:173	Y:142 
[2024/8/17 21:44:6] 物品:强效魔法药	怪物:28735D90尸王8	地图:H201	X:173	Y:142 
[2024/8/17 21:44:6] 物品:珍珠戒指	怪物:28735D90尸王8	地图:H201	X:173	Y:142 
[2024/8/17 21:44:6] 物品:黑檀手镯	怪物:28735D90尸王8	地图:H201	X:173	Y:142 
[2024/8/17 21:44:6] 物品:魔力手镯	怪物:28735D90尸王8	地图:H201	X:173	Y:142 
[2024/8/17 21:44:8] 物品:金创药(小量)	怪物:286E6E60僵尸4	地图:H201	X:173	Y:142 
[2024/8/17 21:44:11] 物品:金创药(小量)	怪物:30FE6090僵尸4	地图:H201	X:173	Y:142 
[2024/8/17 21:44:14] 物品:强效金创药	怪物:2E063ED0魔龙破甲兵1	地图:66	X:173	Y:70 
[2024/8/17 21:44:14] 物品:强效魔法药	怪物:2E063ED0魔龙破甲兵1	地图:66	X:173	Y:70 
[2024/8/17 21:44:18] 物品:魔法药(小量)	怪物:192C4B60僵尸5	地图:H201	X:172	Y:142 
[2024/8/17 21:44:19] 物品:金创药(小量)	怪物:286E6E60僵尸4	地图:H201	X:173	Y:142 
[2024/8/17 21:44:20] 物品:金创药(小量)	怪物:18A017D0僵尸4	地图:H201	X:174	Y:142 
[2024/8/17 21:44:26] 物品:强效太阳水	怪物:3092DF30尸王8	地图:H201	X:172	Y:141 
[2024/8/17 21:44:26] 物品:强效太阳水	怪物:3092DF30尸王8	地图:H201	X:172	Y:141 
[2024/8/17 21:44:26] 物品:强效太阳水	怪物:3092DF30尸王8	地图:H201	X:172	Y:141 
[2024/8/17 21:44:26] 物品:强效太阳水	怪物:3092DF30尸王8	地图:H201	X:172	Y:141 
[2024/8/17 21:44:26] 物品:强效太阳水	怪物:3092DF30尸王8	地图:H201	X:172	Y:141 
[2024/8/17 21:44:26] 物品:强效金创药	怪物:3092DF30尸王8	地图:H201	X:172	Y:141 
[2024/8/17 21:44:26] 物品:强效金创药	怪物:3092DF30尸王8	地图:H201	X:172	Y:141 
[2024/8/17 21:44:26] 物品:强效魔法药	怪物:3092DF30尸王8	地图:H201	X:172	Y:141 
[2024/8/17 21:44:26] 物品:强效魔法药	怪物:3092DF30尸王8	地图:H201	X:172	Y:141 
[2024/8/17 21:44:26] 物品:死神手套	怪物:3092DF30尸王8	地图:H201	X:172	Y:141 
[2024/8/17 21:44:26] 物品:凝霜	怪物:3092DF30尸王8	地图:H201	X:172	Y:141 
[2024/8/17 21:44:26] 物品:道德戒指	怪物:3092DF30尸王8	地图:H201	X:172	Y:141 
[2024/8/17 21:44:26] 物品:魅力戒指	怪物:3092DF30尸王8	地图:H201	X:172	Y:141 
[2024/8/17 21:44:26] 物品:蓝翡翠项链	怪物:3092DF30尸王8	地图:H201	X:172	Y:141 
[2024/8/17 21:44:26] 物品:黑檀手镯	怪物:3092DF30尸王8	地图:H201	X:172	Y:141 
[2024/8/17 21:44:26] 物品:魔力手镯	怪物:3092DF30尸王8	地图:H201	X:172	Y:141 
[2024/8/17 21:44:28] 物品:金创药(小量)	怪物:1E66AB90僵尸5	地图:H201	X:174	Y:141 
[2024/8/17 21:44:33] 物品:太阳水	怪物:1A4E01A0火焰沃玛	地图:D023	X:210	Y:197 
[2024/8/17 21:44:33] 物品:金创药(中量)	怪物:1A4E01A0火焰沃玛	地图:D023	X:210	Y:197 
[2024/8/17 21:44:33] 物品:强效太阳水	怪物:197286C0尸王8	地图:H201	X:173	Y:140 
[2024/8/17 21:44:33] 物品:强效太阳水	怪物:197286C0尸王8	地图:H201	X:173	Y:140 
[2024/8/17 21:44:33] 物品:强效太阳水	怪物:197286C0尸王8	地图:H201	X:173	Y:140 
[2024/8/17 21:44:33] 物品:强效太阳水	怪物:197286C0尸王8	地图:H201	X:173	Y:140 
[2024/8/17 21:44:33] 物品:强效太阳水	怪物:197286C0尸王8	地图:H201	X:173	Y:140 
[2024/8/17 21:44:33] 物品:强效金创药	怪物:197286C0尸王8	地图:H201	X:173	Y:140 
[2024/8/17 21:44:33] 物品:强效金创药	怪物:197286C0尸王8	地图:H201	X:173	Y:140 
[2024/8/17 21:44:33] 物品:强效魔法药	怪物:197286C0尸王8	地图:H201	X:173	Y:140 
[2024/8/17 21:44:33] 物品:强效魔法药	怪物:197286C0尸王8	地图:H201	X:173	Y:140 
[2024/8/17 21:44:33] 物品:黑檀手镯	怪物:197286C0尸王8	地图:H201	X:173	Y:140 
[2024/8/17 21:44:33] 物品:魔力手镯	怪物:197286C0尸王8	地图:H201	X:173	Y:140 
[2024/8/17 21:44:35] 物品:魔法药(中量)	怪物:0D83FD80沃玛勇士	地图:D023	X:212	Y:196 
[2024/8/17 21:44:36] 物品:强效金创药	怪物:2D4413B0魔龙破甲兵	地图:65	X:111	Y:50 
[2024/8/17 21:44:37] 物品:强效金创药	怪物:2DDD3050魔龙射手	地图:66	X:177	Y:59 
[2024/8/17 21:44:37] 物品:强效魔法药	怪物:2DDD3050魔龙射手	地图:66	X:177	Y:59 
[2024/8/17 21:44:37] 物品:强效金创药	怪物:2DDD3050魔龙射手	地图:66	X:177	Y:59 
[2024/8/17 21:44:40] 物品:半月	怪物:1A3A4430沃玛勇士	地图:D023	X:213	Y:198 
[2024/8/17 21:44:44] 物品:魔法长袍(女)	怪物:1F2539F0蜈蚣8	地图:H004	X:39	Y:63 
[2024/8/17 21:44:45] 物品:琥珀项链	怪物:18684A10沃玛战将	地图:D023	X:211	Y:200 
[2024/8/17 21:44:48] 物品:金创药(小量)	怪物:057C1290僵尸4	地图:H201	X:173	Y:132 
[2024/8/17 21:44:52] 物品:太阳水	怪物:1A30E6B0沃玛战将	地图:D023	X:213	Y:195 
[2024/8/17 21:44:52] 物品:珍珠戒指	怪物:1A30E6B0沃玛战将	地图:D023	X:213	Y:195 
[2024/8/17 21:44:54] 物品:强效太阳水	怪物:0DA93780尸王8	地图:H201	X:174	Y:132 
[2024/8/17 21:44:54] 物品:强效太阳水	怪物:0DA93780尸王8	地图:H201	X:174	Y:132 
[2024/8/17 21:44:54] 物品:强效太阳水	怪物:0DA93780尸王8	地图:H201	X:174	Y:132 
[2024/8/17 21:44:54] 物品:强效太阳水	怪物:0DA93780尸王8	地图:H201	X:174	Y:132 
[2024/8/17 21:44:54] 物品:强效太阳水	怪物:0DA93780尸王8	地图:H201	X:174	Y:132 
[2024/8/17 21:44:54] 物品:强效金创药	怪物:0DA93780尸王8	地图:H201	X:174	Y:132 
[2024/8/17 21:44:54] 物品:强效金创药	怪物:0DA93780尸王8	地图:H201	X:174	Y:132 
[2024/8/17 21:44:54] 物品:强效魔法药	怪物:0DA93780尸王8	地图:H201	X:174	Y:132 
[2024/8/17 21:44:54] 物品:强效魔法药	怪物:0DA93780尸王8	地图:H201	X:174	Y:132 
[2024/8/17 21:44:54] 物品:骷髅戒指	怪物:0DA93780尸王8	地图:H201	X:174	Y:132 
[2024/8/17 21:44:54] 物品:蛇眼戒指	怪物:0DA93780尸王8	地图:H201	X:174	Y:132 
[2024/8/17 21:44:54] 物品:魔法盾	怪物:0DA93780尸王8	地图:H201	X:174	Y:132 
[2024/8/17 21:44:56] 物品:魔法药(小量)	怪物:18A017D0僵尸4	地图:H201	X:173	Y:135 
[2024/8/17 21:45:5] 物品:强效太阳水	怪物:0DA664A0尸王	地图:H201	X:175	Y:129 
[2024/8/17 21:45:5] 物品:强效太阳水	怪物:0DA664A0尸王	地图:H201	X:175	Y:129 
[2024/8/17 21:45:5] 物品:强效太阳水	怪物:0DA664A0尸王	地图:H201	X:175	Y:129 
[2024/8/17 21:45:5] 物品:强效太阳水	怪物:0DA664A0尸王	地图:H201	X:175	Y:129 
[2024/8/17 21:45:5] 物品:强效太阳水	怪物:0DA664A0尸王	地图:H201	X:175	Y:129 
[2024/8/17 21:45:5] 物品:太阳水	怪物:0DA664A0尸王	地图:H201	X:175	Y:129 
[2024/8/17 21:45:5] 物品:太阳水	怪物:0DA664A0尸王	地图:H201	X:175	Y:129 
[2024/8/17 21:45:5] 物品:太阳水	怪物:0DA664A0尸王	地图:H201	X:175	Y:129 
[2024/8/17 21:45:5] 物品:太阳水	怪物:0DA664A0尸王	地图:H201	X:175	Y:129 
[2024/8/17 21:45:5] 物品:太阳水	怪物:0DA664A0尸王	地图:H201	X:175	Y:129 
[2024/8/17 21:45:5] 物品:太阳水	怪物:0DA664A0尸王	地图:H201	X:175	Y:129 
[2024/8/17 21:45:5] 物品:太阳水	怪物:0DA664A0尸王	地图:H201	X:175	Y:129 
[2024/8/17 21:45:5] 物品:太阳水	怪物:0DA664A0尸王	地图:H201	X:175	Y:129 
[2024/8/17 21:45:5] 物品:太阳水	怪物:0DA664A0尸王	地图:H201	X:175	Y:129 
[2024/8/17 21:45:5] 物品:太阳水	怪物:0DA664A0尸王	地图:H201	X:175	Y:129 
[2024/8/17 21:45:5] 物品:金创药(中量)	怪物:0DA664A0尸王	地图:H201	X:175	Y:129 
[2024/8/17 21:45:5] 物品:金创药(中量)	怪物:0DA664A0尸王	地图:H201	X:175	Y:129 
[2024/8/17 21:45:5] 物品:金创药(中量)	怪物:0DA664A0尸王	地图:H201	X:175	Y:129 
[2024/8/17 21:45:5] 物品:强效金创药	怪物:0DA664A0尸王	地图:H201	X:175	Y:129 
[2024/8/17 21:45:5] 物品:强效金创药	怪物:0DA664A0尸王	地图:H201	X:175	Y:129 
[2024/8/17 21:45:5] 物品:魔法药(中量)	怪物:0DA664A0尸王	地图:H201	X:175	Y:129 
[2024/8/17 21:45:5] 物品:魔法药(中量)	怪物:0DA664A0尸王	地图:H201	X:175	Y:129 
[2024/8/17 21:45:5] 物品:魔法药(中量)	怪物:0DA664A0尸王	地图:H201	X:175	Y:129 
[2024/8/17 21:45:5] 物品:强效魔法药	怪物:0DA664A0尸王	地图:H201	X:175	Y:129 
[2024/8/17 21:45:5] 物品:强效魔法药	怪物:0DA664A0尸王	地图:H201	X:175	Y:129 
[2024/8/17 21:45:5] 物品:黑色水晶戒指	怪物:0DA664A0尸王	地图:H201	X:175	Y:129 
[2024/8/17 21:45:5] 物品:黑檀手镯	怪物:0DA664A0尸王	地图:H201	X:175	Y:129 
[2024/8/17 21:45:5] 物品:心灵启示	怪物:0DA664A0尸王	地图:H201	X:175	Y:129 
[2024/8/17 21:45:5] 物品:刺杀剑术	怪物:0DA664A0尸王	地图:H201	X:175	Y:129 
[2024/8/17 21:45:5] 物品:雷电术	怪物:0DA664A0尸王	地图:H201	X:175	Y:129 
[2024/8/17 21:45:5] 物品:诱惑之光	怪物:0DA664A0尸王	地图:H201	X:175	Y:129 
[2024/8/17 21:45:5] 物品:大火球	怪物:0DA664A0尸王	地图:H201	X:175	Y:129 
[2024/8/17 21:45:5] 物品:抗拒火环	怪物:0DA664A0尸王	地图:H201	X:175	Y:129 
[2024/8/17 21:45:5] 物品:精神力战法	怪物:0DA664A0尸王	地图:H201	X:175	Y:129 
[2024/8/17 21:45:5] 物品:治愈术	怪物:0DA664A0尸王	地图:H201	X:175	Y:129 
[2024/8/17 21:45:5] 物品:基本剑术	怪物:0DA664A0尸王	地图:H201	X:175	Y:129 
[2024/8/17 21:45:5] 物品:火球术	怪物:0DA664A0尸王	地图:H201	X:175	Y:129 
[2024/8/17 21:45:7] 物品:珍珠戒指	怪物:1CC2FAF0蜈蚣	地图:E602	X:73	Y:67 
[2024/8/17 21:45:20] 物品:金创药(小量)	怪物:1CC96790僵尸4	地图:E602	X:14	Y:29 
[2024/8/17 21:45:22] 物品:抗拒火环	怪物:1E0DEB70僵尸5	地图:H201	X:178	Y:121 
[2024/8/17 21:45:26] 物品:金创药(小量)	怪物:19E089B0僵尸4	地图:H201	X:177	Y:127 
[2024/8/17 21:45:26] 物品:魔法药(小量)	怪物:19E089B0僵尸4	地图:H201	X:177	Y:127 
[2024/8/17 21:45:29] 物品:金创药(小量)	怪物:0DC11040僵尸5	地图:H201	X:175	Y:128 
[2024/8/17 21:45:36] 物品:大火球	怪物:279DC0E0僵尸1	地图:H201	X:184	Y:126 
[2024/8/17 21:45:45] 物品:太阳水	怪物:1A4E7090火焰沃玛	地图:D023	X:111	Y:254 
[2024/8/17 21:45:51] 物品:琥珀项链	怪物:1A1F2610祖玛弓箭手8	地图:H204	X:52	Y:50 
[2024/8/17 21:46:0] 物品:强效金创药	怪物:2E1F1390魔龙射手2	地图:66	X:202	Y:64 
[2024/8/17 21:46:0] 物品:道士手镯	怪物:2E1F1390魔龙射手2	地图:66	X:202	Y:64 
[2024/8/17 21:46:10] 物品:强效太阳水	怪物:2A42A730尸王8	地图:H201	X:178	Y:104 
[2024/8/17 21:46:10] 物品:强效太阳水	怪物:2A42A730尸王8	地图:H201	X:178	Y:104 
[2024/8/17 21:46:10] 物品:强效太阳水	怪物:2A42A730尸王8	地图:H201	X:178	Y:104 
[2024/8/17 21:46:10] 物品:强效太阳水	怪物:2A42A730尸王8	地图:H201	X:178	Y:104 
[2024/8/17 21:46:10] 物品:强效太阳水	怪物:2A42A730尸王8	地图:H201	X:178	Y:104 
[2024/8/17 21:46:10] 物品:强效金创药	怪物:2A42A730尸王8	地图:H201	X:178	Y:104 
[2024/8/17 21:46:10] 物品:强效金创药	怪物:2A42A730尸王8	地图:H201	X:178	Y:104 
[2024/8/17 21:46:10] 物品:强效魔法药	怪物:2A42A730尸王8	地图:H201	X:178	Y:104 
[2024/8/17 21:46:10] 物品:强效魔法药	怪物:2A42A730尸王8	地图:H201	X:178	Y:104 
[2024/8/17 21:46:10] 物品:珍珠戒指	怪物:2A42A730尸王8	地图:H201	X:178	Y:104 
[2024/8/17 21:46:10] 物品:黑檀手镯	怪物:2A42A730尸王8	地图:H201	X:178	Y:104 
[2024/8/17 21:46:10] 物品:魔力手镯	怪物:2A42A730尸王8	地图:H201	X:178	Y:104 
[2024/8/17 21:46:13] 物品:强效魔法药	怪物:2EBC83A0魔龙破甲兵	地图:66	X:201	Y:68 
[2024/8/17 21:46:13] 物品:强效太阳水	怪物:2EBC83A0魔龙破甲兵	地图:66	X:201	Y:68 
[2024/8/17 21:46:14] 物品:青铜斧	怪物:27A4F0F0沃玛战士	地图:D023	X:59	Y:305 
[2024/8/17 21:46:15] 物品:疾风药水	怪物:1F24F760僵尸1	地图:H201	X:173	Y:109 
[2024/8/17 21:46:16] 物品:海魂	怪物:1CE5DA80钳虫	地图:E603	X:70	Y:169 
[2024/8/17 21:46:22] 物品:金创药(小量)	怪物:1A04D120暗黑战士	地图:D023	X:37	Y:298 
[2024/8/17 21:46:28] 物品:强效太阳水	怪物:2AA34240尸王8	地图:H201	X:172	Y:108 
[2024/8/17 21:46:28] 物品:强效太阳水	怪物:2AA34240尸王8	地图:H201	X:172	Y:108 
[2024/8/17 21:46:28] 物品:强效太阳水	怪物:2AA34240尸王8	地图:H201	X:172	Y:108 
[2024/8/17 21:46:28] 物品:强效太阳水	怪物:2AA34240尸王8	地图:H201	X:172	Y:108 
[2024/8/17 21:46:28] 物品:强效太阳水	怪物:2AA34240尸王8	地图:H201	X:172	Y:108 
[2024/8/17 21:46:28] 物品:强效金创药	怪物:2AA34240尸王8	地图:H201	X:172	Y:108 
[2024/8/17 21:46:28] 物品:强效金创药	怪物:2AA34240尸王8	地图:H201	X:172	Y:108 
[2024/8/17 21:46:28] 物品:强效魔法药	怪物:2AA34240尸王8	地图:H201	X:172	Y:108 
[2024/8/17 21:46:28] 物品:强效魔法药	怪物:2AA34240尸王8	地图:H201	X:172	Y:108 
[2024/8/17 21:46:28] 物品:黑色水晶戒指	怪物:2AA34240尸王8	地图:H201	X:172	Y:108 
[2024/8/17 21:46:28] 物品:生铁戒指	怪物:2AA34240尸王8	地图:H201	X:172	Y:108 
[2024/8/17 21:46:28] 物品:蓝翡翠项链	怪物:2AA34240尸王8	地图:H201	X:172	Y:108 
[2024/8/17 21:46:28] 物品:黑檀手镯	怪物:2AA34240尸王8	地图:H201	X:172	Y:108 
[2024/8/17 21:46:28] 物品:魔力手镯	怪物:2AA34240尸王8	地图:H201	X:172	Y:108 
[2024/8/17 21:46:34] 物品:偃月	怪物:1A20B570沃玛战士	地图:D023	X:35	Y:292 
[2024/8/17 21:46:44] 物品:强效金创药	怪物:2E1E0950魔龙射手2	地图:66	X:213	Y:67 
[2024/8/17 21:46:44] 物品:太阳水	怪物:2E1E0950魔龙射手2	地图:66	X:213	Y:67 
[2024/8/17 21:46:52] 物品:火球术	怪物:1DED6C70僵尸5	地图:H201	X:171	Y:98 
[2024/8/17 21:46:52] 物品:魔法力药水	怪物:1DED6C70僵尸5	地图:H201	X:171	Y:98 
[2024/8/17 21:46:54] 物品:强效魔法药	怪物:2D5DE460魔龙巨蛾	地图:65	X:103	Y:56 
[2024/8/17 21:47:0] 物品:金创药(小量)	怪物:29B0D5E0僵尸5	地图:H201	X:173	Y:103 
[2024/8/17 21:47:15] 物品:放大镜	怪物:15B435C0黑野猪8	地图:H002	X:86	Y:101 
[2024/8/17 21:47:16] 物品:金创药(中量)	怪物:245CAE60沃玛战将	地图:D024	X:25	Y:16 
[2024/8/17 21:47:18] 物品:强效太阳水	怪物:28B0C200祖玛雕像8	地图:H204	X:53	Y:46 
[2024/8/17 21:47:18] 物品:斩马刀	怪物:28B0C200祖玛雕像8	地图:H204	X:53	Y:46 
[2024/8/17 21:47:21] 物品:强效太阳水	怪物:18D01B00尸王8	地图:H201	X:176	Y:92 
[2024/8/17 21:47:21] 物品:强效太阳水	怪物:18D01B00尸王8	地图:H201	X:176	Y:92 
[2024/8/17 21:47:21] 物品:强效太阳水	怪物:18D01B00尸王8	地图:H201	X:176	Y:92 
[2024/8/17 21:47:21] 物品:强效太阳水	怪物:18D01B00尸王8	地图:H201	X:176	Y:92 
[2024/8/17 21:47:21] 物品:强效太阳水	怪物:18D01B00尸王8	地图:H201	X:176	Y:92 
[2024/8/17 21:47:21] 物品:强效金创药	怪物:18D01B00尸王8	地图:H201	X:176	Y:92 
[2024/8/17 21:47:21] 物品:强效金创药	怪物:18D01B00尸王8	地图:H201	X:176	Y:92 
[2024/8/17 21:47:21] 物品:强效魔法药	怪物:18D01B00尸王8	地图:H201	X:176	Y:92 
[2024/8/17 21:47:21] 物品:强效魔法药	怪物:18D01B00尸王8	地图:H201	X:176	Y:92 
[2024/8/17 21:47:21] 物品:骷髅戒指	怪物:18D01B00尸王8	地图:H201	X:176	Y:92 
[2024/8/17 21:47:21] 物品:蛇眼戒指	怪物:18D01B00尸王8	地图:H201	X:176	Y:92 
[2024/8/17 21:47:21] 物品:魔力手镯	怪物:18D01B00尸王8	地图:H201	X:176	Y:92 
[2024/8/17 21:47:24] 物品:金创药(小量)	怪物:19D539F0僵尸5	地图:H201	X:178	Y:93 
[2024/8/17 21:47:37] 物品:魔法药(中量)	怪物:17CB8120火焰沃玛	地图:D024	X:24	Y:16 
